cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.13558155,0.105043285,0.24459577,0.06970339,0.4441931,0.00088287715,1.0
0.03816275,0.048547514,0.8854392,0.019574167,0.008207732,6.861595e-05,2.0
0.9280937,0.027941573,0.027058663,0.013581472,0.0032887293,3.5875582e-05,3.0
0.060591828,0.042875648,0.08245759,0.030732287,0.78282297,0.000519624,4.0
0.012291422,0.047045756,0.012348176,0.92657965,0.0017018319,3.324223e-05,5.0
0.6452247,0.10221101,0.15785979,0.058280297,0.036134772,0.00028945258,6.0
0.068600245,0.08187078,0.7898837,0.038057383,0.021426814,0.00016107004,7.0
0.020069897,0.11206827,0.020574702,0.8448803,0.0023640157,4.283656e-05,8.0
0.08085183,0.39973983,0.43468827,0.075520135,0.009090227,0.000109699,9.0
0.010630211,0.04300828,0.0105500985,0.93436795,0.0014161126,2.7386464e-05,10.0
0.037430692,0.7655652,0.050166577,0.14325772,0.0035258904,5.3983833e-05,11.0
0.08239942,0.41932225,0.41050142,0.078744605,0.008924459,0.00010784215,12.0
0.02770977,0.021101242,0.03265488,0.01659508,0.90136725,0.0005717937,13.0
0.010729918,0.04525822,0.010905581,0.9316394,0.0014391752,2.7704438e-05,14.0
0.011264241,0.043780655,0.0109166205,0.93251014,0.0014990364,2.9284913e-05,15.0
0.04027752,0.2247842,0.03538838,0.69547343,0.004005281,7.117306e-05,16.0
0.047254127,0.7646327,0.113425724,0.06997817,0.00464605,6.3210246e-05,17.0
0.010495773,0.044923592,0.010515641,0.9326624,0.0013762176,2.6379637e-05,18.0
0.023039544,0.110299766,0.020875052,0.8432025,0.0025366307,4.655865e-05,19.0
0.041941546,0.05238863,0.87440324,0.02165966,0.009528686,7.819028e-05,20.0
0.010941371,0.0444125,0.010812997,0.9323584,0.0014468296,2.792884e-05,21.0
0.011219935,0.04347955,0.010875593,0.9329179,0.0014784092,2.8601422e-05,22.0
0.013803936,0.04937684,0.0129013145,0.9220423,0.0018391733,3.6370424e-05,23.0
0.01266748,0.047415484,0.012300131,0.9258514,0.0017312231,3.426428e-05,24.0
0.017897869,0.08440675,0.017920543,0.8775981,0.0021379895,3.874438e-05,25.0
0.015812058,0.05454819,0.014737204,0.9127045,0.0021548471,4.3214106e-05,26.0
0.06795857,0.05337389,0.077426895,0.043291107,0.7559162,0.002033333,27.0
0.029821418,0.11062576,0.0250834,0.8312018,0.003209183,5.848019e-05,28.0
0.03187478,0.86518484,0.038726658,0.061730694,0.0024471493,3.58839e-05,29.0
0.027031612,0.155472,0.025951708,0.78852314,0.0029680242,5.35946e-05,30.0
0.44603872,0.30924892,0.121295616,0.11275602,0.010521404,0.00013928584,31.0
0.019048685,0.06317938,0.0179009,0.89712,0.002696055,5.4984346e-05,32.0
0.13025786,0.10957728,0.66112965,0.05446681,0.044293072,0.000275361,33.0
0.038281128,0.08103069,0.8507073,0.024767611,0.0051603443,5.2923628e-05,34.0
0.06964589,0.2277722,0.6402,0.05386865,0.008418114,9.509904e-05,35.0
0.021534238,0.9013912,0.032074574,0.043099474,0.0018729949,2.7426633e-05,36.0
0.09827876,0.06909864,0.1423364,0.047934353,0.6416451,0.0007068118,37.0
0.010635846,0.04474002,0.01072886,0.93245924,0.0014090767,2.6985583e-05,38.0
0.1680088,0.13374871,0.38505983,0.08189005,0.2305173,0.00077532977,39.0
0.014452202,0.065881014,0.013976627,0.9038485,0.0018069689,3.4701126e-05,40.0
0.010510492,0.04333496,0.01051822,0.9342123,0.0013971557,2.6896028e-05,41.0
0.010973639,0.042815775,0.010590853,0.93415743,0.0014345982,2.7705366e-05,42.0
0.01571205,0.07956929,0.015616042,0.88718146,0.0018862402,3.492784e-05,43.0
0.043464154,0.7323264,0.045685954,0.17477082,0.0036940374,5.8608144e-05,44.0
0.030468414,0.16488226,0.027939845,0.7734173,0.0032338942,5.830698e-05,45.0
0.020056054,0.114244595,0.020889368,0.8423733,0.0023932736,4.344588e-05,46.0
0.14266808,0.11932968,0.15186355,0.103521,0.4707068,0.011910958,47.0
0.83117723,0.076738544,0.05152686,0.034809608,0.0056782886,6.9460846e-05,48.0
0.012282371,0.058914434,0.012650935,0.91455233,0.0015703703,2.9501276e-05,49.0
0.15150192,0.12849446,0.15990676,0.11308238,0.4308135,0.01620103,50.0
0.042639982,0.5537807,0.050590184,0.34846982,0.0044454723,7.384071e-05,52.0
0.68048793,0.0945509,0.1402818,0.05395385,0.030472169,0.00025336078,53.0
0.91597885,0.030760322,0.031237138,0.01686226,0.005106676,5.4674012e-05,54.0
0.023729686,0.14699347,0.026045525,0.8003086,0.0028712484,5.146907e-05,55.0
0.9103388,0.032724585,0.03289198,0.01838463,0.005599749,6.0248905e-05,56.0
0.011539773,0.04438896,0.011149541,0.93135023,0.0015413413,3.0212246e-05,57.0
0.010541464,0.043697234,0.0105448635,0.9337913,0.0013981822,2.6903113e-05,58.0
0.16416138,0.09236874,0.17503224,0.06379443,0.5037662,0.00087711297,59.0
0.010675024,0.042774346,0.01052533,0.9345854,0.0014126769,2.7244861e-05,60.0
0.011499067,0.05117909,0.0116038285,0.92422163,0.0014688168,2.7596298e-05,61.0
0.010903609,0.042810757,0.010625622,0.93419784,0.0014345135,2.7670822e-05,62.0
0.93399256,0.024965534,0.023440309,0.013844021,0.0037163037,4.1254538e-05,63.0
0.018232757,0.10242184,0.019483019,0.8575632,0.002257798,4.1346917e-05,64.0
0.18806161,0.5738666,0.12282784,0.10705632,0.0080778925,0.000109736284,65.0
0.37299275,0.13608682,0.23505938,0.09181961,0.16324459,0.00079693215,66.0
0.93640345,0.024883963,0.02178605,0.013585109,0.0033036082,3.779973e-05,67.0
0.12986787,0.10855566,0.14215516,0.09289214,0.51786244,0.008666806,68.0
0.011617832,0.008376364,0.013387287,0.0064656218,0.9599688,0.00018414861,69.0
