cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.17540999,0.10882323,0.4730004,0.24053998,0.002226401,1.0
0.032985024,0.026220327,0.04711497,0.89110136,0.0025782525,2.0
0.012347094,0.009583887,0.01854909,0.9587557,0.00076433696,3.0
0.09964512,0.09321208,0.10877798,0.17038079,0.5279841,4.0
0.2775751,0.06790092,0.64677346,0.0075394725,0.00021106085,5.0
0.04149967,0.03323121,0.05843106,0.863322,0.0035160803,6.0
0.04883731,0.02094218,0.92344564,0.0066322396,0.00014257123,7.0
0.8895338,0.059226975,0.04905216,0.0021152094,7.184994e-05,8.0
0.6391884,0.09629056,0.2578361,0.006485452,0.00019950423,9.0
0.83541673,0.13000873,0.032465946,0.002032589,7.597323e-05,10.0
0.1390299,0.072424635,0.7377495,0.04998513,0.00081080484,11.0
0.17868523,0.10659819,0.54016083,0.17268161,0.0018740768,12.0
0.07489763,0.06170202,0.100240745,0.7540859,0.009073738,13.0
0.05665648,0.93197453,0.010236999,0.0010835341,4.8461992e-05,14.0
0.8490008,0.07085078,0.077135794,0.00291561,9.6984826e-05,15.0
0.17943956,0.109065786,0.499632,0.20979351,0.002069202,16.0
0.6403571,0.09668338,0.25636682,0.006395025,0.00019770407,17.0
0.87510157,0.09423604,0.0289031,0.0016966308,6.260625e-05,18.0
0.099334724,0.08301481,0.12881868,0.67490256,0.0139292795,19.0
0.110910505,0.075773865,0.2233217,0.58754545,0.0024485048,20.0
0.56294364,0.10199277,0.32761437,0.007226932,0.00022221901,21.0
0.80168456,0.08089064,0.11344025,0.0038590464,0.0001254858,22.0
0.3150931,0.07414093,0.60279155,0.007754344,0.00022018718,23.0
0.067951895,0.91916317,0.011610278,0.001220306,5.4398075e-05,24.0
0.90222406,0.05656204,0.039377507,0.0017751697,6.120917e-05,25.0
0.7620179,0.19649442,0.03888572,0.0025069625,9.511338e-05,26.0
0.15717618,0.14277512,0.17932361,0.35836646,0.1623586,27.0
0.1609605,0.08813303,0.66834056,0.0813971,0.0011688248,28.0
0.10656356,0.08981529,0.136669,0.6491442,0.017807934,29.0
0.08815565,0.061546832,0.16422138,0.6838466,0.0022295648,30.0
0.024275472,0.018859114,0.03594635,0.9194603,0.0014587269,31.0
0.8145881,0.08038862,0.10132689,0.0035780778,0.00011823187,32.0
0.020160608,0.015451929,0.030590892,0.9327429,0.001053646,33.0
0.14678843,0.13505776,0.16414621,0.29309767,0.2609099,34.0
0.17836651,0.109051034,0.49534985,0.21513614,0.002096462,35.0
0.24522556,0.06293586,0.6843802,0.0072567356,0.0002017542,36.0
0.15868436,0.14217807,0.18436798,0.4171851,0.09758448,37.0
0.059235554,0.9289385,0.010631752,0.001142818,5.131624e-05,38.0
0.100655526,0.09414223,0.10992649,0.17260838,0.5226674,39.0
0.01965873,0.015301127,0.029112501,0.9347245,0.0012031909,40.0
0.056457814,0.93214774,0.0102411425,0.0011037269,4.9604718e-05,41.0
0.16164194,0.089989915,0.6638961,0.08325047,0.0012216195,42.0
0.17984366,0.1069585,0.5377656,0.17355923,0.001873055,43.0
0.5736029,0.38213333,0.041028626,0.0031117431,0.00012328888,44.0
0.85237986,0.11454289,0.031093089,0.0019130923,7.106722e-05,45.0
0.3970584,0.08508657,0.50956196,0.008060748,0.00023234339,46.0
0.15821853,0.14217636,0.18341753,0.4054121,0.11077543,47.0
0.07291299,0.032388803,0.88212615,0.012323119,0.00024896755,48.0
0.13181499,0.06782217,0.75620955,0.043425895,0.0007274277,49.0
0.14236704,0.13122447,0.15892313,0.2799109,0.28757447,50.0
0.032000013,0.012474896,0.95226514,0.0031874278,7.259729e-05,52.0
0.15364707,0.13622326,0.18153292,0.45813572,0.07046104,53.0
0.0313512,0.01220619,0.9533172,0.0030550947,7.0243324e-05,54.0
0.31467968,0.07407111,0.60320514,0.007823301,0.00022078695,55.0
0.05405488,0.02319955,0.9149187,0.0076644486,0.00016238862,56.0
0.10878154,0.032739777,0.85339415,0.0049552796,0.00012923789,57.0
0.057681486,0.9292873,0.011641728,0.0013284237,6.106996e-05,58.0
0.15915044,0.14348412,0.18340759,0.3917612,0.12219662,59.0
0.05629935,0.93111056,0.011278948,0.0012539938,5.7173685e-05,60.0
0.058167305,0.92967206,0.010935404,0.0011725652,5.263879e-05,61.0
0.054516036,0.93340725,0.010813489,0.0012080256,5.518584e-05,62.0
0.122226454,0.061538137,0.77994007,0.03566957,0.00062578864,63.0
0.096988425,0.046675265,0.8343811,0.021544859,0.00041037615,64.0
0.1150274,0.034588657,0.8448719,0.005372189,0.00013993181,65.0
0.15476824,0.13749053,0.18223552,0.45171008,0.07379562,66.0
0.11734092,0.10928718,0.1289502,0.20930633,0.43511543,67.0
0.08930232,0.08680846,0.092604764,0.110811345,0.62047315,68.0
0.01460611,0.014018896,0.015399968,0.020077327,0.9358977,69.0
0.020234862,0.019215424,0.021642907,0.030398838,0.90850794,70.0
0.006098707,0.004675772,0.00941903,0.97947896,0.00032756466,71.0
0.05881619,0.047854144,0.08058817,0.8066544,0.006087124,72.0
0.15960692,0.1442173,0.18321228,0.3849482,0.12801535,73.0
0.05379545,0.9348926,0.010155953,0.0011059439,5.002114e-05,74.0
0.15160492,0.13909547,0.1701513,0.31197754,0.22717074,75.0
0.043920293,0.041506864,0.0473065,0.068631075,0.79863524,76.0
0.90904385,0.061425075,0.028022915,0.0014559637,5.2171195e-05,77.0
0.03451608,0.027568834,0.0491628,0.88590324,0.0028491206,78.0
0.12085446,0.10327218,0.15158395,0.5988015,0.02548794,79.0
0.13363932,0.0691233,0.75130814,0.045173794,0.00075541256,80.0
0.90605295,0.06589067,0.026564106,0.0014403196,5.2031493e-05,81.0
0.15904887,0.14276066,0.18434364,0.4115683,0.10227844,82.0
0.6121684,0.10187219,0.27903166,0.006719659,0.00020799493,83.0
0.04800766,0.03437667,0.08610793,0.8300326,0.0014751359,84.0
0.15384865,0.8235129,0.020622902,0.001932923,8.267067e-05,85.0
0.060690414,0.92487776,0.012870574,0.0014919742,6.926961e-05,86.0
0.03223941,0.012670652,0.9517208,0.0032941783,7.498247e-05,87.0
0.017933933,0.013234473,0.029777806,0.93836004,0.00069378514,88.0
0.15268788,0.14003743,0.17139725,0.31472757,0.22114989,89.0
0.85910505,0.1073618,0.031599574,0.0018647251,6.8855996e-05,90.0
0.058677323,0.9280587,0.011848369,0.0013533082,6.230708e-05,91.0
0.058204714,0.9282483,0.012098212,0.0013848766,6.392117e-05,92.0
0.11330801,0.05564901,0.800632,0.029874403,0.0005365616,93.0
0.23111632,0.7393547,0.027007623,0.0024198098,0.00010146317,94.0
0.90585333,0.06453,0.028089883,0.0014739061,5.292439e-05,95.0
0.79946786,0.08182082,0.114717826,0.0038672488,0.00012621519,96.0
0.86355865,0.070436426,0.06336603,0.002552522,8.635934e-05,97.0
0.07097201,0.9149117,0.012675528,0.0013788368,6.189883e-05,98.0
0.028989483,0.022966413,0.04170294,0.904146,0.0021951955,99.0
0.901003,0.058501706,0.038671996,0.0017622097,6.1131424e-05,100.0
0.059009943,0.9280542,0.011572246,0.0013040485,5.954282e-05,101.0
0.0986305,0.047315717,0.8310291,0.022601567,0.0004231254,102.0
0.06314868,0.9222714,0.013002522,0.0015076036,6.977771e-05,103.0
0.053804968,0.023161707,0.91521806,0.0076530115,0.00016233826,104.0
0.094694816,0.07915611,0.12327705,0.68889576,0.013976323,105.0
0.8509069,0.11316598,0.03388477,0.0019698085,7.252459e-05,106.0
0.061483867,0.924077,0.012871304,0.0014984318,6.949201e-05,107.0
0.45344526,0.50478333,0.038583346,0.0030649093,0.0001232054,108.0
0.13391808,0.12415983,0.1479645,0.24892293,0.34503472,109.0
0.057204742,0.93082196,0.010744687,0.0011753043,5.3284446e-05,110.0
0.053670805,0.934799,0.0103449505,0.0011337713,5.143439e-05,111.0
0.11103666,0.054468915,0.80521876,0.028756486,0.0005192199,112.0
0.08512007,0.8999356,0.013510951,0.0013731195,6.0303468e-05,113.0
0.08584805,0.89893043,0.0137485415,0.0014107219,6.222239e-05,114.0
0.9014569,0.06882968,0.028151043,0.001508016,5.4375345e-05,115.0
0.056033116,0.9323824,0.010397187,0.0011358904,5.1326195e-05,116.0
0.08970086,0.89503336,0.013834119,0.0013718664,5.9884555e-05,117.0
0.054763485,0.9336751,0.010374066,0.0011357935,5.151813e-05,118.0
0.17108813,0.098253824,0.6177517,0.11141698,0.0014892883,119.0
0.08327479,0.07821091,0.09068249,0.13720256,0.61062914,120.0
0.067145884,0.055039503,0.09102376,0.77914286,0.0076480643,121.0
0.5985918,0.35732576,0.040957857,0.0030059894,0.00011848593,122.0
0.06679105,0.021627054,0.9076937,0.003792559,9.5696385e-05,123.0
0.04349379,0.031322338,0.07664421,0.8471579,0.0013817734,124.0
0.14434668,0.13282755,0.1619672,0.28900477,0.27185386,125.0
0.147536,0.07899851,0.7119673,0.06055041,0.0009478628,126.0
0.8921764,0.061240055,0.044562794,0.001953446,6.731923e-05,127.0
0.1328155,0.06879039,0.75337327,0.044271883,0.0007489332,128.0
0.7678105,0.08985644,0.13777222,0.004417429,0.00014339932,129.0
0.054831553,0.9330246,0.010868077,0.0012199717,5.580216e-05,130.0
0.8945956,0.0752084,0.02858057,0.001558944,5.6502544e-05,131.0
0.38881943,0.084697835,0.5183156,0.007936919,0.0002302422,133.0
0.014721967,0.011035085,0.023629168,0.949963,0.0006508458,134.0
0.1318369,0.08839758,0.27984387,0.49733436,0.0025872476,135.0
0.080140814,0.03655986,0.86860555,0.014405872,0.0002878531,136.0
0.058082085,0.9301349,0.010611295,0.0011215878,5.0150047e-05,137.0
0.061450552,0.9265544,0.010793966,0.0011498213,5.1419214e-05,138.0
0.055229254,0.93262196,0.0108760055,0.0012170874,5.5677876e-05,139.0
0.053763185,0.9345428,0.010482654,0.0011586415,5.271096e-05,140.0
0.7362115,0.22232406,0.038745772,0.002617924,0.000100797646,141.0
0.8901951,0.080080494,0.028062353,0.0016035106,5.8659254e-05,142.0
0.05439687,0.9335886,0.010757263,0.00120225,5.494321e-05,143.0
0.9094547,0.05995777,0.029060576,0.001474523,5.2412088e-05,144.0
0.08287354,0.057885576,0.15718554,0.6999355,0.0021198397,145.0
0.054424517,0.9335729,0.010746249,0.0012014153,5.487488e-05,146.0
0.057338655,0.93083566,0.010640181,0.0011345705,5.0875537e-05,147.0
0.17652982,0.10888167,0.48440528,0.22801313,0.002170083,148.0
0.069139354,0.022292096,0.9046452,0.0038260256,9.7330405e-05,149.0
0.09312363,0.077778734,0.12162798,0.6939518,0.013517864,150.0
0.06862941,0.91874415,0.011396179,0.0011782203,5.2078234e-05,151.0
0.14552896,0.13421118,0.16204405,0.28390494,0.2743109,152.0
0.12126837,0.11853309,0.12485779,0.14410375,0.491237,153.0
0.053627774,0.9349015,0.010290232,0.001129319,5.1237766e-05,154.0
0.06723354,0.06509492,0.070101514,0.086053394,0.7115166,155.0
0.15937419,0.14484797,0.1812473,0.35937002,0.15516043,156.0
0.014959996,0.011231403,0.023833986,0.94931585,0.00065875537,157.0
0.055904426,0.018833641,0.9216393,0.0035351934,8.739342e-05,158.0
0.17830189,0.10321788,0.57754624,0.13928168,0.0016522789,159.0
0.05631562,0.9310476,0.011306821,0.0012717366,5.8161226e-05,160.0
0.057665497,0.9307699,0.010415676,0.0010998884,4.911848e-05,161.0
0.063557714,0.9226145,0.012366497,0.0013974524,6.381585e-05,162.0
0.093181565,0.89110667,0.014230039,0.0014197578,6.197268e-05,163.0
0.8319144,0.13079266,0.035110254,0.0021041082,7.854326e-05,164.0
0.07917781,0.07438332,0.08591893,0.13036312,0.6301568,165.0
0.06313767,0.059469577,0.06838472,0.10157593,0.7074321,166.0
