cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.006660122,0.009926472,0.00013022294,0.0076366332,0.007907125,0.008433093,0.8890544,0.0066291364,0.011473809,0.01170551,0.023415431,0.008045798,0.008982208,1
0.0039974037,0.00619135,6.3643965e-05,0.0046478943,0.003301185,0.005167577,0.9306935,0.0039701355,0.00731646,0.007466897,0.016709683,0.0049107666,0.005563445,2
0.016265716,0.69908166,2.3940926e-05,0.030610198,0.0005109739,0.016712476,0.0027016252,0.014479421,0.08907855,0.026968354,0.01490848,0.021893045,0.06676554,3
0.029024994,0.08924947,6.6645334e-05,0.044871297,0.0016613173,0.046910863,0.0120628625,0.027261809,0.22258161,0.15536809,0.24575472,0.04571024,0.07947606,4
0.024887655,0.07306701,8.8704146e-05,0.03582946,0.0024067163,0.036509726,0.02066972,0.023762023,0.12765346,0.08782496,0.4742247,0.03602736,0.057048485,5
0.024614075,0.27428654,3.9773324e-05,0.045526177,0.0008930157,0.029803384,0.005180356,0.021898879,0.35314772,0.062037393,0.03760843,0.03549173,0.10947251,6
0.0032332,0.0049079107,5.717526e-05,0.0037303348,0.0031981058,0.004145449,0.9452188,0.003222609,0.00571035,0.005865421,0.012342487,0.003949441,0.0044187936,7
0.0907305,0.010716667,1.750257e-05,0.05861311,0.0003119804,0.05926776,0.0012962753,0.61778694,0.012099649,0.017024899,0.004994445,0.102274194,0.02486604,8
0.0036134704,0.0054550804,6.538185e-05,0.004160815,0.0037237287,0.0046215532,0.9390708,0.0036005029,0.006335134,0.0065090205,0.013523693,0.004402487,0.0049183145,9
0.08896103,0.013765618,2.084388e-05,0.07273072,0.00038095773,0.104358144,0.0016371137,0.43212044,0.016152723,0.025423668,0.006691828,0.2048209,0.032935984,10
0.033153284,0.04412358,0.0015270773,0.036438398,0.30432796,0.03889196,0.26178786,0.03300472,0.047883254,0.048087653,0.072366685,0.037674367,0.040733177,11
