cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.83251274,0.0024993466,0.015111775,0.010130066,0.00046834315,0.053600207,0.059209425,8.15547e-05,0.026386546,1.0
0.07431976,0.011294057,0.013356203,0.11455954,0.0014494013,0.026086112,0.71419865,0.00021419604,0.04452214,2.0
0.044543292,0.4199953,0.019886106,0.34490368,0.0101335915,0.028472671,0.08160785,0.0010450653,0.049412444,3.0
0.017537486,0.8439454,0.009900026,0.055135667,0.015063292,0.012863394,0.02588018,0.0010014625,0.018673059,4.0
0.042828314,0.020979172,0.011577571,0.7075646,0.002052181,0.019883886,0.15951501,0.000274605,0.035324667,5.0
0.003372209,0.9685246,0.0017847461,0.013018684,0.0018275904,0.0023836228,0.005255183,0.00014649496,0.0036868532,6.0
0.83536035,0.0024310772,0.015408964,0.009725108,0.00045897433,0.05628068,0.054787636,8.0125224e-05,0.02546706,7.0
0.01649323,0.0013569293,0.8983528,0.003283377,0.00036411945,0.064491645,0.0072034984,7.673637e-05,0.0083776545,8.0
0.07468882,0.001926731,0.05598881,0.005776268,0.00043643927,0.8262144,0.01754929,8.3599334e-05,0.017335802,9.0
0.01699581,0.001495725,0.89955425,0.003563683,0.00040637446,0.06123533,0.007657595,8.63054e-05,0.009004938,10.0
0.049467605,0.0029959537,0.5948821,0.0077490024,0.00076053455,0.30461302,0.018626524,0.00015475418,0.020750511,11.0
0.06330289,0.0029354608,0.24308875,0.007993594,0.0007150145,0.63864905,0.020746369,0.00014224158,0.022426618,12.0
0.059250783,0.002411855,0.14683597,0.006725035,0.0005776729,0.74707806,0.018106626,0.00011369691,0.01890017,13.0
0.057905138,0.0018955579,0.077322826,0.0054776734,0.00044343804,0.82573664,0.015668264,8.621275e-05,0.01546423,14.0
0.8236845,0.0026533722,0.015387765,0.010873856,0.00049447874,0.053113893,0.065742806,8.598131e-05,0.027963284,15.0
0.58129823,0.0057400963,0.022631086,0.027018156,0.0009970609,0.06415022,0.24648894,0.00016660668,0.051509593,16.0
0.053461708,0.0017829583,0.07424096,0.0051355124,0.0004149952,0.8348329,0.014584398,8.082458e-05,0.0154656945,17.0
0.034942817,0.0023468789,0.74408066,0.005936634,0.00060608704,0.18223901,0.013841625,0.00012494386,0.015881361,18.0
0.0815925,0.014098751,0.015469339,0.15538071,0.0017470117,0.029806415,0.6475938,0.0002555731,0.054055844,19.0
0.027163675,0.0019354788,0.81239915,0.004836006,0.00050561683,0.12930895,0.011080214,0.000104782055,0.012666133,20.0
0.24705347,0.0065869754,0.018191228,0.036086153,0.0010609182,0.044774342,0.5908366,0.00017276981,0.055237584,21.0
0.016510947,0.0013990108,0.90001357,0.0033622615,0.0003770282,0.062327947,0.0073086536,7.975049e-05,0.008620833,22.0
0.5477368,0.006044294,0.02298199,0.028766662,0.00104475,0.06398625,0.27557474,0.00017458714,0.05368991,23.0
0.053330302,0.0017934747,0.076590866,0.0051602954,0.0004192339,0.83300465,0.014632294,8.159299e-05,0.014987318,24.0
0.01475629,0.86861813,0.0083089555,0.046636477,0.012233561,0.01080892,0.021802507,0.0008410184,0.015994016,25.0
0.47383502,0.0044108685,0.055184074,0.015041442,0.0009165179,0.34837463,0.058200255,0.00016741824,0.043869697,26.0
0.060218323,0.0017563348,0.060103606,0.0051722554,0.00040386958,0.8420821,0.015232053,7.777204e-05,0.014953675,27.0
0.022492548,0.03494188,0.008001934,0.8431194,0.002234834,0.0125046065,0.053796772,0.0002677396,0.022640254,28.0
0.033143215,0.70544195,0.019528186,0.091788724,0.040745083,0.024909096,0.04721087,0.0023183136,0.034914564,29.0
0.6821667,0.003692002,0.03472074,0.013358974,0.00073831377,0.16856393,0.058563165,0.00013228544,0.038063865,30.0
0.046854295,0.24064173,0.019783024,0.5141417,0.008584074,0.028949529,0.091515854,0.0009076824,0.04862208,31.0
0.0542747,0.0018972381,0.08603292,0.0054288884,0.00044544233,0.821079,0.015235649,8.673729e-05,0.015519454,32.0
0.7969152,0.0028068614,0.020965325,0.010743456,0.0005427789,0.085351214,0.053636104,9.560681e-05,0.028943548,33.0
0.046224676,0.2326813,0.019354185,0.52376455,0.008352924,0.028393101,0.091093294,0.00089980033,0.049236104,34.0
0.06106503,0.0026296498,0.18293568,0.007253834,0.0006347756,0.70560354,0.01922712,0.00012573844,0.020524638,35.0
0.15345429,0.0055584027,0.0135535095,0.0327609,0.0008695261,0.03199678,0.7215232,0.00013893815,0.04014435,36.0
0.8197487,0.0027041673,0.01663029,0.010928817,0.00050752074,0.05954109,0.06257948,8.801509e-05,0.027271863,37.0
0.6612473,0.0037603,0.0371932,0.013447474,0.00076071883,0.18736675,0.05796182,0.00013726242,0.038125172,38.0
0.02873866,0.7452557,0.01658725,0.08375335,0.030584598,0.021338826,0.041615695,0.0018715537,0.030254385,39.0
0.777063,0.0033709356,0.017226247,0.014382499,0.0006150244,0.0553771,0.09751086,0.00010578385,0.034348574,40.0
0.66142404,0.0048703304,0.020943595,0.022084901,0.0008616016,0.061723206,0.18088399,0.00014592864,0.047062356,41.0
0.046709448,0.28932297,0.020012362,0.46530977,0.009217394,0.029100811,0.089780994,0.00096910784,0.049577177,42.0
0.058992073,0.0032457334,0.45388734,0.008551349,0.0008118568,0.42975694,0.021142138,0.00016413741,0.023448432,43.0
0.05898887,0.0056085535,0.008635285,0.045008905,0.00077286095,0.017928466,0.8333455,0.00011751644,0.029594023,44.0
0.07151429,0.010044752,0.012425819,0.09729091,0.0013021019,0.024524124,0.73974913,0.00019379347,0.04295508,45.0
0.019966222,0.0018598323,0.8856506,0.004371528,0.0005108833,0.06736424,0.009230296,0.00010931656,0.010937038,46.0
0.16886197,0.003143718,0.06393316,0.009882311,0.00068883033,0.6914129,0.032583002,0.00012929454,0.029364755,47.0
0.02328816,0.7940323,0.013470388,0.068229936,0.023505222,0.017325299,0.0336616,0.0014781344,0.025008978,48.0
0.06387077,0.0030744807,0.28015903,0.008315992,0.00075265433,0.5991019,0.021355122,0.00015011268,0.02321994,49.0
0.059522543,0.002355726,0.1344398,0.0066048014,0.00056284247,0.760241,0.017930621,0.00011039357,0.018232426,50.0
0.051246475,0.0030605409,0.5717694,0.007936465,0.000774193,0.3242717,0.019150876,0.00015747981,0.021632828,52.0
0.039286584,0.6480633,0.02382509,0.10101535,0.057994958,0.030028656,0.054645605,0.0031080833,0.042032424,53.0
0.00367364,0.96563065,0.0019404582,0.014275221,0.0019876508,0.0025933487,0.0057366146,0.00015911544,0.004003295,54.0
0.023086118,0.0017116748,0.84550387,0.004239542,0.00044950354,0.104179725,0.009594891,9.355261e-05,0.0111410925,55.0
0.005794222,0.9474327,0.0031615135,0.020242153,0.003786271,0.00416896,0.00879157,0.00028477234,0.0063377954,56.0
0.016852627,0.0014742826,0.9001904,0.0035178678,0.00040049566,0.061055686,0.007574345,8.498459e-05,0.008849288,57.0
0.763933,0.0035978795,0.018098654,0.015438902,0.000657593,0.057397258,0.10666381,0.00011276869,0.034100108,58.0
0.051097073,0.51441634,0.03233643,0.117923334,0.11614533,0.040004857,0.06876981,0.0050343787,0.05427246,59.0
0.021999897,0.0021032463,0.87567335,0.004912021,0.00058100576,0.07205552,0.01028949,0.00012487125,0.012260644,60.0
0.032696065,0.003450664,0.8234524,0.007864501,0.0009754433,0.09624402,0.015981153,0.00021280475,0.019122962,61.0
0.01913876,0.0017628464,0.8898206,0.004155049,0.00048355348,0.06534276,0.008804659,0.00010331568,0.010388541,62.0
0.004899395,0.95540076,0.0026619583,0.017354172,0.0030974508,0.0035167302,0.0074601634,0.0002359842,0.00537338,63.0
0.016247947,0.001380961,0.90202427,0.0033168725,0.00037301416,0.060974196,0.007205239,7.890849e-05,0.008398625,64.0
0.016895816,0.849894,0.009571475,0.05246328,0.014701933,0.01241891,0.024841823,0.0009877939,0.018224949,65.0
0.05525654,0.42653096,0.035698492,0.12075929,0.18096611,0.0437455,0.073236205,0.0062432145,0.057563696,66.0
