cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.06903778,0.9294055,0.0015567256,1
0.075921275,0.92245746,0.0016212583,2
0.6095705,0.25959313,0.13083638,3
0.9215574,0.07543681,0.0030057477,4
0.8023846,0.17398132,0.023634072,5
0.24152192,0.15059397,0.6078841,6
0.93289393,0.06439408,0.0027119427,7
0.067270026,0.93033856,0.0023914017,8
0.06365782,0.93470585,0.0016362923,9
0.0618902,0.93594897,0.0021607873,10
0.04622795,0.9524271,0.0013449726,11
0.06857791,0.9290255,0.0023965796,12
0.047061916,0.9517201,0.001218003,13
0.04936621,0.9491678,0.0014659723,14
0.7094361,0.28635585,0.004208026,15
0.07024411,0.92809415,0.0016617643,16
0.09055243,0.90766966,0.0017779248,17
0.06365239,0.93415517,0.0021924458,18
0.10841928,0.8892639,0.002316748,19
0.061494038,0.936423,0.0020829241,20
0.07839477,0.919983,0.0016221603,21
0.06021914,0.9377043,0.0020765709,22
0.17145826,0.82551104,0.00303071,23
0.072758265,0.9247072,0.0025345767,24
0.92459065,0.07176183,0.0036475195,25
0.0691121,0.92848843,0.0023995144,26
0.5151456,0.25713047,0.22772396,27
0.6316987,0.36361682,0.004684376,28
0.6575714,0.33818874,0.0042398577,29
0.076168925,0.92200553,0.0018254971,30
0.86465424,0.12602775,0.009318002,31
0.061318513,0.93661153,0.0020699652,32
0.3115228,0.6845956,0.0038816587,33
0.07369479,0.92358404,0.0027211353,34
0.2394693,0.75723976,0.0032909038,35
0.100555174,0.8963188,0.0031260753,36
0.050739888,0.9478419,0.0014181727,37
0.07061425,0.9278341,0.0015516501,38
0.2667826,0.16480932,0.5684081,39
0.6617257,0.2537202,0.08455416,40
0.8428724,0.15381446,0.003313202,41
0.9348491,0.06266934,0.0024815816,42
0.7397315,0.25536358,0.004904898,43
0.90486604,0.09281596,0.0023180074,44
0.39482862,0.22197177,0.38319957,45
0.057477396,0.94063395,0.0018885972,46
0.73702675,0.21886325,0.044110004,47
0.081638396,0.057376914,0.86098474,48
0.65633416,0.26173007,0.081935845,49
0.7540623,0.21029174,0.035645876,50
0.078549534,0.91855335,0.0028971112,52
0.14074385,0.0940153,0.76524085,53
0.70079875,0.23433326,0.06486798,54
0.8724855,0.12246853,0.005045885,55
0.72396743,0.2232145,0.0528181,56
0.045026086,0.953722,0.0012518966,57
0.1395157,0.85812116,0.0023631528,58
0.06937562,0.05162063,0.8790037,59
0.05053745,0.94791466,0.0015479095,60
0.074033394,0.9238993,0.0020672884,61
0.06256275,0.9352582,0.002179026,62
0.513607,0.25455773,0.23183532,63
