cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.0486572,0.06674442,0.5568949,0.28553548,0.035653718,0.006397156,0.00011712105,1.0
0.09634244,0.63799155,0.04780993,0.17889135,0.03506637,0.003810285,8.814885e-05,2.0
0.038642928,0.12852126,0.05372415,0.052650023,0.7136639,0.012567489,0.00023030894,3.0
0.049500067,0.09947119,0.14865538,0.08192609,0.56060326,0.059295036,0.00054894784,4.0
0.15784423,0.6595783,0.034531534,0.11184112,0.03216735,0.0039352877,0.00010208744,5.0
0.016880792,0.041050777,0.038033467,0.026329564,0.8665856,0.010975243,0.00014458405,6.0
0.04450385,0.049342647,0.06871545,0.82029855,0.014619071,0.0024673901,5.2990094e-05,7.0
0.581151,0.090669364,0.039076388,0.26745296,0.018062716,0.0034927875,9.4785595e-05,8.0
0.0411637,0.040448193,0.05347504,0.8509618,0.011837828,0.0020683182,4.5071913e-05,9.0
0.85428154,0.043980516,0.01563353,0.07582336,0.008547287,0.0016850295,4.8739428e-05,10.0
0.05066741,0.05699066,0.10313084,0.76710826,0.018797707,0.0032370847,6.807975e-05,11.0
0.053687043,0.05945462,0.12291903,0.73957735,0.020647978,0.0036380677,7.59281e-05,12.0
0.014561568,0.020710582,0.88828206,0.05785466,0.015489528,0.0030515802,5.0062372e-05,13.0
0.8933371,0.033761453,0.013089011,0.050507728,0.007626895,0.0016281032,4.9716222e-05,14.0
0.8780708,0.03969107,0.015378836,0.05556971,0.009218348,0.0020081939,6.307486e-05,15.0
0.08296879,0.6983819,0.0410442,0.14151107,0.032605786,0.0034093207,7.892944e-05,16.0
0.06194989,0.07025783,0.21720946,0.6171775,0.028155446,0.0051458846,0.00010398135,17.0
0.9050314,0.030249035,0.011076816,0.04591364,0.006370084,0.0013193673,3.9704653e-05,18.0
0.03316814,0.8765,0.01927618,0.041402686,0.027416108,0.0021862518,5.0678544e-05,19.0
0.058298312,0.074631386,0.41813874,0.40660048,0.035717454,0.00649,0.00012366369,20.0
0.81680346,0.066922724,0.018316576,0.08478819,0.01109424,0.0020172603,5.7530237e-05,21.0
0.90349954,0.02998889,0.011134275,0.047751244,0.006295639,0.00129185,3.852378e-05,22.0
0.22148511,0.5723835,0.039665163,0.12343149,0.038017865,0.0048857187,0.00013107677,23.0
0.89971244,0.033112828,0.01217441,0.04612649,0.0072838278,0.0015424886,4.7578127e-05,24.0
0.027571637,0.097911716,0.05769357,0.047329847,0.7609885,0.008368114,0.00013663093,25.0
0.8508652,0.05663213,0.015343628,0.06571326,0.00961151,0.0017822664,5.2033127e-05,26.0
0.013285465,0.018293837,0.9005528,0.050921176,0.013972091,0.002926957,4.767242e-05,27.0
0.061774254,0.30423495,0.07645694,0.0879615,0.45702946,0.012301926,0.00024096813,28.0
0.018815335,0.045559447,0.041757137,0.029101359,0.85199845,0.012601807,0.00016651681,29.0
0.106451534,0.36551976,0.09037197,0.38490617,0.04732373,0.005310924,0.0001159322,30.0
0.011027034,0.034432624,0.022371456,0.017734744,0.9100942,0.004273757,6.624639e-05,31.0
0.72026294,0.10203718,0.026318764,0.13299094,0.015582962,0.0027308564,7.633594e-05,32.0
0.013033927,0.020427056,0.8992075,0.046127893,0.017908495,0.0032449537,5.02685e-05,33.0
