cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.029707426,0.029890949,4.293823e-05,0.7657519,0.0061227903,0.0043250285,0.038780283,0.0009682578,0.10873367,0.015676834,1.0
0.7553727,0.025354102,3.609849e-05,0.02681338,0.0056483173,0.0026473205,0.112004764,0.000794813,0.035283763,0.03604464,2.0
0.021095725,0.010275405,0.00013043634,0.017826963,0.8537667,0.010801766,0.013972157,0.0063463603,0.013096932,0.05268759,3.0
0.013044411,0.0064974055,8.437585e-05,0.011520369,0.908873,0.0073035643,0.008764439,0.004228879,0.008335613,0.031348012,4.0
0.039726276,0.0076480596,3.3719913e-05,0.011909637,0.0113496035,0.002561152,0.014536878,0.0009426162,0.010004125,0.901288,5.0
0.03159017,0.018372733,0.0003307227,0.03130822,0.7619241,0.027210142,0.02319634,0.022734454,0.02306821,0.060264945,6.0
0.03756675,0.07282103,3.7284597e-05,0.08020582,0.0044146786,0.0029030931,0.088762835,0.000767597,0.69932294,0.013198003,7.0
0.031035626,0.067146406,3.9468523e-05,0.10272494,0.004597163,0.003165699,0.06356573,0.0008155484,0.71432745,0.012581956,8.0
0.025349293,0.11159332,3.164109e-05,0.044272453,0.0033532833,0.002278988,0.06689313,0.000626807,0.7362119,0.009389126,9.0
0.021794982,0.07155647,2.6999609e-05,0.046369486,0.0029420918,0.002026337,0.054100994,0.0005410799,0.7924339,0.008207595,10.0
0.03821957,0.042491656,5.641174e-05,0.65710217,0.007774804,0.0054194685,0.05254892,0.0012568698,0.17543486,0.0196953,11.0
0.025947308,0.026158074,4.072197e-05,0.7965624,0.0058276556,0.004134696,0.03319119,0.00092330575,0.09289256,0.014322093,12.0
0.017542932,0.015957769,2.9240131e-05,0.87826437,0.0043682856,0.0031959855,0.020866431,0.0006758094,0.04867719,0.010421896,13.0
0.025814058,0.7373938,3.3215507e-05,0.021815991,0.0030256088,0.002036131,0.0910046,0.0006121481,0.109523945,0.008740539,14.0
0.054342605,0.4760491,5.4559157e-05,0.034386057,0.0050856792,0.0033613998,0.2684802,0.0010054549,0.1413527,0.015882207,15.0
0.054551553,0.03636679,6.381118e-05,0.69108564,0.010664545,0.006544082,0.057480194,0.0015065364,0.111461796,0.030275002,16.0
0.021728873,0.06786595,2.9303696e-05,0.052116133,0.003219296,0.0021945785,0.04866595,0.0005921054,0.7948919,0.008695951,17.0
0.023852605,0.10241424,3.0581527e-05,0.043874837,0.003234069,0.0022138855,0.06167211,0.0006058298,0.7531363,0.008965548,18.0
0.40930656,0.055551063,0.00010364734,0.11268472,0.021686345,0.008598865,0.13857527,0.0025368207,0.097710945,0.1532458,19.0
0.018981354,0.017673248,3.0960306e-05,0.8642245,0.0045748805,0.0033019774,0.023015883,0.0007117453,0.056459107,0.011026281,20.0
0.07136024,0.05832875,3.0840813e-05,0.020203903,0.0033274281,0.0020065622,0.7795325,0.0005945577,0.051704433,0.012910787,21.0
0.02791459,0.06605487,3.634808e-05,0.087195985,0.0041370573,0.0028866525,0.05937561,0.00074406085,0.7404057,0.011249173,22.0
0.8381088,0.017424414,2.8495004e-05,0.01697917,0.0045726723,0.0020121518,0.06492942,0.0006326969,0.021744361,0.0335678,23.0
0.018028783,0.8238908,2.9697536e-05,0.017394837,0.002519433,0.0017812513,0.053124547,0.0005339815,0.07590269,0.006794059,24.0
0.05081962,0.01272738,6.544561e-05,0.021675562,0.029828796,0.0051907534,0.022097472,0.0019790924,0.016969385,0.8386465,25.0
0.03527792,0.63468224,4.1562973e-05,0.028552307,0.0038372881,0.002601091,0.14137474,0.0007676573,0.14150392,0.011361273,26.0
0.02079074,0.018074058,3.806021e-05,0.8631795,0.005785884,0.004428826,0.023749052,0.00088969443,0.049895383,0.01316879,27.0
0.07762922,0.016385732,6.6532506e-05,0.03036259,0.024953593,0.0055174697,0.030274946,0.0019114863,0.023116335,0.7897821,28.0
0.070483424,0.028927417,0.0002572112,0.053267896,0.4880364,0.02210363,0.042064615,0.010173346,0.0382523,0.24643382,29.0
0.05010891,0.073836036,5.8586396e-05,0.22097772,0.007495483,0.0049173464,0.086672455,0.0012551963,0.53364474,0.02103361,30.0
0.027884431,0.013058904,0.00013726679,0.024650706,0.80483,0.012575409,0.018019931,0.0061421082,0.017252434,0.0754488,31.0
0.03494573,0.2029809,4.109477e-05,0.048453715,0.004255286,0.00287122,0.10502412,0.00080332626,0.5883886,0.012235984,32.0
0.043311797,0.04563798,5.8869453e-05,0.62264943,0.008299276,0.005581435,0.058810584,0.0013181334,0.1925487,0.021783752,33.0
0.13622132,0.06298888,0.00011321881,0.4148983,0.022206107,0.010949845,0.11020465,0.0027902646,0.16130379,0.078323625,34.0
0.0438618,0.05134786,6.123417e-05,0.57237506,0.00826223,0.0057524666,0.06340635,0.0013492143,0.23208934,0.021494439,35.0
0.671335,0.033872303,4.185811e-05,0.027586436,0.0059592957,0.0029183426,0.18118843,0.00089142495,0.04175166,0.034455292,36.0
0.020317586,0.017781487,3.18168e-05,0.86144406,0.004883972,0.0033971588,0.02372743,0.00074057246,0.055701472,0.01197442,37.0
0.04306962,0.5852205,4.668631e-05,0.030112147,0.0043451535,0.002871801,0.1852198,0.00086299214,0.13500252,0.013248756,38.0
0.059116542,0.02536466,0.00027141976,0.044266135,0.58591545,0.02295043,0.036467813,0.011339412,0.032509245,0.18179889,39.0
0.040872853,0.5483201,4.5415312e-05,0.034333825,0.0043190545,0.0029103598,0.16824074,0.00084943767,0.1871723,0.012935817,40.0
0.064598545,0.07524042,3.1282394e-05,0.021433616,0.003355148,0.0020278967,0.75780976,0.0006036535,0.062261917,0.012637768,41.0
0.04319032,0.010235867,5.2094347e-05,0.01701167,0.022046106,0.004077158,0.018175421,0.0015461546,0.013545671,0.8701196,42.0
0.021298883,0.07574895,2.7146461e-05,0.04255627,0.0029390173,0.0019863741,0.051974814,0.00054339744,0.79479605,0.008129046,43.0
0.28667238,0.032908835,9.990284e-05,0.042217113,0.023640694,0.007084555,0.07185988,0.0025285752,0.04154763,0.49144045,44.0
0.060018335,0.055511475,2.6724569e-05,0.019339291,0.002914363,0.0017840859,0.7966135,0.0005183278,0.052104615,0.011169198,45.0
0.026205858,0.06256327,3.22326e-05,0.071495555,0.0037228938,0.0025089749,0.05610104,0.00066302577,0.7663709,0.010336279,46.0
0.021896608,0.021038203,3.4281402e-05,0.8373554,0.0050176433,0.0035613868,0.027164405,0.0007839748,0.070808835,0.012339299,47.0
0.019024633,0.010866764,0.00016785659,0.019377906,0.8601366,0.014687713,0.01378639,0.010315019,0.013933164,0.03770398,48.0
0.019762475,0.80946195,3.1041134e-05,0.017751696,0.0026624242,0.0018197342,0.0596859,0.0005598361,0.08097931,0.0072855824,49.0
0.018944046,0.017042305,3.4557142e-05,0.8715352,0.0051845587,0.0039334535,0.022046762,0.0008039967,0.04865651,0.0118186,50.0
0.029736789,0.031754088,4.576218e-05,0.75181085,0.006382051,0.004564327,0.039605893,0.0010263196,0.1192048,0.0158691,52.0
0.061850615,0.04260254,0.0013829819,0.06574363,0.31866074,0.085277304,0.05004833,0.22901098,0.051141612,0.094281204,53.0
