cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.5580302,0.06357765,0.3781903,0.00020183316,1.0
0.2102878,0.037974514,0.75157505,0.00016261177,2.0
0.023623772,0.006939786,0.9693891,4.7339723e-05,3.0
0.024137331,0.006342346,0.96948236,3.797306e-05,4.0
0.06154527,0.014089459,0.9242911,7.419106e-05,5.0
0.021287076,0.0061120857,0.97256035,4.0512445e-05,6.0
0.79257715,0.05364517,0.15364534,0.0001324085,7.0
0.02308254,0.9712931,0.0055923243,3.2022694e-05,8.0
0.6279404,0.31635827,0.055531893,0.0001694121,9.0
0.023787828,0.9704686,0.0057111196,3.243241e-05,10.0
0.03173078,0.9594535,0.008758894,5.678035e-05,11.0
0.023556946,0.9703349,0.0060712732,3.6876707e-05,12.0
0.029960997,0.9631345,0.006867224,3.7300182e-05,13.0
0.027322674,0.96530443,0.0073266793,4.614033e-05,14.0
0.022419818,0.97198206,0.0055656116,3.2505613e-05,15.0
0.025973229,0.9679073,0.00608566,3.3822867e-05,16.0
0.02287953,0.9713242,0.005762164,3.4101435e-05,17.0
0.022591513,0.97178024,0.005595516,3.270096e-05,18.0
0.037394438,0.954322,0.00824013,4.347538e-05,19.0
0.02374985,0.9700772,0.0061356006,3.734052e-05,20.0
0.94275427,0.025591735,0.031609293,4.463112e-05,21.0
0.022689702,0.97156113,0.0057152184,3.3895318e-05,22.0
0.034637675,0.9575451,0.007775754,4.15378e-05,23.0
0.024009459,0.9702185,0.005739629,3.2474563e-05,24.0
0.06564305,0.0148757985,0.9194036,7.755017e-05,25.0
0.02659024,0.96629345,0.0070720194,4.4298788e-05,26.0
0.8323855,0.124499574,0.043009486,0.000105497675,27.0
0.06661057,0.9198164,0.013507145,6.58958e-05,28.0
0.098598436,0.020984253,0.88031536,0.00010193665,29.0
0.025967877,0.96710736,0.0068818373,4.295416e-05,30.0
0.54366636,0.3996432,0.056510583,0.00017981521,31.0
0.024268385,0.96946895,0.006224851,3.782026e-05,32.0
0.028528748,0.9648495,0.006585769,3.600981e-05,33.0
0.05656271,0.9316658,0.011713192,5.8416696e-05,34.0
0.032513164,0.9601299,0.007317668,3.9248414e-05,35.0
0.30167484,0.048569698,0.6495651,0.00019040979,36.0
0.024663446,0.96900636,0.006292903,3.729538e-05,37.0
0.022374162,0.97199863,0.005594326,3.289821e-05,38.0
0.93313646,0.041163605,0.025651034,4.896266e-05,39.0
0.11660663,0.86181206,0.021484306,9.706621e-05,40.0
0.3504172,0.6025816,0.046828076,0.00017308879,41.0
0.2511615,0.04316669,0.7054922,0.0001796139,42.0
0.024558485,0.96897763,0.0064244545,3.940929e-05,43.0
0.90601784,0.035295445,0.058616336,7.03574e-05,44.0
0.69614863,0.06134195,0.24233916,0.00017025118,45.0
0.024733724,0.96874255,0.0064836675,3.9968832e-05,46.0
0.76878154,0.181807,0.04928193,0.00012949953,47.0
0.045205615,0.014726991,0.9399543,0.000113191636,48.0
0.068495795,0.91766673,0.013769947,6.754873e-05,49.0
0.2333409,0.73006755,0.03644318,0.00014832841,50.0
0.024599452,0.969496,0.005871264,3.3273263e-05,52.0
0.02268684,0.0065914267,0.9706772,4.457833e-05,53.0
0.029469833,0.009010236,0.9614556,6.44239e-05,54.0
0.08250648,0.901253,0.016163513,7.704125e-05,55.0
0.044873018,0.014629894,0.9403827,0.000114356,56.0
0.024106927,0.96958464,0.006270145,3.8348284e-05,57.0
0.31396595,0.64216906,0.04369856,0.00016647694,58.0
0.05967352,0.020427153,0.91972893,0.00017038597,59.0
0.023238342,0.970765,0.005960657,3.5971585e-05,60.0
0.024427108,0.96970296,0.0058368016,3.310654e-05,61.0
0.023933755,0.9698051,0.006223183,3.7945007e-05,62.0
0.03404664,0.010645745,0.95522946,7.8201614e-05,63.0
0.02480426,0.9686471,0.006508428,4.014781e-05,64.0
0.046777554,0.015355175,0.9377482,0.0001190625,65.0
0.024853053,0.0065607955,0.9685471,3.9049788e-05,66.0
0.020304522,0.0055626007,0.974098,3.4874e-05,67.0
0.037400525,0.011777965,0.95073277,8.87063e-05,68.0
0.020165363,0.0056546526,0.97414345,3.6513284e-05,69.0
0.021766612,0.0062480727,0.97194403,4.121726e-05,70.0
0.023416987,0.97055477,0.005992075,3.6177087e-05,71.0
0.02313621,0.006773577,0.9700444,4.5881614e-05,72.0
0.03989171,0.009744773,0.9503098,5.3726682e-05,73.0
0.8433615,0.046857312,0.10967334,0.000107821514,74.0
0.020902604,0.005948196,0.97311026,3.895278e-05,75.0
0.8455803,0.04912575,0.10518737,0.000106656815,76.0
0.023146199,0.9709594,0.005859327,3.505462e-05,77.0
0.026298372,0.96668583,0.0069726342,4.313036e-05,78.0
