cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.042524558,0.8512637,0.000729578,0.05515597,0.04447154,0.0058546993,1.0
0.034694865,0.8773756,0.0005555449,0.030761719,0.05230205,0.0043102526,2.0
0.043440007,0.05071186,0.0014577126,0.86580145,0.020738767,0.017850144,3.0
0.12656939,0.20288484,0.001906707,0.5911062,0.05649656,0.021036351,4.0
0.11173099,0.08701624,0.1288956,0.13124435,0.075301744,0.4658111,5.0
0.021684464,0.035131205,0.0007535051,0.9225022,0.012206876,0.007721775,6.0
0.031975973,0.88992596,0.00052633235,0.035708304,0.037674695,0.0041887085,7.0
0.035451394,0.88002366,0.0005672548,0.040922213,0.038444024,0.004591475,8.0
0.03537521,0.040443595,0.0004387211,0.010598387,0.9097638,0.0033802046,9.0
0.029819673,0.8977306,0.0004774041,0.030900463,0.037274268,0.003797529,10.0
0.064580284,0.7606559,0.0008733711,0.04139365,0.12561457,0.0068822103,11.0
0.029821696,0.8984291,0.00046165334,0.028567797,0.039049715,0.0036699444,12.0
0.04915505,0.82232285,0.0008763238,0.071394965,0.049187705,0.0070630684,13.0
0.17607878,0.10526241,0.001273724,0.032450367,0.6739078,0.011026873,14.0
0.1053489,0.08438987,0.29756692,0.1171839,0.07568113,0.31982923,15.0
0.060701117,0.7526895,0.0014417821,0.10125317,0.07324356,0.010670942,16.0
0.031136433,0.038524397,0.00044211122,0.0102860015,0.91630596,0.0033050831,17.0
0.04345894,0.84819186,0.00074982713,0.056370605,0.045214124,0.0060146474,18.0
0.040152512,0.8523648,0.00075963786,0.05191916,0.04890751,0.005896375,19.0
0.033584632,0.8872939,0.0004829647,0.028655939,0.046104763,0.003877715,20.0
0.03619377,0.8741592,0.0005472346,0.029861588,0.054943584,0.004294607,21.0
0.06605314,0.74458885,0.0009382454,0.043816056,0.13728876,0.007314888,22.0
0.080287986,0.090423256,0.0015849564,0.7751988,0.03299142,0.019513624,23.0
0.045554314,0.83646846,0.00080909603,0.06356383,0.04712135,0.0064829895,24.0
0.02292393,0.035692733,0.00062942784,0.9220532,0.011908146,0.0067925802,25.0
0.058301557,0.77101356,0.0011747227,0.101308875,0.05890273,0.00929852,26.0
0.06772812,0.05689334,0.5852046,0.07624271,0.05127121,0.16266005,27.0
0.10447076,0.35984087,0.0019414487,0.4494913,0.06606372,0.018191878,28.0
