cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.28391528,0.053758875,0.078991055,0.37965953,0.08502282,0.0438631,0.0028479497,0.015914636,0.056026734,1.0
0.18118514,0.042188738,0.059114117,0.5559623,0.065067574,0.03474904,0.0025908728,0.015776604,0.04336562,2.0
0.13211095,0.082302846,0.11204018,0.009871388,0.5531087,0.043269,0.0004924558,0.0016914384,0.0651131,3.0
0.052015167,0.030074306,0.035170898,0.17402944,0.03634711,0.027573409,0.009363185,0.60477793,0.030648539,4.0
0.0042122644,0.84896344,0.019360399,0.0007912824,0.027302729,0.05477399,6.447361e-05,0.00018625711,0.04434513,5.0
0.70751315,0.037838336,0.0639181,0.042649895,0.075293586,0.028364012,0.0009373967,0.0041378434,0.039347675,6.0
0.0091335755,0.025048893,0.86644375,0.0010350917,0.02898839,0.015837055,6.56131e-05,0.00020766583,0.053239983,7.0
0.0034526591,0.036182128,0.041177426,0.0005871966,0.012251989,0.042533368,4.5502005e-05,0.00013396391,0.86363584,8.0
0.010803234,0.040470194,0.75214976,0.0014094587,0.033371136,0.029530084,9.422753e-05,0.00029332587,0.13187858,9.0
0.003918389,0.038565904,0.049373448,0.0006582621,0.013842769,0.04374282,5.0571965e-05,0.00014941375,0.8496984,10.0
0.19225588,0.043685213,0.06277367,0.5341947,0.06690459,0.03624922,0.0025798797,0.01575276,0.045604095,11.0
0.23178166,0.048913192,0.07085612,0.46226233,0.07618857,0.04027647,0.0027225695,0.0160284,0.0509707,12.0
0.04130227,0.024375716,0.02823075,0.1299319,0.029358564,0.022343697,0.008072376,0.6916602,0.024724474,13.0
0.002414409,0.040266335,0.011697527,0.0005288526,0.008401168,0.8888946,4.837721e-05,0.00013349605,0.047615144,14.0
0.0032334134,0.03632939,0.03784948,0.000549132,0.011806572,0.041448284,4.2602565e-05,0.00012530513,0.86861587,15.0
0.564076,0.052401178,0.08673098,0.0966923,0.09397199,0.04103552,0.0016345407,0.007774525,0.055682983,16.0
0.007962529,0.024948798,0.8556061,0.000983729,0.02356412,0.017648268,6.422831e-05,0.00020151312,0.06902077,17.0
0.0067040827,0.10614195,0.044224836,0.0013331064,0.023410682,0.47260717,0.000114475886,0.00032364047,0.3451401,18.0
0.5830524,0.050612126,0.083114184,0.08944954,0.09220726,0.039339766,0.0015570815,0.0073175617,0.053350158,19.0
0.017729893,0.0056622764,0.007545505,0.94598496,0.008084948,0.0048232707,0.00050122367,0.0038415415,0.005826347,20.0
0.003941195,0.82158583,0.02071681,0.00072865625,0.023943078,0.069934666,5.9318125e-05,0.00017114525,0.058919337,21.0
0.012408891,0.07690945,0.30615994,0.0018456614,0.042424005,0.06370111,0.00013191381,0.00040081094,0.49601817,22.0
0.0023984355,0.044403553,0.011873381,0.0005211426,0.0084508825,0.8823474,4.7637724e-05,0.00013137364,0.04982621,23.0
0.0033355837,0.051395368,0.015059503,0.0007555507,0.011207529,0.863448,7.097578e-05,0.00019374416,0.054533854,24.0
