cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.09265593,0.076218486,0.031033926,0.12489245,0.05055219,0.12284926,0.5010206,0.00077714643,1.0
0.060461808,0.04539951,0.005222182,0.13533758,0.02262083,0.008282844,0.72254926,0.00012592881,2.0
0.02552951,0.14322332,0.0017164762,0.038621634,0.7775069,0.0019670047,0.01137291,6.22066e-05,3.0
0.07110116,0.04157217,0.69285274,0.05169079,0.035141412,0.040628783,0.06605292,0.0009600784,4.0
0.013117162,0.06310266,0.0011491387,0.019773891,0.89481777,0.0013134662,0.0066812094,4.4728524e-05,5.0
0.01199563,0.06642652,0.0009426077,0.018628089,0.89503986,0.0010805149,0.0058514066,3.544082e-05,6.0
0.02228489,0.018530624,0.0034404262,0.04087447,0.0103883,0.0072114556,0.8971847,8.515486e-05,7.0
0.022114396,0.07525977,0.0012655918,0.8572455,0.01877221,0.001704517,0.023600457,3.7598707e-05,8.0
0.014244907,0.012144799,0.0017582665,0.029724017,0.0064592822,0.003394297,0.93222994,4.4501467e-05,9.0
0.023364179,0.061245624,0.0013480723,0.8664302,0.017213149,0.0018411139,0.028518373,3.9277453e-05,10.0
0.07901642,0.062226757,0.01961157,0.108817466,0.039762348,0.060930327,0.62914383,0.00049126084,11.0
0.08723567,0.06968615,0.024683692,0.11790524,0.045407247,0.08567748,0.5687847,0.00061981776,12.0
0.0045068096,0.004013661,0.003959203,0.0050702626,0.0032139786,0.9703912,0.008678651,0.00016613762,13.0
0.025237052,0.26257628,0.0018736715,0.0501651,0.6445656,0.002216256,0.013297457,6.857223e-05,14.0
0.02176938,0.06931032,0.0012142127,0.8652125,0.017653054,0.0016337266,0.023171078,3.578644e-05,15.0
0.09253086,0.106176615,0.0036460347,0.665044,0.038180735,0.0048461924,0.08947664,9.890132e-05,16.0
0.05113077,0.039959826,0.010125305,0.077233635,0.02413985,0.025005449,0.7721588,0.00024639297,17.0
0.027883468,0.13181593,0.0016080404,0.78163403,0.028202647,0.0021422778,0.026664808,4.8845206e-05,18.0
0.38738844,0.10188418,0.008879102,0.26629618,0.05257617,0.0101136295,0.17266409,0.00019823574,19.0
0.0824195,0.068495505,0.04197947,0.09898718,0.049585056,0.40414494,0.25322068,0.0011676735,20.0
0.018555986,0.7960217,0.0012905131,0.06155144,0.10930858,0.0016163908,0.01160989,4.5509474e-05,21.0
0.080076866,0.08711738,0.006262544,0.35748985,0.03776648,0.009784646,0.42133647,0.00016581173,22.0
0.027180407,0.6050669,0.0019644238,0.07134294,0.27616936,0.0024001496,0.015804999,7.07694e-05,23.0
0.016765391,0.8351792,0.0010904688,0.080050685,0.054252457,0.0013833063,0.011241565,3.6926616e-05,24.0
0.01498587,0.0766791,0.0011479809,0.022435864,0.87618214,0.0013280025,0.00719774,4.3295444e-05,25.0
0.015614027,0.8465163,0.0010297683,0.06902938,0.056163587,0.0013020983,0.010309549,3.5168097e-05,26.0
0.061659254,0.056621388,0.06837754,0.06677195,0.048119225,0.5974165,0.09599111,0.005042994,27.0
0.5149159,0.13774097,0.0055239936,0.2015523,0.07409197,0.0059557073,0.060077228,0.00014202461,28.0
0.87292564,0.033474643,0.0027770333,0.043753386,0.023577187,0.0025583752,0.020870414,6.32984e-05,29.0
0.12303746,0.07672437,0.0077053076,0.24674723,0.037499968,0.01104952,0.49705335,0.00018278557,30.0
0.49659315,0.085777335,0.022700265,0.14379096,0.058360755,0.019358218,0.17305061,0.0003686469,31.0
0.033461608,0.5998645,0.0020352553,0.27313465,0.06388002,0.002632972,0.024924913,6.6087625e-05,32.0
0.12151895,0.08210218,0.07223869,0.12347179,0.0591046,0.21229358,0.32807013,0.0012000945,33.0
0.08897826,0.052331038,0.5951376,0.06690916,0.04318404,0.06001962,0.09226421,0.0011760743,34.0
0.09358653,0.076392226,0.029717678,0.124205776,0.05091026,0.12098099,0.5034399,0.00076659006,35.0
0.01880401,0.80606526,0.0012193642,0.06185242,0.09929165,0.0015203132,0.011204567,4.2391865e-05,36.0
0.09738863,0.06949592,0.14105621,0.09324664,0.05436651,0.36918455,0.1734072,0.0018543173,37.0
0.029238114,0.68195534,0.0017719521,0.20130992,0.062394954,0.0022870195,0.020984728,5.7949946e-05,38.0
0.17230454,0.08977171,0.24939577,0.12502316,0.06966842,0.09213647,0.20030619,0.0013937206,39.0
0.07722903,0.059722096,0.019397957,0.106112465,0.037920833,0.056417644,0.6427345,0.00046547232,40.0
0.02979251,0.6693928,0.001808352,0.21232751,0.062590204,0.0023464174,0.021682885,5.9291844e-05,41.0
0.013308202,0.06467652,0.0011746483,0.020235408,0.8923705,0.0013473743,0.006841326,4.5940276e-05,42.0
0.09137374,0.0718335,0.02666054,0.119819224,0.04730734,0.09523236,0.54710937,0.0006639718,43.0
0.012745389,0.06147679,0.0010754424,0.018983841,0.8981906,0.0012147584,0.006271957,4.120175e-05,44.0
0.03121999,0.027691673,0.005366888,0.058127444,0.01575937,0.012300119,0.84939694,0.00013752603,45.0
0.024996325,0.020176644,0.0037881548,0.042643726,0.011541187,0.008342732,0.88841575,9.5429044e-05,46.0
0.049275525,0.044171855,0.05510295,0.052939143,0.03711701,0.6791228,0.07899376,0.0032769144,47.0
0.011937956,0.060146432,0.0010226051,0.018269615,0.901356,0.001172644,0.006055151,3.9592655e-05,48.0
0.06506858,0.054552272,0.037285,0.07651154,0.040375374,0.547447,0.17766951,0.0010907021,49.0
0.061261244,0.054813806,0.07302744,0.065036446,0.046533506,0.60021335,0.094342604,0.0047716335,50.0
0.024335153,0.0218698,0.002632443,0.058690958,0.011111617,0.0048279897,0.87646425,6.782288e-05,52.0
0.11909466,0.33412874,0.0049303332,0.13194972,0.3687544,0.0053440323,0.0356417,0.0001564132,53.0
0.01287051,0.062967144,0.0011237434,0.019543435,0.8956168,0.0012835072,0.0065511465,4.3699183e-05,54.0
0.09711317,0.079989426,0.038441665,0.12245536,0.055521797,0.21769038,0.38776594,0.0010222531,55.0
0.012742921,0.06101166,0.0010997386,0.01908755,0.8983308,0.0012576763,0.006426882,4.2729447e-05,56.0
0.029135164,0.023494324,0.004777836,0.048955657,0.013574024,0.010724226,0.8692199,0.000118918244,57.0
0.029900668,0.42379627,0.002106653,0.06580653,0.45982563,0.0025221223,0.015966196,7.58901e-05,58.0
0.35799783,0.22378533,0.0062451013,0.21698324,0.12911376,0.006750088,0.05895367,0.00017099205,59.0
0.021777859,0.7789954,0.0013661984,0.124067225,0.05688854,0.001751347,0.015107948,4.55519e-05,60.0
