cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.044759616,0.28319255,0.007471295,0.0007858959,0.6637907,1.0
0.9103309,0.019101242,0.020706939,0.001023375,0.048837595,2.0
0.1358745,0.08410079,0.3646673,0.31422788,0.10112949,3.0
0.14418979,0.08648479,0.4229371,0.24132852,0.10505969,4.0
0.06538501,0.028541576,0.8521288,0.0150286555,0.038916014,5.0
0.14493644,0.087269045,0.4376328,0.2241924,0.10596925,6.0
0.029110515,0.042930994,0.003444527,0.0003189354,0.924195,7.0
0.009055049,0.9444827,0.0021980621,0.0002756897,0.0439885,8.0
0.015931042,0.8835649,0.0035414405,0.00042262595,0.09654004,9.0
0.009206245,0.94499326,0.0022652822,0.00028693635,0.043248195,10.0
0.03601343,0.10208816,0.004988215,0.0004902323,0.85642,11.0
0.04532044,0.26086807,0.007366893,0.0007680075,0.6856766,12.0
0.035105612,0.11387718,0.005033136,0.0005025228,0.8454816,13.0
0.022682905,0.81894463,0.0048708343,0.0005693591,0.15293232,14.0
0.9529541,0.010083944,0.007963175,0.000440951,0.02855785,15.0
0.41578677,0.064035386,0.39440402,0.0075846417,0.1181892,16.0
0.00964904,0.9437686,0.0024184529,0.0003089257,0.043854978,17.0
0.01089911,0.92777354,0.0025384747,0.0003102962,0.05847861,18.0
0.059083696,0.024725942,0.8695661,0.012460919,0.034163397,19.0
0.010922715,0.92745006,0.002535848,0.00030986933,0.05878153,20.0
0.8178534,0.03713259,0.05559328,0.0024538755,0.08696688,21.0
0.009103354,0.9445117,0.0022253592,0.00027917288,0.043880373,22.0
0.028528692,0.01050179,0.94188523,0.0039666803,0.015117578,23.0
0.01987742,0.8475223,0.004275031,0.00050317444,0.12782192,24.0
0.100546256,0.0474362,0.7546714,0.034454815,0.0628913,25.0
0.81071866,0.037939813,0.061938144,0.0024741709,0.08692928,26.0
0.81650233,0.036995374,0.05911536,0.0023870969,0.08499976,27.0
0.089051165,0.040393595,0.79011947,0.02617421,0.054261558,28.0
0.14244394,0.08749832,0.4067,0.25807288,0.10528487,29.0
0.7075227,0.053566977,0.12058145,0.0040425737,0.11428626,30.0
0.10563764,0.050207045,0.73948175,0.03833872,0.06633479,31.0
0.048410088,0.056524914,0.005178555,0.0004659036,0.8894205,32.0
0.7944218,0.039984792,0.017197445,0.0011095463,0.14728639,33.0
0.020624936,0.006726225,0.96069574,0.0019250057,0.010028101,34.0
0.029217724,0.060674455,0.0037379048,0.0003574538,0.9060124,35.0
0.95245373,0.009985332,0.006765312,0.00038951726,0.030406138,36.0
0.66468877,0.058170214,0.1517845,0.0047231177,0.12063337,37.0
0.031567402,0.044108137,0.0035965664,0.00033210916,0.9203958,38.0
0.025254048,0.017946614,0.047886197,0.88844585,0.020467317,39.0
0.2685303,0.052045975,0.5816554,0.00768009,0.0900883,40.0
0.92657065,0.015747104,0.015438353,0.0007951978,0.041448593,41.0
0.14662357,0.08629179,0.47033057,0.19106095,0.10569323,42.0
0.62843394,0.06177214,0.020127643,0.0014320364,0.28823423,43.0
0.8514069,0.03065242,0.043266837,0.0019146231,0.07275926,44.0
0.9149743,0.017195417,0.009401934,0.00057785865,0.057850543,45.0
0.0110811535,0.9377166,0.002847085,0.00036936323,0.047985774,46.0
0.041075334,0.013025062,0.9226009,0.0037759834,0.019522663,47.0
0.1195816,0.077633634,0.2922029,0.41899502,0.09158681,48.0
0.029386163,0.04361691,0.0034110323,0.00031838848,0.9232675,49.0
0.031015074,0.009642877,0.94208026,0.0026737358,0.014588039,50.0
0.011789638,0.9199791,0.0027082518,0.0003291821,0.06519382,52.0
0.05037937,0.0350213,0.10130966,0.7730111,0.040278584,53.0
0.0124095315,0.003940412,0.97664326,0.0010389456,0.005967839,54.0
0.045375656,0.27221307,0.007475523,0.00077968306,0.67415607,55.0
0.11229132,0.055460293,0.71393234,0.04586553,0.07245048,56.0
0.009462061,0.94450134,0.0023627025,0.00030086216,0.04337304,57.0
0.9563908,0.009259491,0.006666663,0.00037773355,0.027305335,58.0
0.0034816496,0.0025912374,0.005921821,0.98510003,0.0029053024,59.0
0.009340079,0.9445,0.0023244605,0.00029518615,0.04354025,60.0
0.009317646,0.9421213,0.0022598908,0.00028220695,0.04601888,61.0
0.009849254,0.94299185,0.0024830836,0.0003183361,0.044357512,62.0
0.14642936,0.08419829,0.51138014,0.15398298,0.10400924,63.0
0.009133633,0.9433141,0.0022068066,0.00027541988,0.045070022,64.0
0.12005011,0.07723585,0.29447204,0.41673416,0.09150782,65.0
0.03886529,0.02736821,0.076178834,0.8262757,0.031311974,66.0
0.024675764,0.017620256,0.04677177,0.89087814,0.02005412,67.0
0.11511055,0.09804174,0.15076812,0.5317577,0.104321875,68.0
0.046108514,0.03683182,0.068519905,0.80837786,0.040161837,69.0
0.028399048,0.022357838,0.043705944,0.8810254,0.024511857,70.0
0.020574806,0.8401523,0.0044302717,0.00051954994,0.134323,71.0
0.12677543,0.08109861,0.32144427,0.37442112,0.0962605,72.0
0.031437747,0.02222735,0.06055606,0.86038065,0.025398167,73.0
0.1589107,0.07581402,0.012099352,0.0010054642,0.75217044,74.0
0.0041172975,0.0030416045,0.007267882,0.9821563,0.0034169802,75.0
0.06622089,0.018197697,0.8831749,0.0037029968,0.02870345,76.0
0.037940014,0.1260245,0.0054695704,0.0005450917,0.8300209,77.0
0.010214586,0.94131076,0.0025896507,0.0003335798,0.045551404,78.0
0.073247954,0.050026048,0.15520647,0.6636125,0.057906963,79.0
0.11326415,0.05624776,0.71029156,0.0468917,0.07330475,80.0
0.009916806,0.003379408,0.9806609,0.0010361343,0.0050068353,81.0
0.085495055,0.057891637,0.18663605,0.60275567,0.06722154,82.0
0.025664063,0.00766475,0.9529957,0.0018576083,0.011817806,83.0
0.7087242,0.052642364,0.123490244,0.00431807,0.110825114,84.0
0.118534036,0.0692239,0.009793287,0.00083236635,0.8016164,85.0
0.009080188,0.94392157,0.002194007,0.00027474682,0.044529453,86.0
0.13685192,0.07326077,0.6066352,0.09033871,0.09291341,87.0
0.10635674,0.05195441,0.7339344,0.039663903,0.06809057,88.0
0.0049638427,0.0037646596,0.008180259,0.97890323,0.004188022,89.0
0.7433072,0.048207764,0.10050261,0.0037308645,0.1042516,90.0
0.2704358,0.08453679,0.017381418,0.0013704061,0.6262755,91.0
0.009143248,0.9445931,0.0022456,0.00028240553,0.04373559,92.0
0.14582442,0.0836402,0.5241254,0.14298308,0.103426814,93.0
0.9010512,0.021047788,0.024354449,0.0011555615,0.05239093,94.0
0.011451319,0.0038325463,0.97785926,0.0011529406,0.005703878,95.0
0.019716525,0.8476237,0.004258783,0.00050226244,0.12789871,96.0
0.37240988,0.06350297,0.44177207,0.0076052123,0.114709914,97.0
0.95304614,0.009999321,0.007856719,0.00042734807,0.028670443,98.0
0.12483306,0.079833575,0.31331193,0.3872707,0.09475071,99.0
0.8029058,0.039058555,0.066491716,0.0026656939,0.08887818,100.0
0.34754086,0.08387535,0.018830566,0.0014466993,0.5483065,101.0
0.087665804,0.04027264,0.79258996,0.025608294,0.053863257,102.0
0.9221373,0.015848402,0.0090303095,0.00055104,0.052432902,103.0
0.13790701,0.07429741,0.6000739,0.093755454,0.093966216,104.0
0.12900703,0.06696234,0.6496438,0.06871385,0.085673004,105.0
0.91946566,0.017213427,0.018200703,0.00089108694,0.04422915,106.0
0.88850504,0.02223013,0.011144502,0.0007019272,0.07741841,107.0
