cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.018529499,0.013813198,0.13976194,0.021966947,0.040200286,0.017603368,0.63878846,0.020144287,0.024591804,0.0016109345,0.032448124,0.01530824,0.015233011,1
0.029174922,0.021033643,0.31742114,0.034870967,0.07065151,0.02733716,0.33524698,0.02127504,0.04009949,0.0019464528,0.05399857,0.023618147,0.023325909,2
0.025346246,0.017123993,0.60291505,0.03066644,0.077915505,0.023055336,0.0835621,0.009867175,0.037430912,0.001083645,0.05216786,0.019720392,0.01914529,3
0.023589762,0.017391423,0.2091777,0.028200254,0.053210046,0.02237615,0.5098098,0.021583455,0.031703513,0.0018435242,0.042526703,0.019341132,0.019246502,4
0.02574086,0.012157014,0.038461845,0.028497038,0.71789366,0.018613279,0.006108762,0.0015476877,0.060674254,0.00023853673,0.059979342,0.016177107,0.0139107015,5
0.040086407,0.02290647,0.31556875,0.048966188,0.27727196,0.03351446,0.026269147,0.0053601027,0.07253105,0.0007341987,0.10243189,0.028146645,0.026212739,6
0.056805734,0.019811217,0.019613443,0.06596326,0.35745978,0.036036115,0.004049709,0.001166517,0.2553152,0.00020010422,0.13114382,0.028614813,0.023820283,7
0.026315946,0.013053563,0.010349291,0.1014728,0.03817247,0.032104816,0.0021802562,0.0006331413,0.04784582,0.00011309799,0.69361186,0.015534662,0.018612344,8
0.00892258,0.0058243214,0.8641957,0.012504834,0.032619625,0.0085861385,0.011436605,0.0018786757,0.013962943,0.0002441653,0.026335752,0.006667796,0.006820783,9
0.042770423,0.025485504,0.22464824,0.071429856,0.19996911,0.04231924,0.018702146,0.0041040843,0.07516997,0.00061797036,0.23386379,0.029688692,0.031230953,10
0.011154647,0.009664427,0.022829298,0.0120979715,0.0155169405,0.01090876,0.05279431,0.8084936,0.012690201,0.009215149,0.014293183,0.010171549,0.01016996,11
0.016879294,0.014166727,0.042833626,0.018680383,0.025572874,0.016430797,0.15268989,0.63291556,0.019812113,0.0068180254,0.023055032,0.015071552,0.015074133,12
0.01604511,0.013991659,0.031551436,0.017336229,0.021954168,0.015708255,0.06821953,0.73159003,0.01814191,0.015767632,0.020310266,0.014692434,0.014691311,13
0.036363684,0.1795675,0.00272355,0.032373093,0.00658045,0.11123884,0.0009996943,0.0003816049,0.015488911,8.374261e-05,0.010981252,0.06453012,0.5386876,14
0.00834444,0.0063698604,0.053540014,0.009941889,0.016935546,0.008050864,0.8452775,0.0114980815,0.010835383,0.0008580226,0.014350571,0.0069804713,0.007017418,15
0.008892298,0.0075547257,0.020739706,0.0097678,0.013035333,0.008672946,0.06134372,0.8272297,0.010313139,0.0045871064,0.011854493,0.008003695,0.008005284,16
0.042546988,0.06620372,0.0024521397,0.056777533,0.006606354,0.44158027,0.00082096335,0.00029717718,0.017732602,6.239552e-05,0.012753585,0.04843321,0.30373308,17
0.045411587,0.02506518,0.0040387665,0.610063,0.01263769,0.15224275,0.0011563184,0.00038518087,0.035060428,7.5882606e-05,0.0370012,0.027775109,0.049086943,18
0.004090892,0.0031445904,0.023700459,0.004829717,0.008101253,0.003941231,0.92614996,0.0065550283,0.0052689225,0.00045902666,0.006868032,0.003440542,0.0034504065,19
0.011612054,0.009819619,0.027939735,0.012789631,0.017233636,0.011316246,0.08830153,0.7655516,0.013528234,0.0054470003,0.015619151,0.010420224,0.010421394,20
0.006196808,0.0047285305,0.034782916,0.0072035496,0.012399886,0.005896667,0.8894195,0.010100994,0.008010445,0.0006902516,0.010199064,0.0052042385,0.00516708,21
0.027907236,0.020194402,0.42851296,0.03483894,0.068470046,0.026803717,0.2348003,0.01709753,0.03853542,0.0016938951,0.0559997,0.022483205,0.022662748,22
0.02094407,0.015658457,0.18135385,0.025401875,0.04572002,0.02016518,0.5681574,0.020191295,0.02785524,0.0017242841,0.038198,0.017264985,0.017365484,23
0.04567632,0.042846795,0.0022541592,0.07353181,0.0064916173,0.6252373,0.00072547904,0.00025708202,0.019014275,5.3034142e-05,0.013155386,0.040589105,0.13016762,24
0.62171596,0.03585139,0.003475595,0.036360722,0.013826442,0.04829879,0.0011100731,0.00039199975,0.076406695,7.8308745e-05,0.015834102,0.11151831,0.035131663,25
0.0042918166,0.0028339433,0.93512654,0.005817191,0.015063061,0.0040836795,0.006865675,0.001041928,0.0066159843,0.00013095043,0.01160932,0.0032418594,0.00327796,26
0.03844974,0.035256837,0.056961842,0.04032518,0.04648542,0.037935954,0.08328945,0.1812856,0.041476585,0.32140997,0.044368844,0.036379408,0.03637516,27
0.04050537,0.021321828,0.07792409,0.07038685,0.27506286,0.037825353,0.009665917,0.0023629998,0.08370748,0.00037524328,0.32839128,0.02597845,0.0264923,28
0.06901296,0.020629534,0.014098428,0.07293603,0.16203302,0.039304145,0.0031849917,0.0009532477,0.4552541,0.00016809825,0.106137305,0.031247325,0.02504078,29
0.025750108,0.018996604,0.2669716,0.031471904,0.058771238,0.024719095,0.42513615,0.020956626,0.034741443,0.0018887975,0.048400376,0.02104301,0.02115307,30
0.019449657,0.0121896155,0.69214076,0.02761086,0.08495004,0.018370688,0.017585978,0.0031910418,0.03201226,0.00043320583,0.06358171,0.014163288,0.014320926,31
0.008739659,0.005936278,0.8663737,0.011548429,0.027330281,0.0083451895,0.020687692,0.002721825,0.013010328,0.00032332778,0.021440368,0.0067344746,0.0068085124,32
0.021987502,0.016354294,0.19330284,0.026571447,0.048599318,0.021077964,0.5439369,0.020780478,0.029358206,0.0017718779,0.040032145,0.01808502,0.018142011,33
0.0077861287,0.006166879,0.032311592,0.008974547,0.013994885,0.007522641,0.86217445,0.024613483,0.009704995,0.0012601494,0.012109732,0.00668547,0.006695133,34
