cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.016036434,0.04391488,0.003052596,0.017040128,0.030002378,0.015058268,0.77005225,0.030342251,0.000310726,0.012799946,0.020924956,0.018234888,0.022230294,1
0.016687589,0.045392383,0.0032203468,0.018098332,0.031715214,0.015672257,0.7602795,0.03147784,0.00032707944,0.013332575,0.021740584,0.018963175,0.023093184,2
0.029221207,0.053826347,0.00056083425,0.0015302483,0.0032708885,0.042987306,0.010454588,0.3107776,7.4429074e-05,0.020876413,0.06770951,0.040042024,0.41866863,3
0.036631584,0.5028833,0.0013811729,0.004688672,0.009632268,0.03485234,0.0696023,0.12314174,0.00017129259,0.024676196,0.06703162,0.046147265,0.07916024,4
0.0079243025,0.023628244,0.0013241417,0.0065883948,0.013881421,0.007538887,0.8842684,0.016906247,0.00013520366,0.0062658684,0.01063941,0.0091920495,0.011707454,5
0.025406932,0.0738052,0.0012483406,0.0035430097,0.009027826,0.030934041,0.030604966,0.6302196,0.00014939289,0.019602465,0.04445282,0.0345221,0.09648333,6
0.036272775,0.07124567,0.01758558,0.19646104,0.1575785,0.034627438,0.26588377,0.058380637,0.0014915365,0.030715005,0.043770872,0.039906923,0.046080194,7
0.11322626,0.010447936,0.00029264783,0.0007301241,0.0012232449,0.081551634,0.003031348,0.00873024,4.718349e-05,0.6835629,0.03629791,0.042578198,0.0182805,8
0.016480364,0.04499297,0.0031652784,0.017809998,0.03086332,0.015507041,0.76336145,0.031252187,0.00032220664,0.013164833,0.021511868,0.018677516,0.022890858,9
0.11458775,0.01020697,0.0002831446,0.00070740253,0.0011860067,0.078699276,0.002946436,0.008472985,4.56052e-05,0.6871108,0.035649452,0.04234218,0.017762102,10
0.035899483,0.07331999,0.015516955,0.14374417,0.16083173,0.034340344,0.31429103,0.06020717,0.0013280472,0.030206257,0.043837257,0.03987334,0.04660417,11
0.028104085,0.06743409,0.0073603024,0.04805049,0.07742274,0.026626574,0.5652125,0.050849464,0.00070362864,0.022952355,0.03564044,0.031666737,0.037976563,12
0.029305693,0.06954919,0.00782582,0.05246444,0.0802721,0.027721079,0.5467654,0.052172348,0.00074871554,0.023971524,0.03702597,0.032920178,0.03925765,13
0.11257702,0.010701133,0.00030269957,0.0007538161,0.0012635756,0.08385626,0.0031209353,0.009001189,4.8831767e-05,0.6792204,0.03693929,0.043401357,0.018813534,14
0.022815257,0.03940394,0.020613443,0.53045744,0.12676613,0.022018844,0.10243472,0.034534138,0.0014698192,0.019853272,0.026693873,0.02482439,0.028114764,15
0.034174718,0.5019586,0.00085216033,0.0026850933,0.005472206,0.034770552,0.028386071,0.145655,0.00010943206,0.022107095,0.07610503,0.044429544,0.10329444,16
0.36870018,0.012515035,0.00025002612,0.00064915774,0.0011057908,0.13428725,0.0029928992,0.009563943,3.90543e-05,0.3231839,0.06429254,0.05933738,0.023082806,17
0.11515889,0.010271934,0.0002839813,0.0007105277,0.0011882246,0.08017173,0.0029597976,0.008506283,4.5771507e-05,0.6852539,0.03601125,0.041577093,0.017860554,18
0.06701161,0.07058438,0.00042322,0.001195698,0.0022457922,0.079220966,0.0078045097,0.04834162,5.961653e-05,0.03431488,0.40779746,0.07625299,0.20474726,19
0.02863769,0.06821514,0.007671503,0.050516848,0.081524245,0.02716609,0.55302805,0.051841974,0.00072905037,0.023423135,0.036273316,0.03226498,0.038707998,20
0.0067534368,0.021387506,0.000983532,0.0048596477,0.009236268,0.0063200467,0.9047741,0.013680168,0.00010433573,0.005273399,0.0091088,0.0077757817,0.009742954,21
0.020405171,0.7882445,0.00037631622,0.001202832,0.0022694843,0.01784485,0.011762431,0.034974664,4.9945967e-05,0.012073746,0.04627957,0.025137229,0.039379284,22
0.09229819,0.01614773,0.0002653925,0.00068826193,0.0012472813,0.56590384,0.0034527252,0.016604844,3.9738617e-05,0.06711928,0.11847108,0.05763187,0.06012977,23
0.12919481,0.010358763,0.00027517602,0.000694365,0.0011554904,0.079588905,0.0029227263,0.008337988,4.4295888e-05,0.67131394,0.037253793,0.041230895,0.017628787,24
0.02861914,0.0289636,0.000289103,0.0007815979,0.0015510177,0.04945625,0.0048323767,0.05264072,4.019648e-05,0.018693883,0.085775346,0.03589387,0.692463,25
0.18045887,0.011603034,0.00026632365,0.0006796678,0.0011504788,0.15139231,0.0030046941,0.0095956735,4.2089323e-05,0.5197991,0.051974162,0.04750952,0.022524122,26
0.046926077,0.055385273,0.21875942,0.12687618,0.085528865,0.046358466,0.06915366,0.053862378,0.1043774,0.044742893,0.04935551,0.048344336,0.050329518,27
0.09208771,0.018568188,0.0003052679,0.0007910623,0.0014395743,0.53005373,0.0039806417,0.0200003,4.560436e-05,0.06640742,0.12930216,0.060368333,0.076650046,28
0.035448093,0.5144633,0.000727997,0.002253737,0.0045532472,0.03537094,0.021983368,0.12156905,9.478789e-05,0.022099268,0.08504872,0.04766584,0.10872162,29
0.20295665,0.016886592,0.00026724586,0.00070361875,0.0012357619,0.39990526,0.003504108,0.014021945,4.055431e-05,0.1068153,0.1434341,0.0673497,0.04287917,30
0.078276575,0.0344739,0.00050962967,0.001328446,0.0025173891,0.23946813,0.0071088895,0.049040426,7.3902906e-05,0.056574166,0.17309809,0.07554249,0.281988,31
0.19948344,0.010851939,0.00024421437,0.0006248782,0.0010594084,0.12746817,0.0027794582,0.008771234,3.8530718e-05,0.53156614,0.049088083,0.047529906,0.02049463,32
0.15123346,0.013096852,0.00024244683,0.0006259789,0.0011002526,0.5218837,0.0029869422,0.011859754,3.7148562e-05,0.122725904,0.085495986,0.053842183,0.034869395,33
0.13074553,0.034148432,0.00028761648,0.00080569694,0.0014283598,0.07934012,0.004709705,0.018260852,4.2126663e-05,0.043418586,0.548011,0.085574605,0.053227447,34
0.024466937,0.04263783,0.020969005,0.49454898,0.13486081,0.02358764,0.11344931,0.037175436,0.0015194637,0.02124894,0.028685287,0.026649717,0.030200588,35
0.0691488,0.053955313,0.00034292517,0.0009663322,0.0017935368,0.07305996,0.0061513777,0.033450235,4.8748232e-05,0.032195527,0.5238156,0.07471437,0.13035724,36
0.035135258,0.5627462,0.0013048261,0.004537612,0.008900598,0.0321636,0.069549784,0.09012398,0.00016324206,0.023515405,0.062700115,0.043200985,0.06595844,37
0.031622265,0.072585985,0.00937044,0.06610287,0.0988362,0.030066427,0.49079275,0.056218512,0.00087448093,0.026029771,0.039716627,0.035433155,0.04235049,38
0.042923324,0.05251809,0.27845207,0.1541049,0.08994925,0.042292703,0.06923941,0.05068945,0.042483408,0.04053303,0.045624558,0.044494405,0.046695385,39
0.041998852,0.051727824,0.28573045,0.15938526,0.09027145,0.041368984,0.068890594,0.049869496,0.03703715,0.03959089,0.04473149,0.043578424,0.045819174,40
0.018809017,0.03191271,0.018500876,0.62205654,0.10024889,0.018151702,0.07930158,0.028020961,0.0012998069,0.01642479,0.021892302,0.020394543,0.022986326,41
0.03709893,0.38539633,0.000999586,0.0031146905,0.0065653822,0.03869306,0.03297483,0.21634062,0.00012708693,0.024404826,0.08032387,0.04948158,0.12447932,42
0.03442823,0.045795344,0.2358069,0.2825119,0.099891,0.03374341,0.069150396,0.043395374,0.011096138,0.031819653,0.037496027,0.036163118,0.038702432,43
0.083941475,0.012484344,0.00022530057,0.00058106554,0.0010353504,0.65247035,0.0028185206,0.012549955,3.4177458e-05,0.06926994,0.08094509,0.04255403,0.041090474,44
0.040011354,0.050124124,0.29280734,0.17664966,0.09151215,0.03936864,0.06853948,0.048134156,0.026928434,0.03754722,0.04282794,0.04160801,0.04394149,45
0.035823062,0.07421818,0.014724863,0.13107441,0.15348765,0.03425926,0.33401844,0.06060806,0.0012762344,0.030059325,0.04390991,0.039809134,0.046731476,46
0.044123802,0.053633735,0.265401,0.15047842,0.08979483,0.04347752,0.07000447,0.051772475,0.04926674,0.041735947,0.046801288,0.045673445,0.047836427,47
0.030569583,0.08266834,0.0016955378,0.0047661383,0.012506528,0.03730813,0.039968673,0.56573606,0.00020032463,0.024036177,0.051675897,0.04106295,0.10780568,48
0.044163898,0.053422034,0.2679457,0.14371443,0.08887123,0.043586783,0.0691867,0.05179621,0.055067383,0.04183784,0.046804983,0.045702096,0.047900718,49
0.044312526,0.05378638,0.26353714,0.14942007,0.08971101,0.043663025,0.07005687,0.05192657,0.050809056,0.041929547,0.046979357,0.045861483,0.048007004,50
0.007149148,0.024099916,0.00093487144,0.004469382,0.00844995,0.0066608414,0.8996319,0.014584791,0.00010107613,0.0055323,0.009757888,0.008250053,0.010377758,52
0.011912943,0.030576486,0.00041799486,0.0011585283,0.002741467,0.015487733,0.008945147,0.81607264,5.224982e-05,0.009019222,0.022646995,0.01641473,0.064553946,53
0.011151398,0.029871125,0.00037505967,0.0010462259,0.0024518839,0.014420282,0.0082007665,0.82464856,4.7028367e-05,0.008352267,0.021615459,0.015393167,0.062426772,54
0.03297105,0.044523068,0.20632383,0.32353425,0.10155876,0.032309562,0.068971746,0.042113557,0.009223142,0.030361189,0.03607763,0.034704998,0.037327223,55
0.014656348,0.037035633,0.00040711492,0.0011310424,0.0025596097,0.01948149,0.008549836,0.75001705,5.207026e-05,0.010746032,0.030219663,0.020324787,0.104819305,56
0.027337538,0.066064104,0.0071169874,0.045761384,0.07603995,0.02600669,0.5752771,0.05042537,0.00067892385,0.022319783,0.03481011,0.030811857,0.037350193,57
0.007880078,0.024039732,0.0012260581,0.006235223,0.011633435,0.0073890886,0.88870347,0.015723493,0.00012880926,0.006191066,0.010546223,0.009036537,0.011266754,58
0.014756337,0.040287275,0.00057202665,0.0016002008,0.003857663,0.01868989,0.0128364,0.77770174,7.0641756e-05,0.011189632,0.027359642,0.020190906,0.07088772,59
0.11467319,0.011218313,0.00032264614,0.00079952215,0.0013487112,0.08518956,0.003301167,0.009539942,5.1989664e-05,0.66778797,0.03812075,0.04782789,0.01981833,60
0.116845764,0.011328219,0.00032526415,0.00080583856,0.0013615576,0.084804684,0.003331042,0.009620681,5.237101e-05,0.66387296,0.038453788,0.049228486,0.019969238,61
0.12060838,0.010019257,0.00027225257,0.00068254,0.0011445652,0.075479425,0.0028611287,0.008197851,4.3776832e-05,0.6855055,0.035391897,0.042564735,0.01722868,62
0.014478068,0.03514749,0.00040480742,0.0011184019,0.002541004,0.019430617,0.008343982,0.75409305,5.1766354e-05,0.010700294,0.029614089,0.020186508,0.103889935,63
0.007821031,0.0123175485,0.0128614865,0.8481589,0.0398624,0.007596891,0.025769236,0.011181743,0.0007650466,0.0069457963,0.0089339735,0.008416177,0.009369725,64
0.016228264,0.038115848,0.00043737926,0.0012047583,0.0027227344,0.022004744,0.008874744,0.7188092,5.6150024e-05,0.011979334,0.03351078,0.02268219,0.123373866,65
0.026659388,0.07112146,0.0013595002,0.0038028448,0.00974332,0.033014294,0.031137422,0.6193223,0.00016262932,0.020864848,0.045922186,0.035870373,0.10101939,66
0.011180992,0.028607206,0.00036497667,0.001011643,0.0023636825,0.014642784,0.0077660927,0.8228814,4.5936315e-05,0.008396766,0.021764155,0.01551421,0.065460145,67
0.047140833,0.11899507,0.004586222,0.01318411,0.04081864,0.05427396,0.11353803,0.31837133,0.0004985066,0.038349573,0.07125764,0.060404375,0.11858176,68
0.022910917,0.06562221,0.0010724324,0.0030326948,0.0076212133,0.028162003,0.02568882,0.6652321,0.00012928579,0.01762433,0.040546663,0.031098396,0.09125893,69
0.038529955,0.11358188,0.0025935797,0.0075514484,0.02077222,0.04497262,0.07156784,0.44045338,0.0002970982,0.030279165,0.062916465,0.050904863,0.11557947,70
0.026002487,0.03674083,0.105022654,0.50177246,0.09414321,0.025383964,0.061797127,0.034263354,0.004952962,0.023676325,0.028805697,0.027553167,0.029885737,71
0.014700509,0.03903235,0.0005750059,0.0016010057,0.003871041,0.018760694,0.012680626,0.779624,7.097729e-05,0.01122301,0.02713819,0.020146733,0.07057591,72
0.021090548,0.054269277,0.0009530034,0.0026418283,0.006585084,0.026704146,0.020846255,0.6952132,0.00011588555,0.016412621,0.037291545,0.028586637,0.08928994,73
0.1056488,0.028426891,0.00033731936,0.0009023703,0.0016597433,0.23044261,0.0049603553,0.026692655,4.937193e-05,0.054572802,0.34008834,0.08391291,0.12230582,74
0.019763919,0.055669554,0.0008672811,0.0024388058,0.0060639894,0.024540234,0.020268148,0.7091852,0.000105335195,0.015159934,0.035506237,0.027100906,0.08333053,75
0.04720091,0.055299513,0.20148568,0.121142395,0.08343227,0.046634402,0.068309866,0.053794783,0.12909284,0.04509262,0.04952586,0.0485568,0.050432038,76
0.08987257,0.07365574,0.00040251383,0.0011599442,0.0020862157,0.06904824,0.007488587,0.03105428,5.7619607e-05,0.03785648,0.516875,0.083795786,0.086647026,77
0.009817007,0.015963458,0.012424291,0.8087901,0.050257728,0.009487983,0.03589748,0.014195896,0.0008149086,0.0086504035,0.0112928245,0.010594431,0.011813611,78
0.018403688,0.04038663,0.00048521894,0.0013270738,0.0029887827,0.025435153,0.009537614,0.67645615,6.254295e-05,0.0136640025,0.037918206,0.025651379,0.14768367,79
0.02941142,0.053422704,0.00055966026,0.0015228409,0.0032711644,0.043280873,0.010392571,0.30917475,7.420107e-05,0.021074003,0.06810356,0.04128771,0.41842443,80
0.059761077,0.23187372,0.000661074,0.0019499494,0.0037571334,0.061110605,0.014995721,0.09538411,9.009924e-05,0.033176817,0.21277408,0.0768304,0.20763518,81
0.020349646,0.057377104,0.0009052956,0.0025479274,0.0063432306,0.025251113,0.021216124,0.7011041,0.0001098125,0.0156299,0.036450576,0.027808022,0.08490724,82
0.022047978,0.052306477,0.00052216835,0.0014473823,0.003188402,0.03011618,0.010646595,0.5851646,6.7787245e-05,0.015893953,0.048335034,0.030637577,0.19962585,83
0.042755995,0.04897384,0.1468777,0.09338524,0.06963797,0.04233622,0.058550492,0.04792814,0.27472997,0.041104335,0.04457359,0.043828547,0.045317933,84
0.5552073,0.016572878,0.00024645292,0.00066485273,0.0011313767,0.09801156,0.0033299662,0.010585903,3.7738988e-05,0.10645432,0.11158357,0.06988885,0.026285319,85
0.11866341,0.01016981,0.00027959252,0.0006990712,0.0011747306,0.07642842,0.0029222688,0.008388683,4.4961816e-05,0.6843411,0.035615176,0.043689683,0.017583,86
0.032724995,0.070964515,0.0005341925,0.0014876763,0.0031299698,0.044645846,0.010679597,0.22533156,7.112533e-05,0.021894628,0.0859295,0.04695429,0.4556522,87
0.025267618,0.055015612,0.0005593011,0.0015370104,0.003382131,0.035107613,0.011043508,0.5030962,7.296252e-05,0.018213816,0.056111474,0.036071297,0.25452137,88
0.02955132,0.051309485,0.00057235704,0.0015500654,0.003328962,0.04414449,0.010414608,0.30799937,7.599186e-05,0.021364078,0.066951685,0.040791925,0.42194566,89
0.02981668,0.04127179,0.14606057,0.41560608,0.1002306,0.029146098,0.06684086,0.038704302,0.006684114,0.027284514,0.032841,0.031498633,0.03401479,90
0.024944969,0.031026322,0.00029425547,0.00080116466,0.0016085599,0.040421743,0.0051097204,0.06543058,4.050278e-05,0.016481204,0.07158388,0.031775415,0.71048164,91
0.037926465,0.5007324,0.0015360982,0.0053762407,0.010703468,0.035341434,0.08799648,0.107415386,0.00019028038,0.025733743,0.066873014,0.046490733,0.07368422,92
0.013884159,0.035146635,0.00052405027,0.001448188,0.0034810056,0.01797695,0.011171012,0.79095954,6.502808e-05,0.01062846,0.025755472,0.019082814,0.06987658,93
0.026260598,0.03757816,0.0003804522,0.0010291637,0.002139297,0.041344646,0.0067037623,0.118262514,5.151249e-05,0.018258663,0.06734941,0.036630657,0.64401114,94
0.023941077,0.051335607,0.0005627137,0.0015462004,0.003388199,0.033636104,0.010988583,0.5401177,7.3423296e-05,0.017421754,0.051756456,0.03255396,0.2326782,95
