cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.04361083,0.051176175,0.068517566,0.2171735,0.011350979,0.018708732,0.5143178,0.0049323947,0.00015493738,0.07005713,1
0.10743319,0.03104901,0.14236476,0.08251123,0.018327547,0.03222884,0.52150375,0.0062060426,0.00017733073,0.058198236,2
0.076694675,0.013910162,0.04383043,0.019190626,0.66730064,0.10451134,0.030038618,0.022443207,0.0006244743,0.02145592,3
0.35223255,0.027455285,0.18897614,0.05826634,0.034726474,0.0576153,0.22011803,0.008602234,0.00023517032,0.05177252,4
0.10063625,0.009992172,0.040479615,0.014777096,0.6814968,0.09857422,0.026092581,0.011329197,0.0002922756,0.016329888,5
0.08226094,0.009631848,0.032580897,0.0138642965,0.7513134,0.061322514,0.023632707,0.01009724,0.00028695067,0.015009236,6
0.10251145,0.0270043,0.31973022,0.06926742,0.018527042,0.041469935,0.3510418,0.0071004797,0.00018356708,0.063163824,7
0.016030641,0.6138436,0.021396212,0.2237464,0.00664909,0.009347157,0.052889176,0.0039790366,0.0001566475,0.051962085,8
0.015173119,0.6519032,0.01995721,0.1967901,0.0063507697,0.008827378,0.048865005,0.003791403,0.00015073431,0.048191126,9
0.012439946,0.75236696,0.016187098,0.12630154,0.005428647,0.007469301,0.036704116,0.0033715006,0.00013802074,0.03959294,10
0.012536089,0.7724941,0.015971625,0.109209225,0.005610289,0.0076017524,0.03493228,0.0035096852,0.00014801802,0.037986856,11
0.012578435,0.7713587,0.016034678,0.11012364,0.0056322385,0.0076255975,0.035064775,0.003519326,0.00014861555,0.037913967,12
0.0126498565,0.773017,0.016073313,0.107946925,0.0056810053,0.007678475,0.034992956,0.003560466,0.00015056161,0.038249504,13
0.058113497,0.030524528,0.09472212,0.097483926,0.012327135,0.021390632,0.6285956,0.0047011515,0.00013950054,0.052001853,14
0.0194722,0.20089364,0.027896479,0.58755374,0.0072659757,0.010756974,0.08389801,0.0040166145,0.00014846344,0.05809783,15
0.16232501,0.031096755,0.1983974,0.07737039,0.024149766,0.04345582,0.39921904,0.0073983395,0.0002104007,0.056377128,16
0.020884074,0.3255391,0.02845115,0.46219927,0.008132558,0.011616256,0.079683945,0.0045085098,0.00017391106,0.05881107,17
0.03243136,0.07889895,0.04976937,0.4920944,0.009885411,0.015605834,0.24658352,0.0047077737,0.00015803069,0.06986528,18
0.40397754,0.024611559,0.18838653,0.05135372,0.035540845,0.060769144,0.1817566,0.008273965,0.00022729667,0.0451028,19
0.013119143,0.77136517,0.016518582,0.10640268,0.005934106,0.007970628,0.035654128,0.0037221268,0.00015867168,0.039154727,20
0.61062866,0.013358385,0.09077246,0.022924028,0.07456481,0.102712944,0.052871417,0.008389211,0.00021737308,0.023560667,21
0.012229259,0.7723384,0.015644386,0.111015074,0.005432786,0.007374532,0.034649998,0.0033887357,0.00014134523,0.037785567,22
0.61577517,0.015309471,0.12350021,0.029242052,0.036785726,0.060735863,0.08408021,0.0066910116,0.00017919856,0.02770114,23
0.07141179,0.032872584,0.098197,0.09840045,0.014415267,0.024010645,0.60154647,0.005184126,0.0001556288,0.053806018,24
0.09936932,0.022494407,0.0630288,0.030089619,0.52758276,0.13578565,0.044842403,0.041793983,0.0012522825,0.033760775,25
0.0718008,0.03420057,0.10244237,0.10502651,0.014797864,0.024946291,0.588924,0.0053101424,0.00016244446,0.05238899,26
0.026271395,0.06287276,0.04131703,0.081678905,0.010553919,0.016935732,0.07201312,0.00847484,0.00021244305,0.67966986,27
0.41560316,0.017121054,0.09348897,0.02759986,0.19706771,0.14848953,0.056986336,0.01346026,0.0003386668,0.029844493,28
0.65767485,0.015187551,0.08346995,0.026438583,0.055230677,0.0619328,0.065013595,0.0076856487,0.00020399297,0.027162286,29
0.05202307,0.037784316,0.07817135,0.13281868,0.012082834,0.019929742,0.6066145,0.0047418363,0.00014662904,0.05568709,30
0.30752215,0.017095843,0.08707591,0.02688364,0.2994734,0.16389479,0.05292007,0.015213614,0.00037714097,0.02954345,31
0.06327066,0.033472836,0.096839525,0.107206985,0.013492391,0.02303342,0.6057857,0.0050096214,0.00015281049,0.051735993,32
