cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.06495227,0.029782627,0.028488364,0.00511174,0.0015582478,0.00020460905,0.45307493,0.21005699,0.07540362,0.014035695,0.06423178,0.053099133,1
0.02838976,0.012375179,0.01156006,0.0033919127,0.0011044143,0.00013318019,0.8084114,0.05206684,0.024809968,0.012660739,0.02558124,0.01951527,2
0.0133092925,0.011021743,0.010966191,0.022498675,0.83806896,0.0037209142,0.016673252,0.013378149,0.012438037,0.031472687,0.01452224,0.011929771,3
0.028074242,0.01941768,0.019001974,0.03195305,0.02376493,0.0012244916,0.05186701,0.029979805,0.025245221,0.7135035,0.03324694,0.0227212,4
0.042018745,0.028865602,0.028377451,0.05371332,0.04926191,0.0022229454,0.071354255,0.0435335,0.036825873,0.56208223,0.047773194,0.033970956,5
0.003163695,0.002639508,0.0026190297,0.005478664,0.9597854,0.0006446027,0.004156779,0.003238363,0.003013104,0.008844487,0.0035812606,0.0028351042,6
0.14181767,0.031601086,0.031859644,0.005098978,0.0014957376,0.00021243452,0.18494669,0.36790988,0.07777089,0.011674626,0.057697777,0.087914586,7
0.011324616,0.67969716,0.12427283,0.0015929182,0.0005547557,9.1287206e-05,0.010684592,0.028225977,0.099224195,0.0027213562,0.014540521,0.027069867,8
0.025167102,0.18204527,0.39468893,0.0026088415,0.0008034866,0.00013465555,0.017986998,0.058529716,0.19439572,0.004097349,0.031415638,0.088126265,9
0.010729008,0.71744394,0.109337695,0.0015419541,0.00054483826,9.033343e-05,0.010060439,0.025984587,0.08322301,0.0026290051,0.013304298,0.025110794,10
0.037655372,0.09768826,0.15235646,0.0035439827,0.0010272309,0.0001604977,0.03220213,0.11087991,0.3751871,0.0059595243,0.070582636,0.112756945,11
