cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.04652889,0.03846708,0.021488408,0.333426,0.0035634073,0.04077809,0.19746646,0.081985235,0.05180838,0.05909307,0.0024584515,0.0727008,0.050235733,1
0.026264684,0.02104376,0.0064287107,0.7074494,0.0011179198,0.0225644,0.03112973,0.05819338,0.03093702,0.03384916,0.00075874286,0.030746391,0.029516775,2
0.03321079,0.02798439,0.5036305,0.04230834,0.08183525,0.029982135,0.061743766,0.03436028,0.030588828,0.04030219,0.014931643,0.068373576,0.03074819,3
0.044837262,0.035360638,0.17527045,0.0962643,0.01149269,0.038538165,0.23847744,0.055101708,0.04252713,0.06125355,0.0058840686,0.15284124,0.042151347,4
0.034938328,0.022333898,0.03832446,0.04589947,0.0033314896,0.026880695,0.028241456,0.034334585,0.026922083,0.060183607,0.0015903563,0.64893264,0.028086944,5
0.03347071,0.028364107,0.48936597,0.043289263,0.088320725,0.030290946,0.065011896,0.0349248,0.03103986,0.04050655,0.016072659,0.06821545,0.031127023,6
0.037588175,0.027933318,0.0012455247,0.03431575,0.00025391259,0.033007413,0.0030152511,0.68843746,0.07157254,0.030132696,0.00016919104,0.007168554,0.0651603,7
0.023299843,0.74701625,0.0005489777,0.0046047727,0.00013079347,0.068923846,0.0010166678,0.018896928,0.08045325,0.009311384,8.7794026e-05,0.0023846442,0.043324806,8
0.014232888,0.0108698625,0.0018274639,0.84578604,0.0003332126,0.0119269565,0.006221349,0.04494664,0.018011035,0.018149074,0.00022313494,0.010611719,0.016860658,9
0.02328733,0.7453134,0.0005493238,0.0046272706,0.00013093361,0.06892129,0.0010198678,0.019040179,0.081399344,0.009294876,8.795888e-05,0.002383752,0.043944463,10
0.008183849,0.0069119465,0.008015242,0.027537005,0.0013014146,0.0073043043,0.8860748,0.011889866,0.008605969,0.010059629,0.00092347147,0.014663282,0.008529226,11
0.039300796,0.032579586,0.024531476,0.19430958,0.003995638,0.03461844,0.40485564,0.06305493,0.042355362,0.049332913,0.002785309,0.06657961,0.041700754,12
0.033486936,0.029612081,0.06533444,0.07133773,0.013545834,0.030780954,0.53782225,0.042907815,0.034539696,0.039212722,0.010547529,0.05661376,0.034258295,13
0.023923555,0.7449625,0.0005415317,0.0045079584,0.00012896501,0.07396143,0.0009989138,0.018394053,0.07674306,0.009325103,8.647529e-05,0.0023597495,0.044066604,14
0.054452397,0.040110763,0.0029132215,0.12499523,0.00056308537,0.045180134,0.007399012,0.4865489,0.086430006,0.061088227,0.0003708111,0.018218214,0.07172995,15
0.043590203,0.034605626,0.18949379,0.09186649,0.012297171,0.037626438,0.24926509,0.053318292,0.04144672,0.058812026,0.0062364037,0.14027299,0.041168846,16
0.045856893,0.070170365,0.000932116,0.013770708,0.00020279312,0.06405461,0.0019804633,0.18088186,0.46589643,0.022401782,0.00013527903,0.004803729,0.12891296,17
0.023978269,0.7446525,0.0005620696,0.0046657184,0.00013410907,0.071960606,0.0010374595,0.018896189,0.07811487,0.009514644,9.00075e-05,0.002436896,0.043956753,18
0.04220689,0.028901601,0.063183494,0.07228132,0.0048405873,0.033531476,0.053420927,0.04676104,0.03547999,0.06925077,0.002357527,0.51189846,0.035885952,19
0.033398874,0.027779639,0.023166733,0.1485725,0.00376165,0.029500552,0.5086942,0.052162204,0.035718236,0.041715328,0.0026328648,0.057626247,0.03527097,20
0.06341952,0.038448136,0.008071991,0.366311,0.0013065202,0.046339076,0.020687444,0.13644728,0.061757136,0.118429005,0.00081028836,0.077830546,0.06014207,21
0.036899213,0.37018025,0.00078358076,0.007970192,0.0001813012,0.095108785,0.0015349908,0.043273777,0.33278373,0.0148844365,0.000121920726,0.003585423,0.09269244,22
0.03678742,0.02466392,0.047161516,0.056137748,0.0038230035,0.0289014,0.036620505,0.039107405,0.030111983,0.062193666,0.0018395225,0.60212684,0.030525088,23
