cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.03598714,0.038690407,0.0076502203,0.9176027,6.951178e-05,1.0
0.058591057,0.05485556,0.007575028,0.87890697,7.1395574e-05,2.0
0.47449479,0.3184577,0.015699109,0.19115727,0.00019114933,3.0
0.13844246,0.102692634,0.61115104,0.14084874,0.006865224,4.0
0.07781351,0.8408313,0.0064915433,0.07476641,9.7353375e-05,5.0
0.93153584,0.027858153,0.006682576,0.033860672,6.271117e-05,6.0
0.029931994,0.0346698,0.0061066393,0.92923445,5.7131194e-05,7.0
0.10524663,0.5204446,0.0119108865,0.3622442,0.0001537799,8.0
0.041952483,0.06862079,0.006260655,0.88309956,6.650391e-05,9.0
0.021778138,0.943659,0.0024655953,0.032058768,3.8531256e-05,10.0
0.059751544,0.8071896,0.006655538,0.12630859,9.471832e-05,11.0
0.04717262,0.07899445,0.006752435,0.86700773,7.271226e-05,12.0
0.02745463,0.029625995,0.00495459,0.9379187,4.602968e-05,13.0
0.024387669,0.93960136,0.0030354997,0.032925233,5.032408e-05,14.0
0.036025885,0.90531075,0.005153221,0.053420648,8.948939e-05,15.0
0.060806334,0.85089,0.005491082,0.082733296,7.9316764e-05,16.0
0.023820082,0.027970878,0.004131698,0.9440376,3.968405e-05,17.0
0.02102738,0.9439167,0.002503654,0.032512967,3.9332765e-05,18.0
0.041264106,0.90390176,0.0038920864,0.050883718,5.8296584e-05,19.0
0.02387549,0.030192142,0.004218833,0.9416721,4.144319e-05,20.0
0.036700148,0.9029065,0.0053030984,0.054998707,9.153011e-05,21.0
0.020552684,0.94720536,0.002502323,0.029699106,4.0504146e-05,22.0
0.023320751,0.9420248,0.0028748557,0.031732198,4.7413796e-05,23.0
0.021700876,0.9438282,0.0027175942,0.031709075,4.4204782e-05,24.0
0.9137831,0.03421987,0.009114887,0.04279815,8.4038445e-05,25.0
0.022967078,0.9434824,0.0027854652,0.0307193,4.5801582e-05,26.0
0.1443437,0.10986998,0.5881699,0.14969565,0.007920743,27.0
