cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.0140691325,0.8836726,0.0026213394,0.008371306,4.3591157e-05,0.059528686,0.031150004,0.0005433685,1.0
0.028417844,0.69982755,0.0046190927,0.017371885,7.033142e-05,0.1672916,0.081498064,0.000903647,2.0
0.1239856,0.039163366,0.03648067,0.62130183,0.000232782,0.07498078,0.09965728,0.004197681,3.0
0.027631015,0.0408531,0.0055906377,0.0673759,7.344212e-05,0.05730101,0.80015093,0.0010240108,4.0
0.0042296154,0.0028313382,0.008825934,0.0038811262,0.00038589636,0.0033507082,0.0031497364,0.97334564,5.0
0.020496652,0.034335263,0.0040900484,0.043675788,5.5176166e-05,0.04638126,0.8502057,0.00076013687,6.0
0.5661612,0.051698368,0.11064465,0.08763428,0.000346718,0.10992149,0.066570505,0.007022673,7.0
0.014033916,0.88567597,0.0026946734,0.008642498,4.5768313e-05,0.056296483,0.03204561,0.00056510925,8.0
0.012402724,0.0043705855,0.96001095,0.007948563,9.455126e-05,0.006522512,0.0053739194,0.0032761348,9.0
0.014685048,0.8815083,0.0028530466,0.00910744,4.8884936e-05,0.057722382,0.033473592,0.00060136744,10.0
0.02301764,0.008621318,0.9220451,0.015311922,0.00020631241,0.012606524,0.010494941,0.00769625,11.0
0.6728697,0.041998852,0.06271965,0.067098424,0.00023912484,0.096227445,0.054214694,0.0046320916,12.0
0.016183324,0.85270697,0.0028086687,0.009455328,4.4872744e-05,0.080568,0.037667025,0.00056584534,13.0
0.11787236,0.029486928,0.69870937,0.05621746,0.00041185817,0.049053688,0.03731351,0.010934856,14.0
0.061281536,0.045579907,0.10104973,0.058230277,0.012472838,0.051710676,0.04956406,0.62011105,15.0
0.023453739,0.76688,0.0038524158,0.013755252,5.934038e-05,0.13207479,0.059166733,0.0007577905,16.0
0.012963714,0.88943684,0.002366933,0.007736649,3.8955553e-05,0.05738764,0.029582895,0.0004863611,17.0
0.01565034,0.8738104,0.0030953675,0.009942339,5.3584085e-05,0.05998748,0.03680317,0.00065736606,18.0
0.029541986,0.07179185,0.0049032765,0.0361454,6.6039334e-05,0.100203894,0.7564499,0.00089760916,19.0
0.63000494,0.0470162,0.013099726,0.036438134,0.000101052814,0.2161655,0.055549257,0.0016252105,20.0
0.8281075,0.02429097,0.021378897,0.030718418,0.00010622288,0.06378716,0.0296778,0.0019331125,21.0
0.77158386,0.030913172,0.033768367,0.044777725,0.00015132187,0.076646134,0.039343696,0.002815665,22.0
0.069126114,0.019098423,0.8122623,0.036170453,0.00029215546,0.030746663,0.024033561,0.0082702935,23.0
0.015738929,0.87386733,0.0031064297,0.00986306,5.3900672e-05,0.060715914,0.035994437,0.0006599991,24.0
0.81518596,0.025024746,0.010187969,0.024541479,6.9550406e-05,0.09273605,0.031093085,0.0011611755,25.0
0.053251643,0.07638627,0.0045869714,0.015313878,5.1798357e-05,0.80381477,0.045857083,0.00073761545,26.0
0.091389,0.07221603,0.13363622,0.08807618,0.035213277,0.07991634,0.07730539,0.42224756,27.0
0.024172422,0.05951173,0.004187934,0.031667847,5.7312365e-05,0.077709794,0.80191654,0.0007764622,28.0
0.32910043,0.06694321,0.027208233,0.20859186,0.00020104901,0.19299085,0.17163849,0.0033258465,29.0
0.024924899,0.7484549,0.0044672145,0.017247204,7.1955394e-05,0.11953195,0.08439606,0.0009056983,30.0
0.021906404,0.057433344,0.004065618,0.030973978,5.748604e-05,0.06575122,0.8190399,0.00077211316,31.0
0.013627982,0.88534904,0.0026186001,0.008688394,4.44546e-05,0.055427372,0.03369516,0.00054901984,32.0
0.024459403,0.75243866,0.004353348,0.01679151,6.958753e-05,0.11837178,0.082635775,0.00087987306,33.0
0.017921124,0.03916998,0.003446221,0.029606162,4.7925507e-05,0.047319796,0.8618381,0.00065067864,34.0
0.062275264,0.026875818,0.7542604,0.04621744,0.00084303867,0.03745954,0.032306124,0.039762285,35.0
0.033814523,0.62696517,0.0054460894,0.021653509,8.165557e-05,0.1993412,0.11164072,0.0010571396,36.0
0.040393654,0.52603215,0.006972268,0.03073634,0.000107550084,0.20218302,0.19219564,0.0013793304,37.0
0.08531306,0.066499546,0.12815775,0.08192498,0.02721526,0.073998876,0.07143394,0.4654566,38.0
0.10661909,0.09102437,0.1358364,0.104277484,0.11461853,0.09749633,0.09539016,0.25473762,39.0
0.10526033,0.08793368,0.13927937,0.102540754,0.07926453,0.095050104,0.09271646,0.29795483,40.0
0.09951802,0.08077095,0.13860103,0.09653921,0.051349707,0.08838765,0.085902974,0.35893047,41.0
0.06504518,0.028245056,0.739424,0.0494795,0.00092150597,0.039395552,0.034190685,0.043298542,42.0
0.07931995,0.061003577,0.12228826,0.07587352,0.022172406,0.068256706,0.065725505,0.50536007,43.0
0.027247243,0.7427118,0.0042962967,0.014125897,6.446272e-05,0.15669374,0.05402751,0.00083306764,44.0
0.10620947,0.09241844,0.13109887,0.104388736,0.14849325,0.098197624,0.096423954,0.22276963,45.0
0.09587801,0.049374364,0.45487824,0.07857025,0.0024137534,0.06461412,0.057717994,0.19655323,46.0
0.08190591,0.063312896,0.12500153,0.078358985,0.024319857,0.07068826,0.06808328,0.4883293,47.0
0.07491978,0.06420639,0.011639793,0.15504569,0.0001260606,0.1331627,0.5590263,0.0018732529,48.0
0.10683559,0.09193996,0.13432679,0.104702875,0.12600063,0.09814529,0.09617415,0.24187468,49.0
0.03134414,0.02218973,0.057368066,0.02914977,0.004293433,0.025675107,0.024318144,0.8056617,50.0
0.8301979,0.023531517,0.021186687,0.03180672,0.000103666694,0.061589655,0.029694058,0.0018898816,52.0
0.03674612,0.046526346,0.0074096187,0.10292781,9.372881e-05,0.0705615,0.7344066,0.0013282887,53.0
0.016661039,0.02920188,0.0030701354,0.029669378,4.0539035e-05,0.041702732,0.879093,0.00056128216,54.0
0.092132464,0.07297343,0.13415974,0.08893535,0.03619848,0.08068072,0.078117065,0.41680276,55.0
0.01772875,0.03646592,0.0035424111,0.032239318,4.9657367e-05,0.044219702,0.86508024,0.000674024,56.0
0.038646687,0.01545836,0.8600525,0.027302342,0.00042209803,0.02213224,0.018759785,0.01722595,57.0
0.068840675,0.051910195,0.110415064,0.065635495,0.015750319,0.058559235,0.05625617,0.5726328,58.0
0.025110949,0.012118165,0.0071735326,0.8925795,6.201781e-05,0.021417124,0.040512722,0.0010260373,59.0
0.31361938,0.054605752,0.34106633,0.10608323,0.00054600334,0.10048159,0.07103421,0.012563486,60.0
0.61516184,0.047165137,0.08373611,0.08102888,0.00029286245,0.10481672,0.06201937,0.005779136,61.0
0.011649612,0.004092937,0.96233,0.0075759673,8.907148e-05,0.0061278488,0.005067677,0.0030669246,62.0
0.01810429,0.034747783,0.0036350035,0.034914903,5.0398812e-05,0.0434752,0.86438507,0.00068736833,63.0
0.032574456,0.020007074,0.08506232,0.029038459,0.001828899,0.024498172,0.022682045,0.78430855,64.0
0.6705017,0.041216314,0.058999166,0.07213699,0.00023123523,0.09654907,0.055913493,0.004452036,65.0
0.017776696,0.040618636,0.0032724217,0.02661912,4.5193618e-05,0.05107644,0.8599777,0.00061385933,66.0
0.06914999,0.05677749,0.0139110265,0.33005375,0.00015378254,0.09934392,0.42831558,0.002294388,67.0
0.07616003,0.040067557,0.042193126,0.6775483,0.00036473575,0.060416315,0.0967902,0.0064597563,68.0
0.03671969,0.02164105,0.0091813505,0.8018478,8.97688e-05,0.03767386,0.09143357,0.0014128869,69.0
0.054036282,0.03668043,0.012748576,0.64725477,0.0001339378,0.06294863,0.1841514,0.0020459287,70.0
0.09333849,0.04991264,0.3822725,0.07839166,0.0027573572,0.06443608,0.05809925,0.27079198,71.0
0.018002149,0.032929547,0.0035771187,0.035363607,4.898728e-05,0.04278871,0.86661875,0.00067113066,72.0
0.01576931,0.03195625,0.002936075,0.025868397,3.9926505e-05,0.04216465,0.8807188,0.0005464925,73.0
0.47064117,0.057129607,0.17592645,0.09927405,0.00044766572,0.1143461,0.072770774,0.009464175,74.0
0.039616182,0.047845285,0.007783797,0.111362614,9.6675016e-05,0.07517606,0.7167437,0.0013756373,75.0
0.034316562,0.02434654,0.062482763,0.032221183,0.004866918,0.028164232,0.026783431,0.78681844,76.0
0.04541307,0.47044373,0.0062519843,0.021146668,8.752859e-05,0.37453595,0.08096401,0.0011571146,77.0
0.35447612,0.06980295,0.0130596785,0.040585663,0.00011379035,0.4437526,0.076446876,0.0017624119,78.0
0.021155884,0.032983325,0.004063024,0.04447092,5.3180484e-05,0.0477079,0.8488249,0.0007408255,79.0
0.016586335,0.03577306,0.0031898406,0.027616864,4.4410543e-05,0.04402427,0.8721625,0.0006027589,80.0
0.022273593,0.0071653947,0.9335004,0.01287674,0.00013417605,0.011003494,0.008791318,0.0042548846,81.0
0.015869614,0.031924255,0.002948745,0.026067257,4.010208e-05,0.04255336,0.88004816,0.0005485318,82.0
0.019812018,0.048538137,0.003647765,0.028521318,5.078521e-05,0.05839691,0.84034544,0.0006876655,83.0
0.103657,0.09296127,0.1218667,0.10227868,0.20557687,0.09749502,0.09610746,0.18005699,84.0
0.018463971,0.83077776,0.003109579,0.010331745,4.8730595e-05,0.09625183,0.04039727,0.0006191098,85.0
0.018214453,0.8584837,0.003667809,0.011372151,6.455513e-05,0.06731186,0.04009941,0.000786068,86.0
0.0956355,0.049776994,0.43563738,0.07893523,0.0025083136,0.06487475,0.058121074,0.21451075,87.0
0.016051194,0.033527236,0.002974353,0.025649147,4.0587558e-05,0.043795124,0.87740797,0.00055444083,88.0
0.06790457,0.054738104,0.014284058,0.38929126,0.00015869344,0.09406966,0.37719178,0.002361892,89.0
0.1053912,0.08812114,0.13924421,0.10277144,0.07989671,0.095222756,0.09293627,0.29641628,90.0
0.036456797,0.12780899,0.0063099824,0.04046892,8.9569236e-05,0.13535193,0.6523185,0.0011953984,91.0
0.04714491,0.028334562,0.13103862,0.04197313,0.0023819392,0.035004966,0.03236732,0.6817545,92.0
0.018731546,0.03842135,0.003804129,0.035047755,5.37081e-05,0.04589607,0.8573183,0.0007271853,93.0
0.023941148,0.06454709,0.0042989724,0.031661946,6.020857e-05,0.076261595,0.7984185,0.0008105869,94.0
0.021280846,0.035692796,0.004301294,0.046116084,5.8103335e-05,0.04742748,0.8443216,0.000801736,95.0
0.07455734,0.033436637,0.6907693,0.055557497,0.0011519105,0.0459678,0.039633323,0.058926176,96.0
0.016481949,0.033831462,0.0029795961,0.025602978,4.0183448e-05,0.04579977,0.8747135,0.0005505269,97.0
0.027261067,0.053645536,0.004381271,0.034957275,5.6633933e-05,0.08684147,0.79207313,0.00078363356,98.0
0.018706063,0.03668432,0.0037884105,0.036122337,5.2994328e-05,0.044956062,0.85897005,0.0007197614,99.0
0.063240334,0.04722797,0.10344484,0.06008003,0.0132079115,0.0534855,0.051276587,0.6080369,100.0
0.051620588,0.31714734,0.007268968,0.03292177,9.9520796e-05,0.38713947,0.20246972,0.0013326677,101.0
0.017411571,0.03440157,0.0034629088,0.032345537,4.808592e-05,0.042819753,0.8688554,0.0006551562,102.0
0.034891848,0.060553253,0.005311573,0.04292497,6.6449495e-05,0.11141355,0.743909,0.0009293287,103.0
0.016104361,0.03290621,0.0030983957,0.027765961,4.272528e-05,0.04164846,0.8778515,0.0005824639,104.0
0.018570008,0.030458754,0.003417294,0.034769714,4.4645232e-05,0.044927157,0.8671924,0.00062006694,105.0
0.016570149,0.0293685,0.0030340825,0.028917562,4.0033814e-05,0.0419692,0.8795462,0.00055435504,106.0
0.06686618,0.11219948,0.0070820437,0.03563355,8.270998e-05,0.59682876,0.18013489,0.0011724225,107.0
0.060598847,0.1687828,0.007559037,0.03878789,9.4973235e-05,0.46433675,0.25852528,0.0013144626,108.0
0.052521154,0.054729745,0.01005445,0.16292852,0.00011912711,0.09183319,0.6260912,0.0017226529,109.0
0.018699095,0.031309035,0.0032950612,0.03162244,4.2594143e-05,0.04802126,0.8664174,0.00059309957,110.0
0.8287185,0.023514347,0.009299368,0.021826684,6.3966436e-05,0.08734561,0.028167933,0.0010636218,111.0
0.095702745,0.04985298,0.43619356,0.079226196,0.002487474,0.064921744,0.058275282,0.21334,112.0
