cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.13181551,0.004205364,0.057774045,0.0006539715,0.00013858812,0.0027136079,0.63114977,0.026675316,0.04558165,0.06591691,7.9034544e-05,0.033296224,1
0.0595243,0.01580815,0.06817199,0.0018799626,0.0003579527,0.009830496,0.14790553,0.07614468,0.034181826,0.04821792,0.00019957009,0.5377777,2
0.035022125,0.063853025,0.037607998,0.25607926,0.3131148,0.06979709,0.037698522,0.041959304,0.033108324,0.03499345,0.032172497,0.044593547,3
0.038942818,0.21615966,0.04554773,0.20382568,0.0095019,0.23260053,0.0463152,0.059197657,0.034360886,0.038719818,0.0038968425,0.07093131,4
0.0199244,0.045787707,0.02181124,0.7039834,0.03245845,0.05427942,0.022010503,0.025247267,0.018469565,0.019840686,0.008374537,0.027812796,5
0.014631091,0.036752652,0.016248148,0.7864695,0.019310549,0.03771056,0.0162302,0.019108858,0.01358509,0.014649853,0.004760344,0.02054327,6
0.025818456,0.20984675,0.03138167,0.020136893,0.0021774939,0.5152845,0.033561014,0.04449478,0.021381853,0.025219785,0.0010816999,0.069615096,7
0.125627,0.0030975086,0.030070437,0.0006332881,0.00015152957,0.0020816687,0.04513202,0.01378926,0.6985272,0.0696213,8.8119385e-05,0.0111805815,8
0.021228703,0.011835845,0.027068682,0.0012336656,0.00022254392,0.007632846,0.042413425,0.03856438,0.01377458,0.018749,0.00012318329,0.8171532,9
0.124336176,0.0031810876,0.030918512,0.0006498068,0.00015551974,0.0021305892,0.045749225,0.0142084705,0.6961505,0.07101741,9.0366775e-05,0.011412288,10
0.035684586,0.038916923,0.046926387,0.0033457782,0.00056730845,0.023725955,0.06280978,0.07579431,0.024810188,0.032766093,0.00030862307,0.6543441,11
0.08186041,0.015669383,0.088243745,0.0019870016,0.00038717574,0.010006093,0.23224492,0.08553565,0.04479496,0.06385945,0.00021737677,0.37519383,12
0.47354338,0.0034941658,0.050457437,0.00060342706,0.0001336746,0.002285033,0.2212044,0.019903217,0.10883968,0.10007795,7.679688e-05,0.019380825,13
0.1552822,0.0073012323,0.07414491,0.0011287787,0.00023621517,0.0048722657,0.51288116,0.03991091,0.05731034,0.08055927,0.00013505376,0.066237666,14
0.017291779,0.04524042,0.01909561,0.73430747,0.014077875,0.06420672,0.019454286,0.022534698,0.015786719,0.017149003,0.0049646627,0.025890725,15
0.02366919,0.011678846,0.033003133,0.0011683078,0.0002130075,0.0065689394,0.05159116,0.052032728,0.015172139,0.021283057,0.00011688976,0.7835027,16
0.16626196,0.0041779443,0.06700182,0.0006697525,0.00014357812,0.002741655,0.56017184,0.02650188,0.053310886,0.08831264,8.238573e-05,0.030623602,17
0.6259948,0.0027029903,0.032400697,0.0004980849,0.000112856826,0.0018229617,0.0979659,0.013385281,0.13521452,0.07655652,6.535876e-05,0.013280037,18
0.035912003,0.22626734,0.04212213,0.100397915,0.006511267,0.34859112,0.043570474,0.055673573,0.0311582,0.03542693,0.0028872818,0.07148182,19
0.14180924,0.0042760787,0.057217877,0.00067135907,0.00014266852,0.002785469,0.6171933,0.026639532,0.04863972,0.06710718,8.147782e-05,0.033436146,20
0.05424601,0.11930186,0.06790488,0.009161198,0.0014260015,0.088407114,0.08364728,0.10485262,0.04013084,0.050478756,0.0007660197,0.37967736,21
0.118813515,0.0062459335,0.07015857,0.000938186,0.00019550852,0.004084416,0.58389753,0.03901121,0.04876288,0.067924224,0.0001113305,0.05985674,22
