cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.008556728,0.015035167,0.7366009,0.009047938,0.015578942,0.0012136295,0.072659045,0.010209933,0.050434165,0.009616905,0.024679957,0.011990385,0.008685486,0.014100216,0.0115906885,1
0.017917132,0.03406048,0.31206745,0.01905061,0.035583977,0.0018710501,0.25636265,0.021839652,0.13135359,0.020435164,0.061712913,0.026227776,0.018215075,0.018032022,0.02527043,2
0.01801914,0.026230149,0.30531454,0.018773008,0.026693607,0.0075571886,0.060316067,0.020374985,0.05672647,0.019509174,0.035164583,0.022674289,0.018228808,0.3423247,0.022093344,3
0.01536711,0.023360634,0.5543265,0.016088707,0.02378256,0.0047773174,0.06123986,0.017615197,0.05607812,0.01676615,0.032591764,0.019841509,0.015566191,0.12334958,0.019248767,4
0.007084068,0.018302966,0.01105552,0.0075804703,0.02145464,0.00029240563,0.7877227,0.009249944,0.03701161,0.008665988,0.058267605,0.012153724,0.00716789,0.0019612839,0.012029194,5
0.01646936,0.023714606,0.23099789,0.017167691,0.024033116,0.007664842,0.052229185,0.018581515,0.049730897,0.017770546,0.03137345,0.020606203,0.016662978,0.45295894,0.020038836,6
0.019117925,0.07234498,0.001458772,0.019613981,0.5948429,9.620896e-05,0.006016233,0.031076822,0.0043073003,0.03413689,0.028950091,0.054476444,0.018369386,0.00046099868,0.11473102,7
0.011506334,0.71349674,0.0011099523,0.015648581,0.052162834,7.193723e-05,0.0044692545,0.028150622,0.003902377,0.015598836,0.028402817,0.08088159,0.012786808,0.0003448894,0.031466458,8
0.01572581,0.06307736,0.009859297,0.017761948,0.06468668,0.00038223036,0.1029415,0.023144508,0.046589017,0.019768612,0.5535473,0.03393181,0.016196772,0.002239464,0.030147778,9
0.0102152135,0.077523276,0.0029572481,0.012030837,0.0612119,0.00014741912,0.017844984,0.017120495,0.012785952,0.013373635,0.71098566,0.029256372,0.010785711,0.0007859604,0.022975374,10
0.0029425547,0.004009008,0.022430882,0.0030416052,0.00408509,0.002128486,0.0077391476,0.0032566246,0.0073497514,0.0031498289,0.0050805714,0.0035581586,0.0029681695,0.9247657,0.0034944043,11
0.018379662,0.027030293,0.3846605,0.019134086,0.027696652,0.0068586115,0.06544239,0.020819955,0.0592156,0.019981828,0.03677514,0.02324961,0.018570215,0.24944901,0.022736344,12
0.0108247725,0.01409369,0.053131834,0.011143884,0.014299886,0.01357275,0.024075186,0.011815288,0.02337622,0.011473395,0.017153425,0.012741412,0.01091119,0.75885254,0.012534537,13
0.09232605,0.015576268,0.00076802133,0.54807556,0.011209248,7.16408e-05,0.0020965778,0.12309432,0.001962231,0.045010526,0.005530856,0.03923483,0.08810345,0.00029259422,0.026647808,14
0.009270766,0.02148303,0.0314333,0.010033358,0.022524258,0.00055633124,0.7008109,0.011932771,0.08662135,0.0108963335,0.051359534,0.01513031,0.009465194,0.004179466,0.014303056,15
0.005605934,0.0073986393,0.031022936,0.005780813,0.007511201,0.0059040627,0.013074691,0.006146202,0.012623524,0.005957981,0.0091073075,0.0066532814,0.005651336,0.87102383,0.0065382356,16
0.06291267,0.020045966,0.00068487495,0.2742993,0.012602785,6.0001137e-05,0.0019790807,0.37378526,0.0018514162,0.044028595,0.0058098095,0.0690968,0.10052337,0.00025261083,0.032067534,17
0.027033452,0.055156372,0.00078688137,0.053705994,0.022543637,6.14643e-05,0.0025508949,0.18775266,0.0023459815,0.032408286,0.009360454,0.52562475,0.033243254,0.000272062,0.047153838,18
0.0069836886,0.011042047,0.81110924,0.0073263543,0.011334774,0.0016642996,0.03391465,0.008089382,0.028906168,0.007691765,0.01610683,0.009218308,0.007069447,0.030587044,0.008955943,19
0.018398851,0.026802942,0.3315177,0.019133745,0.027458664,0.007347954,0.06306867,0.020779386,0.057429075,0.01996847,0.036150374,0.023142826,0.01858402,0.30756485,0.022652488,20
0.009289662,0.016301656,0.7134741,0.009806801,0.01699937,0.0013002023,0.080779895,0.01106724,0.053630933,0.010458653,0.02686672,0.012998417,0.009414646,0.01499346,0.012618252,21
0.018443538,0.060692165,0.01688824,0.020342968,0.06564743,0.00056449004,0.2820059,0.025772989,0.081316896,0.022849187,0.3136907,0.035968386,0.018985756,0.0034884803,0.03334289,22
0.0015162951,0.0025332742,0.9574707,0.0015973533,0.002613578,0.00026985817,0.009716706,0.0017840265,0.0075442046,0.0016880772,0.0039237984,0.002065299,0.0015371932,0.00373812,0.0020014835,23
0.055295855,0.018602202,0.0006037658,0.25067142,0.011761712,5.2389852e-05,0.0017648634,0.4406503,0.0016400919,0.041692164,0.005256394,0.068134375,0.07246092,0.00022131574,0.031192172,24
0.08653335,0.020742385,0.0010083718,0.044361893,0.031241952,8.46041e-05,0.0031248638,0.050707377,0.0024997261,0.46899045,0.008722627,0.038035423,0.051052053,0.00036535104,0.19252957,25
0.005664603,0.013694668,0.014695223,0.0061281775,0.0146436645,0.00030076073,0.82231706,0.007352522,0.046331767,0.006728772,0.035770312,0.0094415955,0.0057775043,0.00217249,0.008980872,26
0.03246863,0.0395338,0.09494776,0.033203606,0.039938316,0.12819356,0.057616837,0.03469389,0.056848973,0.033925697,0.045539048,0.036701594,0.032668706,0.2974761,0.036243454,27
0.00861418,0.01986522,0.029266307,0.009297788,0.021005664,0.0005168904,0.7231765,0.0110555,0.07950328,0.010139228,0.047565952,0.014007368,0.00878785,0.0038843853,0.013313901,28
0.014209993,0.05728606,0.0077848816,0.015764033,0.06739175,0.00031473034,0.07842009,0.020692227,0.033304565,0.01827586,0.61095107,0.030556435,0.014543379,0.0018200187,0.028685052,29
0.0073752236,0.01287374,0.77643704,0.0077972086,0.013332232,0.0010751256,0.060307357,0.008785506,0.04230038,0.008278864,0.020965794,0.010297704,0.0074814,0.012735134,0.009957206,30
0.0009127813,0.0015187695,0.974519,0.0009626945,0.0015583305,0.00016904397,0.0056045996,0.0010738074,0.0045773108,0.0010138024,0.00233162,0.0012411029,0.00092565356,0.0023923982,0.0011990331,31
0.011971831,0.02607078,0.05584944,0.012842777,0.02770563,0.0008180906,0.6175,0.0151171265,0.105002075,0.013995071,0.057510056,0.01886353,0.012188622,0.006474345,0.01809063,32
0.007032808,0.011131683,0.809361,0.0073836315,0.011393836,0.0016867743,0.033942554,0.00815335,0.02940591,0.007739999,0.016215922,0.009291988,0.0071257167,0.031125672,0.009009172,33
