cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.04089321,0.22815648,0.1364994,0.0063051437,0.0015898667,0.07493549,0.0794802,0.06633339,0.06349566,0.17041756,0.11641371,0.00031206408,0.015167793,1
0.04498142,0.08450325,0.18106781,0.004168053,0.0011381163,0.10832512,0.07259167,0.07115774,0.07477236,0.14983045,0.1977883,0.00023164367,0.009444021,2
0.01952569,0.012394192,0.08237367,0.0013063787,0.00041001814,0.077033654,0.039829258,0.02094809,0.030699376,0.022481907,0.6900595,8.6186235e-05,0.0028520483,3
0.031555902,0.02213558,0.14679205,0.001867599,0.00055596733,0.13384764,0.042246737,0.03921117,0.05581361,0.047485843,0.47437605,0.0001173881,0.0039944793,4
0.026490593,0.013535304,0.085858956,0.0014319995,0.00045101083,0.12521994,0.034973323,0.027622232,0.041534718,0.027417008,0.61232936,9.6269425e-05,0.0030393605,5
0.026524313,0.043858495,0.076577425,0.008791196,0.0029972333,0.046073843,0.57405025,0.029288039,0.034178384,0.036944345,0.092348166,0.0005224944,0.02784576,6
0.06027593,0.03192803,0.13987398,0.0023133697,0.00065885327,0.22606309,0.02879225,0.09696497,0.14827031,0.119063914,0.14112577,0.00014389816,0.0045256866,7
0.6649169,0.008526788,0.015560891,0.0011061928,0.00034490318,0.058793753,0.0069745304,0.13391905,0.059015796,0.029811395,0.019106751,8.438567e-05,0.001838756,8
0.031747766,0.054679815,0.038731694,0.0021470557,0.0005458879,0.043111008,0.014835426,0.08011242,0.04781784,0.64847434,0.03361766,0.00011813194,0.004060963,9
0.5664165,0.009970901,0.017658744,0.0012221602,0.00037611034,0.06645616,0.0077618193,0.20083462,0.0678954,0.03774437,0.0215249,9.1257076e-05,0.0020470293,10
0.025131147,0.6151396,0.047990233,0.013033888,0.0025170606,0.032665547,0.041092165,0.037822925,0.03303496,0.07773411,0.039841413,0.0004555106,0.033541363,11
0.014130956,0.7782991,0.027222387,0.0037722012,0.00081664964,0.01904193,0.018243643,0.023738716,0.01941519,0.064403795,0.022258755,0.00015853521,0.00849826,12
0.038833342,0.29132774,0.07123245,0.046303857,0.0076218504,0.04916325,0.0759575,0.05280503,0.0488667,0.08804924,0.061244484,0.0012229308,0.16737162,13
0.6187605,0.0119360825,0.02237075,0.0017779659,0.0005718252,0.07592855,0.0106246,0.11521327,0.07723335,0.035273615,0.027283387,0.0001433222,0.0028827577,14
0.078769594,0.02991191,0.04264624,0.002046211,0.0005705959,0.09650944,0.01568917,0.2894687,0.09434364,0.29939562,0.046748128,0.00012801879,0.0037727072,15
