cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.14554143,0.117058806,0.08777913,0.5538625,0.09152254,0.004235622,1.0
0.1498901,0.12655322,0.18905441,0.42617235,0.10173507,0.006594805,2.0
0.07428919,0.75794935,0.0008652284,0.0117751565,0.15499602,0.00012500814,3.0
0.004510846,0.0041129487,0.9796054,0.0074209655,0.003620341,0.0007294992,4.0
0.02317923,0.030102488,0.00029974477,0.003234254,0.94313776,4.6626123e-05,5.0
0.02687417,0.9323521,0.0004083034,0.0059878817,0.034320332,5.718009e-05,6.0
0.3988299,0.15865825,0.005994213,0.3393465,0.09651259,0.0006585622,7.0
0.7970688,0.077687055,0.0009444436,0.015382981,0.10878821,0.00012855456,8.0
0.087803215,0.04839296,0.0044627246,0.82585776,0.033064373,0.0004189621,9.0
0.8295358,0.06729319,0.00082749303,0.013772004,0.08845961,0.000111916735,10.0
0.103612565,0.092542365,0.4987622,0.22011504,0.07697726,0.007990516,11.0
0.13023834,0.1144421,0.3467467,0.30676743,0.093755186,0.00805026,12.0
0.019403523,0.018008843,0.91280043,0.029181315,0.016131902,0.004473987,13.0
0.024956405,0.029929891,0.0003224119,0.003450227,0.9412909,5.0140166e-05,14.0
0.85722125,0.06003501,0.0012900003,0.030366179,0.05092706,0.0001605386,15.0
0.06334264,0.03994022,0.0033961865,0.8677703,0.025235957,0.00031469172,16.0
0.53115803,0.1439229,0.005408298,0.21745738,0.1014423,0.00061111955,17.0
0.054012608,0.056662396,0.00050541596,0.005927007,0.8828161,7.651594e-05,18.0
0.10873137,0.064799406,0.004297841,0.78221214,0.039534017,0.00042527672,19.0
0.0841061,0.0753985,0.60002494,0.16970599,0.063397385,0.007367126,20.0
0.47698525,0.16340593,0.0014724142,0.02136033,0.3365688,0.00020726325,21.0
0.8921613,0.04657502,0.0009009816,0.02030935,0.039940126,0.0001131563,22.0
0.030183032,0.035461854,0.00033529435,0.0037504411,0.93021816,5.1239054e-05,23.0
0.028145947,0.03830164,0.00041468855,0.004302005,0.9287704,6.5212786e-05,24.0
0.02841908,0.0323114,0.0003640174,0.0038879456,0.9349608,5.6772184e-05,25.0
0.03551692,0.03954746,0.0003751849,0.004242977,0.92026025,5.7153153e-05,26.0
0.10241873,0.097893596,0.5217812,0.1324651,0.09075054,0.054690868,27.0
0.07322887,0.07018499,0.000636062,0.0075617055,0.8482924,9.592737e-05,28.0
0.07498049,0.055942494,0.014658794,0.81327593,0.040107258,0.0010350597,29.0
0.25777188,0.13081047,0.0061404286,0.5267569,0.07787473,0.00064560276,30.0
0.035450052,0.049424563,0.0003913618,0.004476575,0.9101976,5.985093e-05,31.0
0.14336675,0.109586544,0.0009846685,0.012292536,0.7336239,0.00014554818,32.0
0.14547239,0.1250968,0.23855,0.38241124,0.101239674,0.0072299405,33.0
0.0075448533,0.006969596,0.9659346,0.011933689,0.0061638113,0.00145348,34.0
0.1452847,0.12696078,0.22874807,0.3903833,0.101439945,0.0071832165,35.0
0.37917984,0.30352622,0.0014587006,0.022483192,0.29314747,0.00020457925,36.0
0.00470414,0.004330412,0.97881913,0.00741873,0.003840185,0.0008874123,37.0
0.026369601,0.03317655,0.00036690568,0.0038480973,0.9361813,5.7496272e-05,38.0
0.036686476,0.034140516,0.8343994,0.05381986,0.030802317,0.010151407,39.0
0.052587025,0.047691803,0.75455827,0.09888786,0.040608965,0.0056659766,40.0
0.03683566,0.038716894,0.00039136433,0.00439886,0.9195974,5.984094e-05,41.0
0.046760563,0.04987486,0.0004539087,0.0052583897,0.89758354,6.879523e-05,42.0
0.049629174,0.045307297,0.7684646,0.09266522,0.038501196,0.0054324344,43.0
0.023744406,0.031857695,0.00030183024,0.0032845188,0.9407649,4.6633802e-05,44.0
0.6056994,0.12795755,0.004943921,0.15869303,0.1021393,0.0005667244,45.0
0.14965405,0.12748554,0.14904067,0.4677573,0.100231364,0.0058311094,46.0
0.1193291,0.11479636,0.42683643,0.14788146,0.10768515,0.08347156,47.0
0.02558582,0.9356612,0.00037801013,0.00555331,0.03276858,5.3101292e-05,48.0
0.01672042,0.015618892,0.923507,0.027980192,0.013512188,0.0026612545,49.0
0.12165525,0.116935916,0.41314477,0.14957394,0.11005004,0.08864006,50.0
0.010568593,0.007243129,0.00088621606,0.97647876,0.0047462685,7.706969e-05,52.0
0.03018491,0.91917515,0.00047452716,0.006704581,0.04339339,6.735889e-05,53.0
0.030016502,0.92921966,0.00044779884,0.0068508633,0.033403244,6.197576e-05,54.0
0.14822859,0.12590642,0.1240082,0.49861467,0.09794653,0.00529567,55.0
0.04201345,0.9051612,0.000644221,0.010238219,0.041854635,8.822769e-05,56.0
0.013426526,0.008963862,0.001052237,0.9705737,0.0058912295,9.243899e-05,57.0
0.030092554,0.039541192,0.00044945098,0.0046229847,0.925223,7.085493e-05,58.0
0.04171052,0.9057191,0.00063493085,0.01012483,0.04172379,8.689511e-05,59.0
0.028273858,0.03733043,0.00041183797,0.0042874576,0.92963153,6.489466e-05,60.0
0.02604929,0.03436721,0.00036416505,0.0038435338,0.9353186,5.717812e-05,61.0
0.024042878,0.030480841,0.00032121892,0.0034184197,0.9416866,5.006492e-05,62.0
0.032730993,0.92497236,0.00047450053,0.007420937,0.034335796,6.5407374e-05,63.0
0.13719845,0.12183754,0.29437682,0.34052667,0.09814636,0.007914219,64.0
0.09706132,0.6372038,0.0010902785,0.014518176,0.24996744,0.00015895642,65.0
0.025789738,0.938783,0.0003559547,0.005421029,0.029600928,4.9381746e-05,66.0
0.024453998,0.9390916,0.0003455831,0.0051174755,0.030942818,4.847658e-05,67.0
0.14359918,0.121802144,0.26927084,0.35761398,0.10024106,0.0074727535,68.0
0.1195533,0.09463191,0.041305102,0.67159414,0.07048249,0.0024330127,69.0
0.042488646,0.033559944,0.005882331,0.8956332,0.021976698,0.0004591578,70.0
0.09518383,0.085168585,0.542843,0.19774695,0.07118605,0.0078716,71.0
0.0332098,0.92324436,0.00049280486,0.0076553235,0.035329677,6.8030284e-05,72.0
0.027732592,0.92675334,0.00038526513,0.005525919,0.03954847,5.4483808e-05,73.0
0.023817545,0.029330024,0.00029613884,0.0032197365,0.94329077,4.58188e-05,74.0
0.028058123,0.92624843,0.00042414255,0.0060915505,0.03911777,6.00235e-05,75.0
0.13349156,0.12951553,0.3273479,0.15695728,0.12330297,0.12938476,76.0
0.9027456,0.03939134,0.0005723581,0.010043246,0.047171306,7.613121e-05,77.0
0.051676966,0.048572686,0.76637274,0.07329242,0.04403712,0.016047984,78.0
0.02827575,0.9342094,0.0003969592,0.0061389273,0.030923972,5.4990123e-05,79.0
0.026189966,0.93821865,0.00036369683,0.005571403,0.029605752,5.0495564e-05,80.0
0.023233324,0.029215546,0.0002934398,0.0031764598,0.9440357,4.5495133e-05,81.0
0.027851284,0.9260067,0.00040865524,0.0058377082,0.03983787,5.7843645e-05,82.0
0.031192474,0.914703,0.00043444216,0.0061406484,0.04746764,6.172687e-05,83.0
0.036968436,0.033546753,0.8290053,0.06735607,0.02878249,0.0043410226,84.0
0.05253723,0.05187661,0.000502288,0.0057989894,0.8892088,7.611361e-05,85.0
0.023304444,0.031371422,0.00030656313,0.0033024878,0.9416674,4.7717534e-05,86.0
0.023631541,0.03222784,0.00031366933,0.0033748432,0.9404032,4.8865615e-05,87.0
0.030640228,0.91926557,0.0003951707,0.005710282,0.043932825,5.5888264e-05,88.0
0.025181893,0.9382399,0.0003583408,0.005363765,0.030805957,5.0196428e-05,89.0
0.5786672,0.13921122,0.0014111142,0.021027561,0.25948596,0.00019687726,90.0
0.055052243,0.83724487,0.00066425715,0.00927745,0.09766587,9.532784e-05,91.0
0.9440717,0.02461191,0.00038071672,0.0075520524,0.023334349,4.9244507e-05,92.0
0.028485268,0.933475,0.0004045985,0.0062272446,0.031351842,5.6039367e-05,93.0
0.024905112,0.9393662,0.00035086495,0.005274682,0.030054113,4.8998616e-05,94.0
0.03839746,0.9132521,0.00056986714,0.009036268,0.03866603,7.826268e-05,95.0
0.73739314,0.10756489,0.0025840134,0.074888326,0.07725909,0.00031052745,96.0
0.027302818,0.93564624,0.00033579255,0.0051364754,0.0315319,4.6731035e-05,97.0
0.026377907,0.9342849,0.00039726062,0.005872894,0.033011336,5.565434e-05,98.0
0.024546258,0.94014066,0.00034133246,0.0051249284,0.02979911,4.7730857e-05,99.0
0.023932105,0.030104388,0.000289236,0.0031787953,0.94245076,4.468314e-05,100.0
0.038364757,0.8970734,0.00046691002,0.006726626,0.057302002,6.6311004e-05,101.0
0.026709342,0.936157,0.00038582057,0.005865112,0.030829035,5.3707467e-05,102.0
0.038753707,0.90916234,0.00062796293,0.009692998,0.041676335,8.664479e-05,103.0
0.026378606,0.9384617,0.00035233723,0.0054302113,0.029328289,4.8883438e-05,104.0
