cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.021137567,0.045537893,0.41190857,0.006712809,0.06096964,6.8312846e-05,0.24705954,0.04886209,0.06801777,0.066765964,0.0013939034,0.021565981,1
0.021627553,0.035625484,0.48970097,0.00612802,0.07943175,7.095931e-05,0.11208169,0.044680294,0.1481825,0.043674517,0.0013678037,0.017428402,2
0.02116062,0.022085564,0.10305948,0.0052672424,0.083285935,7.6835706e-05,0.040210467,0.03326381,0.6540083,0.023648826,0.0013355674,0.012597359,3
0.020684443,0.022016756,0.103967614,0.00524315,0.08007979,7.671608e-05,0.040414877,0.032756023,0.6572804,0.023608614,0.001332213,0.012539505,4
0.021446541,0.023742149,0.10391171,0.005771832,0.0772326,8.6695094e-05,0.041987717,0.03343693,0.6529492,0.024647238,0.0014903529,0.013297019,5
0.020418461,0.022401582,0.104394734,0.0053343885,0.07690435,7.8492114e-05,0.04085049,0.032513402,0.65937966,0.023741845,0.001360726,0.012621902,6
0.026537977,0.034559656,0.31456703,0.0064196903,0.124574386,7.7508135e-05,0.08160251,0.051466934,0.30221665,0.039123707,0.0014616307,0.017392375,7
0.0322502,0.035652313,0.025451828,0.015038671,0.024551028,9.135566e-05,0.047021322,0.053656317,0.014323907,0.13491623,0.0023606063,0.61468637,8
0.029472439,0.048099272,0.04325128,0.010049894,0.033476625,6.950249e-05,0.11155212,0.075621106,0.018991742,0.51875937,0.0016603369,0.10899633,9
0.031258594,0.031814326,0.022986872,0.01463181,0.022781102,8.967497e-05,0.040930174,0.04909976,0.013291258,0.11007687,0.0023232265,0.6607164,10
0.020396603,0.053259127,0.1367652,0.0070531243,0.043025505,6.043833e-05,0.50091106,0.0514582,0.033032563,0.12448224,0.0013231447,0.028232852,11
0.02054278,0.053525425,0.12080039,0.0072364127,0.04134365,6.117104e-05,0.49908134,0.052338652,0.031181984,0.1421073,0.0013476943,0.030433126,12
0.025597824,0.05212052,0.052302796,0.009116872,0.03396656,6.518035e-05,0.16489445,0.0666702,0.02037748,0.5041048,0.0015347217,0.06924859,13
0.029920343,0.050412364,0.04317572,0.011399087,0.032789275,7.746296e-05,0.11022774,0.0699847,0.019338537,0.49976632,0.0018719687,0.13103648,14
0.021833487,0.036013987,0.4818962,0.0061912094,0.08125503,7.189277e-05,0.10811717,0.04459394,0.15862219,0.04274672,0.0013840584,0.017274145,15
0.023224525,0.029973226,0.22032177,0.006103773,0.09601314,7.990962e-05,0.06518491,0.041777585,0.4674743,0.032835275,0.0014585895,0.015552985,16
0.05793929,0.040799506,0.030103028,0.016886385,0.035156943,0.00010494304,0.04998604,0.090435535,0.017925717,0.13051672,0.0026514032,0.5274945,17
0.025346287,0.05463283,0.056642916,0.009286834,0.034835603,6.7184235e-05,0.18873784,0.065537795,0.021492744,0.4762216,0.0015760032,0.0656223,18
0.02007313,0.023330914,0.122129634,0.0052748397,0.07861508,7.457463e-05,0.043809615,0.032679662,0.6357849,0.024375092,0.0013162522,0.012536295,19
0.026029577,0.052620128,0.0588127,0.00883272,0.03665949,6.508229e-05,0.19355568,0.06992213,0.022002185,0.46740282,0.001512714,0.062584825,20
0.020556105,0.02389735,0.1288823,0.005317161,0.08285783,7.40066e-05,0.045098204,0.03362721,0.6207667,0.024907738,0.001314783,0.012700666,21
0.024450991,0.06145569,0.082430385,0.008965911,0.040007077,6.9011745e-05,0.34716174,0.06347898,0.026720619,0.29612774,0.0015787901,0.047553036,22
0.020198984,0.023279643,0.117793374,0.005349803,0.077420816,7.6668264e-05,0.043216567,0.03243324,0.64200765,0.024274064,0.0013453357,0.012603813,23
0.022549083,0.05746775,0.10168925,0.007745846,0.042117756,6.243901e-05,0.44713256,0.0600994,0.028914286,0.19470523,0.0013991646,0.036117308,24
0.035749175,0.03173684,0.13501738,0.0070609483,0.19802053,9.219374e-05,0.05397013,0.056255806,0.4297963,0.03315107,0.0016767621,0.017472874,25
0.022326946,0.03899278,0.45670637,0.0066461056,0.0811464,7.7666766e-05,0.10808329,0.045250032,0.17841172,0.04309392,0.0014933832,0.01777133,26
0.031835265,0.35062528,0.09404268,0.015813505,0.052328445,9.39697e-05,0.19118662,0.07135285,0.03435449,0.11708297,0.0023399617,0.038943935,27
0.022061449,0.027766688,0.17922874,0.00599754,0.084911436,8.242047e-05,0.058013685,0.037777003,0.53761506,0.030240458,0.0014742063,0.01483132,28
0.021365913,0.022915604,0.1000547,0.005555519,0.07957292,8.272743e-05,0.0405039,0.033434812,0.65812653,0.023998125,0.0014264858,0.012962828,29
0.020937879,0.035814464,0.5071939,0.0059502926,0.076046124,6.7248744e-05,0.119662866,0.044829942,0.12621307,0.04467834,0.001309542,0.017296279,30
0.020369913,0.023308737,0.109195866,0.005494442,0.075256094,8.0586666e-05,0.042112935,0.032360274,0.653551,0.024115177,0.001400329,0.012754677,31
0.021239135,0.046101265,0.40855408,0.0065501113,0.06264683,6.5288004e-05,0.24969156,0.050456308,0.06522183,0.066900805,0.0013414465,0.021231301,32
0.022316398,0.052995786,0.3202311,0.0068754973,0.0628331,6.452155e-05,0.31823918,0.056837708,0.055884525,0.07914545,0.0013568219,0.023219956,33
0.025978317,0.054806825,0.061572276,0.008880837,0.03738208,6.538235e-05,0.20989306,0.070112154,0.022572812,0.4472412,0.0015192915,0.05997569,34
0.020975983,0.056241732,0.24220213,0.0072453753,0.051762864,6.632932e-05,0.40945464,0.050963603,0.046956215,0.08817005,0.0014142585,0.024546796,35
0.023192437,0.027779032,0.19066337,0.0057819877,0.10085655,7.624408e-05,0.05913484,0.041292246,0.50401133,0.030932147,0.0013855116,0.014894302,36
0.021255694,0.05272274,0.27861103,0.0071113273,0.05463619,6.7108274e-05,0.37287477,0.05149243,0.051508002,0.08415592,0.0014130418,0.024151737,37
0.020482907,0.043393776,0.46730876,0.0064051608,0.062139664,6.604683e-05,0.20165268,0.04598957,0.07348175,0.058106262,0.0013393342,0.019634105,38
0.019878214,0.039023004,0.5246409,0.006018348,0.06577426,6.4666805e-05,0.14444378,0.042630907,0.09125689,0.047581293,0.0012880238,0.017399708,39
0.019836638,0.038438123,0.52551204,0.005843207,0.068363674,6.2454514e-05,0.13974406,0.043963134,0.09314117,0.04676396,0.0012453623,0.017086161,40
0.023330335,0.03789728,0.4212137,0.006588422,0.09111224,7.775731e-05,0.097074024,0.046208788,0.2166549,0.040986847,0.001486357,0.017369293,41
0.020985179,0.022770593,0.10357116,0.005465952,0.07872183,8.076372e-05,0.040724255,0.032653704,0.6570896,0.023803782,0.0013974034,0.012735737,42
0.019879155,0.055946205,0.15976469,0.007176486,0.04372112,6.2605184e-05,0.49368954,0.049134325,0.036358897,0.10650917,0.0013626198,0.026395196,43
0.020380419,0.022319559,0.113507316,0.0051149856,0.0827077,7.24661e-05,0.041666165,0.032901105,0.64400756,0.02372578,0.0012763714,0.012320549,44
0.035455506,0.45590043,0.0815278,0.016185526,0.056912635,9.1245216e-05,0.12458558,0.07356744,0.03358982,0.08596593,0.0022983057,0.03391983,45
0.036386177,0.039639015,0.029798333,0.014549856,0.028681332,9.201783e-05,0.056862753,0.06554288,0.016260594,0.18210648,0.00232031,0.5277603,46
0.027968455,0.061843604,0.04962412,0.011966515,0.03334038,7.912617e-05,0.1446186,0.06402813,0.020618085,0.4890192,0.0019285108,0.094965294,47
0.023865046,0.023988254,0.12276789,0.0055337967,0.10380635,7.750784e-05,0.04553017,0.038158156,0.5946349,0.026495995,0.0013696629,0.013772334,48
0.021893186,0.0736093,0.105559304,0.008434568,0.040917426,6.4937085e-05,0.4680412,0.055713966,0.02930968,0.16136767,0.0014817971,0.03360698,49
0.024304781,0.076404,0.0898555,0.010230413,0.039854776,7.6558215e-05,0.38857388,0.058149934,0.028458545,0.23679312,0.0017752037,0.045523204,50
0.02033947,0.056367654,0.11566409,0.0075947004,0.039753094,6.3596424e-05,0.5005435,0.05072831,0.03077272,0.14536315,0.0014091869,0.031400554,52
0.020626793,0.022452908,0.10230099,0.005369541,0.077716924,7.9177466e-05,0.040427107,0.032644432,0.6607317,0.023645217,0.001371249,0.012634058,53
0.021653794,0.022824736,0.10242783,0.0053041754,0.08945319,7.536307e-05,0.039850738,0.034303438,0.6468372,0.023462327,0.0013254783,0.012481722,54
0.031072395,0.13088882,0.07264712,0.014288845,0.042967558,8.7273635e-05,0.23758055,0.07516636,0.026780281,0.30289817,0.0021639043,0.06345876,55
0.020544222,0.022105101,0.101667866,0.0052038706,0.08082244,7.5330696e-05,0.039523996,0.032587033,0.6607845,0.023093905,0.0013146879,0.012277101,56
0.026035484,0.050112512,0.04661505,0.009648015,0.03214558,6.766471e-05,0.13523868,0.06576494,0.019288333,0.52861184,0.0016096574,0.08486227,57
0.024106313,0.03434235,0.2942932,0.006682062,0.09470093,8.520542e-05,0.07969681,0.044619005,0.3652062,0.03755929,0.0015753863,0.017133247,58
0.02058095,0.022048915,0.10248296,0.0052481764,0.07938445,7.681744e-05,0.040047277,0.032590024,0.6603194,0.02341996,0.0013340445,0.012467069,59
0.047148783,0.039158918,0.028657213,0.024687113,0.030542694,0.00015600436,0.045540567,0.061431278,0.018214708,0.098754585,0.004122759,0.6015854,60
