cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.20865402,0.7856498,0.0056962324,1
0.3857929,0.6064309,0.007776154,2
0.034686606,0.023311146,0.94200224,3
0.68284464,0.19767207,0.11948325,4
0.1471392,0.079202086,0.7736589,5
0.050164625,0.03424927,0.9155861,6
0.92698437,0.065160714,0.007854882,7
0.05372675,0.942924,0.0033491924,8
0.059950717,0.93761414,0.0024350602,9
0.04737891,0.9498014,0.0028196503,10
0.04162918,0.9564656,0.0019052519,11
0.04258535,0.9550435,0.0023711782,12
0.04522113,0.9526924,0.00208653,13
0.037731454,0.96041584,0.0018526731,14
0.8064649,0.14966516,0.043869857,15
0.639665,0.3514513,0.008883678,16
0.042197227,0.9555257,0.002277054,17
0.038556475,0.9593899,0.0020536177,18
0.8844559,0.10118991,0.014354102,19
0.042638198,0.9549781,0.0023836489,20
0.46290168,0.5289151,0.008183196,21
0.043053813,0.95457,0.002376232,22
0.7399407,0.18441659,0.07564275,23
0.0390427,0.9588645,0.0020927365,24
0.7528756,0.1751359,0.07198846,25
0.4274473,0.5638323,0.008720411,26
0.3688802,0.16748245,0.46363738,27
0.83548826,0.13586701,0.028644731,28
0.9297671,0.06329776,0.0069350824,29
0.6891809,0.3017757,0.009043368,30
0.58448243,0.2092843,0.20623331,31
0.14824174,0.846949,0.004809245,32
0.2677419,0.72546405,0.0067940257,33
0.044672973,0.95272887,0.0025981849,34
0.6652906,0.32660863,0.008100748,35
0.48454472,0.50713223,0.008323089,36
0.07504755,0.92197347,0.0029789535,37
0.9375468,0.058017325,0.004435977,38
0.33892092,0.15851058,0.5025684,39
0.59234583,0.20624523,0.20140897,40
0.77276874,0.16686073,0.060370505,41
0.2889566,0.14007322,0.5709702,42
0.8684878,0.12584884,0.005663485,43
0.8951107,0.09222917,0.012660057,44
0.1335439,0.072744295,0.7937118,45
0.04532458,0.95209324,0.0025821382,46
0.92145777,0.07244247,0.0060997265,47
0.07929989,0.055837598,0.8648625,48
0.53174406,0.20303236,0.26522356,49
0.91782296,0.075008824,0.007168202,50
0.05856027,0.9377704,0.0036692522,52
0.10953041,0.08009139,0.81037825,53
0.55806285,0.20460074,0.23733644,54
0.9232994,0.068364196,0.008336372,55
0.3825386,0.17152463,0.4459368,56
0.0402698,0.95775014,0.001979982,57
0.9100919,0.079264335,0.010643781,58
0.19412282,0.15461896,0.6512582,59
0.040008474,0.95779467,0.0021968165,60
0.03975602,0.9583482,0.0018957488,61
0.050600294,0.9463582,0.0030415556,62
0.027168397,0.016608147,0.95622337,63
0.18622874,0.80851585,0.0052554915,64
0.020704642,0.013182205,0.96611303,65
0.047155336,0.031841602,0.92100316,66
0.023242509,0.0149427885,0.9618147,67
0.24491931,0.20702508,0.5480555,68
0.12642464,0.09406563,0.7795097,69
0.022383077,0.014291301,0.96332556,70
0.8448335,0.14926274,0.00590371,71
0.035343908,0.023511987,0.9411441,72
0.0842471,0.059736818,0.85601604,73
0.61470085,0.37706834,0.008230751,74
0.121734194,0.09001092,0.78825486,75
0.2622712,0.12965606,0.60807276,76
0.038387794,0.959591,0.002021268,77
0.042599857,0.9554693,0.0019308595,78
0.035737075,0.02378421,0.9404787,79
0.11220023,0.062144972,0.82565475,80
0.79387224,0.15725648,0.048871286,81
0.024316076,0.015104011,0.9605798,82
0.77461624,0.16517776,0.060205992,83
0.05234273,0.03565906,0.9119982,84
0.037928436,0.96022886,0.0018427802,85
0.038405076,0.9595415,0.0020534366,86
0.022163115,0.013595627,0.96424127,87
0.049566776,0.029203193,0.92123,88
0.112776056,0.082816206,0.8044077,89
0.32014048,0.15137793,0.52848154,90
0.90190643,0.09332808,0.0047655394,91
0.050667327,0.9471943,0.002138461,92
0.029136086,0.01874033,0.95212364,93
0.22618349,0.1150382,0.65877837,94
0.29037187,0.1404314,0.5691967,95
0.042201374,0.95576525,0.0020333752,96
0.68689114,0.19565725,0.117451645,97
0.9084496,0.07948072,0.0120697925,98
0.11019688,0.08044687,0.80935615,99
0.39620617,0.17578664,0.4280072,100
0.5336938,0.45801285,0.008293378,101
0.31694943,0.15031365,0.5327369,102
0.93563855,0.057456177,0.006905247,103
0.073232464,0.041892078,0.8848755,104
0.059993137,0.0351136,0.90489334,105
0.6760035,0.19723745,0.12675902,106
0.8263768,0.13678642,0.036836717,107
0.8935775,0.09144767,0.014974785,108
0.09335883,0.06716497,0.8394762,109
0.9340305,0.059323333,0.00664625,110
0.037390664,0.9607186,0.001890809,111
0.022067739,0.013707865,0.96422434,112
0.059218384,0.937083,0.0036985755,113
0.9237759,0.071629375,0.004594594,114
0.19915226,0.10316925,0.6976785,115
0.8302916,0.13500914,0.034699216,116
0.08994146,0.906827,0.0032316474,117
0.061349742,0.93616325,0.002487005,118
0.020168312,0.013071521,0.9667603,119
0.70867985,0.19946165,0.091858506,120
0.8553838,0.11950199,0.025114214,121
0.15082195,0.8445902,0.004587875,122
0.17511967,0.09223599,0.7326444,123
0.918376,0.07221569,0.009408314,124
0.8109176,0.17918943,0.0098928865,125
0.8683463,0.1097783,0.021875458,126
0.4767367,0.19489673,0.32836658,127
0.21351448,0.10939261,0.67709297,128
0.94098496,0.054085214,0.00492989,129
0.70992184,0.2824088,0.0076694237,130
0.41826192,0.18193308,0.39980504,131
0.83173203,0.13400024,0.034267727,133
0.051770993,0.035671435,0.9125576,134
0.30575645,0.687263,0.00698048,135
0.41002673,0.17937163,0.41060165,136
0.04395636,0.95402086,0.0020227754,137
0.7411201,0.1800847,0.078795224,138
0.7161637,0.1871513,0.09668495,139
0.5102815,0.2002617,0.28945678,140
0.0449713,0.030297723,0.92473096,141
0.07104242,0.049541507,0.87941605,142
0.3668643,0.16717389,0.4659618,143
0.924861,0.07050972,0.004629175,144
0.08205357,0.046708483,0.8712379,145
0.051137894,0.94671035,0.002151737,146
0.047113918,0.9508399,0.0020461483,147
0.62990385,0.36196035,0.008135738,148
0.6590019,0.20535693,0.1356412,149
0.30079937,0.14437096,0.55482966,150
0.6304844,0.2051053,0.16441028,151
0.11133222,0.08186561,0.8068022,152
0.27020454,0.2367176,0.49307775,153
0.7123845,0.18924905,0.0983664,154
0.26631358,0.2319431,0.50174326,155
0.0615426,0.042791087,0.89566636,156
0.7043847,0.19355583,0.102059454,157
0.044656258,0.030012768,0.92533094,158
0.919535,0.07466958,0.005795322,159
0.51570004,0.20080626,0.28349367,160
0.06889541,0.92841375,0.0026908119,161
0.5534949,0.20481737,0.2416877,162
0.18856546,0.09869056,0.712744,163
0.4515792,0.18991177,0.35850903,164
0.015925767,0.010006038,0.97406816,165
0.20783547,0.1675756,0.6245889,166
0.03781244,0.96031106,0.0018765267,167
0.10265843,0.0739422,0.8233993,168
0.05899984,0.93719035,0.0038098586,169
0.23596671,0.75752693,0.0065062987,170
0.045160305,0.9522007,0.002639015,171
0.04107948,0.9569625,0.0019580033,172
0.73112863,0.2610784,0.007792994,173
0.04438575,0.9536145,0.001999846,174
0.045565043,0.9519016,0.0025333927,175
0.8718129,0.10951279,0.018674273,176
0.19154105,0.15172435,0.65673465,177
0.23242137,0.19365522,0.57392335,178
0.13430646,0.1006485,0.76504505,179
0.62552184,0.20437858,0.17009956,180
0.10909795,0.0797797,0.81112236,181
0.4336309,0.1861604,0.38020867,182
0.0524098,0.031005215,0.916585,183
0.2197864,0.112169206,0.6680444,184
0.038762663,0.95924336,0.0019940592,185
0.52287096,0.20178369,0.27534527,186
0.02469592,0.015862042,0.9594421,187
0.90688884,0.086054884,0.007056249,189
0.73010117,0.18520613,0.0846927,190
0.9402259,0.0546515,0.0051226583,191
0.15643787,0.8388301,0.004731969,192
0.07856528,0.05581146,0.8656233,193
0.7796091,0.1640354,0.0563555,194
0.025520736,0.01642384,0.95805544,195
0.04604772,0.9513414,0.0026108108,196
0.056375228,0.9400736,0.0035511344,197
0.9282019,0.06747786,0.0043202196,198
0.043995038,0.95345396,0.0025509878,199
0.04624511,0.95102257,0.0027322173,200
0.8218544,0.140516,0.03762956,201
0.69773155,0.29402667,0.008241744,202
0.04212983,0.025304269,0.93256587,203
0.05452295,0.94207364,0.0034034064,204
0.6256217,0.36587495,0.008503272,205
0.03787089,0.96015507,0.0019740977,206
0.24766721,0.7460986,0.0062342626,207
0.053010236,0.94377464,0.0032151444,208
0.03935763,0.9585015,0.0021408373,209
0.07988188,0.045314994,0.87480325,210
0.044538863,0.95348996,0.001971211,211
0.079445094,0.04538804,0.87516683,212
0.724581,0.18942778,0.08599126,213
0.0362686,0.02204302,0.94168836,214
0.045943223,0.9519982,0.0020586015,215
0.6501366,0.34131506,0.008548392,216
0.3058513,0.6867744,0.007374293,217
0.93473685,0.060177937,0.0050852527,218
0.52220196,0.46846062,0.009337485,219
0.1511294,0.84426653,0.0046040155,220
0.56972677,0.20548105,0.22479224,221
0.35034335,0.16171029,0.48794636,222
0.24684452,0.12345238,0.6297031,223
0.046945576,0.95101017,0.0020442733,224
0.05093913,0.9459795,0.0030814148,225
0.6613479,0.20064649,0.13800561,226
0.23699112,0.75686145,0.00614741,227
0.0436495,0.953861,0.0024896224,228
0.5437976,0.44779986,0.008402591,229
0.92256063,0.07301512,0.0044241906,230
0.021576084,0.0140573345,0.96436656,231
0.039704878,0.95828825,0.002006966,232
0.29876158,0.27456787,0.42667058,233
0.89301807,0.10200158,0.004980527,234
0.14397593,0.07776468,0.7782594,235
0.3583678,0.1641031,0.47752914,236
0.040088076,0.9579363,0.0019756753,237
0.9303827,0.06260849,0.0070088087,238
0.0413844,0.95633346,0.002282133,239
0.05553089,0.9409972,0.003471979,240
0.04068674,0.9574113,0.0019019978,241
0.021268943,0.013610904,0.96512014,242
0.041122723,0.95696187,0.0019154233,243
0.0795547,0.05638619,0.8640591,244
0.0748991,0.052587073,0.87251383,245
0.03302443,0.019945424,0.9470301,246
0.038956095,0.026100716,0.93494314,247
0.28952706,0.14014384,0.5703291,248
0.11512653,0.08459597,0.8002775,249
0.16074541,0.8344737,0.0047808937,250
0.09596872,0.05412219,0.84990907,251
0.13454452,0.10059673,0.7648587,252
0.09807914,0.8983962,0.003524703,253
0.033493385,0.020170767,0.9463358,255
0.0711295,0.040954467,0.887916,256
0.50554985,0.19925651,0.29519364,257
0.6019412,0.20747617,0.19058265,258
0.10050716,0.056215417,0.8432774,259
0.17692275,0.093112305,0.729965,260
0.43034267,0.1845664,0.3850909,261
0.060940642,0.9351427,0.0039165826,262
0.38430414,0.17202717,0.44366878,263
0.81900966,0.14200953,0.03898076,264
0.15346389,0.08215323,0.76438296,265
0.025292229,0.016192192,0.9585156,266
0.9473974,0.0477937,0.0048088767,267
0.046115488,0.9511774,0.0027069454,268
0.034966577,0.022608988,0.94242436,269
0.048006944,0.9499054,0.0020876871,270
0.09391724,0.05273969,0.85334307,271
0.7322542,0.18306093,0.084684946,272
0.67161196,0.19899102,0.12939695,273
0.17819503,0.093776435,0.72802854,274
0.1142854,0.06322065,0.8224939,275
0.07449238,0.042540405,0.8829672,276
0.9487254,0.047896177,0.0033784825,277
0.04418293,0.02711165,0.92870533,278
0.8439784,0.12582308,0.030198395,279
0.11395248,0.06318207,0.8228654,280
0.768134,0.16776864,0.06409732,281
0.09465331,0.053465094,0.8518816,282
0.64183974,0.20241725,0.15574294,283
0.90761167,0.08097827,0.011410008,284
0.51172847,0.20036528,0.28790623,285
0.037614316,0.96043265,0.0019530761,286
0.04408792,0.029922405,0.9259897,287
0.38329166,0.17207694,0.4446314,288
0.7034107,0.19229594,0.10429338,289
0.08349577,0.9134538,0.0030504584,290
0.052606594,0.036354974,0.91103846,291
0.04108201,0.95701706,0.0019009124,292
0.06165296,0.93589544,0.0024515416,293
0.050487593,0.029504267,0.92000806,294
0.025502644,0.016289871,0.9582075,295
0.783852,0.20913942,0.007008687,296
0.86367315,0.113183506,0.02314334,297
0.29469848,0.69846565,0.006835942,298
0.2148709,0.10992049,0.6752086,299
0.15728472,0.08398339,0.7587319,300
0.03128817,0.018787453,0.9499244,301
0.868709,0.12582664,0.005464291,302
0.072001964,0.92524713,0.0027508712,303
0.5113815,0.20051214,0.28810632,304
0.20883857,0.107416354,0.6837451,305
0.4437393,0.18878867,0.367472,306
0.03941254,0.9585284,0.0020590506,307
0.46405295,0.52782166,0.008125398,308
0.92863405,0.06756978,0.003796144,309
0.5249957,0.20237875,0.27262565,310
0.03820875,0.9597687,0.0020226215,311
0.33960098,0.15805888,0.50234014,312
0.36594793,0.16692689,0.46712518,314
0.17992029,0.14128271,0.67879707,315
0.26046187,0.22556038,0.51397777,316
0.07534287,0.92180157,0.0028554795,317
0.32849187,0.66423815,0.0072699655,319
0.3132326,0.6796811,0.0070863366,320
0.5980082,0.20955203,0.19243981,321
0.6821418,0.19742055,0.1204377,322
0.09500109,0.06867467,0.8363242,323
0.7380728,0.18086728,0.0810599,324
0.27168027,0.2385194,0.48980036,325
0.04807466,0.032838207,0.9190872,326
0.917344,0.07582172,0.006834231,327
0.09059143,0.06459863,0.84480995,328
0.34756374,0.1608496,0.4915867,329
0.04466414,0.95333856,0.0019974024,330
0.71697277,0.18750648,0.09552071,331
0.45627642,0.19081083,0.35291275,332
0.04117873,0.95655066,0.0022705945,333
0.20681559,0.1666218,0.62656265,334
0.04954746,0.9474706,0.002981967,335
0.04529263,0.9520444,0.0026629579,336
0.19449411,0.15450126,0.6510046,337
0.1947682,0.7997977,0.005434079,338
0.05143612,0.945408,0.0031559228,339
0.5450773,0.4459949,0.00892779,340
0.059707563,0.9364318,0.003860563,341
0.03998848,0.957964,0.002047594,342
0.037982535,0.9600319,0.001985503,343
0.24951935,0.21179304,0.53868765,344
0.15383042,0.11768121,0.7284883,345
0.15629283,0.11981401,0.7238931,346
0.7209041,0.18589948,0.09319642,347
0.27954096,0.24865699,0.47180203,348
0.061527774,0.035858814,0.90261334,349
0.16694324,0.12905565,0.70400107,350
0.046953954,0.031810705,0.9212354,351
0.05401821,0.94373494,0.0022468632,352
0.06708702,0.046849333,0.88606364,353
0.43009767,0.18510072,0.38480157,354
0.07390321,0.92330396,0.0027927207,355
0.044900432,0.03063684,0.92446274,356
0.617125,0.20604177,0.17683329,357
0.12152861,0.08986945,0.78860193,358
0.9382163,0.057343934,0.004439764,359
0.05394565,0.9426797,0.0033746173,360
0.5293716,0.46228173,0.00834671,361
0.07865153,0.9183689,0.0029796008,362
0.7318064,0.1853792,0.08281442,363
0.04228692,0.9557991,0.0019140689,364
0.05715606,0.94052136,0.0023224526,365
0.9078371,0.08668388,0.00547906,366
0.812651,0.14862914,0.038719907,367
0.8807769,0.10176116,0.017461993,368
0.03761528,0.9604326,0.0019521739,369
0.050775785,0.94707876,0.0021453835,370
0.12514964,0.0684938,0.80635655,371
0.77965665,0.16321078,0.05713254,372
0.20975323,0.17011306,0.62013376,373
0.05920801,0.93696433,0.0038277118,374
0.041304685,0.956375,0.002320323,375
0.8262454,0.1412243,0.03253029,376
0.8820792,0.100448176,0.017472606,377
0.06902713,0.039570853,0.89140207,378
0.87401026,0.10642366,0.019566089,379
0.5818276,0.4097903,0.008382095,380
0.81342596,0.18001674,0.006557298,381
0.27879456,0.13618533,0.5850201,382
0.52587825,0.46577156,0.008350327,383
0.07332676,0.9238949,0.0027783206,384
0.60476905,0.38687244,0.0083584925,385
0.70253885,0.28908986,0.008371313,386
0.09622034,0.9003892,0.003390615,387
0.040269077,0.95752025,0.0022106564,389
0.88078123,0.11401819,0.005200625,390
0.075963385,0.043330844,0.8807058,391
0.04169242,0.024702344,0.9336052,392
0.05126515,0.94568074,0.003054124,393
0.239123,0.20064433,0.5602327,394
0.42962062,0.18436413,0.38601518,395
0.5274349,0.20227738,0.27028772,396
0.041956194,0.9556709,0.0023728898,397
0.28669438,0.13905838,0.5742471,398
0.9306605,0.06520932,0.0041302107,399
0.042205878,0.95543236,0.002361759,400
0.03944644,0.95859945,0.0019540228,401
0.05303529,0.9447422,0.002222428,402
0.040289138,0.024011618,0.9356992,403
0.053900726,0.9438594,0.0022398077,404
0.030622168,0.018568072,0.9508097,405
0.12855858,0.09561121,0.77583015,406
0.02136766,0.013391873,0.9652404,407
0.03947733,0.026543932,0.9339787,408
0.055689603,0.032530885,0.91177946,409
0.042849407,0.028894778,0.9282558,410
0.7370525,0.25546768,0.0074798134,411
0.05748267,0.039567824,0.90294945,412
0.054622214,0.9419616,0.0034162237,413
0.88464975,0.099246025,0.016104203,414
0.15045498,0.11452689,0.73501813,415
0.28871742,0.13992687,0.57135576,416
0.23851737,0.12000899,0.6414736,417
0.2575715,0.22110873,0.52131975,418
0.018397175,0.011634593,0.9699682,419
0.9258932,0.06921168,0.0048951986,420
0.056444615,0.9400351,0.0035203195,421
0.099922314,0.05580251,0.8442751,422
0.3764548,0.16971728,0.4538279,423
0.7023911,0.19304486,0.10456407,424
0.035803296,0.023507088,0.9406895,425
0.8335799,0.13227054,0.034149498,426
0.55664265,0.20602497,0.23733246,427
0.043669987,0.95395297,0.0023770607,428
0.57077694,0.20576115,0.22346188,429
0.7973183,0.15389858,0.04878317,430
0.07315634,0.051504474,0.87533915,431
0.93377805,0.05947315,0.006748783,432
0.33055973,0.15485923,0.514581,433
0.86401266,0.11232509,0.023662275,434
0.31015483,0.14774927,0.5420959,435
0.3833094,0.17181814,0.44487244,436
0.8064499,0.1481531,0.045397002,437
0.48375022,0.19575958,0.32049024,438
0.8883839,0.09560762,0.016008401,439
0.620016,0.2043783,0.17560579,440
0.7068326,0.19086418,0.102303185,441
0.591462,0.20580909,0.20272891,442
0.327701,0.15412992,0.51816905,443
0.039966363,0.9580727,0.0019608948,444
