cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.034060255,0.005877712,0.7748749,0.00028560517,0.06612223,0.0062708845,0.05053642,9.301077e-05,0.001155195,0.060723778,1.0
0.0037310033,0.0057624453,0.006221655,0.0005355511,0.004781952,0.9540036,0.0142870145,0.00012445234,0.0040610787,0.006491351,2.0
0.021674732,0.030119915,0.02588898,0.06712392,0.023743829,0.06154306,0.03340785,0.0044679437,0.70551234,0.026517436,3.0
0.005710608,0.008227166,0.0070100147,0.009525269,0.006344439,0.019683538,0.009427018,0.0009024121,0.9259621,0.0072074663,4.0
0.039225407,0.059734173,0.053987432,0.0150576485,0.046032794,0.3827382,0.08720983,0.002628828,0.2575773,0.055808406,5.0
0.010699515,0.014932153,0.012953786,0.022462545,0.011789096,0.033694375,0.017069848,0.0018509646,0.8612945,0.0132532,6.0
0.08455762,0.0042029605,0.05835128,0.00016338138,0.78068066,0.0026964392,0.011078281,5.7838988e-05,0.00061713834,0.057594433,7.0
0.74164706,0.0046373806,0.05407467,0.00024069325,0.15117759,0.0034153662,0.011938688,8.5922016e-05,0.00087025994,0.031912312,8.0
0.78972065,0.0038105084,0.035343893,0.00018642217,0.13293321,0.0025954342,0.008705083,6.7392284e-05,0.00067121454,0.025966158,9.0
0.63672286,0.0058664875,0.07899355,0.00030184776,0.21352911,0.0044065923,0.016000323,0.00010699397,0.0011002541,0.042971883,10.0
0.047658775,0.012965466,0.5222388,0.0006053744,0.090154156,0.015217711,0.18816958,0.00019342652,0.0025245233,0.12027218,11.0
0.035103057,0.0070915157,0.7305175,0.00032768727,0.0718803,0.0074547976,0.06732441,0.000106664935,0.0013350636,0.07885906,12.0
0.048888747,0.014936129,0.4289304,0.0007048251,0.08939017,0.018549863,0.27023718,0.00022330317,0.0029702191,0.12516917,13.0
0.047252767,0.02265335,0.23173934,0.00070090214,0.1094835,0.018149987,0.18835919,0.00023117235,0.0029419875,0.37848777,14.0
0.04149659,0.02004602,0.22243784,0.0007340892,0.083382174,0.021835346,0.4167495,0.00023364674,0.003182893,0.18990192,15.0
0.012527901,0.019056577,0.019632587,0.0023125168,0.015574353,0.8498899,0.039792042,0.00050131493,0.020431574,0.020281317,16.0
0.8621755,0.0033331146,0.027061053,0.00017547468,0.077445455,0.0023217457,0.0073532136,6.382305e-05,0.0006225431,0.019448051,17.0
0.15171343,0.008813288,0.44928226,0.00044427274,0.2558184,0.007772633,0.038088005,0.00015093455,0.0016984532,0.08621832,18.0
0.038204927,0.05886218,0.052300803,0.016530424,0.04470046,0.33446908,0.08346888,0.002788889,0.31462058,0.054053757,19.0
0.19223095,0.008318991,0.2839549,0.0003967463,0.38858405,0.006724622,0.03076399,0.00013670267,0.0015050257,0.08738411,20.0
0.018338434,0.024153627,0.034408875,0.0017731758,0.02443725,0.74812335,0.102362566,0.00044271693,0.011354206,0.03460587,21.0
0.646412,0.005508364,0.071313806,0.00027823952,0.21573165,0.004055379,0.014659669,9.8895274e-05,0.001013781,0.04092821,22.0
0.036703393,0.05493539,0.052272122,0.011661846,0.04358283,0.49824244,0.08898819,0.00215323,0.15789695,0.0535635,23.0
0.0460806,0.011431102,0.5786004,0.00053559366,0.0884726,0.013215089,0.14812264,0.00017149816,0.002227501,0.111142956,24.0
0.0014472455,0.0020838848,0.0017886363,0.001968047,0.0016130044,0.0053511704,0.0024353422,0.00020552028,0.98126847,0.0018386883,25.0
0.033054803,0.037212633,0.06713182,0.00262897,0.044705942,0.49481648,0.24044338,0.0006744273,0.0156248165,0.06370668,26.0
0.023816854,0.009473261,0.0490641,0.00022518079,0.07623995,0.0044838944,0.021334862,7.92139e-05,0.00089393696,0.8143887,27.0
0.004063901,0.006118416,0.005084186,0.0046811835,0.0045704637,0.016377842,0.0070556235,0.0005417976,0.9462341,0.005272524,28.0
0.0015191707,0.0022005427,0.0018639088,0.0020973505,0.001690703,0.00547123,0.002519292,0.00021913367,0.98049456,0.0019241135,29.0
0.006168425,0.00926161,0.010014084,0.0009951208,0.007776841,0.9254998,0.021699462,0.00022325042,0.008051777,0.010309559,30.0
0.0057270043,0.008359,0.0070677246,0.008954346,0.0063827317,0.020351814,0.009575051,0.0008842281,0.92541754,0.007280543,31.0
0.03520551,0.035867114,0.08484277,0.0019593802,0.050975002,0.16277875,0.5379973,0.00054095534,0.0103465365,0.07948662,32.0
0.030575925,0.035998885,0.06094021,0.0024642253,0.04143029,0.5437878,0.20986822,0.00063158077,0.014880927,0.05942193,33.0
0.035944406,0.057731975,0.051300816,0.011227448,0.043030422,0.5098724,0.08803272,0.0021269245,0.14714211,0.05359077,34.0
0.1331986,0.0046821707,0.057403017,0.00018815385,0.7352927,0.002968565,0.011581494,6.720235e-05,0.000701275,0.05391686,35.0
0.022384971,0.029105252,0.04275344,0.0020342339,0.030082919,0.6841647,0.13313688,0.0005140717,0.012765437,0.04305816,36.0
0.0052397163,0.0073785568,0.009182258,0.0006192309,0.006815816,0.9335335,0.0233738,0.0001485633,0.0043296865,0.009378906,37.0
0.022395492,0.010870386,0.06056809,0.00026023592,0.0637387,0.0057064565,0.03194146,8.966092e-05,0.0010573288,0.8033722,38.0
0.027313843,0.038895633,0.032215904,0.104961716,0.029870702,0.072829746,0.040980365,0.006404138,0.6132094,0.033318505,39.0
0.034190536,0.03412853,0.08342906,0.0017915884,0.050023224,0.14627205,0.5612497,0.00049701746,0.009446422,0.078971915,40.0
0.053731155,0.064020336,0.10209692,0.0009848854,0.1177922,0.021687511,0.08817219,0.00034487317,0.0040445323,0.54712546,41.0
0.011635643,0.016427333,0.013988658,0.025263922,0.01280945,0.035770655,0.018312212,0.0020767923,0.8493258,0.014389607,42.0
0.04708044,0.015503834,0.4070076,0.0006564296,0.094294384,0.017470391,0.25686243,0.00020972641,0.0027743774,0.15814038,43.0
