cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.05230407,0.0066737896,0.021671083,0.4645919,0.0007849264,0.002910787,0.012204176,0.2922139,0.034000665,0.013402167,8.1989674e-05,0.0031948115,0.00072967063,0.08566544,0.009570642,1
0.05593336,0.0067559932,0.022729972,0.40089986,0.0007763859,0.002903434,0.0124598015,0.33841023,0.035897437,0.013765403,8.034692e-05,0.0032062589,0.000719889,0.095645934,0.00981572,2
0.03152223,0.047544062,0.036075503,0.02289424,0.32607478,0.09239103,0.04489657,0.025549367,0.03137479,0.03840197,0.0026589655,0.15604693,0.06412297,0.028491009,0.05195565,3
0.032782145,0.060840666,0.03866685,0.01788636,0.014166436,0.17024702,0.07345711,0.022007093,0.03186695,0.04572925,0.0006046176,0.377795,0.011414358,0.026179492,0.07635664,4
0.044435676,0.08520029,0.05453705,0.021852745,0.010662359,0.124034666,0.11936845,0.027898062,0.04342754,0.06619811,0.0005384862,0.23458,0.008960674,0.034311675,0.12399425,5
0.03443281,0.053744283,0.04084598,0.02338145,0.08326304,0.10339082,0.0526593,0.026610961,0.033912625,0.04283867,0.0016212742,0.37447122,0.032270283,0.03047082,0.06608642,6
0.059084944,0.08755223,0.055815626,0.024354948,0.006522952,0.10782488,0.30263904,0.033285,0.055107962,0.08469497,0.0004332946,0.05242362,0.00685121,0.039458793,0.08395055,7
0.04027761,0.0063284547,0.018692931,0.6818886,0.0008690266,0.0030058199,0.011316644,0.13025229,0.025793761,0.0117614325,9.2749986e-05,0.0033601779,0.0007967291,0.05635965,0.009204249,8
0.04863482,0.027120173,0.031590328,0.0146875195,0.0020794435,0.019597372,0.6814356,0.021368088,0.03436308,0.04088274,0.00015342966,0.01439683,0.0020871365,0.02505841,0.036545057,9
0.04373066,0.007404869,0.021472411,0.65780354,0.0010448187,0.003544114,0.012944972,0.13204405,0.028991163,0.013557485,0.00011241049,0.0039853887,0.0009546702,0.061667323,0.010742107,10
0.6068804,0.010626064,0.039287817,0.035372652,0.0009364789,0.004638726,0.041580275,0.07216902,0.06025373,0.024989566,8.258397e-05,0.0049457694,0.00087364763,0.078719795,0.01864349,11
0.11965874,0.008406966,0.030062992,0.21175249,0.00093397,0.0037224216,0.018572113,0.3951805,0.047570273,0.017717704,9.2182025e-05,0.0040973276,0.00086387794,0.12829709,0.013071279,12
0.094082326,0.0077897063,0.026947713,0.27148387,0.00088768074,0.0034695053,0.016481694,0.3910948,0.0424503,0.016143894,8.8923065e-05,0.0038089938,0.00082232547,0.11258689,0.011861386,13
0.087624565,0.011202665,0.06333379,0.042669214,0.000773485,0.0033672133,0.01903287,0.1335462,0.18900172,0.032040637,7.375927e-05,0.0037836407,0.0007210836,0.39641798,0.016411124,14
