cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.03757442,0.067998104,0.050973814,0.490319,0.030315572,0.013891599,0.02844868,0.0007074878,0.037286513,0.18908376,0.039691437,0.013709581,1
0.039791428,0.09673213,0.05384047,0.06989189,0.029893896,0.0057057557,0.027587716,0.00036862947,0.03852398,0.5873717,0.04359544,0.0066968654,2
0.077844016,0.0345408,0.1041231,0.003069503,0.09374327,0.0006837458,0.046988625,6.8030364e-05,0.5741633,0.015288071,0.048659775,0.0008277393,3
0.029348826,0.07961863,0.0389249,0.03319714,0.021295577,0.003194635,0.01962941,0.00021774674,0.027895859,0.7105239,0.03233227,0.0038210202,4
0.1252294,0.10817549,0.18201874,0.005933809,0.09352687,0.0011926028,0.058579486,0.00011201115,0.28680578,0.039093025,0.09786772,0.0014650481,5
0.037297264,0.030438818,0.7265518,0.0039199786,0.033494264,0.0007952118,0.022602469,7.4064046e-05,0.09593507,0.021537587,0.026464343,0.0008891242,6
0.032284714,0.057088643,0.04381478,0.57218826,0.02622643,0.013233518,0.024631405,0.0006532514,0.032137442,0.15106232,0.033994485,0.012684763,7
0.13361862,0.030791555,0.018630913,0.0027161834,0.15377131,0.00069643627,0.455799,7.646049e-05,0.054586694,0.010496365,0.13785452,0.0009619358,8
0.0043336386,0.0066474094,0.0057370868,0.94692206,0.003670852,0.0041320217,0.0034802055,0.00015139156,0.004362436,0.013170671,0.004480427,0.0029117595,9
0.14207786,0.03434071,0.019698113,0.0029062657,0.15740073,0.00074004324,0.4088694,8.082839e-05,0.05727657,0.01136252,0.1642184,0.0010285625,10
0.032545205,0.045185495,0.04127621,0.5576096,0.028494047,0.089539945,0.027273862,0.0020041442,0.032848872,0.07414572,0.033324044,0.035752833,11
0.012587076,0.018576274,0.016429823,0.8443019,0.010783873,0.016639419,0.010262683,0.00053147814,0.0126820775,0.03423943,0.012952642,0.0100132255,12
0.038576502,0.051319845,0.04750616,0.34466475,0.034290913,0.23647793,0.033012312,0.003326049,0.038862303,0.077712536,0.039409816,0.05484083,13
0.10800276,0.023023086,0.016917493,0.002391956,0.13761969,0.0006305498,0.5720642,7.0667855e-05,0.049212895,0.008805508,0.080411725,0.00084949494,14
0.011230353,0.01844914,0.015085917,0.85958314,0.009316802,0.00676441,0.008791306,0.0002943474,0.011246547,0.0417833,0.011713196,0.0057415785,15
0.050205532,0.7075229,0.029218601,0.004712838,0.026939454,0.00082978397,0.024497809,7.272882e-05,0.035240848,0.04773455,0.07191308,0.0011117641,16
0.032839864,0.08711626,0.04485972,0.04227554,0.024422467,0.0038999305,0.022309469,0.00026183767,0.031932354,0.66898936,0.036411706,0.0046814834,17
0.1067768,0.023201527,0.017832326,0.0025131127,0.1425531,0.0006678436,0.56808424,7.528947e-05,0.051502287,0.009119386,0.07677871,0.0008954041,18
0.17744519,0.045582153,0.01855607,0.0024241917,0.107528545,0.0005676821,0.13716212,5.863075e-05,0.055897404,0.011256139,0.4427354,0.00078648364,19
0.025953537,0.036810447,0.033291467,0.66428125,0.0225469,0.05319078,0.021534583,0.0013844977,0.026187124,0.06289345,0.02661472,0.025311293,20
0.13856156,0.17399232,0.03231891,0.003906361,0.07432424,0.00081701163,0.063463345,7.8657016e-05,0.07409499,0.023616478,0.41369846,0.0011277484,21
0.05969227,0.45389348,0.05368024,0.012807714,0.03660981,0.0019554994,0.033327382,0.00015983002,0.049097613,0.22119954,0.07500575,0.0025708547,22
0.13489032,0.031587902,0.01883817,0.0026807967,0.16857018,0.0006826016,0.4239206,7.457155e-05,0.05696113,0.010501302,0.15034716,0.0009453118,23
0.103481084,0.023286456,0.017621094,0.002489164,0.15057364,0.0006611363,0.5611421,7.449452e-05,0.051561993,0.009041883,0.07917512,0.0008918906,24
0.05837437,0.048394967,0.5420725,0.0052925567,0.05630061,0.0010830237,0.035306323,0.00010165458,0.1787566,0.029548073,0.04351709,0.0012522937,25
