cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.9271847,0.03244976,0.036268502,0.004097002,1.0
0.77017146,0.08987851,0.13384739,0.006102703,2.0
0.14156076,0.63375187,0.21453646,0.010150919,3.0
0.0624886,0.06640597,0.037364613,0.8337408,4.0
0.050754424,0.044163898,0.90207964,0.0030020277,5.0
0.05675501,0.8937263,0.04091885,0.008599788,6.0
0.93212867,0.02962968,0.03453516,0.0037064597,7.0
0.63204014,0.0905834,0.26983207,0.00754439,8.0
0.67639637,0.083869874,0.23248464,0.0072491234,9.0
0.041856714,0.023708053,0.9324823,0.0019529397,10.0
0.11361454,0.052463647,0.8298746,0.004047267,11.0
0.81911683,0.05911832,0.11658441,0.005180427,12.0
0.94669724,0.02250414,0.028335243,0.0024633715,13.0
0.035410117,0.023016231,0.9393902,0.0021834283,14.0
0.045384616,0.029849822,0.9217741,0.0029915047,15.0
0.19577469,0.12053086,0.6770182,0.006676257,16.0
0.9425485,0.025582362,0.02897978,0.0028893573,17.0
0.052417107,0.027022274,0.9182294,0.0023312331,18.0
0.12660775,0.074034065,0.7946498,0.004708381,19.0
0.9475475,0.022693822,0.02729947,0.002459261,20.0
0.04521562,0.028252834,0.92367315,0.0028584262,21.0
0.031007921,0.020150935,0.9470095,0.0018315965,22.0
0.032593347,0.0231308,0.94222414,0.0020517297,23.0
0.036854792,0.0232217,0.9376881,0.0022353865,24.0
0.051895324,0.90179133,0.038516294,0.0077969986,25.0
0.027460553,0.018294346,0.95267206,0.001573027,26.0
0.7434741,0.14402424,0.091632694,0.020869028,27.0
0.03895701,0.030330282,0.9284705,0.002242284,28.0
0.1413106,0.18329896,0.08733761,0.5880528,29.0
0.9319057,0.027398398,0.03806384,0.0026320727,30.0
0.8968905,0.05172219,0.04652935,0.0048578945,31.0
0.039095856,0.022463625,0.93658715,0.001853414,32.0
0.9056188,0.045831606,0.04300545,0.0055441833,33.0
0.19687614,0.22474019,0.106551684,0.47183198,34.0
0.9204626,0.031002985,0.045605958,0.002928489,35.0
0.80804884,0.0942909,0.09172894,0.0059313397,36.0
0.70275605,0.17551534,0.09878187,0.022946673,37.0
0.04463358,0.027017595,0.9256229,0.0027258913,38.0
0.03202786,0.036348965,0.02179509,0.90982807,39.0
0.0454844,0.029545853,0.9220413,0.00292849,40.0
0.04834615,0.030463189,0.91806114,0.0031295444,41.0
0.17834026,0.46535152,0.3450281,0.011280098,42.0
0.035827056,0.023832545,0.93811196,0.0022284023,43.0
0.060519107,0.03319303,0.90372086,0.0025669492,44.0
0.033453878,0.019471994,0.94534487,0.0017293446,45.0
0.029221373,0.020270435,0.9487677,0.0017404703,46.0
0.48535627,0.2748809,0.14239307,0.09736976,47.0
0.040340032,0.92060876,0.033130035,0.00592119,48.0
0.029678978,0.020359155,0.9481995,0.0017623152,49.0
0.72361237,0.16088304,0.09416238,0.021342184,50.0
0.13498203,0.05508752,0.80536634,0.0045641023,52.0
0.20556475,0.62486416,0.11209716,0.057473876,53.0
0.023023535,0.95616466,0.018218996,0.0025928111,54.0
0.03871491,0.028928809,0.9297441,0.0026121913,55.0
0.02962553,0.9397514,0.027056841,0.0035662644,56.0
0.027581584,0.018088866,0.95279676,0.0015327524,57.0
0.029028168,0.018343553,0.95099515,0.0016331389,58.0
0.16217522,0.21079497,0.09719728,0.5298325,59.0
0.027933663,0.01919706,0.9513153,0.0015539838,60.0
0.029521206,0.021073567,0.9477488,0.0016564449,61.0
0.027914545,0.019610716,0.95083064,0.0016440696,62.0
0.037692703,0.92428815,0.032691263,0.005327843,63.0
0.029824907,0.018784776,0.9498288,0.0015616064,64.0
0.0631817,0.8805213,0.045850765,0.010446238,65.0
0.21776582,0.2641194,0.117910884,0.40020388,66.0
0.067741066,0.07205953,0.040178403,0.820021,67.0
0.18113527,0.18241113,0.1502228,0.4862308,68.0
0.11165172,0.11312366,0.08466102,0.6905636,69.0
0.058367763,0.05897097,0.04174091,0.8409204,70.0
0.94133484,0.023518544,0.032568157,0.002578487,71.0
0.034947447,0.93036544,0.029876282,0.004810852,72.0
0.19106789,0.22654378,0.10582578,0.4765625,73.0
0.033868074,0.023761889,0.9405639,0.0018061141,74.0
0.13824974,0.15432619,0.07867732,0.6287468,75.0
0.038369793,0.034523502,0.023402344,0.9037044,76.0
0.03021741,0.02065475,0.9472938,0.0018340024,77.0
0.94678867,0.022255851,0.028637199,0.0023183022,78.0
0.2267076,0.5945811,0.115546204,0.06316503,79.0
0.023685057,0.9541872,0.019704333,0.0024233966,80.0
0.037311,0.024028515,0.9363484,0.0023120763,81.0
0.27450645,0.4704892,0.13516024,0.1198441,82.0
0.062384363,0.8941891,0.037960824,0.005465756,83.0
0.029652372,0.018508174,0.95028704,0.0015523827,84.0
0.02990504,0.019842068,0.9484716,0.0017813266,85.0
0.027765092,0.018268263,0.9523743,0.0015923304,86.0
0.1641877,0.29628703,0.5290978,0.01042751,87.0
0.022762462,0.9556867,0.019075815,0.0024750389,88.0
0.03258501,0.03446543,0.0200119,0.9129377,89.0
0.04279039,0.026827022,0.9277033,0.0026792048,90.0
0.024553012,0.95434475,0.018467372,0.0026348191,91.0
0.031199442,0.022423867,0.94442385,0.0019528277,92.0
0.02492307,0.95167935,0.020407569,0.0029900288,93.0
0.02822249,0.94737256,0.021049429,0.0033555336,94.0
0.024387361,0.95263404,0.020481162,0.0024974146,95.0
0.03308694,0.021168627,0.94376874,0.0019757398,96.0
0.02860607,0.944146,0.02451016,0.0027377354,97.0
0.030385775,0.9445476,0.022226185,0.002840377,98.0
0.055725377,0.89963305,0.037049253,0.0075922944,99.0
0.042573605,0.02806017,0.9265879,0.002778411,100.0
0.2280844,0.6592234,0.101954386,0.010737785,101.0
0.030913195,0.94209737,0.024215147,0.0027742551,102.0
0.022879547,0.9554301,0.01911159,0.0025788064,103.0
0.024837624,0.95095056,0.021525381,0.00268644,104.0
0.28595412,0.3993234,0.13840456,0.17631792,105.0
0.022741448,0.95673573,0.018072892,0.002449978,106.0
0.023095597,0.95547944,0.018768493,0.0026564682,107.0
0.12348229,0.76001763,0.109009586,0.0074904067,108.0
0.0037952513,0.0038132635,0.0024194021,0.98997205,109.0
0.02422136,0.9527316,0.020559743,0.0024872788,110.0
0.029133456,0.019130167,0.9500335,0.0017028785,111.0
0.026194567,0.94791746,0.023180604,0.002707378,112.0
0.030229278,0.020304345,0.9476427,0.0018236582,113.0
0.030660478,0.02008969,0.9474221,0.001827723,114.0
0.04215011,0.027999964,0.9270924,0.0027575386,115.0
0.07527554,0.83747846,0.08114412,0.0061019175,116.0
0.03002891,0.0221743,0.9459598,0.0018370101,117.0
0.027501734,0.018262612,0.95271724,0.0015184106,118.0
0.14573188,0.23255026,0.61213446,0.009583403,119.0
0.8393763,0.088340715,0.0628297,0.009453255,120.0
0.94765097,0.022070754,0.027954875,0.0023234198,121.0
0.03136888,0.019980455,0.94681305,0.0018376507,122.0
0.03754643,0.03019823,0.9298128,0.0024425304,123.0
0.3021621,0.086714245,0.603892,0.0072316253,124.0
0.93845755,0.028569652,0.030090231,0.0028825765,125.0
0.032156862,0.01904586,0.9471343,0.001662967,126.0
0.039262556,0.02680611,0.9313666,0.00256464,127.0
0.18383661,0.3584267,0.44694194,0.010794765,128.0
0.038264565,0.027621659,0.9320996,0.0020142214,129.0
0.033926,0.02425342,0.93998665,0.0018339497,130.0
0.030505277,0.022803042,0.94487995,0.001811711,131.0
0.035484888,0.02278017,0.9395794,0.0021555363,133.0
0.27848577,0.49613696,0.13189758,0.09347967,134.0
0.93998164,0.024591126,0.032511596,0.0029156078,135.0
0.5425658,0.29677907,0.14951703,0.011138073,136.0
