cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.290007,0.0043832143,0.6585027,0.047107067,1.0
0.1248137,0.016802879,0.8096654,0.048718005,2.0
0.0131795285,0.957927,0.019193485,0.00969997,3.0
0.05268689,0.82884246,0.08112053,0.037350103,4.0
0.04507012,0.0017212916,0.9417845,0.011424124,5.0
0.010548779,0.9670275,0.0142135555,0.008210198,6.0
0.8393241,0.0022654342,0.10991174,0.04849873,7.0
0.034957044,0.0008542554,0.009370464,0.95481825,8.0
0.66556144,0.0030901737,0.06101967,0.2703287,9.0
0.036309104,0.0008460063,0.009463499,0.95338136,10.0
0.10470314,0.0016353434,0.021625398,0.8720361,11.0
0.088248625,0.0014483958,0.018779568,0.8915234,12.0
0.65745866,0.0030733314,0.060876112,0.27859193,13.0
0.04033461,0.00093672454,0.010524427,0.9482043,14.0
0.7850263,0.0023969398,0.05360077,0.158976,15.0
0.06491705,0.004991287,0.90883994,0.021251706,16.0
0.03696469,0.0008553718,0.009652109,0.9525278,17.0
0.042436257,0.0012046829,0.012366726,0.9439923,18.0
0.09621516,0.009691138,0.8596421,0.034451604,19.0
0.035801522,0.0008227148,0.009276128,0.95409966,20.0
0.047974806,0.001703611,0.938631,0.0116905505,21.0
0.038870808,0.0010518542,0.011014704,0.94906265,22.0
0.6189387,0.004171514,0.31325844,0.063631326,23.0
0.037396684,0.0009076535,0.009992902,0.9517027,24.0
0.07571265,0.006467133,0.8919963,0.025823843,25.0
0.065098144,0.0011936675,0.014770139,0.91893804,26.0
0.9155505,0.0012501039,0.040837627,0.042361774,27.0
0.17942347,0.04212286,0.69747436,0.08097932,28.0
0.08953364,0.70477986,0.14417948,0.06150693,29.0
0.8434046,0.0022274482,0.10515682,0.049211144,30.0
0.21766773,0.121423155,0.54378074,0.11712839,31.0
0.05182201,0.001014068,0.012238036,0.9349259,32.0
0.9220784,0.0011595967,0.038718227,0.038043786,33.0
0.040649816,0.0022707034,0.9451404,0.011939023,34.0
0.047033664,0.0009486662,0.011309078,0.94070864,35.0
0.045203805,0.0016904918,0.9418434,0.011262345,36.0
0.06591639,0.0020896809,0.9165528,0.015441141,37.0
0.89114404,0.0014915877,0.040083095,0.067281306,38.0
0.21167152,0.10096148,0.57805127,0.109315775,39.0
0.92149156,0.0011496076,0.03565204,0.041706845,40.0
0.8384287,0.0022927811,0.11013183,0.049146738,41.0
0.2080901,0.08692804,0.6000411,0.10494069,42.0
0.06281116,0.0011518394,0.014241475,0.92179555,43.0
0.9228687,0.0011579307,0.041496303,0.034477096,44.0
0.6493353,0.004015534,0.28351948,0.06312969,45.0
0.040161725,0.0011011568,0.011488611,0.9472485,46.0
0.76415515,0.003133346,0.17451282,0.058198743,47.0
0.007037638,0.97765386,0.010073835,0.0052346434,48.0
0.0380685,0.00086843653,0.009787489,0.9512756,49.0
0.18389757,0.0037941032,0.7773949,0.034913387,50.0
0.040696982,0.0008706433,0.010112111,0.94832027,52.0
0.014710025,0.9541327,0.019618234,0.011539055,53.0
0.005026066,0.9841954,0.0069303866,0.0038481068,54.0
0.04755487,0.0014179505,0.014217454,0.9368097,55.0
0.009686041,0.9696679,0.013140911,0.0075051575,56.0
0.03653111,0.00094454025,0.01011251,0.95241183,57.0
0.26179054,0.004337029,0.6892995,0.04457285,58.0
0.026472459,0.91769147,0.034872662,0.020963412,59.0
0.037254356,0.0009801167,0.010403296,0.95136225,60.0
0.039551962,0.0009027022,0.010183328,0.94936204,61.0
0.03839823,0.001028924,0.010853158,0.94971967,62.0
0.007112172,0.977699,0.0097026415,0.0054862085,63.0
0.03644887,0.0009410527,0.0100721875,0.9525379,64.0
0.15510763,0.4715873,0.27255955,0.10074551,65.0
0.021820877,0.932131,0.028788779,0.017259363,66.0
0.007690605,0.9759492,0.010378522,0.0059816227,67.0
0.058924124,0.818427,0.074421465,0.048227336,68.0
0.02271448,0.92941904,0.029838324,0.01802818,69.0
0.039097972,0.87901825,0.05038479,0.031499065,70.0
0.039565697,0.0010746091,0.0112433955,0.9481163,71.0
0.013864984,0.95673805,0.018540703,0.0108562345,72.0
0.019164158,0.9403665,0.025336353,0.015132997,73.0
0.034999207,0.0017482268,0.953428,0.00982465,74.0
0.015974045,0.95023924,0.021221785,0.012564896,75.0
0.9130139,0.0012760377,0.040346447,0.04536363,76.0
0.1515412,0.0020757148,0.02897482,0.8174082,77.0
0.036467183,0.00093862176,0.010062643,0.9525316,78.0
0.0043096994,0.9864868,0.005878814,0.0033246914,79.0
0.001953395,0.9938247,0.002748981,0.0014729247,80.0
0.051069316,0.00184274,0.93460643,0.012481532,81.0
0.010767452,0.96637917,0.014443535,0.00840987,82.0
0.021160929,0.932123,0.03130836,0.0154077355,83.0
0.04677439,0.0019655286,0.93909734,0.012162702,84.0
0.04925435,0.0010022837,0.0119084865,0.93783486,85.0
0.04672153,0.0013824963,0.013908629,0.9379873,86.0
0.08996625,0.008491278,0.87004083,0.031501703,87.0
0.010440346,0.9667257,0.015127282,0.00770677,88.0
0.0040677204,0.9872473,0.00554625,0.0031387364,89.0
0.053203184,0.0035305773,0.9267329,0.016533343,90.0
0.11950071,0.0029354128,0.8528024,0.02476144,91.0
0.037392948,0.0009759146,0.010402109,0.95122904,92.0
0.008169166,0.97441447,0.011094629,0.006321729,93.0
0.03482934,0.0016564074,0.9539158,0.009598474,94.0
0.06754222,0.779438,0.10571857,0.0473012,95.0
0.08949024,0.0014733064,0.01901784,0.8900186,96.0
0.21662158,0.18229102,0.47736704,0.123720385,97.0
0.051605936,0.0034672904,0.92870647,0.016220301,98.0
0.0041238912,0.98706514,0.0056364876,0.0031745029,99.0
0.03854747,0.0019004805,0.948731,0.010821026,100.0
0.04208761,0.0016091014,0.94567955,0.010623697,101.0
0.0028986898,0.99082077,0.004103929,0.002176596,102.0
0.03712097,0.0019308412,0.9503012,0.010647031,103.0
0.011545864,0.96317524,0.01676461,0.008514322,104.0
0.018287996,0.9414457,0.026909534,0.013356769,105.0
0.21178132,0.095259756,0.5837974,0.109161526,106.0
0.036051165,0.0015368782,0.9528652,0.009546784,107.0
0.10899477,0.012236773,0.83822787,0.04054057,108.0
0.0031199052,0.9901402,0.0043888097,0.0023510768,109.0
0.05290363,0.0035568872,0.92701215,0.01652737,110.0
0.03755258,0.0009764388,0.010419062,0.95105195,111.0
0.1470497,0.020692231,0.77350855,0.058749557,112.0
0.2677784,0.0028623922,0.043437585,0.68592167,113.0
0.052093286,0.0018226487,0.9334633,0.012620831,114.0
0.043802314,0.0026331504,0.940359,0.013205484,115.0
0.035196144,0.001554982,0.95380014,0.009448727,116.0
0.6811313,0.0037748313,0.25275743,0.062336463,117.0
0.046174683,0.0013195862,0.0134325605,0.93907315,118.0
0.08512918,0.0077945828,0.87754345,0.029532794,119.0
0.8804827,0.001764701,0.07556176,0.0421909,120.0
0.63595206,0.0040804376,0.2966277,0.063339785,121.0
0.77034646,0.0030094213,0.1702701,0.056374066,122.0
0.04413559,0.0025934963,0.94014114,0.0131297065,123.0
0.6686966,0.003975175,0.263825,0.063503236,124.0
0.9228829,0.0011419767,0.034869988,0.041105162,125.0
0.07426312,0.0013039232,0.01639911,0.9080338,126.0
0.034377348,0.0015242497,0.9548853,0.009213063,127.0
0.19751433,0.06419426,0.64339226,0.094899185,128.0
0.040614355,0.0015740542,0.9474741,0.01033748,129.0
0.04524188,0.0016479988,0.94191456,0.011195537,130.0
0.036524203,0.0019195736,0.95111215,0.010444111,131.0
0.55292714,0.004604223,0.37831065,0.06415795,133.0
0.17000674,0.034423176,0.7218888,0.073681295,134.0
0.8916865,0.0016118666,0.06677276,0.039928902,135.0
0.045325235,0.0016657538,0.94178784,0.011221171,136.0
0.037460186,0.00095857034,0.010278484,0.9513027,137.0
0.61754984,0.0042601787,0.31343475,0.0647552,138.0
0.034821026,0.0016706975,0.9539074,0.009600894,139.0
0.03885495,0.001837829,0.9485363,0.010770914,140.0
0.046341628,0.0017976064,0.9401636,0.011697093,141.0
0.068624675,0.0054685553,0.9031661,0.02274064,142.0
0.04847423,0.0030365097,0.9336855,0.014803754,143.0
0.039077222,0.0010506395,0.011032612,0.9488395,144.0
0.55179185,0.0045480155,0.37956864,0.06409142,145.0
0.037375,0.00090462225,0.009946874,0.95177346,146.0
0.037797242,0.0010000174,0.010601211,0.95060146,147.0
0.03663518,0.0008791635,0.009716096,0.9527695,148.0
0.054699045,0.002105649,0.9294699,0.013725372,149.0
0.057502203,0.0010925197,0.0133561,0.92804915,150.0
0.036344904,0.0018819142,0.9513914,0.010381855,151.0
0.19789015,0.285746,0.39683774,0.11952616,152.0
0.029294647,0.9086843,0.03897004,0.023051059,153.0
0.037175786,0.0018445574,0.95059747,0.010382159,154.0
0.06118237,0.81053835,0.07904141,0.04923796,155.0
0.16204144,0.031099703,0.7376342,0.069224656,156.0
0.17219476,0.035979748,0.71658546,0.07523994,157.0
0.05411481,0.0037481503,0.92499,0.017147046,158.0
0.06053204,0.0021950316,0.9224494,0.014823445,159.0
0.054639865,0.0037752427,0.9243225,0.017262444,160.0
0.036581032,0.00093089824,0.010023089,0.952465,161.0
0.047115117,0.0016969125,0.93954563,0.011642355,162.0
0.034493167,0.001692653,0.9541917,0.0096225245,163.0
0.04623599,0.0017352955,0.94035184,0.011676871,164.0
0.04897046,0.002122666,0.9359843,0.012922575,165.0
0.080906965,0.002363616,0.8983995,0.018329937,166.0
0.036537685,0.00084806536,0.009528325,0.9530859,167.0
0.18610378,0.04820333,0.6802592,0.08543366,168.0
0.036754094,0.00082697347,0.009424715,0.9529942,169.0
0.09506531,0.0026360925,0.88161516,0.020683384,170.0
0.9133775,0.0012630601,0.036647804,0.04871165,171.0
0.9217708,0.0011682189,0.040960234,0.036100715,172.0
0.9125871,0.0012444267,0.036244437,0.049924023,173.0
0.77530885,0.0024906828,0.054543562,0.16765691,174.0
0.9258094,0.001104762,0.034712024,0.03837379,175.0
0.21551277,0.12731479,0.5406616,0.116510846,176.0
0.8453446,0.0019427132,0.046971418,0.105741285,177.0
0.09217998,0.71742356,0.11306599,0.07733054,178.0
0.14939132,0.49118987,0.26229474,0.09712405,179.0
0.042729717,0.0016198431,0.9448847,0.010765734,180.0
0.06246346,0.79664546,0.09694084,0.043950204,181.0
0.031371094,0.8989828,0.04698213,0.02266396,182.0
0.044061627,0.85728717,0.06722541,0.031425774,183.0
0.018377975,0.94117194,0.027025357,0.013424794,184.0
0.035885166,0.00085558934,0.009503321,0.9537559,185.0
0.90108645,0.0013694763,0.037486546,0.060057525,186.0
0.0074645444,0.97661734,0.010144581,0.0057735634,187.0
0.06777568,0.0012072731,0.015148382,0.9158687,189.0
0.1976906,0.28841108,0.3942537,0.1196446,190.0
0.7252284,0.0034323705,0.21131504,0.060024187,191.0
0.37266785,0.004682153,0.56806904,0.054580946,192.0
0.0037374145,0.9882287,0.005185176,0.0028486294,193.0
0.049879372,0.001753559,0.93615943,0.012207674,194.0
0.004378566,0.98621154,0.0060776398,0.0033322426,195.0
0.035518855,0.00085913454,0.00947205,0.9541499,196.0
0.039455805,0.0010733793,0.011250388,0.94822043,197.0
0.03576698,0.0008947419,0.009723842,0.9536145,198.0
0.037490636,0.0009818798,0.010437521,0.9510899,199.0
0.039711073,0.0008552011,0.009922639,0.94951105,200.0
0.9198058,0.0012068878,0.04071745,0.038269844,201.0
0.78093684,0.002438408,0.054698706,0.1619261,202.0
0.16495341,0.4330238,0.29578206,0.10624075,203.0
0.215867,0.0025679343,0.03747143,0.7440936,204.0
0.061149422,0.0011278209,0.014008056,0.9237147,205.0
0.055239357,0.0017614294,0.017138163,0.92586106,206.0
0.04440772,0.001654337,0.94289863,0.0110392645,207.0
0.039730247,0.001092636,0.011367581,0.9478095,208.0
0.29417616,0.003015588,0.046363626,0.6564446,209.0
0.1281213,0.017722175,0.80382395,0.050332595,210.0
0.8940271,0.0015699286,0.0631258,0.041277245,211.0
0.056206144,0.8263615,0.071789905,0.045642477,212.0
0.19044209,0.32914755,0.3622317,0.11817867,213.0
0.032826174,0.89810365,0.042923052,0.026147082,214.0
0.2838218,0.0029261047,0.045160588,0.6680915,215.0
0.79893994,0.0023029253,0.05285458,0.14590257,216.0
0.22273204,0.113472246,0.54404885,0.11974692,217.0
0.04121748,0.0022719977,0.94453245,0.011978073,218.0
0.65834016,0.0030896524,0.061313733,0.2772565,219.0
0.039395377,0.0010564631,0.011124637,0.9484235,220.0
0.74609065,0.0026667623,0.0574489,0.19379364,221.0
0.8659242,0.0019487229,0.08687586,0.045251265,222.0
0.21027032,0.21629508,0.4514534,0.12198122,223.0
0.03532893,0.0008827265,0.0095852325,0.95420307,224.0
0.039737206,0.0010924311,0.011373386,0.947797,225.0
0.105684094,0.011742995,0.84364355,0.038929388,226.0
0.04796768,0.0009579887,0.011442496,0.9396318,227.0
0.036676254,0.00083020184,0.009405006,0.9530885,228.0
0.03607365,0.0008492522,0.009449942,0.9536272,229.0
0.050205525,0.003291009,0.9309445,0.015558986,230.0
0.01757813,0.94527185,0.023283297,0.013866776,231.0
0.03829271,0.00085330784,0.00973709,0.95111686,232.0
0.17150022,0.4805321,0.19477639,0.15319133,233.0
0.046383668,0.0013650282,0.013772745,0.9384785,234.0
0.007827464,0.9754899,0.0106184045,0.006064226,235.0
0.008183786,0.9743469,0.0111458665,0.006323469,236.0
0.036451392,0.0009321622,0.010028738,0.9525877,237.0
