cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.11308978,0.17261626,0.012765031,0.700732,0.0007969026,1.0
0.21026288,0.46469656,0.014993712,0.30901146,0.0010353997,2.0
0.5537559,0.2716678,0.015970234,0.15746252,0.0011435897,3.0
0.8947429,0.036706835,0.009411,0.058629423,0.00050991453,4.0
0.111232884,0.77360433,0.008588781,0.105892874,0.00068118016,5.0
0.13643248,0.74941653,0.010146011,0.10315815,0.0008468719,6.0
0.10079548,0.6640583,0.011025825,0.2232963,0.00082414056,7.0
0.053891625,0.069204144,0.007899159,0.86853373,0.0004712992,8.0
0.12748052,0.34634155,0.014427313,0.5107702,0.000980399,9.0
0.05079098,0.04363206,0.009841173,0.89522254,0.00051320187,10.0
0.16736284,0.093764916,0.05189078,0.68496484,0.0020166507,11.0
0.08271344,0.05586722,0.016310507,0.8443414,0.00076749845,12.0
0.20714079,0.11685286,0.10577707,0.5667684,0.0034608534,13.0
0.13668555,0.27684745,0.014084033,0.5714352,0.0009477688,14.0
0.074994594,0.07159833,0.008886614,0.84401846,0.00050197734,15.0
0.51837337,0.09924342,0.030915944,0.35000965,0.0014575875,16.0
0.06710188,0.104513206,0.009878629,0.8179007,0.0006055919,17.0
0.07498674,0.11571652,0.010140934,0.7985248,0.00063106144,18.0
0.67130345,0.10449368,0.014942914,0.2084055,0.0008544898,19.0
0.119955234,0.07982493,0.0347009,0.7640335,0.0014855001,20.0
0.15803787,0.3872735,0.014461403,0.43923306,0.0009941463,21.0
0.058481984,0.04767874,0.012434435,0.8807821,0.00062271656,22.0
0.7713752,0.06866316,0.014310803,0.14486873,0.00078212103,23.0
0.12605946,0.42964035,0.014342517,0.42894542,0.0010122113,24.0
0.15707655,0.7014184,0.010519109,0.13016604,0.00081993017,25.0
0.15638326,0.089412294,0.0137338685,0.7397245,0.00074603397,26.0
0.21087195,0.12394744,0.18099512,0.47927755,0.0049078832,27.0
0.8481946,0.048458904,0.013281552,0.08936071,0.00070425816,28.0
0.82481164,0.06859025,0.011133297,0.09482317,0.0006416945,29.0
0.25233182,0.10208272,0.019143576,0.6254513,0.0009905797,30.0
0.9106899,0.033069666,0.007551437,0.048253525,0.0004355084,31.0
0.090789326,0.06056644,0.011202758,0.8368477,0.0005937495,32.0
0.4017648,0.10655357,0.02568781,0.4647401,0.0012537395,33.0
0.64509255,0.09334258,0.05826456,0.20092233,0.0023779965,34.0
0.041361872,0.03781202,0.0069349227,0.9135238,0.00036742617,35.0
0.03356597,0.91792715,0.0037545147,0.044436783,0.0003155617,36.0
0.33322644,0.11477855,0.09208312,0.45680323,0.0031086009,37.0
0.078516796,0.07597574,0.009065755,0.8359178,0.0005238894,38.0
0.20111752,0.08438405,0.53923404,0.16848084,0.0067835953,39.0
0.21874858,0.1035432,0.064688176,0.61068046,0.0023395976,40.0
0.108364575,0.105423704,0.011102972,0.7744561,0.0006526652,41.0
0.60413456,0.19931161,0.015267218,0.1802919,0.0009946626,42.0
0.20222223,0.10883505,0.084674,0.60135245,0.0029163193,43.0
0.03359316,0.92042965,0.0040011453,0.041621864,0.00035421783,44.0
0.09649627,0.080892146,0.017164234,0.8045469,0.00090042036,45.0
0.10936089,0.0699271,0.026265,0.7932798,0.0011672034,46.0
0.17555077,0.09216222,0.488299,0.23756048,0.0064275158,47.0
0.054507002,0.8860891,0.005479637,0.053446937,0.00047740678,48.0
0.19923998,0.12116229,0.31028605,0.36230814,0.007003478,49.0
0.13441354,0.07731821,0.5954833,0.18620414,0.0065808506,50.0
0.042167723,0.04639407,0.0062592966,0.9048212,0.00035771422,52.0
