cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.033940244,0.053820252,0.009255273,0.29857057,0.019952534,0.00013493055,0.006729507,0.5092775,0.06831911,1.0
0.2356569,0.22108226,0.008342667,0.20515023,0.059519105,0.00018696587,0.009301281,0.07841387,0.18234669,2.0
0.08119136,0.24679695,0.051300816,0.09792119,0.047863767,0.00097053836,0.26861134,0.13159126,0.073752746,3.0
0.08976904,0.48720708,0.026571885,0.09419684,0.04466515,0.0005705518,0.074520804,0.111125745,0.07137287,4.0
0.2980577,0.35291618,0.008060169,0.104188465,0.059540395,0.00020171601,0.010751739,0.055321738,0.110961944,5.0
0.047649015,0.8307128,0.0040774946,0.037312504,0.015693603,9.22005e-05,0.006450454,0.028031565,0.029980425,6.0
0.08912216,0.02350536,0.0039287494,0.08942074,0.08840974,9.669316e-05,0.0032601273,0.023972968,0.67828345,7.0
0.021659262,0.03542396,0.007666509,0.15501544,0.013313368,0.00010207093,0.0051755006,0.7197854,0.0418585,8.0
0.029201485,0.032876424,0.0054727243,0.70718986,0.017306477,8.7186505e-05,0.003966162,0.12113117,0.0827685,9.0
0.012222564,0.02233288,0.0063384506,0.05697349,0.0077734,7.52781e-05,0.004047942,0.8696066,0.02062934,10.0
0.026723461,0.03815065,0.7017866,0.05318196,0.021800138,0.00069699663,0.03287102,0.0877546,0.03703459,11.0
0.056527834,0.089675315,0.19161369,0.14461939,0.04272057,0.00084897777,0.046886582,0.3425601,0.08454753,12.0
0.003773479,0.004993675,0.961627,0.0065130508,0.0032410503,0.00015766543,0.005445845,0.009275389,0.0049728067,13.0
0.10775688,0.029016973,0.0035182391,0.11649014,0.054567832,8.2254e-05,0.0031212773,0.025987439,0.659459,14.0
0.06018356,0.041389596,0.004739936,0.5617792,0.029909274,9.2194285e-05,0.003960173,0.056872707,0.2410733,15.0
0.066655464,0.15446854,0.10752217,0.13490598,0.043810613,0.00088227773,0.09416531,0.31620964,0.08137997,16.0
0.063348226,0.01858467,0.0029161691,0.08307798,0.049792923,6.8406625e-05,0.0024176226,0.019470913,0.76032305,17.0
0.029407043,0.03271125,0.0057764025,0.6966069,0.017857738,9.155573e-05,0.0041087,0.12900017,0.0844404,18.0
0.083840266,0.38942522,0.03670564,0.11262064,0.044699833,0.0006437776,0.09129346,0.16376284,0.07700828,19.0
0.045054242,0.06684086,0.4618461,0.097405896,0.035808306,0.0009583371,0.04885635,0.17914139,0.06408845,20.0
0.06318758,0.08904419,0.0074861543,0.53657854,0.029003594,0.00013234369,0.0066384897,0.14143479,0.12649433,21.0
0.013124492,0.023857985,0.0073278886,0.058749516,0.008440351,8.446723e-05,0.0045510293,0.8618934,0.02197083,22.0
0.08154451,0.471885,0.02765701,0.10240417,0.04128692,0.000526773,0.06360534,0.14029977,0.070790574,23.0
0.045861118,0.030118028,0.0050716,0.5512788,0.029383196,9.5122545e-05,0.0038108698,0.053356897,0.28102434,24.0
0.09548326,0.70936346,0.005675921,0.06075402,0.027433215,0.00013455532,0.008342693,0.04089996,0.051912922,25.0
