cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.082267635,0.051942963,0.047656268,0.388737,0.047848586,0.00022968769,0.007700004,0.0906301,0.10804997,0.12672962,0.030267479,0.017940598,1
0.034230355,0.03337943,0.028186321,0.6718737,0.02691966,7.065606e-05,0.001979625,0.076387115,0.08747162,0.019022899,0.015836373,0.0046423506,2
0.41261292,0.06390381,0.054147575,0.07155439,0.1982252,0.00013288169,0.0029786762,0.08022258,0.045696862,0.015976138,0.04506508,0.009483881,3
0.081995375,0.09982171,0.06647295,0.20513642,0.103824615,9.090027e-05,0.002177098,0.27429986,0.10811939,0.014518103,0.037840083,0.005703502,4
0.028340977,0.15642375,0.11138413,0.027658088,0.40299353,6.494778e-05,0.0012497818,0.08050011,0.03590773,0.0057375715,0.1467041,0.0030353393,5
0.22698273,0.081218354,0.06610257,0.071661755,0.32529733,0.00012351893,0.0026951614,0.098085724,0.050387613,0.014238392,0.055146057,0.008060861,6
0.05168699,0.04068134,0.035115283,0.587519,0.0347638,0.000114977374,0.00341709,0.08263219,0.09681307,0.03826695,0.020894123,0.008095184,7
0.040417098,0.032889776,0.029224152,0.66964173,0.028510816,8.265971e-05,0.0024028942,0.06935713,0.079519,0.025518209,0.016778687,0.005657809,8
0.046363104,0.02864985,0.028092006,0.062002126,0.028772077,0.00060678285,0.04934972,0.03701382,0.041222475,0.5955102,0.02183759,0.06058027,9
0.08258808,0.047544356,0.04540819,0.23038107,0.045859564,0.00030071355,0.011411033,0.07526161,0.08878194,0.31658491,0.03031023,0.025568305,10
0.0044995965,0.0032655383,0.0032522143,0.0049791713,0.0033158595,0.00024222308,0.9490639,0.003784894,0.0040393625,0.011499291,0.0027835423,0.0092743775,11
0.044177216,0.030419528,0.030226678,0.05108373,0.030836519,0.0014318294,0.46492997,0.0363697,0.03934858,0.15770258,0.025113769,0.088359885,12
0.034171574,0.023782333,0.023602223,0.038918257,0.02413113,0.0012524676,0.5944461,0.028204842,0.030366626,0.11034591,0.019778473,0.071000166,13
0.012793174,0.56195545,0.11070399,0.021593077,0.057665512,4.025039e-05,0.00079489755,0.11295065,0.04446527,0.0038468763,0.07142813,0.0017627418,14
0.059427936,0.03832789,0.03786141,0.07395136,0.038692363,0.001108069,0.1316352,0.047853567,0.052684143,0.39006615,0.030262437,0.09812948,15
0.13624513,0.05015875,0.046310574,0.21399468,0.0547495,0.000338031,0.01267581,0.0775532,0.07964749,0.25715876,0.032591935,0.038576063,16
0.026917217,0.015301344,0.014767908,0.04904228,0.015097114,0.00015623504,0.0073733157,0.022003014,0.025359636,0.79832333,0.010561273,0.015097321,17
0.024571452,0.1000624,0.060981173,0.09738716,0.04891074,5.071188e-05,0.0011748752,0.48761922,0.1415275,0.0074611558,0.027539771,0.0027139075,18
