cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,GHS_urban_area_id
0.45419985,0.021172162,0.00036446386,4.4820103e-05,0.025730843,0.07602043,0.04342187,0.0009228637,0.0015118462,0.08801938,0.2746417,0.0041430998,0.009806672,1
0.28748006,0.023217523,0.00035040738,4.274216e-05,0.025827881,0.09508416,0.040478297,0.00090082944,0.0014738075,0.08668427,0.4243979,0.004186133,0.009875984,2
0.052852683,0.018799765,0.00044796016,5.134271e-05,0.047824174,0.03357184,0.6964191,0.0010890242,0.0020378279,0.08583435,0.03842767,0.004735334,0.017908905,3
0.4374607,0.023693949,0.00055783597,6.800989e-05,0.042052884,0.059989445,0.15048374,0.001344421,0.0023216186,0.14696555,0.11372876,0.005599686,0.015733391,4
0.07341115,0.032146018,0.00042924483,4.9032573e-05,0.11024776,0.075546406,0.2761252,0.0011125312,0.002001931,0.33010995,0.07366955,0.0055333003,0.019617943,5
0.041351713,0.014381978,0.00028341528,3.2313266e-05,0.03372273,0.028355775,0.75915533,0.0007013757,0.0013079755,0.07245907,0.032566473,0.0031992886,0.012482564,6
0.03838524,0.057923466,0.00028322113,3.2778473e-05,0.026618777,0.62822235,0.025101332,0.00080514397,0.0013062488,0.050158925,0.1554977,0.004800674,0.010864092,7
0.040515795,0.21250741,0.00048639142,5.531126e-05,0.046494037,0.45961747,0.034432393,0.0014523055,0.0023180551,0.061416283,0.11079439,0.009815517,0.020094624,8
0.02584368,0.6522909,0.0009022824,9.761844e-05,0.047070518,0.08410729,0.028771074,0.0031772475,0.0046772934,0.037754286,0.04442438,0.0355183,0.035365123,9
0.038684443,0.4277772,0.0019511519,0.00020590851,0.07159432,0.10138496,0.044064797,0.007436479,0.010477558,0.054570563,0.060829,0.11484117,0.0661825,10
0.0056798155,0.017302955,0.00093631324,9.045111e-05,0.00909973,0.009581863,0.006541881,0.0058362824,0.005217207,0.007128314,0.007342409,0.9139836,0.011259197,11
0.035403322,0.19892533,0.0027952748,0.00028663222,0.063088335,0.07497637,0.041047595,0.012270742,0.01545803,0.0476012,0.050723415,0.38848138,0.06894239,12
0.037837684,0.04667896,0.00024820087,2.8727029e-05,0.025797462,0.6364575,0.024608536,0.0006982676,0.0011443597,0.052735217,0.15998858,0.004083946,0.009692577,13
0.042419698,0.2642698,0.00056638784,6.423039e-05,0.046277948,0.39819315,0.035556857,0.0017047417,0.0027074516,0.059808314,0.113665715,0.011775796,0.022989936,14
0.032090846,0.061649375,0.015244705,0.0013785467,0.043826483,0.04442269,0.03559884,0.3588982,0.060290694,0.037154984,0.03783924,0.21803726,0.053568125,15
0.19542955,0.032466017,0.00042036374,4.9159516e-05,0.04547783,0.12822825,0.12625931,0.0010807924,0.0018850674,0.19606341,0.2510993,0.0052758395,0.016265193,16
