cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,GHS_urban_area_id
0.07805523,0.04657539,0.003812591,0.8715567,1.0
0.08991288,0.057581928,0.004563355,0.8479419,2.0
0.04902625,0.8139819,0.025794717,0.111197114,3.0
0.055629537,0.7891678,0.037250858,0.117951825,4.0
0.17528902,0.05506049,0.0054569407,0.7641936,5.0
0.09413465,0.61714214,0.119189925,0.16953325,6.0
0.20618148,0.058544237,0.005691254,0.729583,7.0
0.9102597,0.017428325,0.0034648855,0.06884709,8.0
0.81789166,0.023133336,0.003492279,0.15548277,9.0
0.8949569,0.021391846,0.0043139593,0.079337314,10.0
0.80987555,0.025031505,0.0037539757,0.16133898,11.0
0.8190775,0.023078538,0.0034890508,0.15435496,12.0
0.05752375,0.02994024,0.002793289,0.9097428,13.0
0.9280304,0.012565555,0.0023872068,0.057016943,14.0
0.9316626,0.010981435,0.0019143848,0.055441514,15.0
0.2524025,0.057059634,0.0062855696,0.6842523,16.0
0.89117324,0.015173978,0.0024727148,0.09118004,17.0
0.88800067,0.022827532,0.004736786,0.084435016,18.0
0.18105617,0.11869664,0.00988876,0.69035846,19.0
0.82628393,0.02178384,0.003382588,0.14854968,20.0
0.80613697,0.02462371,0.0036623948,0.16557692,21.0
0.87114227,0.027749242,0.0057012816,0.0954072,22.0
0.27955258,0.108216174,0.010422698,0.60180855,23.0
0.92112553,0.014852777,0.002862414,0.061159335,24.0
0.12540647,0.3690843,0.015643308,0.48986593,25.0
0.92355406,0.013374934,0.0023210791,0.060749926,26.0
0.06907458,0.027360206,0.002735224,0.90083,27.0
0.099845946,0.6063773,0.019826785,0.27395004,28.0
0.04111907,0.84462744,0.013065669,0.101187766,29.0
0.55981416,0.05360829,0.00716435,0.37941316,30.0
0.048622377,0.8204659,0.018919213,0.111992486,31.0
0.92996204,0.01192261,0.0021809435,0.05593441,32.0
0.11946138,0.05916672,0.005187455,0.81618446,33.0
0.12531585,0.39890063,0.01889411,0.45688936,34.0
0.8908257,0.01584251,0.0025136,0.0908182,35.0
0.23718423,0.0658806,0.006416001,0.6905192,36.0
0.09292682,0.0757108,0.006055293,0.82530713,37.0
0.93454194,0.0114730345,0.002093199,0.051891778,38.0
0.1762006,0.38703662,0.032739177,0.40402362,39.0
0.7593372,0.02744633,0.004127892,0.20908858,40.0
0.91272885,0.013088371,0.0023297307,0.07185306,41.0
0.11668026,0.44283164,0.0170154,0.42347273,42.0
0.89559174,0.0150248725,0.0024147232,0.08696866,43.0
0.42304322,0.059417814,0.007132583,0.51040643,44.0
0.24492545,0.049741942,0.007411841,0.6979208,45.0
0.9040312,0.01399508,0.0022773745,0.07969628,46.0
0.0910614,0.12043222,0.00859961,0.7799068,47.0
0.09376091,0.6254248,0.11098745,0.16982688,48.0
0.67252123,0.033666287,0.0051131947,0.28869927,49.0
0.09774903,0.17048931,0.011010072,0.7207516,50.0
0.9331664,0.012046698,0.0022235368,0.052563414,52.0
0.11133921,0.44715652,0.2649147,0.1765896,53.0
0.03804689,0.85990435,0.022028573,0.08002016,54.0
0.82936263,0.021339484,0.0034931463,0.14580482,55.0
0.038460154,0.85775214,0.022363197,0.08142447,56.0
0.88835776,0.023186069,0.004573557,0.083882585,57.0
0.93071526,0.011853503,0.0021816918,0.055249598,58.0
0.1117563,0.39410624,0.3212884,0.17284904,59.0
0.93683785,0.010941103,0.0020075697,0.050213464,60.0
0.93530446,0.011077037,0.0020517653,0.051566783,61.0
0.9233999,0.014414988,0.00268687,0.05949822,62.0
