cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.046019673,0.089081235,0.0008773445,0.46994781,0.0046341443,0.039107442,9.285345e-05,0.27600434,0.037634347,0.021541897,0.015058875,1.0
0.023225041,0.12515685,0.0014333236,0.083646834,0.009882292,0.03630667,0.00013224775,0.04375513,0.6465206,0.017355418,0.012585599,2.0
0.005741068,0.009100613,0.0045891646,0.010749137,0.9217512,0.006545786,0.00021334719,0.007700986,0.018415924,0.0048912186,0.010301549,3.0
0.005466095,0.008286863,0.006053895,0.009552605,0.92736125,0.0061801276,0.00024566648,0.0071160872,0.015395971,0.004730311,0.009611123,4.0
0.026447194,0.1507973,0.0014970306,0.096958175,0.010227939,0.04149895,0.00013894793,0.051105756,0.58815706,0.019435037,0.013736654,5.0
0.030021664,0.041486885,0.08320516,0.046852432,0.5812534,0.03301795,0.0021517158,0.037166115,0.06615844,0.026604393,0.052081812,6.0
0.055562608,0.09394949,0.0008221903,0.26662442,0.0042440086,0.044892866,8.806221e-05,0.46340683,0.032671034,0.024110155,0.013628224,7.0
0.24022144,0.030407073,0.00059452007,0.016944228,0.0023531888,0.09812889,7.457783e-05,0.043734137,0.009822688,0.552235,0.0054842425,8.0
0.6732716,0.027192285,0.00051908055,0.017953644,0.0020987436,0.064314656,6.455179e-05,0.055989504,0.008954295,0.14407124,0.0055703353,9.0
0.06948076,0.015959721,0.00036795437,0.00864182,0.001406688,0.053454157,4.698339e-05,0.019326607,0.005520289,0.82276285,0.0030320832,10.0
0.70031404,0.027590005,0.00044814835,0.017075932,0.0018531494,0.06812696,5.490704e-05,0.057190996,0.008375335,0.1141281,0.0048423684,11.0
0.7650248,0.02362835,0.00038211665,0.015366532,0.0015937219,0.05152367,4.6710284e-05,0.054239675,0.007267415,0.07664034,0.004286725,12.0
0.2348047,0.06119281,0.0007405609,0.058144294,0.0033567795,0.069051124,8.578805e-05,0.49402064,0.018158918,0.04982207,0.010622258,13.0
0.13843611,0.03033758,0.00054986775,0.015199386,0.0021914646,0.12989298,6.797297e-05,0.037060693,0.009356834,0.6321068,0.004800387,14.0
0.047394373,0.051193297,0.00042130362,0.014919408,0.0018558827,0.7779836,4.8273687e-05,0.032292396,0.010334838,0.059998654,0.0035580345,15.0
0.03441872,0.59999925,0.0011175333,0.08122316,0.0063528637,0.07173471,0.000112519665,0.06553942,0.103883274,0.025596043,0.010022564,16.0
0.77270204,0.02383417,0.0003956664,0.01712855,0.0016575288,0.045357574,4.825858e-05,0.06587077,0.0075600143,0.060739744,0.004705644,17.0
0.08692499,0.01739236,0.00040466886,0.009697153,0.0015489293,0.05583548,5.1708143e-05,0.022198511,0.0060599716,0.7964653,0.003420924,18.0
0.028473005,0.17096262,0.0016067603,0.1024819,0.010772983,0.045546554,0.00015006945,0.054574408,0.5499467,0.021129377,0.014355651,19.0
0.7837278,0.021848068,0.00037297446,0.014998015,0.0015493176,0.044727582,4.5755685e-05,0.0532896,0.0069555007,0.068213455,0.004271855,20.0
0.066703446,0.3232424,0.00086157775,0.042927913,0.004148581,0.3884947,9.4559226e-05,0.079075515,0.031280495,0.055556882,0.0076138983,21.0
0.068296865,0.017187418,0.00042259603,0.009417547,0.0015959513,0.055760045,5.432632e-05,0.020428259,0.006118709,0.81732064,0.003397655,22.0
0.04394686,0.62181485,0.00067949964,0.04481387,0.0034115203,0.14473279,7.311008e-05,0.071581855,0.030799389,0.031782985,0.0063631847,23.0
0.070163555,0.016448407,0.00036096224,0.008685381,0.0013916182,0.05809392,4.5797013e-05,0.019586561,0.005557746,0.81668234,0.0029836593,24.0
0.037556022,0.08972663,0.0068333712,0.10777486,0.08207846,0.04754267,0.000512963,0.059954192,0.4929766,0.02971129,0.045332965,25.0
0.078817464,0.06082921,0.0006839421,0.020356344,0.002882349,0.6210269,8.087757e-05,0.042602498,0.014518068,0.15278287,0.005419528,26.0
0.0735543,0.04738799,0.00061826553,0.08402015,0.0029683479,0.035918288,6.9157606e-05,0.70338637,0.017355116,0.023903565,0.010818438,27.0
0.010140909,0.04220254,0.0007627301,0.03959366,0.005746958,0.014600658,6.794812e-05,0.01900388,0.85349447,0.007528266,0.0068579717,28.0
0.022557657,0.03863361,0.012009595,0.04543781,0.6763953,0.026355077,0.00065320334,0.031194588,0.09020266,0.018977035,0.037583496,29.0
0.034240272,0.6905235,0.00071633345,0.041385844,0.0036732317,0.10635436,7.609321e-05,0.052974105,0.036764435,0.027111217,0.006180612,30.0
0.03466975,0.0866126,0.0058469498,0.09976469,0.06643161,0.044852823,0.00044564018,0.055595595,0.53928065,0.02750154,0.038998142,31.0
0.06264988,0.05937532,0.0005272883,0.01764064,0.002273287,0.71138644,6.1686405e-05,0.03764301,0.012295311,0.091839455,0.004307726,32.0
0.05654652,0.044257693,0.00042431246,0.05862086,0.0020454123,0.03218031,4.7293142e-05,0.76760733,0.012989679,0.01867043,0.006610223,33.0
0.038242582,0.54024935,0.0013175705,0.09126453,0.0076189497,0.074485816,0.0001324563,0.07081846,0.13587539,0.028338281,0.011656577,34.0
0.7732,0.022410244,0.0003760445,0.015012565,0.0015592427,0.04829872,4.6099005e-05,0.053093247,0.007019367,0.07473415,0.0042503676,35.0
0.026938362,0.722868,0.00071173225,0.053427782,0.003931452,0.060545154,7.288021e-05,0.051335104,0.054014884,0.019575132,0.0065794215,36.0
0.052796524,0.35924822,0.0010300014,0.21835236,0.005616721,0.07005587,0.000107461245,0.18604451,0.064970225,0.028872708,0.012905405,37.0
0.047063407,0.0605294,0.00047694083,0.016787993,0.0021221943,0.76377153,5.4159063e-05,0.034784585,0.01206093,0.058370765,0.003978084,38.0
0.029902808,0.05286139,0.014457331,0.062212333,0.5594103,0.03526343,0.0008196749,0.04183924,0.13001111,0.025076192,0.048146147,39.0
0.044771217,0.051445387,0.0003987377,0.01442538,0.0017594167,0.78754026,4.5718996e-05,0.03115061,0.009950525,0.055146404,0.0033664026,40.0
0.05447297,0.104590945,0.00060802366,0.024293156,0.0027944501,0.6854782,6.7779816e-05,0.04911145,0.017460236,0.05590103,0.005221728,41.0
0.040659957,0.09269094,0.008134633,0.11059665,0.10655163,0.05080446,0.000597556,0.063544095,0.44297516,0.032364268,0.05108059,42.0
0.12737653,0.030067595,0.00053576834,0.01467953,0.0021363404,0.13166519,6.631281e-05,0.035206296,0.009176057,0.64448553,0.0046048504,43.0
0.042631343,0.6306858,0.00067342626,0.04452965,0.0034083633,0.13938046,7.209625e-05,0.07022385,0.031291474,0.030771537,0.0063320003,44.0
0.17764926,0.0845111,0.0007211456,0.03141335,0.0031912941,0.46173814,8.3417464e-05,0.093096934,0.017558344,0.12293972,0.0070972634,45.0
0.07385483,0.018679226,0.00047550365,0.01035654,0.0017857688,0.05826613,6.145249e-05,0.022223296,0.006763104,0.803739,0.0037952252,46.0
0.21273887,0.057865854,0.00080001453,0.06410671,0.003595921,0.06270612,9.305831e-05,0.5188816,0.018783187,0.048361935,0.012066743,47.0
0.032816075,0.044554006,0.103574626,0.0503053,0.53392434,0.03584931,0.0024848564,0.040332563,0.069585726,0.029132804,0.057440475,48.0
0.3394061,0.039168764,0.0006472881,0.0208321,0.0026236554,0.13626058,7.990101e-05,0.057984382,0.01162216,0.3851986,0.006176501,49.0
0.054530196,0.07006064,0.000618223,0.12940313,0.003081958,0.040371478,6.728916e-05,0.6485798,0.021609712,0.021750329,0.009927303,50.0
0.58729184,0.031454045,0.00056630356,0.019218469,0.0022963996,0.08345564,7.020012e-05,0.058147103,0.009956685,0.20169984,0.005843426,52.0
0.031203527,0.039860595,0.47452158,0.044115942,0.20038062,0.033528723,0.0040589846,0.036919825,0.056120206,0.028318578,0.050971426,53.0
0.021434674,0.036335006,0.011310801,0.043098044,0.69379437,0.024844483,0.0006171193,0.029637601,0.08436977,0.01795992,0.036598254,54.0
0.08789781,0.017827407,0.00038528105,0.0095970975,0.0014899346,0.060680933,4.8918402e-05,0.02226024,0.0059866183,0.7905589,0.0032668882,55.0
0.0026445559,0.0040631774,0.002498918,0.0047453404,0.964636,0.0029871443,0.000108709646,0.0034837516,0.0078125615,0.0022682413,0.004751599,56.0
0.06773877,0.01761501,0.0004352368,0.009603761,0.0016430444,0.057511967,5.5922137e-05,0.020686867,0.0062874593,0.8149467,0.0034752279,57.0
0.048101224,0.049772907,0.00040674218,0.014631904,0.001784772,0.77932125,4.677725e-05,0.032222938,0.0099249715,0.060329765,0.0034568398,58.0
0.011425967,0.01413589,0.83104146,0.015478325,0.053079683,0.012162552,0.0020215677,0.013253116,0.018980462,0.01047961,0.017941317,59.0
0.06744177,0.016700458,0.0004048288,0.009122328,0.0015329553,0.054687787,5.1954932e-05,0.019911626,0.005907308,0.8209678,0.0032711818,60.0
0.0666818,0.016522363,0.00036556614,0.008698623,0.0014038477,0.058947787,4.6440357e-05,0.019410653,0.0055894856,0.819342,0.0029914572,61.0
0.06694552,0.017316615,0.00042255298,0.009399078,0.0015975182,0.056810707,5.4274235e-05,0.020303033,0.0061421194,0.8176295,0.003379107,62.0
0.011942906,0.017438304,0.017295998,0.020106949,0.8415255,0.013320849,0.0006203175,0.0153028425,0.030584719,0.010393516,0.021468176,63.0
0.07156386,0.016122743,0.00037943968,0.008857741,0.0014453706,0.052983746,4.8552298e-05,0.0198164,0.0056296703,0.8200173,0.0031352092,64.0
0.009110914,0.013539774,0.011781233,0.015551623,0.87932444,0.010220797,0.00044950144,0.011731518,0.024357371,0.007914898,0.01601802,65.0
0.019709593,0.024602398,0.6967173,0.026929349,0.1021847,0.021059524,0.0030923793,0.022956572,0.033518687,0.018038793,0.031190675,66.0
0.0162838,0.020256324,0.7531994,0.022199314,0.08094375,0.017377086,0.0026535355,0.018949807,0.027442116,0.014913047,0.025781794,67.0
0.049454197,0.055672772,0.4093744,0.058783934,0.10542223,0.05118736,0.038022056,0.053886686,0.065353505,0.04695397,0.065888904,68.0
0.017991144,0.021044672,0.77258754,0.022541622,0.051688872,0.018848471,0.0064524184,0.02011157,0.026080495,0.016841052,0.0258122,69.0
0.011295264,0.01331245,0.8545661,0.0143034225,0.034719788,0.011856925,0.0035739632,0.012690978,0.016690802,0.010540039,0.016450293,70.0
0.77280754,0.022195527,0.0004104544,0.015789978,0.0016860558,0.04492659,5.070366e-05,0.054146368,0.007353241,0.07592409,0.0047095525,71.0
0.037579637,0.04981946,0.20286444,0.05592892,0.39148393,0.040775977,0.0035308339,0.045539625,0.07450549,0.03364865,0.06432309,72.0
0.008681078,0.010687918,0.8736281,0.011652405,0.038777836,0.009235485,0.0016047462,0.010025884,0.01425101,0.007982626,0.013472849,73.0
0.043860357,0.056771763,0.00042198226,0.015156994,0.0018643681,0.7815023,4.8355283e-05,0.03165972,0.010683878,0.05452672,0.0035035838,74.0
0.008138073,0.0100060105,0.8817425,0.010932767,0.03610952,0.008648011,0.0015108475,0.009404122,0.013329748,0.007478145,0.012700334,75.0
0.050308328,0.06792453,0.0014693593,0.52632356,0.007911853,0.03880278,0.00015140763,0.1954509,0.048760284,0.025179816,0.037717182,76.0
0.050020076,0.05239635,0.00044926998,0.015213726,0.0019546838,0.7632027,5.203836e-05,0.03217836,0.0107157,0.0701293,0.0036877473,77.0
0.7608888,0.025091391,0.00043278365,0.018786652,0.0018115491,0.045620013,5.285229e-05,0.07247641,0.008179547,0.061414585,0.0052454337,78.0
0.035142317,0.045253772,0.37483457,0.050306577,0.25571126,0.037854236,0.004102667,0.04184569,0.06467444,0.0317774,0.058497023,79.0
0.0060958927,0.009106572,0.007159822,0.010559105,0.9191478,0.0068489797,0.00028148814,0.007913556,0.01661501,0.0052734707,0.010998259,80.0
0.031237356,0.6605645,0.0008278471,0.07518465,0.0046828445,0.061448894,8.411911e-05,0.06587259,0.07050819,0.021410413,0.008178602,81.0
0.036111906,0.046652712,0.34531927,0.051710345,0.27471706,0.038962588,0.004103165,0.04299754,0.06700292,0.032656267,0.059766244,82.0
0.03467999,0.062286556,0.013978379,0.07351597,0.47743225,0.04103548,0.0008291062,0.049127664,0.16248864,0.02879381,0.055832043,83.0
0.07050001,0.16685718,0.00068969507,0.032678735,0.0031789267,0.5679795,7.760647e-05,0.069863506,0.021171054,0.060841,0.006162806,84.0
0.04498465,0.06468731,0.000424508,0.016288217,0.0019023811,0.772095,4.8286383e-05,0.03462908,0.011297588,0.05003054,0.0036124743,85.0
0.083625115,0.024112213,0.0006640909,0.013513808,0.0024569747,0.07343136,8.633051e-05,0.027921148,0.00903778,0.76002806,0.005123168,86.0
0.043771375,0.092519045,0.010759054,0.1100257,0.17309703,0.054056898,0.00074332877,0.066384785,0.35327905,0.035391502,0.059972282,87.0
0.005015995,0.007952824,0.003765898,0.009308169,0.93197227,0.0057366197,0.00017811269,0.0067153666,0.016170863,0.0042758845,0.008908063,88.0
0.0033595206,0.0040903436,0.9525979,0.0044604503,0.013717005,0.0035589347,0.0006854418,0.003861554,0.005376821,0.0030955088,0.0051965443,89.0
0.052870687,0.05602691,0.00048704512,0.016297681,0.0021083255,0.7464302,5.6595447e-05,0.034051895,0.011506096,0.07620706,0.0039575705,90.0
0.038917117,0.46853703,0.0014107481,0.114030235,0.008423384,0.07047968,0.00013958411,0.0778257,0.17911379,0.027913628,0.013209119,91.0
0.064215384,0.016641317,0.0003816938,0.008803734,0.0014574497,0.057939213,4.8669004e-05,0.01929271,0.005729359,0.8224121,0.0030785017,92.0
0.023084514,0.032463543,0.048004486,0.03716057,0.68811864,0.025448464,0.0014412579,0.02899887,0.053611465,0.020270335,0.041397862,93.0
