cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.04700424,0.7355795,0.07574112,0.0003177008,0.14135745,1.0
0.098683156,0.20837349,0.14518309,0.0003675166,0.5473927,2.0
0.213366,0.015224419,0.6710582,0.00010388455,0.10024754,3.0
0.014621206,0.9256671,0.022663774,0.00013142054,0.036916498,4.0
0.93528837,0.004411685,0.031595323,4.112213e-05,0.028663484,5.0
0.024805982,0.0048517506,0.9455406,2.7613425e-05,0.02477405,6.0
0.07030876,0.06746504,0.113647945,0.00017491906,0.7484033,7.0
0.35135552,0.022480948,0.16681452,0.0001355844,0.45921347,8.0
0.029409168,0.009754879,0.030314831,4.031697e-05,0.93048084,9.0
0.7951637,0.010348062,0.089303054,7.725165e-05,0.105107956,10.0
0.04802493,0.0282772,0.058000807,9.462794e-05,0.86560243,11.0
0.08892796,0.12557326,0.1297385,0.00027490125,0.6554854,12.0
0.003702908,0.9819194,0.0058976407,3.723933e-05,0.008442793,13.0
0.94473577,0.003573501,0.026960187,3.1644922e-05,0.0246989,14.0
0.9439752,0.0036855836,0.028328361,3.3883967e-05,0.023977013,15.0
0.67225033,0.015436765,0.12607966,0.00011119902,0.18612212,16.0
0.093805894,0.1567474,0.13773443,0.00031567275,0.6113966,17.0
0.94829005,0.0032084347,0.02690717,2.852018e-05,0.021565834,18.0
0.76191247,0.01188564,0.09863451,8.837337e-05,0.12747897,19.0
0.039032746,0.7848172,0.062614076,0.0002820507,0.11325383,20.0
0.8757634,0.009627704,0.061455682,9.9109435e-05,0.053054117,21.0
0.9439726,0.003292646,0.028105166,2.7976108e-05,0.024601636,22.0
0.94712526,0.0031340818,0.027137842,2.7058817e-05,0.022575663,23.0
0.93454796,0.004354409,0.034002915,4.085401e-05,0.027053902,24.0
0.944219,0.0033016298,0.028936943,2.838086e-05,0.023514096,25.0
0.94353807,0.0037154227,0.027892338,3.400045e-05,0.024820251,26.0
0.0054474724,0.9738802,0.0083135525,5.9598293e-05,0.012299176,27.0
0.85888106,0.007220438,0.069227494,5.5867822e-05,0.06461512,28.0
0.92397374,0.0045398357,0.03541545,3.8386264e-05,0.03603257,29.0
0.10993807,0.016539847,0.08289824,8.4682906e-05,0.79053915,30.0
0.026436571,0.011425769,0.034665123,4.202506e-05,0.9274305,31.0
0.9502535,0.0030807937,0.02498842,2.7103462e-05,0.021650266,32.0
0.07008397,0.5761167,0.11465876,0.00040226092,0.23873828,33.0
0.006404598,0.96956897,0.010148093,7.454653e-05,0.013803816,34.0
0.082326114,0.09829392,0.11924728,0.0002334997,0.69989914,35.0
0.4558787,0.020045191,0.25318557,0.00012687969,0.27076364,36.0
0.0044587604,0.9778807,0.0071537807,4.325861e-05,0.010463474,37.0
0.94726217,0.003303501,0.025788622,2.8818298e-05,0.023616888,38.0
0.08643007,0.6530967,0.111807756,0.0022768506,0.14638864,39.0
0.89828116,0.0056767194,0.047651805,4.6261088e-05,0.048344113,40.0
0.94732386,0.0033924936,0.025783313,3.0262529e-05,0.023470059,41.0
0.9255368,0.0052382615,0.036314223,4.9805807e-05,0.032860868,42.0
0.4589329,0.021392388,0.16114381,0.0001375764,0.35839328,43.0
0.9403328,0.0036476564,0.031818405,3.2813306e-05,0.024168307,44.0
0.9382172,0.0041696327,0.030648327,3.8822713e-05,0.026926,45.0
0.028909246,0.00909885,0.029507447,3.8212165e-05,0.9324462,46.0
0.07222959,0.7045482,0.0993193,0.001751239,0.12215171,47.0
0.026610348,0.0048263804,0.943279,2.8077035e-05,0.025256192,48.0
0.78720653,0.010769561,0.0906078,8.0938305e-05,0.11133517,49.0
0.0835797,0.6642283,0.1130035,0.0022848935,0.1369036,50.0
0.045804247,0.010031822,0.044725373,4.5899415e-05,0.8993926,52.0
0.025949879,0.005337725,0.94246477,3.055872e-05,0.026217071,53.0
0.024742315,0.005184121,0.9438385,2.8836293e-05,0.026206246,54.0
0.93562174,0.004292253,0.03261308,4.0250667e-05,0.027432637,55.0
0.028266864,0.006193924,0.93702686,3.5155783e-05,0.028477142,56.0
0.273627,0.022407223,0.15061516,0.00012935548,0.5532213,57.0
0.9507011,0.0030851818,0.024778008,2.7227103e-05,0.021408428,58.0
0.030426407,0.007187357,0.92989916,4.0310148e-05,0.032446783,59.0
0.950133,0.0030729433,0.024962842,2.6783046e-05,0.02180436,60.0
0.9359952,0.0037071472,0.03156052,3.0945692e-05,0.028706174,61.0
0.95094025,0.0030603982,0.02483108,2.7078966e-05,0.021141263,62.0
0.027727515,0.0059598153,0.9386227,3.407052e-05,0.027655818,63.0
0.049427915,0.031109592,0.06341495,9.9440156e-05,0.85594815,64.0
0.03447949,0.008794076,0.91932553,4.8615886e-05,0.03735237,65.0
0.0416359,0.006444015,0.9187484,3.9365597e-05,0.03313225,66.0
0.032426987,0.0058499295,0.9333068,3.5357592e-05,0.028380977,67.0
0.063914165,0.64570606,0.13279222,0.00042839776,0.15715922,68.0
0.111005686,0.096960865,0.51945716,0.00029039363,0.27228594,69.0
0.031877574,0.0078799715,0.9241901,4.2654327e-05,0.036009632,70.0
0.029317675,0.84290445,0.0465115,0.0002259035,0.081040524,71.0
0.025821742,0.0053505674,0.9427851,3.056438e-05,0.026012028,72.0
0.044491332,0.0066439575,0.9140213,4.07779e-05,0.034802686,73.0
0.94703096,0.0032052833,0.027653474,2.7961867e-05,0.02208225,74.0
0.02802573,0.005117169,0.9408667,3.0217463e-05,0.025960179,75.0
0.09861207,0.61166006,0.1338205,0.0031215262,0.15278584,76.0
0.93521965,0.004384488,0.032772146,4.124337e-05,0.027582457,77.0
0.017430888,0.92092055,0.02703136,0.00023431152,0.034382932,78.0
0.02597148,0.005170261,0.94336003,2.983861e-05,0.025468357,79.0
0.025355197,0.0050578034,0.94447464,2.8890736e-05,0.025083432,80.0
0.9501474,0.0030304783,0.025468482,2.642249e-05,0.021327239,81.0
0.032560363,0.005429741,0.9339509,3.248098e-05,0.02802651,82.0
0.027807957,0.0050060893,0.9406777,2.8733073e-05,0.0264795,83.0
0.93486476,0.0044622542,0.03200438,4.1588562e-05,0.028626971,84.0
0.9223355,0.0053564543,0.039855316,5.1602114e-05,0.03240112,85.0
0.9374784,0.0041140015,0.03250459,3.8313086e-05,0.025864612,86.0
0.44382396,0.017389415,0.4212822,0.00012832461,0.11737617,87.0
0.028017512,0.0049019884,0.9411485,2.8614948e-05,0.025903372,88.0
0.025783526,0.005253992,0.943028,3.0062874e-05,0.025904434,89.0
0.9417787,0.0038926706,0.028908625,3.5700887e-05,0.025384264,90.0
0.025330111,0.0047969245,0.9444634,2.7213433e-05,0.02538236,91.0
0.9307865,0.004666271,0.035666525,4.424412e-05,0.028836489,92.0
0.025302188,0.0047539393,0.9450106,2.7206903e-05,0.024906093,93.0
0.025112685,0.005014789,0.944759,2.8700824e-05,0.025084823,94.0
0.026759846,0.0052866186,0.9422669,3.05144e-05,0.025656153,95.0
0.9494132,0.0031071014,0.02537981,2.7262495e-05,0.022072582,96.0
0.026645813,0.00497872,0.942896,2.8644738e-05,0.025450822,97.0
0.026112793,0.0051698964,0.94062793,2.8523507e-05,0.02806088,98.0
0.027103009,0.0049188957,0.94256204,2.8829827e-05,0.0253873,99.0
0.936648,0.0042961556,0.031846013,4.0204144e-05,0.0271696,100.0
0.028956516,0.005222273,0.9363506,2.9303908e-05,0.02944132,101.0
0.026308995,0.00481482,0.9439029,2.8000699e-05,0.02494526,102.0
0.0257841,0.004770818,0.94442356,2.7426588e-05,0.024994034,103.0
0.026323892,0.0051362813,0.94323695,2.9643177e-05,0.025273312,104.0
0.026205488,0.004961567,0.94380426,2.8644403e-05,0.02499999,105.0
0.025749957,0.0056345225,0.9414282,3.1472824e-05,0.02715594,106.0
0.025745273,0.0055592516,0.94194216,3.1248714e-05,0.026722087,107.0
0.03141002,0.005229666,0.93512285,3.0661162e-05,0.02820679,108.0
0.032003734,0.005732059,0.9286386,3.196949e-05,0.033593666,109.0
0.028207483,0.0067863874,0.9326031,3.6535752e-05,0.032366402,110.0
0.9496779,0.0031089962,0.024940876,2.7110533e-05,0.022245165,111.0
0.032973304,0.005385113,0.93315285,3.20929e-05,0.02845667,112.0
0.9489283,0.0032335054,0.026082518,2.9097722e-05,0.02172657,113.0
0.9495208,0.0030780067,0.02615122,2.7094713e-05,0.021222873,114.0
0.9196693,0.0057394663,0.03956478,5.517947e-05,0.034971304,115.0
0.10236056,0.010576855,0.8217839,6.796384e-05,0.06521078,116.0
0.948853,0.0032752985,0.025471965,2.9408926e-05,0.02237023,117.0
0.94625425,0.0033857266,0.026054408,2.9682402e-05,0.024275957,118.0
0.9460129,0.0033861867,0.027982226,3.0588348e-05,0.022588149,119.0
0.15246713,0.44339213,0.18706375,0.011953439,0.2051235,120.0
0.025540968,0.88705045,0.037218064,0.0003892221,0.049801197,121.0
0.946127,0.0034771995,0.02727662,3.169723e-05,0.0230875,122.0
0.90077424,0.0052909753,0.055892035,4.4337026e-05,0.037998423,123.0
0.0876229,0.43121475,0.13637087,0.000449046,0.34434247,124.0
0.12694609,0.520254,0.16451406,0.005945937,0.18233989,125.0
0.31314185,0.022639873,0.15361911,0.00013579374,0.5104634,126.0
0.94057065,0.003973674,0.029693253,3.6807418e-05,0.025725685,127.0
0.9382543,0.0041598813,0.03101561,3.8813218e-05,0.026531402,128.0
0.9345815,0.0044185035,0.032327913,4.1385505e-05,0.028630624,129.0
0.9436326,0.0032888472,0.029439386,2.8323346e-05,0.023610804,130.0
0.92916936,0.0049264245,0.035314217,4.6651596e-05,0.030543333,131.0
0.9476102,0.003336394,0.026112434,2.9937808e-05,0.022911064,133.0
0.940682,0.003958198,0.029557206,3.6611604e-05,0.025765967,134.0
0.0541197,0.6939382,0.08412324,0.00036116614,0.16745776,135.0
0.111265,0.030212555,0.5193918,0.00012922245,0.33900145,136.0
0.94558215,0.0032484652,0.026983552,2.7748307e-05,0.024158139,137.0
0.9503951,0.0030589413,0.025087025,2.6798056e-05,0.021432174,138.0
0.025985606,0.005811741,0.9400812,3.211058e-05,0.028089374,139.0
0.025925186,0.0056675384,0.940861,3.139715e-05,0.027514882,140.0
0.06263532,0.008951105,0.86529505,5.0717685e-05,0.06306788,141.0
0.030956805,0.0077482834,0.9265785,4.2196712e-05,0.03467412,142.0
0.034489043,0.008479319,0.920979,4.786674e-05,0.03600476,143.0
0.9452187,0.0033398608,0.027230328,2.9268573e-05,0.024181863,144.0
0.9237586,0.005396218,0.037188053,5.1330517e-05,0.03360575,145.0
0.9439884,0.0036910644,0.02802409,3.381669e-05,0.024262667,146.0
0.9492978,0.0030718567,0.025485823,2.6549402e-05,0.022117972,147.0
0.086373545,0.11423882,0.13108805,0.00025291226,0.6680467,148.0
0.9473895,0.0031911128,0.026143814,2.7424774e-05,0.023248104,149.0
0.027866885,0.8498245,0.045509007,0.00021273189,0.07658693,150.0
0.91465825,0.0046339254,0.04619734,3.8192382e-05,0.034472384,151.0
0.17639199,0.021121997,0.14411391,0.000109566325,0.6582626,152.0
0.10838574,0.57902914,0.13836919,0.0039422098,0.17027369,153.0
0.027450483,0.004978249,0.9421742,2.9081582e-05,0.025368068,154.0
0.02339353,0.89527345,0.03391825,0.00034082844,0.047073998,155.0
0.93471813,0.004396143,0.03126853,4.0476083e-05,0.029576838,156.0
0.41329223,0.02183439,0.16979456,0.000136662,0.39494216,157.0
0.9488205,0.003090299,0.026052782,2.6970183e-05,0.022009479,158.0
0.9419596,0.0035414814,0.027959486,3.057344e-05,0.026508767,159.0
0.02738592,0.0061334507,0.9379304,3.4482717e-05,0.028515792,160.0
0.92894584,0.0041813394,0.033773612,3.4728037e-05,0.03306452,161.0
0.025478028,0.004786803,0.9446134,2.7510685e-05,0.025094297,162.0
0.031602245,0.0071558463,0.9297201,4.1143296e-05,0.03148063,163.0
0.02466159,0.0050625848,0.94485694,2.8521652e-05,0.025390415,164.0
0.18591572,0.31316277,0.20576435,0.075305164,0.21985203,165.0
0.054558873,0.7702268,0.078584716,0.0010972132,0.09553238,166.0
0.033876374,0.8154079,0.05461689,0.00025438928,0.09584446,167.0
0.028082047,0.0049780444,0.9397852,2.8914694e-05,0.027125778,168.0
0.0048566125,0.97690016,0.0075006736,5.5210287e-05,0.01068727,169.0
0.009729908,0.95106816,0.01566455,8.667281e-05,0.023450682,170.0
0.0944625,0.32743496,0.15313943,0.00042492375,0.4245381,171.0
0.0075105387,0.9623133,0.011887274,6.9456175e-05,0.01821947,172.0
0.052206427,0.7020877,0.08425333,0.00034122044,0.16111134,173.0
0.08184152,0.10036949,0.122432515,0.00023752636,0.69511896,174.0
0.05374582,0.03832138,0.07416839,0.000118162745,0.83364624,175.0
0.022136122,0.9012717,0.033200048,0.00032325735,0.043068916,176.0
0.12403353,0.52799094,0.16181402,0.0056618582,0.18049958,177.0
0.1858182,0.30451277,0.20516875,0.08761066,0.21688965,178.0
0.046948597,0.0067279986,0.90956074,4.1249128e-05,0.036721375,179.0
0.025322996,0.005419715,0.9423815,3.0074949e-05,0.026845716,180.0
0.031231211,0.00517684,0.9344846,3.0084253e-05,0.029077208,181.0
0.07184487,0.5627669,0.118718065,0.0004075126,0.24626267,182.0
0.00842368,0.9602963,0.012600735,9.717628e-05,0.018582111,183.0
0.025161328,0.0049558203,0.9433516,2.7613867e-05,0.026503598,184.0
0.018583765,0.90292895,0.02966287,0.00015583681,0.048668597,185.0
0.0063313,0.9687367,0.009840664,6.287724e-05,0.0150285065,186.0
0.025228946,0.0049402774,0.94501984,2.8376993e-05,0.024782531,187.0
0.12167842,0.53609526,0.15984313,0.0052451757,0.17713803,189.0
0.15647118,0.019139117,0.10759094,0.0001028652,0.71669596,190.0
0.040404484,0.7766926,0.06518403,0.00028310035,0.117435716,191.0
0.07028765,0.06486195,0.09897752,0.000173667,0.7656992,192.0
0.045753114,0.006590929,0.90764767,3.8791663e-05,0.03996946,193.0
0.9457992,0.003495572,0.02788868,3.182842e-05,0.022784669,194.0
0.02546517,0.004958772,0.94299734,2.7666121e-05,0.026551051,195.0
0.012128099,0.9381238,0.019169353,0.000109114684,0.030469531,196.0
0.069952615,0.06462298,0.096632235,0.00017559472,0.7686165,197.0
0.007262634,0.96610683,0.011235632,8.784778e-05,0.015307025,198.0
0.19105025,0.020563241,0.12413962,0.000112726695,0.66413414,199.0
0.05269503,0.6973566,0.08604513,0.00034473234,0.16355848,200.0
0.94751114,0.0033391805,0.025708027,2.9477753e-05,0.023412164,201.0
0.9479562,0.0033621,0.02614676,3.044025e-05,0.022504535,202.0
0.0053390167,0.9745845,0.008176521,5.8677717e-05,0.011841369,203.0
0.019294703,0.899659,0.030311065,0.00016281151,0.050572444,204.0
0.09521434,0.17798789,0.14410704,0.0003346856,0.582356,205.0
0.8892296,0.005871694,0.054633968,4.6492492e-05,0.05021831,206.0
0.89300746,0.008067875,0.052380208,8.096992e-05,0.046463493,207.0
0.20917888,0.021145932,0.14717396,0.00011534186,0.62238586,208.0
0.9385442,0.004042247,0.031699106,3.7649028e-05,0.025676712,209.0
0.9484893,0.0032041995,0.026416792,2.8440634e-05,0.021861285,210.0
0.005011074,0.97610146,0.007761526,5.683444e-05,0.011069034,211.0
0.10557253,0.5888953,0.13530616,0.0035172787,0.16670866,212.0
0.094276026,0.17610458,0.1537459,0.00032465905,0.5755488,213.0
0.02808032,0.006672818,0.9328253,3.6166584e-05,0.032385398,214.0
0.19297272,0.020657916,0.12431812,0.000113423004,0.66193783,215.0
0.019545117,0.89766455,0.031225987,0.00015941175,0.05140497,216.0
