cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.5365715,0.0045332587,0.054381907,0.09425684,0.19255346,0.11721935,0.00048376957,1.0
0.08160963,0.013218733,0.0314119,0.046890233,0.7799267,0.046024386,0.0009183789,2.0
0.03420489,0.000656236,0.07717358,0.8014802,0.008003865,0.07838765,9.360001e-05,3.0
0.00819725,0.95765245,0.0059115575,0.006993113,0.013204101,0.00680648,0.0012349978,4.0
0.010823061,0.00028436753,0.9176196,0.024771784,0.002600662,0.043855347,4.516817e-05,5.0
0.027988391,0.0005145037,0.030536553,0.8929379,0.0072135986,0.040739108,6.9965885e-05,6.0
0.035324953,0.00031576862,0.047900576,0.03043169,0.003899558,0.88208276,4.4761597e-05,7.0
0.1328301,0.0006854019,0.058430437,0.057848483,0.0095411185,0.7405708,9.357312e-05,8.0
0.15617612,0.00074619707,0.06177591,0.0707906,0.010664723,0.6997453,0.00010114965,9.0
0.2856583,0.0010165683,0.06657738,0.07618713,0.015136922,0.55528784,0.00013586134,10.0
0.12450734,0.043837827,0.058469307,0.084117055,0.6071428,0.07952793,0.0023977954,11.0
0.10371845,0.025020758,0.044819508,0.06620621,0.6958183,0.0628707,0.0015460275,12.0
0.006801537,0.96477646,0.0050042174,0.005894644,0.010672847,0.0057099946,0.0011402898,13.0
0.012864964,0.00036368213,0.90543246,0.03024047,0.0032390878,0.047801044,5.8205704e-05,14.0
0.112217635,0.0006141697,0.056121964,0.057684492,0.008498644,0.7647791,8.40726e-05,15.0
0.8671676,0.000664373,0.018965695,0.037279867,0.014710311,0.061132107,7.991681e-05,16.0
0.7082228,0.00087659195,0.03744463,0.058948506,0.015632983,0.17876254,0.00011198396,17.0
0.043535527,0.00051274674,0.12170225,0.051154654,0.005930167,0.77709,7.455032e-05,18.0
0.88123626,0.0005248079,0.016757414,0.030158555,0.010933464,0.060324986,6.4531894e-05,19.0
0.14433342,0.13389401,0.07968493,0.1075497,0.42757097,0.10195586,0.005011099,20.0
0.015887361,0.000374251,0.87338424,0.03154519,0.0035093867,0.075240895,5.86878e-05,21.0
0.73256737,0.00087539345,0.035455048,0.050140504,0.015321967,0.16552801,0.00011172662,22.0
0.020840298,0.00044800036,0.8207184,0.04356569,0.004365743,0.10999263,6.918165e-05,23.0
0.011573188,0.00030857942,0.91366434,0.024956103,0.0027888885,0.046659704,4.9209768e-05,24.0
0.011676486,0.0003054565,0.9105861,0.027735122,0.002803751,0.04684493,4.8123075e-05,25.0
0.051833402,0.00076598243,0.31699416,0.08089005,0.008352107,0.5410506,0.000113668546,26.0
