cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,cluster_14_prob,GHS_urban_area_id
0.04164967,0.06772917,0.0030692304,0.026194783,0.00068780844,0.06259432,0.0045233015,0.060237087,0.21991916,0.3603245,0.034123816,0.021947522,5.6852132e-05,0.057993203,0.038949568,1
0.045278087,0.02630953,0.008960921,0.015924793,0.0014606271,0.03494929,0.012637418,0.0434029,0.04485538,0.1069178,0.020238537,0.047151677,0.00010254789,0.028704071,0.5631065,2
0.022190386,0.017972235,0.051280137,0.016513854,0.6746096,0.0199262,0.04218034,0.021199666,0.019508079,0.021718021,0.017773576,0.025424292,0.0050946237,0.018642632,0.025966251,3
0.042996906,0.024191564,0.19506213,0.019482367,0.015694981,0.031794645,0.3692519,0.037832707,0.030236987,0.041463476,0.023367729,0.066231094,0.00059575256,0.026178502,0.07561923,4
0.033881865,0.025794897,0.14269672,0.022969153,0.42777973,0.029425435,0.08347375,0.031785984,0.028856453,0.033432357,0.025277032,0.040682565,0.0031336606,0.02701319,0.043797154,5
0.040928967,0.02955844,0.12776528,0.026278261,0.32175413,0.03462491,0.14006594,0.038946513,0.033381592,0.039380923,0.029277591,0.052225884,0.0026565504,0.031579453,0.051575545,6
0.03546168,0.018822439,0.007829317,0.0117854485,0.0012241368,0.026002152,0.011468106,0.033484068,0.031152172,0.07064724,0.015152244,0.04202664,8.356968e-05,0.020897396,0.6739633,7
0.012594564,0.121636644,0.0016322229,0.5996783,0.00048094586,0.025695631,0.0023222144,0.019954424,0.044358864,0.019183533,0.07191088,0.0076658274,4.808545e-05,0.064751856,0.008086105,8
0.024219021,0.14935173,0.0019567413,0.037572186,0.000479368,0.05179254,0.0028484594,0.041098926,0.44432646,0.09013843,0.043258697,0.012467835,4.2058862e-05,0.08318965,0.0172579,9
0.014934717,0.2276095,0.001805378,0.4149156,0.00051515934,0.031717222,0.002565968,0.024207752,0.06609611,0.02512601,0.0809899,0.008820423,5.0397728e-05,0.09093562,0.009710281,10
0.068547115,0.03800578,0.111879036,0.028133847,0.008709525,0.050204664,0.100807466,0.058548734,0.051350214,0.078851074,0.03441235,0.098060794,0.00047478153,0.040863097,0.23115152,11
0.04903824,0.023543978,0.01561588,0.01556233,0.0021369169,0.033918913,0.021822713,0.04165495,0.036539096,0.07196304,0.02020247,0.06507546,0.00013911237,0.025459092,0.57732785,12
0.022690538,0.18917498,0.0020460293,0.04951133,0.00050989207,0.04798403,0.0030150418,0.044190772,0.3315879,0.07546817,0.050962556,0.012805803,4.4981804e-05,0.15269218,0.017315784,13
0.017990047,0.38928747,0.0018426349,0.07962393,0.00047726452,0.03986597,0.0026114036,0.030698007,0.18263586,0.044159535,0.059942346,0.010062279,4.388872e-05,0.12781137,0.012948052,14
0.04207566,0.031602897,0.34053534,0.027535226,0.12537222,0.036208943,0.103266396,0.03885929,0.035949867,0.042493217,0.03052587,0.050628707,0.0025917878,0.0330085,0.059346076,15
0.021679616,0.013991572,0.68355846,0.011446995,0.012530675,0.01719052,0.08408945,0.019396987,0.017020274,0.022233095,0.013279105,0.029355131,0.00044569588,0.014932836,0.0388496,16
0.012677113,0.10686478,0.0016761302,0.6165863,0.0004964508,0.025669664,0.0023803758,0.019955363,0.04187726,0.018717583,0.075499475,0.00779408,4.9917533e-05,0.061620675,0.008134889,17
0.03676031,0.081265606,0.0027130775,0.029190006,0.00062136375,0.06351272,0.0040267156,0.061927386,0.305217,0.252733,0.038467735,0.019590866,5.2051277e-05,0.07196129,0.031960897,18
0.041600306,0.030319244,0.31890908,0.026365343,0.14149944,0.03528017,0.11861494,0.038372852,0.034667827,0.0413694,0.029449482,0.05130891,0.0023589202,0.0318345,0.058049582,19
0.07113735,0.03552563,0.0070044026,0.019862985,0.0012845584,0.05489259,0.010729082,0.07014618,0.069826,0.23129416,0.02748792,0.059660032,9.4517534e-05,0.037721246,0.30333337,20
0.021050982,0.015072493,0.7026102,0.012706381,0.022742573,0.017617682,0.058144994,0.019201323,0.017691767,0.021842565,0.014319031,0.026301593,0.0007146587,0.015890501,0.034093287,21
0.0637516,0.031944767,0.034517374,0.02210823,0.0040223706,0.044687632,0.043710936,0.053561803,0.046780843,0.082421966,0.028118718,0.08952287,0.00024802634,0.034435723,0.42016718,22
0.03921147,0.029509718,0.19358493,0.026079305,0.30866393,0.033836715,0.098863274,0.036507558,0.033211235,0.03878081,0.028811196,0.047222003,0.0031680139,0.030850302,0.05169953,23
0.035574988,0.08773187,0.0027592236,0.030818934,0.0006330508,0.06224933,0.004048961,0.05897051,0.32336572,0.22742082,0.039588615,0.019137599,5.3298012e-05,0.07598536,0.03166173,24
0.098419346,0.027227668,0.021196945,0.020065319,0.0037666173,0.050424,0.06753712,0.07108875,0.03879058,0.06458835,0.028700428,0.35615093,0.00022632125,0.02940371,0.12241395,25
0.05105474,0.02955365,0.31394625,0.023135776,0.012836105,0.038354293,0.15052098,0.043906994,0.037723646,0.052895326,0.027830118,0.07305458,0.00058654667,0.03154973,0.11305131,26
0.038734674,0.031173002,0.13109899,0.028151125,0.3903561,0.034605063,0.074933335,0.03649021,0.03426187,0.038660623,0.030475741,0.04439708,0.0058059557,0.032239836,0.048616413,27
0.04605142,0.024188763,0.11905799,0.019170107,0.011146786,0.03288655,0.4166484,0.040421896,0.03093713,0.044005517,0.023476547,0.07744771,0.00047456592,0.026506254,0.08758036,28
0.07548728,0.032123804,0.0422614,0.023742286,0.0056770374,0.048389092,0.123965055,0.06703241,0.045044105,0.07484453,0.030950885,0.1707786,0.00031477405,0.036547277,0.22284146,29
0.052273553,0.029534986,0.2603747,0.023155237,0.013142625,0.0387172,0.19473355,0.045242447,0.037776705,0.053388514,0.027934242,0.07797037,0.0005841294,0.031793535,0.113378175,30
