cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.020578088,0.04272208,0.06407907,0.03634334,0.05515366,0.009571761,0.08443171,0.028811106,0.028930789,0.00095360255,0.6284248,1.0
0.023999784,0.047874466,0.18439956,0.07772501,0.47151962,0.007239188,0.07581908,0.043221377,0.033309527,0.00062464963,0.034267668,2.0
0.017439347,0.04139483,0.020818537,0.14640474,0.63886595,0.002079819,0.051374186,0.0455012,0.026638018,0.0002289613,0.009254433,3.0
0.02476293,0.03651348,0.5661886,0.04296325,0.079945825,0.05130841,0.04937542,0.03298238,0.029891733,0.0020108828,0.084057085,4.0
0.028365666,0.04667295,0.0023964485,0.061434515,0.009925641,0.00043656328,0.013910481,0.771327,0.06368368,6.30977e-05,0.0017839324,5.0
0.00243044,0.0039463737,0.9552265,0.005036235,0.0121980915,0.0020512461,0.0056963293,0.0035403103,0.0030706888,0.0001218221,0.0066819293,6.0
0.009797268,0.064182945,0.005111392,0.02391406,0.01756132,0.0007627404,0.8326388,0.01944981,0.020759601,9.992152e-05,0.0057221483,7.0
0.053648748,0.33404714,0.0039681117,0.042958777,0.013480847,0.00075908896,0.037926335,0.11823042,0.39125976,0.0001138574,0.0036069683,8.0
0.02728868,0.68259275,0.0032445635,0.035107106,0.011536815,0.00059055025,0.042001598,0.0681994,0.12633899,8.6332104e-05,0.003013253,9.0
0.13209139,0.0606663,0.0025892165,0.022364091,0.0077885306,0.0005463937,0.015650267,0.07595519,0.67998403,8.6010834e-05,0.0022785924,10.0
0.008248191,0.05242315,0.0046050344,0.022265108,0.016582279,0.00067324715,0.8557821,0.017065959,0.017192623,8.75257e-05,0.005074891,11.0
0.02515641,0.09569416,0.026615962,0.062348485,0.07337209,0.0034931838,0.58792746,0.04512552,0.044495437,0.0004224788,0.035348788,12.0
0.019681657,0.031907674,0.063124925,0.028566416,0.03923264,0.023352725,0.047615815,0.024432177,0.024869584,0.0020763201,0.69514,13.0
0.8542227,0.019222807,0.0018957983,0.011954985,0.0049820677,0.00044575147,0.0077415924,0.031052085,0.066803746,7.385915e-05,0.0016047141,14.0
0.84950054,0.020109547,0.0020484733,0.012753259,0.0053418577,0.0004865444,0.008224796,0.032727104,0.06698989,8.1181206e-05,0.0017368625,15.0
0.023407867,0.07527309,0.026538223,0.170589,0.45323542,0.002661415,0.13295592,0.060614694,0.039685104,0.00029873804,0.014740582,16.0
0.021696618,0.69218177,0.004369364,0.04139151,0.015998505,0.0007529417,0.097394,0.05286232,0.06896996,0.00010708274,0.0042760265,17.0
0.094336726,0.059768546,0.0022780793,0.019821713,0.006904508,0.00047593823,0.014496595,0.06562753,0.7341942,7.454466e-05,0.0020215954,18.0
0.023150744,0.060244523,0.02133008,0.25920025,0.4484393,0.0023100988,0.07095676,0.06657278,0.036991913,0.00026329616,0.010540329,19.0
0.037876617,0.09407437,0.08073521,0.073529854,0.10759957,0.010773302,0.23878278,0.056787524,0.057321884,0.0011816216,0.24133724,20.0
0.012888349,0.03707629,0.004984463,0.7923253,0.039929766,0.0006955267,0.026083948,0.059962325,0.022919014,8.811511e-05,0.0030469052,21.0
0.09388227,0.0596006,0.002282121,0.019861497,0.0069309217,0.00047512713,0.014501585,0.06553311,0.7348408,7.420951e-05,0.0020178093,22.0
0.5685795,0.046699844,0.0032817656,0.026301311,0.009468649,0.0007243732,0.015701713,0.08788416,0.23847392,0.000116307994,0.0027683962,23.0
0.4114534,0.058552783,0.00355985,0.026975011,0.010134686,0.0007818114,0.018488038,0.08327472,0.38355437,0.0001254054,0.00309992,24.0
0.01927071,0.04676593,0.020956878,0.15413593,0.61024606,0.0020713895,0.056928188,0.0500747,0.03002506,0.00022793507,0.009297203,25.0
0.4430409,0.05615244,0.00348288,0.026747324,0.00993485,0.00076727144,0.017875452,0.08440293,0.35444766,0.00012336322,0.0030249334,26.0
0.012548255,0.021011962,0.039013308,0.018449208,0.025411414,0.012288996,0.032370813,0.015726032,0.016096756,0.0011462461,0.80593705,27.0
0.02332216,0.06183677,0.012802322,0.5753827,0.1401342,0.0016227928,0.054101057,0.08463801,0.0388985,0.00019657088,0.0070649288,28.0
0.0067357123,0.011538034,0.8656405,0.015367988,0.04352647,0.0042281705,0.017222492,0.010291951,0.008719742,0.00028331956,0.01644557,29.0
0.026371274,0.29567474,0.009532769,0.10209122,0.043634646,0.0014340924,0.37323305,0.07508393,0.06404817,0.00019095343,0.008705043,30.0
0.01548983,0.03384171,0.058013514,0.06063636,0.70487285,0.0033440487,0.054250784,0.030367274,0.02245607,0.000315443,0.016412111,31.0
0.061055597,0.0949585,0.0024570362,0.022641016,0.0076765474,0.00050000724,0.018339654,0.07110338,0.718956,7.744501e-05,0.0022348245,32.0
0.03847667,0.10008806,0.077780716,0.077254124,0.11390452,0.009955567,0.27455246,0.058891207,0.059299376,0.0010976301,0.18869975,33.0
0.0023481604,0.0038816107,0.9555347,0.004962765,0.0122083,0.0019581302,0.0056914664,0.0034575749,0.002987761,0.00011795999,0.0068516354,34.0
0.008519668,0.047521498,0.0054354137,0.022314666,0.018727664,0.00077391305,0.85647833,0.016874205,0.017109169,9.898619e-05,0.0061464994,35.0
0.020196462,0.054265346,0.010236203,0.64956015,0.10084552,0.0013404834,0.045636546,0.07791911,0.03397888,0.00016474888,0.005856565,36.0
0.024211433,0.04020397,0.16443978,0.03943217,0.063925944,0.03270987,0.062075764,0.031676132,0.030861255,0.0020482163,0.5084154,37.0
0.8417103,0.021324437,0.0022416837,0.0137669435,0.0058174147,0.00053415244,0.008845197,0.034793966,0.0689846,8.9178284e-05,0.0018920958,38.0
0.015004311,0.037539423,0.018002423,0.12048316,0.6878848,0.0017429369,0.048880197,0.038768776,0.023444885,0.00019091192,0.008058229,39.0
