cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.19175996,0.01027854,0.021884957,0.046702914,0.10812704,0.030961314,0.042278066,0.0854422,0.00023731276,0.09254459,0.2831212,0.08666194,1
0.26446047,0.009158571,0.03040519,0.040011507,0.13161707,0.02507778,0.054032017,0.2023262,0.00022899812,0.056678656,0.106550604,0.07945301,2
0.026842449,0.016328044,0.6892049,0.013988347,0.034512386,0.0107253995,0.08334869,0.066843286,0.0004658767,0.0147959255,0.022788119,0.020156618,3
0.3773939,0.006316239,0.024652814,0.042997926,0.11200827,0.023952749,0.03723415,0.18615225,0.00018824838,0.046321884,0.05204667,0.090734825,4
0.025463905,0.009817618,0.6936405,0.011498724,0.03310617,0.008454004,0.08152314,0.08687471,0.00026344557,0.01223708,0.019510861,0.01760986,5
0.026666699,0.009433432,0.71310455,0.0119539825,0.030978838,0.008906284,0.06212922,0.08669771,0.00027083012,0.012698093,0.019437766,0.017722603,6
0.085566394,0.030461045,0.048927624,0.03491803,0.13843767,0.025469368,0.14552759,0.117654346,0.00043696022,0.053567424,0.25721583,0.061817724,7
0.034787532,0.0032557454,0.0058096442,0.21583867,0.017549986,0.548435,0.007911757,0.013166081,0.00014723321,0.08782409,0.018753802,0.04652042,8
0.07589959,0.0060000583,0.009302167,0.075611174,0.035674687,0.06458509,0.014673545,0.024416514,0.00017884876,0.5331535,0.09094204,0.06956285,9
0.026692282,0.0028915175,0.004921651,0.111636505,0.013619443,0.70180625,0.006533418,0.010669751,0.00013330365,0.07299834,0.016021786,0.032075778,10
0.029290853,0.0031736344,0.0052635483,0.1135425,0.014842549,0.66966075,0.0071144267,0.011511384,0.00014188832,0.09241655,0.018418603,0.0346233,11
0.03040732,0.003244304,0.0053804414,0.11271612,0.015142002,0.6591962,0.007252066,0.011812669,0.00014333769,0.100332916,0.019223388,0.035149343,12
0.054111574,0.004019891,0.0065472517,0.08278297,0.022982126,0.08450146,0.009721177,0.016651757,0.00013497949,0.62323314,0.043420006,0.05189365,13
0.31266502,0.0045470577,0.012331168,0.10654203,0.07451866,0.039066937,0.019532016,0.049193908,0.00015526963,0.076164275,0.0393889,0.26589477,14
0.057065424,0.0042706095,0.0071603456,0.13201788,0.024152325,0.16389628,0.01037011,0.017786535,0.00015580078,0.48595545,0.037824478,0.05934476,15
0.18971437,0.0048538507,0.0107203545,0.20381229,0.044482857,0.087956965,0.015792627,0.033646233,0.0001722662,0.22126809,0.04595038,0.14162968,16
0.040525775,0.0035295994,0.006116824,0.22388117,0.019607544,0.4636469,0.008544885,0.01430748,0.00014819246,0.14315414,0.023170441,0.053367093,17
0.059547562,0.0031375473,0.0064756228,0.53238285,0.023724454,0.13816762,0.009169282,0.017155752,0.00012896628,0.10455229,0.02156572,0.08399233,18
0.51328224,0.004214252,0.012210776,0.07364607,0.058580365,0.03335656,0.018153327,0.052301306,0.00014174284,0.067526385,0.037742775,0.12884425,19
0.029683825,0.0031551647,0.005255268,0.11181101,0.014777193,0.66780984,0.007078906,0.011538982,0.00014003628,0.0957826,0.0185759,0.034391273,20
0.14637128,0.0068249432,0.036526818,0.027729202,0.09473802,0.017192252,0.051269025,0.49256942,0.00019294005,0.030600179,0.043426942,0.052558962,21
0.027905094,0.003135679,0.0053225774,0.105028294,0.01420669,0.70288354,0.0069668237,0.01137178,0.00014671055,0.07380156,0.016942421,0.032288797,22
0.53363097,0.0041515813,0.0125556225,0.0624171,0.06362729,0.028800659,0.018959954,0.05788704,0.00013737302,0.057652824,0.03680416,0.12337538,23
0.33751178,0.0047506327,0.012645402,0.13604689,0.060046438,0.051495597,0.018609002,0.046887115,0.00016785425,0.09713864,0.04056667,0.194134,24
0.053448055,0.055846334,0.39294574,0.03188094,0.067144215,0.025665613,0.14058769,0.10269437,0.0017448035,0.033981238,0.050881173,0.043179844,25
0.13438001,0.004253781,0.0095603615,0.33931264,0.039633602,0.09569935,0.013875612,0.028770203,0.0001613654,0.14617872,0.03398115,0.15419328,26
0.010754791,0.8749908,0.015150993,0.007649955,0.013618713,0.006785928,0.019611727,0.01342537,0.0005717929,0.00975686,0.017886143,0.009796842,27
0.095891386,0.006099278,0.03566137,0.020879982,0.08437261,0.013136222,0.0511573,0.5925829,0.00016448298,0.02328905,0.03654121,0.04022419,28
0.09088961,0.0066398056,0.04700836,0.022116236,0.07223971,0.014259885,0.051686,0.59799916,0.00019028955,0.023655804,0.03396322,0.03935194,29
0.081339926,0.003637041,0.00752187,0.43088138,0.028887939,0.1305502,0.010851454,0.020798802,0.0001423931,0.15395603,0.02775861,0.10367435,30
0.06303879,0.0061744135,0.04361685,0.016657634,0.07421212,0.010765275,0.061200753,0.6427113,0.0001591817,0.018536167,0.031405073,0.03152252,31
0.09849515,0.0038013924,0.00819238,0.41695273,0.033115584,0.10602577,0.011927623,0.023570187,0.0001472072,0.13997126,0.029311648,0.12848903,32
0.04451143,0.0033371868,0.006408139,0.4756304,0.021570638,0.24471468,0.008948835,0.01549877,0.00014625996,0.09132962,0.020245539,0.06765849,33
0.028004369,0.003127712,0.005314581,0.1039983,0.014166089,0.7036652,0.006968183,0.011375144,0.00014626267,0.07421516,0.01693538,0.032083627,34
0.055158466,0.004290984,0.0070696413,0.121555805,0.023929846,0.15016459,0.010288902,0.017476814,0.00015469201,0.5133028,0.0388093,0.057798143,35
0.31220496,0.0068264073,0.029101718,0.043186847,0.118219264,0.02433601,0.0419499,0.23942888,0.00020627819,0.044557933,0.050665718,0.08931615,36
0.029146403,0.0033834944,0.0055654855,0.10555883,0.0150867365,0.6838156,0.0074049644,0.01189004,0.0001553701,0.08531676,0.018689634,0.033986654,37
0.056523424,0.0039607715,0.0066813016,0.1134427,0.023250487,0.12125086,0.009803063,0.016971892,0.00014041172,0.55324227,0.037760586,0.056972146,38
0.056499984,0.33707374,0.06124158,0.035413593,0.07438935,0.03033341,0.10133675,0.069538124,0.0011790484,0.050731614,0.13334164,0.048921112,39
0.07280984,0.051625792,0.039716814,0.03970179,0.09184218,0.032367785,0.08046062,0.07232555,0.0005907001,0.06859489,0.39013773,0.059826296,40
0.06158175,0.0037058666,0.0063778493,0.08880203,0.023691418,0.07571456,0.009616832,0.017036099,0.00012429169,0.61517256,0.041259002,0.056917757,41
0.020260192,0.009745786,0.76035136,0.009857003,0.026240302,0.007396449,0.06614548,0.05838713,0.000270429,0.010430534,0.016285645,0.0146296965,42
0.10355853,0.009158326,0.013679695,0.07285903,0.056279585,0.057340346,0.022984387,0.03694696,0.0002421412,0.32326916,0.21524835,0.088433504,43
0.041295018,0.014983947,0.4284377,0.018210342,0.06308064,0.012972396,0.18130073,0.15791355,0.00037261116,0.019336844,0.032398086,0.029698143,44
0.025339978,0.7091027,0.035184663,0.018757299,0.031539626,0.016837789,0.043730624,0.03092619,0.0017763248,0.023401778,0.039918937,0.02348415,45
0.04439958,0.0039890157,0.006741626,0.1572569,0.020347519,0.47449487,0.009307845,0.015614336,0.00016422816,0.19089903,0.027191931,0.049593054,46
0.032575186,0.62534547,0.047767557,0.024076143,0.040147763,0.021631727,0.05665998,0.040304944,0.002567114,0.0296451,0.049303435,0.029975573,47
0.01867172,0.008684655,0.7764573,0.008777632,0.024096686,0.006574154,0.06186355,0.056803316,0.00022724102,0.009450023,0.0152342925,0.013159417,48
0.071547545,0.048243616,0.037296243,0.039514523,0.09056745,0.032156967,0.07631727,0.069139,0.0005683386,0.06898299,0.40596378,0.059702247,49
0.007552525,0.91164577,0.010636408,0.005233653,0.009646342,0.004610345,0.0141601125,0.009544897,0.0003389445,0.0067788363,0.013056708,0.006795497,50
0.02707491,0.0029074745,0.0049325875,0.10666276,0.013586801,0.7029594,0.0065664495,0.010728397,0.00013309775,0.07655549,0.016317839,0.03157482,52
0.01871511,0.009329227,0.79850715,0.009274565,0.022228708,0.007115478,0.047038466,0.049324155,0.00027206537,0.009873893,0.015050692,0.013270552,53
0.02590758,0.015006008,0.723206,0.013383677,0.030574942,0.010430534,0.06389725,0.062458318,0.00044602144,0.014288724,0.02163177,0.018769313,54
