cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.44987315,0.54532605,0.0048007774,1
0.6115907,0.3839054,0.004503956,2
0.9500739,0.048119362,0.0018066822,3
0.9642668,0.034669098,0.0010641424,4
0.9636737,0.035313994,0.0010123044,5
0.96008193,0.038614973,0.0013031673,6
0.83529943,0.16187325,0.0028273994,7
0.11324567,0.8840734,0.0026809815,8
0.18659346,0.8098936,0.003513029,9
0.037403192,0.960783,0.001813781,10
0.08812578,0.90414,0.0077341977,11
0.040859267,0.9570396,0.0021011247,12
0.06292634,0.93263316,0.004440501,13
0.35290915,0.6425475,0.004543373,14
0.06455857,0.93090165,0.0045397733,15
0.26865306,0.72695583,0.0043910802,16
0.06512854,0.9329294,0.0019420636,17
0.18922085,0.8072446,0.003534561,18
0.7413248,0.25493512,0.003740196,19
0.06627173,0.928941,0.004787197,20
0.42032444,0.5747409,0.0049347025,21
0.07683506,0.9170322,0.0061327643,22
0.61969674,0.3757095,0.004593764,23
0.6678513,0.328006,0.0041426276,24
0.9641876,0.034683257,0.001129083,25
0.36077172,0.634545,0.004683216,26
0.24171118,0.5248443,0.23344448,27
0.8516106,0.14564894,0.0027404851,28
0.9540837,0.04431712,0.0015993081,29
0.3549331,0.6403747,0.004692147,30
0.9419089,0.05666035,0.001430685,31
0.25524837,0.7405972,0.004154417,32
0.56577826,0.42960536,0.0046164016,33
0.045657612,0.9527651,0.0015773003,34
0.050719384,0.94616866,0.0031120176,35
0.9469062,0.051154017,0.0019397897,36
0.04334127,0.9551319,0.0015269179,37
0.055092998,0.9413517,0.003555383,38
0.1722613,0.30117828,0.5265605,39
0.24557486,0.5648135,0.18961166,40
0.06291399,0.9327387,0.0043473085,41
0.96499324,0.03397806,0.0010286862,42
0.23424552,0.66819394,0.09756056,43
0.9647052,0.034237757,0.0010569736,44
0.22395957,0.7019198,0.0741207,45
0.11173155,0.87620354,0.01206485,46
0.21668482,0.4174735,0.36584175,47
0.96249384,0.036466595,0.0010395783,48
0.19491643,0.3560352,0.44904843,49
0.22906047,0.45912257,0.311817,50
0.0412471,0.95710534,0.0016475392,52
0.96036804,0.03831962,0.001312375,53
0.9576747,0.040883265,0.0014421025,54
0.2349793,0.6642382,0.10078244,55
0.95652723,0.041963123,0.0015095036,56
0.09843391,0.89196956,0.0095966095,57
0.12333675,0.8737838,0.002879504,58
0.9560151,0.042545095,0.0014397171,59
0.07146531,0.92303145,0.0055032386,60
0.14549182,0.8336446,0.02086353,61
0.037079148,0.96103793,0.0018829192,62
0.95722264,0.041296776,0.0014805213,63
0.18854414,0.77051604,0.04093978,64
0.95755744,0.04097949,0.0014630666,65
0.9594232,0.03931432,0.0012625543,66
0.9624702,0.036314484,0.0012153536,67
0.9478892,0.050703585,0.0014072318,68
0.9615019,0.03726336,0.0012347269,69
0.9649688,0.034028504,0.0010026982,70
0.17956755,0.7850792,0.035353288,71
0.96433187,0.034551043,0.0011171453,72
0.9602859,0.03847794,0.001236129,73
