cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,cluster_12_prob,cluster_13_prob,GHS_urban_area_id
0.01383417,0.017708769,0.008039648,0.040212076,0.01853966,0.69519216,0.027463762,0.017759595,0.00020766484,0.016547643,0.027190013,0.031221827,0.08421354,0.0018695071,1
0.0059705074,0.007471729,0.004687655,0.015723744,0.0077824225,0.87654376,0.0110960705,0.0075230678,0.00010768619,0.009169521,0.011030544,0.012444407,0.029451976,0.0009969468,2
0.018145945,0.040185712,0.0014325216,0.48824313,0.027784582,0.009612763,0.25364566,0.02399144,6.906649e-05,0.003055228,0.049037326,0.039771944,0.044502713,0.00052193785,3
0.021918235,0.03762262,0.0024635082,0.14725295,0.035104442,0.023852931,0.10151503,0.032827348,0.000102134225,0.004992767,0.08142772,0.06980456,0.44032735,0.000788485,4
0.02402197,0.028725056,0.06273416,0.052473128,0.02937898,0.47002333,0.039107427,0.028488956,0.0008286246,0.10501976,0.037583213,0.041825105,0.07068043,0.00910983,5
0.018276498,0.031540338,0.002969064,0.6141278,0.02691418,0.02457575,0.09202493,0.023078082,0.00012702691,0.0072439476,0.04097935,0.047288757,0.06981194,0.0010422472,6
0.028217547,0.03243208,0.23550005,0.051623113,0.0332511,0.2238265,0.04126094,0.032596666,0.0014985092,0.15044099,0.040637687,0.044200983,0.066422775,0.01809103,7
0.6622687,0.06718524,0.0006434109,0.008379809,0.06518608,0.0026291788,0.017731423,0.11888876,4.1404324e-05,0.0010800841,0.032068755,0.015046942,0.008592834,0.00025734716,8
0.010732251,0.013090805,0.0135496715,0.025157142,0.013478098,0.78675616,0.018469388,0.013185552,0.0002531222,0.023112696,0.018343838,0.020126743,0.04129604,0.002448592,9
0.66943985,0.065151244,0.00060754037,0.008020969,0.06598809,0.0024956428,0.01706771,0.11603678,3.8983526e-05,0.0010243998,0.031034043,0.014648625,0.008203109,0.0002429979,10
0.023732463,0.028235171,0.060663704,0.05089886,0.029100142,0.4833372,0.038247503,0.028194984,0.0008056687,0.098912895,0.037189607,0.04158701,0.07032658,0.008768256,11
0.0082972245,0.010175752,0.010185101,0.020218043,0.010513742,0.83208126,0.014547858,0.010175519,0.00019386665,0.019376887,0.014224332,0.015969815,0.032134864,0.0019057615,12
0.030454688,0.040022276,0.0092531685,0.09904542,0.04556894,0.19682273,0.06711314,0.040740475,0.00029987615,0.020878902,0.06891354,0.09639891,0.28192368,0.0025641706,13
0.601158,0.065639116,0.00059504044,0.007956717,0.06999404,0.0025059117,0.017184757,0.17431237,3.7346406e-05,0.00099615,0.035688855,0.015054005,0.008643878,0.00023378109,14
0.005551662,0.0061802715,0.87130773,0.0088317385,0.006306885,0.02173685,0.007430913,0.0061900048,0.00058542483,0.031073842,0.0072901025,0.007839925,0.010302628,0.009372039,15
0.034745216,0.07377502,0.0012054185,0.047247,0.076778546,0.0077812434,0.13699666,0.066451915,5.9632897e-05,0.0022930438,0.39551574,0.09274223,0.063983165,0.00042510728,16
0.12523599,0.106348865,0.00054151914,0.009459368,0.08724099,0.0025635283,0.024131836,0.53567195,3.1467054e-05,0.000926375,0.07834625,0.01833452,0.010963226,0.00020415436,17
0.6478471,0.06469416,0.00059755513,0.007870678,0.06365328,0.0024794796,0.01683864,0.13926461,3.793564e-05,0.0009991479,0.032772347,0.014368207,0.008340256,0.00023647251,18
0.035217736,0.08783948,0.001103405,0.040939,0.05953919,0.006845694,0.13807182,0.06986128,5.526805e-05,0.0020135662,0.45463857,0.049958535,0.053529233,0.000387282,19
0.0056459988,0.006971922,0.0061643077,0.01422142,0.0072172293,0.88510627,0.0101027675,0.00696049,0.0001238288,0.012232295,0.009848216,0.011143413,0.023056861,0.00120495,20
0.006679205,0.008243641,0.006489566,0.016452676,0.008534235,0.86595553,0.011900716,0.008323689,0.00013615779,0.011766295,0.011887647,0.013147867,0.029203014,0.0012797113,21
0.022038262,0.030999817,0.004900728,0.076318376,0.031586766,0.078247935,0.054824155,0.031170074,0.00016977562,0.009332198,0.058936995,0.057139494,0.5429738,0.0013615715,22
0.060896374,0.4130406,0.00082141627,0.024618171,0.080125175,0.004247235,0.103057005,0.1037294,4.5755874e-05,0.0014885716,0.15612242,0.031043626,0.020455252,0.00030905064,23
0.59196067,0.07045691,0.00061620947,0.008259895,0.06695089,0.0025913245,0.017923357,0.17894137,3.868531e-05,0.0010273744,0.03694324,0.015100287,0.008948022,0.00024176657,24
0.017711263,0.05476302,0.000740163,0.061163448,0.027760247,0.004386975,0.7003209,0.02499092,3.830488e-05,0.0014637439,0.056523833,0.027256152,0.022606276,0.0002747676,25
0.4116275,0.1425827,0.00065089157,0.010377477,0.083339944,0.0028592625,0.02515483,0.24173991,3.986727e-05,0.0011071906,0.051938713,0.01774819,0.010579851,0.0002536417,26
0.04273719,0.044546366,0.11924973,0.050993793,0.044969983,0.06603414,0.04779655,0.044586506,0.106249906,0.080843925,0.047368508,0.048878975,0.053338792,0.20240572,27
0.07302697,0.6269336,0.0005641236,0.01343056,0.062355436,0.0026613884,0.044485785,0.08761385,3.331663e-05,0.00100999,0.058855046,0.018073305,0.010737141,0.00021955722,28
0.026230367,0.04713208,0.0021697609,0.11732106,0.04417021,0.018480204,0.1271457,0.041609827,9.4506795e-05,0.00425595,0.12490646,0.08334525,0.36242822,0.0007103496,29
0.30222064,0.18308306,0.00065296894,0.011216121,0.098376155,0.002939642,0.028586762,0.27900088,3.9429382e-05,0.001123692,0.061643716,0.019556263,0.01130741,0.00025329285,30
0.057612218,0.3552624,0.0011432449,0.04225977,0.07094883,0.005827746,0.21635044,0.076278746,6.4383006e-05,0.0021258113,0.1096139,0.036716145,0.025357636,0.000438755,31
0.6128888,0.07554655,0.0005188185,0.007489203,0.06776792,0.002210829,0.01693409,0.16030174,3.2445812e-05,0.00087947503,0.03372567,0.013751429,0.0077484353,0.00020449155,32
0.4892957,0.14047703,0.0006816524,0.010867753,0.096497014,0.002921492,0.025958838,0.1581021,4.2780175e-05,0.0011816464,0.044458542,0.019048372,0.010195103,0.00027196758,33
0.28145683,0.09415722,0.00059342745,0.009455132,0.13201214,0.0026917136,0.022452284,0.367843,3.5568497e-05,0.001023067,0.05745707,0.020157713,0.010435769,0.0002289863,34
0.018806763,0.021248072,0.5313127,0.03197945,0.021757657,0.09988592,0.026243055,0.021316173,0.0013932734,0.11423869,0.025776356,0.027950274,0.038892087,0.01919944,35
0.043223914,0.1413982,0.0008722249,0.029067125,0.076273784,0.004945922,0.11933614,0.09149385,4.602392e-05,0.0015929478,0.4193583,0.042053614,0.03002101,0.00031695282,36
0.044748172,0.074952975,0.00121055,0.03472638,0.14490007,0.0073084966,0.085363016,0.0876812,6.19122e-05,0.0023150824,0.31323949,0.15605904,0.046996675,0.00043693202,37
0.0275211,0.031707603,0.24264666,0.05087627,0.03243377,0.21242563,0.04045707,0.031713095,0.0015033688,0.16327964,0.039500676,0.0431215,0.064104594,0.018708933,38
0.04083482,0.04279315,0.13720569,0.049885023,0.043255348,0.06735581,0.04634807,0.04284411,0.05740574,0.084868506,0.04589818,0.04754751,0.052582882,0.2411752,39
0.039800394,0.041796915,0.1428788,0.049046908,0.04225423,0.06715343,0.04542378,0.04183903,0.047721356,0.0855295,0.044952538,0.04662651,0.051805068,0.25317147,40
0.0065460545,0.007232518,0.8532084,0.01006212,0.007366415,0.022409836,0.008577529,0.007241636,0.00084062654,0.033016443,0.00842056,0.00900456,0.011547558,0.014525714,41
0.024139907,0.03623683,0.005145632,0.13799533,0.035554603,0.07751118,0.07546224,0.033484623,0.00018426956,0.010888182,0.06465962,0.06903305,0.42819574,0.0015088251,42
0.031545587,0.03375068,0.25231704,0.04216268,0.03424299,0.06741425,0.037878748,0.033793457,0.012126507,0.09461501,0.037361726,0.039257128,0.045745607,0.23778859,43
0.060537208,0.64660335,0.0005896591,0.015019733,0.054114398,0.002818574,0.052792706,0.07489466,3.449167e-05,0.0010569425,0.06160888,0.018135305,0.011565625,0.00022835734,44
0.038939517,0.040974863,0.15056661,0.048382636,0.041423943,0.06729125,0.044675443,0.04102339,0.04002444,0.08628494,0.044206023,0.04587975,0.051268592,0.25905854,45
0.024120636,0.028672611,0.06322708,0.051418852,0.0295123,0.4756876,0.038750883,0.028650422,0.0008269669,0.09926768,0.03773088,0.04202074,0.071127295,0.008986035,46
0.03706365,0.039075386,0.15159084,0.046491716,0.039562304,0.06542931,0.042766403,0.039095815,0.033345703,0.08600903,0.042251386,0.04403384,0.049255475,0.28402904,47
0.0227218,0.038252745,0.0041159303,0.5403695,0.03278298,0.033648383,0.10295244,0.028196573,0.00017469224,0.010331895,0.048118513,0.056126487,0.080754586,0.00145335,48
0.041777372,0.043695547,0.12916963,0.050568745,0.044127353,0.06698318,0.047148827,0.04372575,0.07405893,0.0834801,0.046679325,0.04827417,0.053077716,0.22723332,49
0.03637746,0.038380627,0.15163562,0.04578957,0.03887387,0.0646888,0.0420635,0.038389172,0.031350214,0.0857857,0.041529614,0.043340355,0.04849959,0.29329595,50
0.006798899,0.0085329665,0.0052805236,0.017886939,0.008803259,0.8597584,0.012660582,0.008579003,0.00012150029,0.009919119,0.012607474,0.013881336,0.034054846,0.0011152026,52
0.008931016,0.017105086,0.0010267424,0.79890805,0.013445034,0.007559838,0.06661446,0.01146972,4.692004e-05,0.002340152,0.02162471,0.02212461,0.028434454,0.00036912775,53
0.008696374,0.016662981,0.00099974,0.8021237,0.013106892,0.0074414616,0.065298416,0.0112244515,4.5494147e-05,0.0022696971,0.021377472,0.021667488,0.028727967,0.00035777446,54
0.031594712,0.033814628,0.2549646,0.042260308,0.03429139,0.06763176,0.037960403,0.03385574,0.012094145,0.09466054,0.03743781,0.039312456,0.045861475,0.2342601,55
0.011574415,0.023719372,0.0010951805,0.71028554,0.017764278,0.0077781877,0.116915345,0.015212189,5.1262145e-05,0.0024054432,0.030389288,0.028097432,0.034317203,0.00039484203,56
