cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.9454595,0.054103293,0.00043729413,1
0.94308966,0.05642452,0.0004857932,2
0.9437007,0.0558059,0.0004933012,3
0.9064049,0.092540495,0.0010545227,4
0.9178542,0.08124172,0.00090415677,5
0.939921,0.059542876,0.0005361532,6
0.91339153,0.08562519,0.0009833054,7
0.049396813,0.9502027,0.0004004522,8
0.9197494,0.07981313,0.00043746285,9
0.092715584,0.90580547,0.001479065,10
0.048489172,0.9510949,0.00041589286,11
0.18501845,0.81419367,0.0007879441,12
0.078809895,0.9206935,0.0004965725,13
0.27154797,0.7275227,0.0009293191,14
0.8422737,0.15706468,0.00066162687,15
0.0857679,0.9136918,0.0005402505,16
0.2617499,0.73733205,0.0009180604,17
0.093468055,0.9059972,0.00053482415,18
0.68724287,0.31180182,0.0009552144,19
0.056583103,0.9430027,0.0004142672,20
0.6326843,0.36626214,0.0010536348,21
0.07453024,0.92445284,0.0010169556,22
0.4673158,0.531589,0.0010952054,23
0.53870183,0.4602325,0.0010656788,24
0.9189954,0.080532536,0.00047207746,25
0.15890375,0.84037685,0.0007193507,26
0.06839822,0.93072224,0.0008795095,27
0.29707405,0.7019462,0.0009797865,28
0.9214815,0.077714294,0.0008042037,29
0.13950808,0.8598144,0.0006775472,30
0.5129974,0.48592338,0.0010792186,31
0.058996603,0.9405837,0.00041972895,32
0.33579406,0.66319734,0.0010086162,33
0.051080126,0.9485177,0.0004022418,34
0.63593763,0.36303884,0.0010235424,35
0.88867587,0.10994224,0.0013818567,36
0.06780005,0.93173325,0.00046664357,37
0.6603566,0.33865538,0.000988103,38
0.30466136,0.6645866,0.030752065,39
0.09376439,0.90480715,0.0014285061,40
0.6971985,0.30184746,0.0009540829,41
0.943164,0.056356028,0.0004800023,42
0.09954035,0.8987946,0.0016650364,43
0.90297616,0.096529625,0.0004942528,44
0.12790199,0.8714159,0.0006820479,45
0.049395,0.9501107,0.00049427437,46
0.27122942,0.71038896,0.01838173,47
0.9485587,0.051065408,0.00037591616,48
0.19735618,0.79588705,0.006756814,49
0.26532093,0.7179156,0.016763544,50
0.21997017,0.77917695,0.00085283024,52
0.9425293,0.056966342,0.00050432,53
0.9524185,0.04722,0.00036142542,54
0.0859775,0.9127345,0.0012880205,55
0.95226556,0.04737061,0.0003638621,56
0.05119464,0.9484091,0.00039630837,57
0.93279546,0.06681337,0.00039120603,58
0.95015514,0.049453348,0.00039151526,59
0.13385905,0.8632613,0.0028796112,60
0.21657678,0.77472353,0.008699715,61
0.05105851,0.9484157,0.0005258008,62
0.94413996,0.055366747,0.0004932071,63
0.05397784,0.9454341,0.00058805,64
0.939917,0.059531633,0.0005514588,65
0.94238394,0.057192378,0.00042371647,66
0.94869006,0.050882645,0.0004272343,67
0.89438415,0.1050772,0.00053861964,68
0.9490284,0.050612904,0.00035866114,69
0.8192137,0.18004888,0.0007374639,70
0.082130216,0.9173766,0.00049314863,71
0.9511467,0.04846228,0.00039097006,72
0.9428954,0.05666217,0.00044239956,73
0.9501506,0.04946299,0.00038629203,74
0.95074636,0.048904873,0.000348842,75
0.23457947,0.7544382,0.01098227,76
0.051096555,0.94849956,0.00040385014,77
0.0857522,0.9129658,0.0012819926,78
0.9511545,0.048457205,0.0003883123,79
