cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.034286745,0.33761153,0.037424706,0.012047515,0.0326474,0.08265267,0.0012325067,9.06729e-05,0.019410657,0.0062047704,0.33777267,0.09861805,1
0.021396253,0.13678534,0.022349391,0.012693734,0.020432211,0.052864525,0.0011198831,7.846077e-05,0.01278893,0.0058008945,0.66426575,0.049424652,2
0.010948592,0.013273873,0.0106716845,0.033798017,0.010032168,0.014346358,0.834874,0.0014066655,0.009207791,0.03372364,0.015962068,0.011755146,3
0.027152337,0.04177973,0.026412377,0.55568004,0.023830583,0.047239345,0.022363495,0.00073916593,0.020135479,0.13968045,0.06256802,0.032419045,4
0.023694284,0.034929976,0.022512324,0.65778357,0.020705083,0.038485646,0.020844733,0.00066647027,0.017621022,0.08185793,0.05333637,0.02756256,5
0.0024978758,0.002938425,0.0024378211,0.0065334938,0.0022954245,0.003185204,0.9644364,0.00043084568,0.0021314037,0.007017712,0.0034510386,0.0026443298,6
0.029595276,0.56052506,0.03555257,0.007833939,0.039154354,0.044304486,0.00093660614,7.331795e-05,0.019456614,0.004318253,0.12588654,0.13236299,7
0.063157454,0.016450252,0.07794444,0.0027906133,0.08571919,0.0141592575,0.00057002384,5.718797e-05,0.6941615,0.0020787392,0.009619768,0.03329155,8
0.09220723,0.023608131,0.1581965,0.0032592758,0.15470505,0.019376496,0.00062841136,6.1055885e-05,0.47763833,0.002416652,0.012555113,0.05534775,9
0.06533924,0.01661375,0.07888005,0.0028331776,0.08439869,0.01437574,0.0005778696,5.7900823e-05,0.69152665,0.00210397,0.009753741,0.033539247,10
0.09443506,0.068582095,0.08013619,0.022776878,0.042958215,0.4886128,0.0029180155,0.00021378703,0.039735656,0.018682152,0.06934672,0.0716025,11
0.30041933,0.059386995,0.17504959,0.010389417,0.05950041,0.18701252,0.0015632544,0.00012886987,0.06228515,0.0076262257,0.04249736,0.09414087,12
0.085555024,0.08858151,0.07877676,0.053471766,0.050007872,0.3550508,0.0061296932,0.0004064457,0.044954292,0.05111481,0.10615332,0.07979769,13
0.071942456,0.017357871,0.09943781,0.002760788,0.09521272,0.0151956165,0.0005524296,5.470645e-05,0.6486402,0.0020737106,0.009853113,0.036918577,14
0.048243843,0.10085286,0.05055439,0.011423479,0.02925736,0.5668639,0.0012681821,9.3187446e-05,0.021277033,0.0074101025,0.08636948,0.076386124,15
0.030185513,0.040488835,0.029439602,0.19271864,0.025804441,0.050830208,0.039091792,0.0010998083,0.022766067,0.47992945,0.05406393,0.033581734,16
