cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.10429514,0.27670428,0.058037873,0.06885889,0.49210382,1.0
0.045265988,0.6882598,0.14100073,0.032055132,0.09341837,2.0
0.004572825,0.017159179,0.96670425,0.0050273053,0.0065364917,3.0
0.024290746,0.12819873,0.78809583,0.022244817,0.03716986,4.0
0.02436447,0.12934293,0.78579503,0.022837339,0.03766022,5.0
0.009981827,0.032582406,0.9309608,0.012489178,0.01398575,6.0
0.06862082,0.04657002,0.007897959,0.006517565,0.87039363,7.0
0.9321549,0.015739873,0.004597664,0.0034635148,0.044044044,8.0
0.36955535,0.06713236,0.014547732,0.011986665,0.53677785,9.0
0.93076295,0.01622075,0.004749911,0.003560963,0.044705395,10.0
0.042544324,0.03642153,0.0063505713,0.0056500454,0.9090335,11.0
0.045455694,0.033263687,0.0060384534,0.0054398514,0.90980226,12.0
0.10738753,0.22131036,0.09514659,0.28686306,0.28929248,13.0
0.9044302,0.019652031,0.005612259,0.004494862,0.06581063,14.0
0.7163995,0.051655453,0.011849817,0.008727815,0.21136746,15.0
0.038273122,0.7820154,0.0631194,0.022364536,0.09422753,16.0
0.93130755,0.0156019265,0.004353398,0.0032240455,0.04551318,17.0
0.9260337,0.017621994,0.005267935,0.003940512,0.04713586,18.0
0.024567887,0.8921204,0.025958832,0.007905677,0.049447212,19.0
0.102581,0.04572129,0.008831825,0.0076280674,0.83523786,20.0
0.018145928,0.90776813,0.024584064,0.007882911,0.041618988,21.0
0.90892875,0.022947414,0.0069677476,0.0050518243,0.056104187,22.0
0.067018956,0.72335196,0.040129263,0.016168661,0.15333118,23.0
0.9242119,0.01637934,0.0046786256,0.0036383886,0.05109175,24.0
0.007510258,0.027052213,0.94613725,0.008610067,0.010690178,25.0
0.78208756,0.040254615,0.009780275,0.007387904,0.1604896,26.0
0.09080444,0.15252383,0.029727116,0.032792386,0.69415224,27.0
0.043023344,0.7582036,0.10154935,0.020041047,0.077182695,28.0
0.031129796,0.16958831,0.7276388,0.024955845,0.0466872,29.0
