cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.009094752,0.0088076545,0.0076262886,0.0038580406,0.017552948,0.94277525,0.010285055,1.0
0.037175026,0.035383467,0.023990165,0.0011935421,0.8347038,0.010804447,0.05674945,2.0
0.9222245,0.026637778,0.023840057,8.197549e-05,0.004637156,0.0004132272,0.022165326,3.0
0.9013216,0.033620946,0.028331373,0.00010598823,0.006250418,0.0005397636,0.029829873,4.0
0.035152726,0.048282716,0.8964245,8.738389e-05,0.0031879533,0.00039147068,0.016473275,5.0
0.84873575,0.049702827,0.04061768,0.00018194797,0.011202557,0.00093859975,0.04862061,6.0
0.054999188,0.05408078,0.03750151,0.0023162996,0.7454011,0.022827236,0.0828739,7.0
0.10496538,0.14221954,0.060017537,0.0007965715,0.15645587,0.004872331,0.5306728,8.0
0.014665222,0.01472891,0.009129917,0.0003296253,0.93191624,0.0025957306,0.026634347,9.0
0.10984342,0.13027911,0.062520355,0.0010642642,0.3203862,0.0068475613,0.36905906,10.0
0.064161085,0.06133904,0.050954472,0.013130877,0.16208757,0.57293344,0.07539354,11.0
0.068617634,0.065582566,0.05427728,0.013346486,0.17726082,0.5399687,0.080946416,12.0
0.054896142,0.0533933,0.048099246,0.054876134,0.08646897,0.64254475,0.059721433,13.0
0.06407549,0.17256303,0.71473527,0.00015817626,0.0063868356,0.00072857225,0.041352596,14.0
0.053022142,0.35393968,0.04396044,0.00017098026,0.012157696,0.0008913129,0.5358578,15.0
0.07582219,0.0719866,0.05229318,0.0038573572,0.64904636,0.042021263,0.104972996,16.0
0.06186173,0.10859729,0.036340147,0.00033603897,0.042861614,0.001924063,0.7480791,17.0
0.021506198,0.0661772,0.014598356,8.6065615e-05,0.007678889,0.0004669156,0.8894864,18.0
0.21688901,0.1728767,0.06503154,0.0003919646,0.0382965,0.0021562644,0.504358,19.0
0.012440421,0.011949252,0.010288219,0.004496469,0.025114717,0.9216264,0.014084488,20.0
0.10323294,0.14116386,0.058667596,0.000747807,0.14107302,0.0045277723,0.55058694,21.0
0.096825674,0.103014514,0.053708646,0.001065345,0.48502502,0.0070879613,0.2532728,22.0
0.9129679,0.031273868,0.027836217,7.789778e-05,0.0042876955,0.00038842062,0.023167964,23.0
0.028050877,0.84813815,0.038018975,8.607434e-05,0.004863425,0.00042811158,0.080414385,24.0
0.033546392,0.050833706,0.89546627,8.343869e-05,0.0031009843,0.00037719728,0.016591975,25.0
0.04143645,0.17081878,0.028391715,0.00012707573,0.009950774,0.0006743297,0.74860084,26.0
0.06988422,0.068009645,0.061967257,0.092873044,0.10426373,0.52783483,0.07516721,27.0
0.90216744,0.0334541,0.027726058,0.00010522617,0.006205977,0.0005364291,0.02980474,28.0
