cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,cluster_11_prob,GHS_urban_area_id
0.036825977,0.071234524,0.042546127,0.0062343045,0.03838369,0.051268317,0.047665242,0.003972806,0.2955683,0.07350943,0.041883845,0.29090738,1
0.025270842,0.0602732,0.030236296,0.0024395206,0.014982358,0.036795985,0.035134315,0.0015257283,0.6652317,0.047320366,0.029354267,0.051435422,2
0.033573873,0.04055004,0.035741594,0.31342655,0.24205862,0.044724293,0.03634794,0.024848517,0.051448394,0.066246286,0.03797436,0.07305959,3
0.027892983,0.041256886,0.031117456,0.01826233,0.4572445,0.043256734,0.032729518,0.0070045698,0.07366702,0.088039465,0.03328084,0.14624776,4
0.02999278,0.0490489,0.03572836,0.0046956865,0.06292785,0.07284919,0.03692026,0.0020375657,0.070334695,0.5638136,0.04269971,0.028951399,5
0.030357243,0.036668744,0.032212283,0.39666367,0.19783853,0.03982951,0.03286898,0.025794322,0.0467602,0.058080792,0.03404872,0.06887709,6
0.05177429,0.4039873,0.07110528,0.0012034827,0.0065155784,0.07216981,0.09931882,0.0007410984,0.18128602,0.038136292,0.06257971,0.011182292,7
0.79011583,0.016212339,0.0661457,0.00013918348,0.0006066203,0.011059228,0.0760813,8.541654e-05,0.0031678642,0.0028090244,0.03283127,0.00074614654,8
0.0053921756,0.017023295,0.0067360266,0.00031600325,0.001906544,0.008368793,0.008181174,0.00019382776,0.9321266,0.008880338,0.0064783967,0.004396878,9
0.7882212,0.016293474,0.06769253,0.00013998972,0.0006092269,0.011037248,0.076279975,8.600205e-05,0.0031874853,0.002812579,0.0328891,0.00075122085,10
0.0025353602,0.00409777,0.0028392167,0.00087860966,0.0046932544,0.003342956,0.0030732718,0.00058673305,0.00985241,0.0048390175,0.0028256213,0.96043575,11
0.026862,0.048232798,0.03069244,0.005964005,0.036344502,0.036938883,0.033841964,0.0038235232,0.15623084,0.054392047,0.030435923,0.5362411,12
0.030120775,0.04272077,0.03277655,0.022258246,0.073358804,0.03734805,0.034747425,0.017035257,0.07595227,0.051016603,0.03274015,0.54992515,13
0.78948134,0.01678539,0.06373775,0.00014517059,0.00063271326,0.011410038,0.07774993,8.911671e-05,0.0032970381,0.0029257457,0.03296854,0.0007771976,14
0.05022115,0.33027864,0.066963404,0.0013511438,0.0075569744,0.07633143,0.09271397,0.00082235044,0.25348282,0.045940243,0.06135608,0.0129818125,15
0.036330577,0.061469696,0.041362777,0.011437456,0.13045257,0.05761109,0.04483361,0.0056956825,0.15227042,0.119336486,0.04345368,0.295746,16
0.07248939,0.1318016,0.11017939,0.00023084429,0.0011053344,0.027469236,0.5835953,0.00014057015,0.008664961,0.006140567,0.056705747,0.0014771044,17
0.78491133,0.017499745,0.066835105,0.00016223817,0.00070161733,0.012223041,0.07476904,9.979363e-05,0.003586509,0.0031949135,0.035156228,0.0008604153,18
0.033277947,0.056720335,0.039337404,0.0053629964,0.0739153,0.076523796,0.04154762,0.0023695037,0.0917703,0.49534863,0.04599965,0.03782651,19
0.019059427,0.033144586,0.02166682,0.004797157,0.028537877,0.02594012,0.023732841,0.0031011796,0.09745041,0.038167,0.021520143,0.68288237,20
0.029499894,0.7382904,0.04191821,0.00039654248,0.0020679228,0.0345381,0.07196699,0.00024188888,0.031163044,0.012540621,0.03421873,0.0031576615,21
0.15482478,0.043126673,0.11141557,0.0001734472,0.0007957281,0.017400231,0.61566526,0.00010622547,0.0051855324,0.0040603853,0.046217214,0.0010289866,22
0.024392623,0.040914916,0.028993297,0.003196064,0.038019992,0.062227592,0.030433584,0.0014212714,0.055980973,0.65948904,0.03496036,0.019970207,23
0.78999895,0.016780552,0.065598905,0.0001518727,0.00065861363,0.011665707,0.07390246,9.3314135e-05,0.0033871024,0.00301724,0.033937264,0.0008079607,24
0.025367051,0.04239574,0.033567756,0.0016185119,0.012769121,0.11474378,0.03210803,0.00078414654,0.03673553,0.6443734,0.04622087,0.009316112,25
0.094887115,0.13128848,0.1439673,0.0005465069,0.0028286895,0.1776307,0.19404429,0.0003131419,0.017687391,0.020268131,0.21330614,0.0032321375,26
0.047834694,0.059665795,0.050571196,0.0887178,0.10289418,0.055082507,0.052444752,0.14896747,0.08322098,0.06791337,0.050541945,0.1921453,27
0.038023263,0.058734894,0.0441343,0.008024298,0.13905367,0.082379825,0.045732368,0.0032684817,0.08439151,0.400137,0.05176081,0.04435954,28
0.023608515,0.04853646,0.030975884,0.0012750363,0.009950504,0.106373385,0.032316547,0.0006403184,0.04456717,0.65232486,0.040899713,0.008531441,29
0.01831598,0.0379465,0.022942668,0.0013293658,0.011615823,0.059509523,0.02483918,0.0006564563,0.04899639,0.7358038,0.028262617,0.009781751,30
0.016184982,0.020911511,0.017625993,0.025029553,0.743301,0.024206769,0.018025015,0.005542828,0.028518846,0.043985102,0.019181747,0.03748675,31
0.11489157,0.102857694,0.1743066,0.00034188406,0.0016777104,0.06327836,0.37121955,0.00020154173,0.010935249,0.010254432,0.14799969,0.002035689,32
0.041243058,0.0781156,0.04878548,0.0075296066,0.08576837,0.07732281,0.053087845,0.003735674,0.2223882,0.21550345,0.052826572,0.11369332,33
0.0051264423,0.016120847,0.0064130863,0.00030323386,0.0018377961,0.0080202995,0.007768022,0.00018561954,0.9352121,0.008597752,0.0061826324,0.0042322027,34
0.03605182,0.069060646,0.04170952,0.0063213506,0.039072264,0.050403595,0.04647418,0.004030005,0.2780483,0.07281148,0.04116316,0.31485373,35
0.052345414,0.2186969,0.086777754,0.0008317027,0.0048217485,0.32228115,0.09925846,0.00046909673,0.042762987,0.048532963,0.11749488,0.0057269423,36
0.005918317,0.00913611,0.00654985,0.002684772,0.013361054,0.007707591,0.0070539378,0.0017864971,0.019567132,0.011213734,0.006549561,0.90847135,37
0.2545759,0.042341888,0.13687505,0.00020034278,0.0009107444,0.019543864,0.47892052,0.00012269308,0.0056752283,0.0045732427,0.055094812,0.0011656445,38
0.037771456,0.05171762,0.040920172,0.054113936,0.1994753,0.04973776,0.0429789,0.024980899,0.08426865,0.07557014,0.04209872,0.2963665,39
0.014638105,0.021841701,0.016103208,0.0076744477,0.03205941,0.018527983,0.017218616,0.005530146,0.043350354,0.025833508,0.016040565,0.78118193,40
0.07009863,0.35539573,0.0975487,0.00034025623,0.0016597299,0.037932932,0.34928977,0.00020776555,0.014791467,0.0094115725,0.06104,0.0022834414,41
0.037588548,0.055704013,0.04310838,0.011066693,0.28159282,0.07438849,0.044371046,0.0042084954,0.081292816,0.26222333,0.0496749,0.05478042,42
0.007561688,0.011568523,0.008374504,0.0034353875,0.01569224,0.009695713,0.008978904,0.0024111588,0.02431283,0.013659433,0.0083370665,0.88597256,43
0.014394664,0.023968933,0.01832341,0.0010129354,0.008452777,0.057689212,0.018158484,0.0004830805,0.022047397,0.80504644,0.024633203,0.005789501,44
0.037991714,0.07640149,0.04403403,0.0056520286,0.0348561,0.053155977,0.049814925,0.00360585,0.37053654,0.07496502,0.04324147,0.20574486,45
0.032254092,0.059773326,0.037172947,0.0064017624,0.039822817,0.045067936,0.04108962,0.004067709,0.2144045,0.0664129,0.036850758,0.41668168,46
0.045749795,0.056087427,0.048162557,0.09641153,0.09514135,0.05218545,0.049810708,0.209687,0.075949356,0.06347798,0.048157085,0.15917979,47
0.031063888,0.03899125,0.03335116,0.098465465,0.47145185,0.043531943,0.03418317,0.015602955,0.051888146,0.07107647,0.03575838,0.07463531,48
0.024354404,0.035240572,0.026648043,0.015413962,0.056076568,0.030423751,0.02830764,0.011618048,0.06540732,0.04174168,0.02657599,0.63819206,49
0.041556235,0.050073244,0.043561004,0.09931877,0.08352067,0.046982333,0.044929627,0.2979194,0.0658674,0.056416195,0.043587923,0.12626721,50
0.020248141,0.07823228,0.026031833,0.00090484973,0.005318607,0.03194078,0.03257113,0.00055279635,0.7403095,0.02836819,0.024722386,0.010799497,52
0.009107703,0.010693133,0.0095824385,0.84114724,0.04001729,0.011487394,0.00974549,0.0107020335,0.013141374,0.015706742,0.010054421,0.018614791,53
0.03615,0.056744136,0.042571638,0.0070249233,0.11165104,0.08162391,0.043734167,0.0029202772,0.08192701,0.44494978,0.05028237,0.040420752,54
