cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,GHS_urban_area_id
0.029573848,0.022290261,4.999775e-05,0.0019871045,0.9460988,1.0
0.034595847,0.026625402,6.2637024e-05,0.0024450822,0.936271,2.0
0.03350292,0.9368578,6.300983e-05,0.0033139116,0.02626235,3.0
0.19508356,0.4412131,0.00022092438,0.010350793,0.35313162,4.0
0.15191281,0.13487552,0.014523091,0.58528,0.113408595,5.0
0.028855694,0.9459845,5.0463135e-05,0.0026459729,0.022463389,6.0
0.03222003,0.02174989,4.8157108e-05,0.0019654853,0.94401646,7.0
0.027991295,0.019661618,4.1589894e-05,0.0017008728,0.9506047,8.0
0.1106147,0.056568902,0.00010202757,0.004617956,0.82809645,9.0
0.028512185,0.019967785,4.34687e-05,0.0017676143,0.94970894,10.0
0.60092497,0.18922786,0.00069666037,0.07881959,0.13033089,11.0
0.029559571,0.021362634,4.6526904e-05,0.0018779694,0.94715333,12.0
0.028465865,0.021467164,4.6256595e-05,0.0018560432,0.9481647,13.0
0.92863923,0.03526388,5.7042314e-05,0.0039384672,0.032101355,14.0
0.18366909,0.16882588,0.03645306,0.46433893,0.14671299,15.0
0.05828172,0.037311085,6.4763044e-05,0.002817968,0.9015245,16.0
0.030965243,0.022464374,5.1425723e-05,0.0020585824,0.9444604,17.0
0.0278868,0.020451335,4.4489298e-05,0.0017904175,0.94982696,18.0
0.03459972,0.029365623,5.7510548e-05,0.0022993796,0.93367773,19.0
0.029642856,0.022874864,4.965781e-05,0.001977927,0.9454547,20.0
0.04277802,0.02614124,5.2916275e-05,0.002247207,0.9287806,21.0
0.02971613,0.021944633,4.989731e-05,0.0019831595,0.94630617,22.0
0.6530812,0.16909404,0.0005525607,0.057860553,0.11941169,23.0
0.031920034,0.023706598,5.508289e-05,0.0021840853,0.9421342,24.0
0.906437,0.046541974,8.6628046e-05,0.006316587,0.040617887,25.0
0.07083696,0.040613156,7.388951e-05,0.003256335,0.88521963,26.0
0.18774252,0.1785742,0.1550056,0.31583512,0.16284254,27.0
0.17843695,0.55664456,0.0002046233,0.009811208,0.25490272,28.0
0.16382553,0.10874594,0.0013429126,0.6490947,0.076990984,29.0
0.034163274,0.028240884,6.148381e-05,0.002410971,0.9351234,30.0
0.079892,0.8355414,0.00010986405,0.005483353,0.0789734,31.0
0.028501203,0.021278583,4.2688644e-05,0.0017459986,0.94843155,32.0
0.06812783,0.06269441,9.14146e-05,0.0038570727,0.8652293,33.0
0.029508907,0.023064949,4.8747235e-05,0.0019474821,0.9454299,34.0
0.5305818,0.20423602,0.0009310413,0.123669215,0.14058204,35.0
0.060116448,0.057556327,8.849213e-05,0.0036631161,0.87857556,36.0
0.029164158,0.021800406,4.337419e-05,0.001773424,0.94721866,37.0
0.18570799,0.17113946,0.039931554,0.45386258,0.14935842,38.0
0.12505399,0.12119294,0.46920097,0.1702543,0.11429782,39.0
0.17567132,0.16815738,0.22690566,0.2741168,0.1551489,40.0
0.18922171,0.17995456,0.14541337,0.3215082,0.16390216,41.0
0.063751005,0.05268772,0.002298076,0.8395454,0.041717812,42.0
0.1916486,0.17808919,0.056600988,0.41624838,0.15741284,43.0
0.903924,0.039832022,6.411578e-05,0.003992591,0.05218724,44.0
0.12080006,0.117532246,0.4901273,0.16033487,0.11120552,45.0
0.39868343,0.20379306,0.0013427368,0.2571363,0.13904446,46.0
0.19113046,0.18079525,0.12927459,0.33456415,0.16423553,47.0
0.030862523,0.9442071,4.4703487e-05,0.00239237,0.022493327,48.0
0.14726785,0.14231496,0.3677358,0.20957959,0.13310184,49.0
0.18098216,0.16446888,0.031699266,0.48001507,0.14283462,50.0
0.029965235,0.022498846,5.040042e-05,0.0020037107,0.9454818,52.0
0.028557029,0.94845,4.7723603e-05,0.0025751917,0.02037004,53.0
0.038385544,0.9287998,7.598614e-05,0.0040306086,0.028708067,54.0
0.19285771,0.18245964,0.11221348,0.34770095,0.16476817,55.0
0.035700597,0.93305945,7.0077986e-05,0.0036856323,0.027484208,56.0
0.03482684,0.022911692,4.7295496e-05,0.001967859,0.94024634,57.0
0.18183967,0.16663037,0.033860058,0.473096,0.14457382,58.0
0.030964408,0.9450057,5.0049977e-05,0.0027375796,0.021242285,59.0
0.87388664,0.05091456,7.642419e-05,0.00462654,0.07049581,60.0
0.7876191,0.07546039,0.00011372618,0.006555358,0.13025141,61.0
0.13933559,0.06627505,0.00011479073,0.005279035,0.78899556,62.0
0.028971538,0.9464446,5.1021474e-05,0.0027089927,0.021823907,63.0
0.026419006,0.020901712,0.0006281227,0.93599916,0.01605204,64.0
0.8046161,0.10624422,0.00021047887,0.017345205,0.07158404,65.0
0.03243288,0.9382958,6.0043156e-05,0.003110862,0.026100505,66.0
0.028139409,0.9493873,4.5029403e-05,0.0024352414,0.019993037,67.0
0.053952795,0.90669537,9.732992e-05,0.0055628517,0.033691656,68.0
0.028725205,0.94611055,4.781487e-05,0.002498656,0.022617783,69.0
0.033717774,0.93490785,6.365736e-05,0.0032591613,0.028051624,70.0
0.92338496,0.03344749,5.747505e-05,0.0037299441,0.039380148,71.0
0.030358145,0.94447446,5.386926e-05,0.0028853088,0.022228286,72.0
0.030919068,0.9429216,5.4788492e-05,0.0029079563,0.02319663,73.0
0.93816245,0.029246612,5.0862298e-05,0.003481737,0.029058313,74.0
0.027681684,0.94959295,4.488141e-05,0.0023977405,0.020282822,75.0
0.18491678,0.1761655,0.17335795,0.30439728,0.16116253,76.0
0.02881182,0.020943735,4.65871e-05,0.0018725841,0.9483253,77.0
0.032049347,0.024428165,5.5598004e-05,0.0022029688,0.9412639,78.0
0.030763384,0.94570726,4.8864815e-05,0.002679904,0.020800546,79.0
0.027454058,0.9501743,4.3616812e-05,0.0023328438,0.01999517,80.0
0.78485096,0.109181024,0.00026447492,0.022764979,0.08293853,81.0
0.027750317,0.94892246,4.661887e-05,0.0024764817,0.020804094,82.0
0.030428523,0.9435412,5.517514e-05,0.002916568,0.02305853,83.0
0.10826899,0.10576071,0.54758096,0.13754474,0.10084454,84.0
0.036823932,0.027607353,6.8473346e-05,0.0026619106,0.9328383,85.0
0.028883861,0.019920297,4.1596e-05,0.0017122045,0.949442,86.0
0.037125017,0.029552884,0.001017781,0.90911704,0.023187364,87.0
0.03460824,0.9395548,4.7228976e-05,0.002590513,0.023199191,88.0
0.03278327,0.9374374,6.195482e-05,0.0032021063,0.026515188,89.0
0.17864907,0.17102788,0.2112368,0.2816161,0.1574702,90.0
0.03393328,0.9371073,5.118823e-05,0.0027006764,0.02620752,91.0
0.023373745,0.018585086,0.00056908256,0.9432022,0.01426987,92.0
0.030367693,0.94274163,5.506943e-05,0.0028710153,0.023964632,93.0
0.03264956,0.9415996,4.631071e-05,0.0025040028,0.023200504,94.0
0.034628835,0.93707216,6.324523e-05,0.0034326827,0.024803065,95.0
0.033107527,0.023603108,5.4581047e-05,0.002176702,0.9410581,96.0
0.034436155,0.93963325,4.726819e-05,0.0025874153,0.023295898,97.0
0.028987085,0.94646406,5.0336574e-05,0.002663873,0.02183467,98.0
0.029293178,0.9448589,5.003066e-05,0.002604828,0.023193074,99.0
0.17599994,0.16014472,0.027437532,0.49865055,0.13776726,100.0
0.12372316,0.7252339,0.00015919437,0.007747699,0.14313604,101.0
0.030472178,0.9438774,5.4734926e-05,0.0029096734,0.022686003,102.0
0.035487186,0.93341845,6.897029e-05,0.0036189256,0.027406577,103.0
0.029873682,0.9472984,4.4813176e-05,0.0024568953,0.020326233,104.0
0.045244865,0.9236603,5.7103323e-05,0.0032051587,0.027832586,105.0
0.029407183,0.94442755,4.9812785e-05,0.0025942924,0.0235211,106.0
0.11844542,0.8144436,0.00010784277,0.00621602,0.060787126,107.0
0.07552723,0.87720114,8.0777594e-05,0.004595679,0.04259518,108.0
0.033574767,0.93735135,5.0936982e-05,0.0026618966,0.026361018,109.0
0.03998405,0.92965126,6.906918e-05,0.003847096,0.026448565,110.0
0.75049096,0.082320675,0.0001284037,0.0073086536,0.15975128,111.0
0.062433418,0.051198423,0.0021761495,0.84355116,0.040640857,112.0
0.033830754,0.025169378,5.8185367e-05,0.0023028033,0.9386389,113.0
0.9349488,0.03000744,4.5815883e-05,0.002969851,0.032028038,114.0
0.18374921,0.17541142,0.18171756,0.29826608,0.1608557,115.0
0.9277603,0.036054533,6.018036e-05,0.004182684,0.031942364,116.0
0.06203103,0.03585737,6.7491594e-05,0.0029466301,0.8990975,117.0
0.722219,0.08840736,0.00013865775,0.007828757,0.18140621,118.0
0.17900926,0.16335511,0.030419352,0.4860231,0.14119321,119.0
0.7022263,0.14199342,0.0004568222,0.04371737,0.11160613,120.0
0.71234524,0.0868409,0.00014443803,0.0080939755,0.19257542,121.0
0.030734284,0.02246709,5.1932835e-05,0.0020643172,0.9446824,122.0
0.9359952,0.030818071,4.7977857e-05,0.0032041408,0.029934589,123.0
0.113392405,0.09723985,0.006432436,0.70356,0.07937531,124.0
0.029066702,0.020609753,4.4550034e-05,0.001815902,0.94846314,125.0
0.08090549,0.0678337,0.0033787363,0.79368454,0.05419757,126.0
0.19258578,0.17951806,0.062018838,0.4066883,0.15918899,127.0
0.017068667,0.013201036,0.00034852317,0.9593229,0.010058794,128.0
0.036662936,0.029160999,0.00094053603,0.9106413,0.022594169,129.0
0.937462,0.02895999,4.481906e-05,0.002920022,0.030613199,130.0
0.19388558,0.18168035,0.074957475,0.38732582,0.1621508,131.0
0.12337059,0.10718686,0.007998053,0.6734917,0.08795272,133.0
0.18568517,0.17695032,0.16936079,0.30605647,0.16194725,134.0
0.035425477,0.027494159,6.4221036e-05,0.0025087867,0.9345073,135.0
0.46936876,0.2088156,0.0011433625,0.17774382,0.14292845,136.0
0.4124166,0.114608884,0.00017982109,0.009130422,0.4636643,137.0
0.19282983,0.17992763,0.063733146,0.40381253,0.1596969,138.0
0.8941654,0.05871454,7.512822e-05,0.0051296456,0.0419153,139.0
0.3344237,0.18186079,0.0014818441,0.35284197,0.12939163,140.0
0.88871515,0.059545506,9.930189e-05,0.0073708263,0.044269152,141.0
0.183038,0.16708678,0.035269156,0.46867424,0.14593178,142.0
0.94003886,0.027629627,4.6021523e-05,0.0030614305,0.029224074,143.0
0.18241249,0.16722335,0.034486257,0.47077549,0.14510247,144.0
0.15138316,0.1461224,0.34823605,0.21782245,0.13643594,145.0
0.18640947,0.07813154,0.00013705235,0.006429646,0.7288923,146.0
0.1414771,0.12495582,0.011642798,0.61802053,0.10390371,147.0
0.17168283,0.07553179,0.00012995645,0.0060586436,0.7465968,148.0
0.021481827,0.016961476,0.0005146686,0.947961,0.013081109,149.0
0.19355513,0.1808956,0.07018218,0.39434034,0.16102685,150.0
0.08053268,0.06732126,0.0034284228,0.7945132,0.05420442,151.0
0.14727192,0.14228076,0.3674701,0.20992774,0.13304955,152.0
0.117006764,0.11497086,0.51713026,0.14008398,0.110808134,153.0
0.9354155,0.029646847,4.5633227e-05,0.0029504066,0.031941615,154.0
0.15765338,0.15235159,0.31873673,0.22956966,0.14168869,155.0
0.14767931,0.14267641,0.36561605,0.21063353,0.13339472,156.0
0.1796798,0.3949345,0.00023356357,0.01057252,0.41457963,157.0
0.13689613,0.13255502,0.41585016,0.19020015,0.124498546,158.0
0.056754585,0.056654323,0.00011675097,0.004436583,0.88203776,159.0
0.14655726,0.09560289,0.001254702,0.686528,0.070057146,160.0
0.52742475,0.20549628,0.0009387092,0.12652394,0.13961627,161.0
0.040090367,0.93137485,5.3765878e-05,0.0030079987,0.025472974,162.0
0.10653607,0.07179216,0.0010637953,0.7674251,0.05318283,163.0
0.050188024,0.9150545,6.0429327e-05,0.0033631856,0.031333864,164.0
0.10293318,0.10087143,0.57356584,0.12574235,0.09688727,165.0
0.122339025,0.1203718,0.49658084,0.1443802,0.1163281,166.0
0.028764425,0.021121092,4.7018395e-05,0.0018798276,0.94818765,167.0
0.29086646,0.56932855,0.000170455,0.009740326,0.12989424,168.0
0.027574096,0.019915741,4.1764808e-05,0.0017024177,0.95076597,169.0
0.040229987,0.028519021,5.2384246e-05,0.0021991266,0.9289995,170.0
0.0553523,0.045997187,0.00012463963,0.004603835,0.8939221,171.0
0.0317382,0.024517694,5.608565e-05,0.0022054508,0.9414826,172.0
0.437105,0.20739876,0.0012539272,0.2112107,0.1430316,173.0
0.029610278,0.021128902,4.6706486e-05,0.0018874991,0.9473266,174.0
0.029517358,0.021559762,4.8288555e-05,0.0019381988,0.9469364,175.0
