cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.2558494,0.042339887,0.31924626,0.023731247,0.25286916,0.103836425,0.0021276476,1.0
0.9160066,0.007140467,0.020923862,0.008938498,0.03344479,0.012863581,0.00068222446,2.0
0.13587563,0.02550569,0.052562803,0.68932503,0.051105432,0.03567386,0.009951547,3.0
0.10872484,0.04368978,0.07050108,0.58815104,0.0650765,0.05403043,0.06982628,4.0
0.1045798,0.028185228,0.08382783,0.009032646,0.7040435,0.06932657,0.001004408,5.0
0.10143525,0.042132773,0.06864242,0.6110687,0.06158448,0.052082635,0.06305369,6.0
0.01687284,0.019181661,0.8413563,0.003872081,0.04556358,0.072705306,0.00044819494,7.0
0.009548333,0.079755805,0.0464904,0.0025281734,0.040089253,0.8212118,0.00037623456,8.0
0.012146021,0.05144427,0.07752731,0.0029520364,0.05661991,0.79889727,0.0004131489,9.0
0.007494066,0.8372658,0.023046492,0.0024212662,0.023128033,0.10622692,0.0004174,10.0
0.009375678,0.0777731,0.04632396,0.0024936686,0.039209858,0.824452,0.00037176258,11.0
0.027723629,0.06375469,0.3526088,0.0065390174,0.10890031,0.4396264,0.000847102,12.0
0.15504573,0.042633336,0.34591976,0.016656872,0.31968197,0.11842823,0.0016341177,13.0
0.0069570714,0.89206785,0.01843754,0.002440753,0.018865306,0.060782094,0.00044944708,14.0
0.0058133025,0.90501976,0.01572804,0.0020084581,0.016210828,0.054852664,0.00036696822,15.0
0.043244857,0.018076401,0.048364457,0.0045687715,0.83772165,0.047484934,0.00053893763,16.0
0.015226215,0.014199954,0.8820056,0.0034185657,0.036311366,0.04845717,0.00038107124,17.0
0.011756058,0.12868553,0.05314945,0.0032131327,0.04689314,0.7558152,0.00048753293,18.0
0.9277666,0.0062765423,0.017577834,0.0078103463,0.028829576,0.011141523,0.00059749826,19.0
0.017548496,0.018941794,0.8393866,0.003913987,0.04807556,0.0716825,0.00045109738,20.0
0.016350148,0.332451,0.0581263,0.004605176,0.064048804,0.5236802,0.00073840853,21.0
0.0066510723,0.8615752,0.020093542,0.0021686829,0.020257594,0.08887708,0.00037687414,22.0
0.0052035875,0.9084598,0.014725011,0.0017745751,0.014824374,0.05469342,0.00031919972,23.0
0.005342057,0.8990661,0.015562219,0.0017835596,0.015651133,0.062280197,0.00031478648,24.0
0.8094895,0.015201892,0.04410985,0.013549398,0.08794026,0.028560076,0.0011490175,25.0
0.0050844913,0.90985596,0.014346777,0.0017225948,0.014609875,0.054071195,0.00030914776,26.0
0.052538946,0.027190436,0.72328335,0.009361715,0.10483739,0.081835076,0.0009531852,27.0
0.15513459,0.034587335,0.086324796,0.012122057,0.6339264,0.07654614,0.0013586208,28.0
0.02535723,0.007324467,0.014004447,0.926488,0.01246548,0.009745094,0.004615279,29.0
0.093683176,0.04028648,0.27786556,0.0113269305,0.44722128,0.12839352,0.0012230434,30.0
0.39755952,0.041532222,0.09470164,0.29485604,0.09988319,0.061758403,0.009708927,31.0
0.010614163,0.7325781,0.03457697,0.0033359264,0.034280267,0.18405078,0.00056383235,32.0
