cluster_0_prob,cluster_1_prob,cluster_2_prob,GHS_urban_area_id
0.099962756,0.89612573,0.003911566,1
0.35126132,0.6402609,0.008477884,2
0.054535527,0.035505794,0.9099586,3
0.65070647,0.20616072,0.14313279,4
0.23945053,0.121950075,0.6385994,5
0.058576457,0.038793247,0.90263027,6
0.9065454,0.08199228,0.011462321,7
0.045343004,0.95171314,0.0029438715,8
0.05358146,0.9439552,0.0024633596,9
0.04294601,0.9543091,0.0027447816,10
0.09679292,0.899431,0.0037761244,11
0.038732182,0.95927536,0.0019924128,12
0.06821067,0.92881453,0.0029748324,13
0.042007033,0.95591855,0.002074403,14
0.84719306,0.12474415,0.028062936,15
0.79337126,0.19569133,0.010937363,16
0.04453222,0.9532934,0.002174372,17
0.03681521,0.961122,0.0020628478,18
0.81447923,0.14957316,0.035947714,19
0.037223443,0.9606281,0.0021483977,20
0.8360823,0.15667932,0.0072383806,21
0.04067396,0.95685935,0.0024666977,22
0.7013354,0.19714443,0.10152014,23
0.040663283,0.95724064,0.002096085,24
0.799171,0.15165505,0.049174033,25
0.39382786,0.5967573,0.0094148945,26
0.5702633,0.204823,0.22491366,27
0.7822127,0.17205745,0.045729883,28
0.8766632,0.106795214,0.016541513,29
0.78333944,0.20509276,0.011567855,30
0.52179176,0.20857307,0.2696351,31
0.1280418,0.86689794,0.005060227,32
0.68765473,0.30122966,0.01111563,33
0.036565945,0.961334,0.0021000358,34
0.6241893,0.3665715,0.0092392145,35
0.61836797,0.3719926,0.009639452,36
0.3124835,0.6790083,0.008508214,37
0.9189374,0.074645534,0.0064172056,38
0.12351821,0.069060996,0.80742073,39
0.6608446,0.20021383,0.13894157,40
0.8060045,0.14839743,0.045598004,41
0.31811574,0.1521474,0.5297369,42
0.7768233,0.21511109,0.00806557,43
0.86406994,0.113952495,0.021977484,44
0.38239008,0.17269288,0.44491708,45
0.043102678,0.95424706,0.0026503666,46
0.8511316,0.13368808,0.015180272,47
0.07083385,0.047646143,0.88152003,48
0.709765,0.18898161,0.101253286,49
0.8568347,0.12739879,0.015766481,50
0.037669327,0.9601424,0.002188414,52
0.102385685,0.072580606,0.8250337,53
0.63287306,0.20305166,0.16407527,54
0.9155937,0.07939357,0.0050127287,55
0.4654471,0.1930449,0.34150797,56
0.03986232,0.9579931,0.0021445772,57
0.90980947,0.07919608,0.010994383,58
0.18101539,0.14037134,0.67861325,59
0.039650045,0.95798117,0.0023688723,60
0.040361967,0.9572105,0.0024275072,61
0.044496946,0.9526894,0.0028136224,62
0.084130235,0.049106915,0.86676294,63
0.08483311,0.9118193,0.0033475724,64
0.059841894,0.036448393,0.90370965,65
