cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.013054116,0.016079692,0.016201697,0.8401174,0.013410337,0.011343495,0.017296288,0.0013032455,0.032377105,0.010602352,0.02821428,1.0
0.05865341,0.084387705,0.079990804,0.16011584,0.05935206,0.0446116,0.010341191,0.0014509878,0.13577043,0.040606454,0.32471955,2.0
0.48066112,0.03837846,0.028862303,0.0019219146,0.06933435,0.101529785,0.0004536871,0.00010574598,0.0044922037,0.26258388,0.01167653,3.0
0.06795907,0.12114897,0.081297934,0.011066065,0.059209213,0.036304377,0.0016949073,0.00031492766,0.02631622,0.032599363,0.56208897,4.0
0.05764965,0.016502215,0.013901059,0.0011375134,0.03269329,0.08515389,0.0002926339,7.2170864e-05,0.0026421028,0.78441036,0.0055451104,5.0
0.82364833,0.025087202,0.016574966,0.001115392,0.034221765,0.03378638,0.00025144455,5.6622124e-05,0.0025421653,0.054942947,0.0077727907,6.0
0.08504479,0.54914165,0.10811114,0.0028380675,0.13019569,0.046982396,0.00055118167,0.00011591446,0.008481039,0.03342329,0.03511481,7.0
0.029513998,0.78633773,0.057703342,0.0016521674,0.061751265,0.022699283,0.0003215847,6.697711e-05,0.0051091695,0.015352513,0.01949191,8.0
0.060360264,0.5384987,0.12465507,0.005147988,0.09154025,0.04087074,0.00092180615,0.00018444873,0.01621689,0.030346708,0.091257095,9.0
0.038023602,0.73807126,0.07010624,0.002287672,0.0683364,0.027008362,0.00043710065,9.001425e-05,0.0069666244,0.019083641,0.029589051,10.0
0.03831492,0.045292035,0.045852233,0.46213856,0.039238892,0.034235016,0.14422448,0.006517676,0.08215357,0.0323328,0.06969977,11.0
0.031152816,0.037383888,0.03782612,0.5972873,0.031963974,0.027576415,0.0754554,0.004312238,0.07092174,0.025934508,0.06018562,12.0
0.0024063988,0.0026721072,0.002699502,0.007984368,0.002444565,0.002240147,0.9686681,0.0013924239,0.0038961824,0.0021569603,0.0034392856,13.0
