cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,GHS_urban_area_id
0.0147867445,0.5247663,0.0016305734,0.02015563,0.0060418793,7.045658e-05,0.2899289,0.065675996,0.00031361947,0.07662987,1.0
0.05686207,0.0781985,0.0021125386,0.030278973,0.010812857,6.648693e-05,0.025958387,0.76229477,0.00032430488,0.033091117,2.0
0.07373913,0.017576443,0.018156914,0.03686583,0.7929835,0.0002259428,0.012834749,0.028217178,0.0014607536,0.01793954,3.0
0.033986,0.01611562,0.81017107,0.022467218,0.0592653,0.00075609493,0.013332153,0.020785425,0.0073055583,0.015815465,4.0
0.16726606,0.05228448,0.21314304,0.07641114,0.31688622,0.0011694577,0.039883774,0.075533114,0.00841447,0.049008243,5.0
0.029996153,0.02367898,0.0029478215,0.8181906,0.026999358,8.717582e-05,0.017344521,0.037737176,0.0004632142,0.04255503,6.0
0.014595603,0.5535042,0.0015913065,0.01978886,0.005920784,6.8466485e-05,0.26377288,0.06604774,0.00030513346,0.07440505,7.0
0.014641723,0.4438637,0.0016612312,0.020693451,0.006129954,7.25651e-05,0.36717403,0.062467564,0.00032223435,0.08297364,8.0
0.07641789,0.07687849,0.002530788,0.040771168,0.013891109,7.770169e-05,0.027727474,0.72260994,0.0003822252,0.03871319,9.0
0.011465928,0.74359804,0.0011276951,0.014964138,0.004367646,4.6708934e-05,0.11077852,0.06225201,0.0002104167,0.05118887,10.0
0.018817859,0.009792026,0.89206153,0.012952341,0.029100418,0.0006001553,0.008257909,0.01225312,0.00659531,0.009569369,11.0
0.27851498,0.048365824,0.049991716,0.0756087,0.38539168,0.00058328273,0.033911265,0.08022914,0.003657102,0.0437463,12.0
0.8971981,0.013453962,0.0023620478,0.016809424,0.017547244,5.2465493e-05,0.0074232304,0.03488023,0.0002809976,0.009992277,13.0
0.089523874,0.08259257,0.0028413145,0.040811773,0.015191164,8.6762084e-05,0.02987204,0.69906455,0.00042639248,0.039589506,14.0
0.06693496,0.040989216,0.5433813,0.05123125,0.09205581,0.004460976,0.03587717,0.04870423,0.07598445,0.04038062,15.0
0.2097644,0.04851952,0.07982195,0.07595372,0.42408678,0.0007395409,0.03539847,0.07569474,0.0049126665,0.04510815,16.0
0.014204275,0.37733495,0.0016489255,0.020458972,0.006047099,7.266234e-05,0.43660516,0.058527112,0.00032187975,0.08477897,17.0
0.0140394475,0.6007539,0.0014965101,0.01889711,0.0056186314,6.3788684e-05,0.22263668,0.0658741,0.00028511803,0.07033474,18.0
0.16867913,0.0511972,0.17207482,0.07747669,0.35964164,0.001065927,0.038975485,0.07469409,0.007663283,0.04853171,19.0
0.8034035,0.022327738,0.0060758367,0.032662895,0.053788625,0.00011895522,0.013339698,0.04955624,0.0006589466,0.018067557,20.0
0.07985244,0.08051209,0.0026304612,0.03810252,0.0139674265,8.089352e-05,0.028590016,0.71814954,0.00039695075,0.037717745,21.0
0.27505627,0.08820012,0.005279976,0.06707618,0.031165533,0.00014810452,0.037858136,0.4429692,0.00074545504,0.051501032,22.0
0.018120768,0.0086793285,0.9009295,0.011689184,0.02928233,0.00042590496,0.0071843057,0.011135857,0.004142297,0.0084104985,23.0
0.014565197,0.4088657,0.0016718222,0.02057185,0.006137218,7.32593e-05,0.40405178,0.06084908,0.00032527317,0.08288875,24.0
0.03560193,0.053356964,0.0042615267,0.60590214,0.02714614,0.00014795749,0.04547273,0.06510218,0.0007514813,0.16225694,25.0
0.772139,0.02507486,0.0070786746,0.037852116,0.066260435,0.00013658809,0.015123015,0.054975793,0.0007628586,0.020596689,26.0
0.025965847,0.020712003,0.0505549,0.023213958,0.029863194,0.012247348,0.019400869,0.022497462,0.7749128,0.020631613,27.0
0.19601223,0.03260404,0.023771036,0.0631619,0.5715632,0.00032797919,0.02278046,0.056166552,0.002043359,0.03156921,28.0
0.0274251,0.013327458,0.84544414,0.018441152,0.046803847,0.00067144085,0.011077062,0.017063333,0.0066548483,0.013091686,29.0
0.8270405,0.020437645,0.004261405,0.030965907,0.038813774,8.97295e-05,0.011825154,0.049513113,0.0004925795,0.016560206,30.0
0.07735133,0.016287731,0.01268984,0.035775106,0.80107033,0.00017570482,0.011697588,0.027136905,0.0011148745,0.016700557,31.0
0.028185789,0.0803338,0.0013434011,0.02290923,0.0067426995,4.455206e-05,0.022652475,0.8074507,0.00021492736,0.030122425,32.0
0.57260233,0.05755505,0.0055448217,0.05864697,0.036631487,0.00014110986,0.028225144,0.20117362,0.00073299464,0.038746443,33.0
0.028293245,0.015341221,0.83389324,0.019866837,0.041908793,0.0010662258,0.013051872,0.018942963,0.012661752,0.014973892,34.0
0.17763254,0.051749043,0.15968627,0.07780628,0.36079744,0.0010391384,0.03909543,0.07619762,0.007321814,0.048674393,35.0
0.012707714,0.2402807,0.0015022323,0.021184789,0.0056929477,6.56977e-05,0.5506576,0.05040642,0.00029429313,0.117207564,36.0
0.18890399,0.053230237,0.14452828,0.07895628,0.3576776,0.0010125645,0.039999478,0.07895739,0.0070771286,0.049657043,37.0
0.03374641,0.018649831,0.7982021,0.024094911,0.049617786,0.0013970153,0.015926737,0.022900166,0.017224034,0.018240906,38.0
0.07088057,0.060735863,0.108133025,0.06567911,0.07772103,0.078813456,0.05801967,0.06429977,0.3551708,0.060546722,39.0
0.01921366,0.015183469,0.038728084,0.01707598,0.02221082,0.0082456395,0.014184111,0.016546289,0.8335,0.015111935,40.0
