cluster_0_prob,cluster_1_prob,GHS_urban_area_id
0.023104304,0.9768957,88
0.02304054,0.97695947,89
0.9572464,0.04275354,90
0.023921546,0.97607845,91
0.97718173,0.022818273,92
0.02323408,0.97676593,93
0.023067713,0.9769323,94
0.025140656,0.97485936,95
0.976567,0.023433056,96
0.02418161,0.9758184,97
0.024442889,0.9755571,98
0.027015066,0.9729849,99
0.94597495,0.05402503,100
0.054033253,0.9459667,101
0.02325606,0.97674394,102
0.030454937,0.96954507,103
0.023031369,0.9769686,104
0.023171518,0.9768285,105
0.023366582,0.9766334,106
0.023490712,0.9765093,107
0.5335935,0.46640652,108
0.026078125,0.97392184,109
0.026197467,0.97380257,110
0.976901,0.023099046,111
0.0236738,0.97632617,112
0.97607756,0.023922471,113
0.9768175,0.023182496,114
0.9759515,0.024048513,115
0.9257754,0.07422461,116
0.97191244,0.028087575,117
0.97110015,0.028899886,118
0.026676336,0.9733237,119
0.97613513,0.023864858,120
0.31608117,0.68391883,121
0.9747506,0.02524943,122
0.028331092,0.9716689,123
0.976558,0.02344197,124
0.97283345,0.02716656,125
0.9768192,0.023180788,126
0.9581647,0.04183532,127
0.97549796,0.024502004,128
0.9768937,0.023106258,129
0.97606736,0.023932587,130
0.9753224,0.024677552,131
0.9720159,0.027984114,133
0.02374812,0.97625184,134
0.9734391,0.026560947,135
0.023311509,0.9766885,136
0.9770855,0.022914477,137
0.9768427,0.023157312,138
0.023081608,0.9769184,139
0.023812525,0.97618747,140
0.02521448,0.9747855,141
0.024350502,0.9756495,142
0.023059024,0.97694093,143
0.9770502,0.02294977,144
0.97598857,0.024011409,145
0.9749695,0.025030492,146
0.9767139,0.023286093,147
0.9765821,0.023417877,148
0.97108686,0.028913125,149
0.024726752,0.97527325,150
0.03778987,0.9622101,151
0.030661158,0.96933883,152
0.024291726,0.97570825,153
0.024981415,0.97501856,154
0.025126997,0.974873,155
0.97564244,0.0243576,156
0.97136694,0.028633075,157
0.025962807,0.9740372,158
0.9726144,0.027385589,159
0.024044512,0.97595555,160
0.97683704,0.023162963,161
0.02359266,0.9764074,162
0.023108682,0.9768913,163
0.02310789,0.9768921,164
0.10549256,0.8945074,165
0.023541855,0.97645813,166
0.9769192,0.023080843,167
0.031129554,0.9688704,168
0.9768025,0.023197459,169
0.96316415,0.03683585,170
0.9770595,0.022940516,171
0.9768086,0.023191346,172
0.9764494,0.023550639,173
0.93401694,0.06598307,174
0.7676042,0.23239583,175
0.97662735,0.023372656,176
0.029747276,0.9702527,177
0.04769619,0.9523038,178
0.026124265,0.97387576,179
0.023119474,0.9768805,180
0.023849016,0.976151,181
0.026168678,0.97383136,182
0.027381528,0.97261846,183
0.024535166,0.9754648,184
0.9767953,0.023204716,185
0.809869,0.19013104,186
0.022867246,0.97713274,187
0.976537,0.02346304,189
0.97313994,0.02686006,190
0.9750297,0.02497034,191
0.97694385,0.023056159,192
0.026162611,0.9738374,193
0.9664281,0.03357195,194
0.022926033,0.97707397,195
0.9769017,0.023098325,196
0.97692186,0.023078188,197
0.97709954,0.022900434,198
0.97714454,0.022855498,199
0.97587526,0.024124736,200
0.9746705,0.025329482,201
0.9754769,0.024523083,202
0.03675187,0.96324813,203
0.976871,0.023128955,204
0.025902439,0.97409755,205
0.9772195,0.022780513,206
0.9765731,0.023426913,207
0.9770319,0.022968138,208
0.9770521,0.022947894,209
0.032860722,0.9671393,210
0.97690177,0.023098245,211
0.023062212,0.97693783,212
0.9750797,0.024920287,213
0.023491351,0.9765086,214
0.9761662,0.02383382,215
0.47684768,0.52315235,216
0.97578454,0.024215473,217
0.9605598,0.039440237,218
0.9707248,0.029275177,219
0.9768334,0.02316657,220
0.9768445,0.023155522,221
0.97355753,0.026442459,222
0.96261334,0.03738669,223
0.9768416,0.02315833,224
0.97721356,0.022786487,225
0.95230246,0.04769758,226
0.97672594,0.02327403,227
0.9771896,0.022810379,228
0.97715676,0.022843204,229
0.97298545,0.027014501,230
0.02300244,0.97699755,231
0.97720593,0.022794038,232
0.04136281,0.9586372,233
0.9763455,0.023654552,234
0.022916928,0.977083,235
0.022945186,0.9770548,236
0.9771322,0.022867814,237
0.9745476,0.025452401,238
0.977203,0.022796994,239
0.9770284,0.022971613,240
0.97712266,0.022877421,241
0.023186058,0.9768139,242
0.9771894,0.022810576,243
0.023473023,0.97652704,244
0.022935811,0.97706425,245
0.02282636,0.9771736,246
0.023127332,0.9768726,247
0.022887843,0.9771121,248
0.02380201,0.976198,249
0.9764421,0.023557922,250
0.022795651,0.9772043,251
0.023084436,0.97691554,252
0.9771762,0.022823844,253
0.025892979,0.97410697,255
0.023040969,0.97695905,256
0.022888862,0.9771111,257
0.9682231,0.03177687,258
0.97032267,0.029677328,259
0.022861239,0.9771388,260
0.0232983,0.9767016,261
0.9766232,0.023376826,262
0.02351162,0.97648835,263
0.97689885,0.023101108,264
0.022986647,0.97701335,265
0.6607434,0.33925655,266
0.02389221,0.9761078,267
0.9772024,0.02279762,268
0.025097858,0.9749021,269
0.97716683,0.02283315,270
0.022975512,0.9770245,271
0.024548667,0.97545135,272
0.022950666,0.97704935,273
0.9763329,0.023667105,274
0.026024364,0.97397566,275
0.023445493,0.9765545,276
0.03876979,0.9612302,277
0.024836134,0.9751638,278
0.023050722,0.9769493,279
0.023255466,0.97674453,280
0.02347639,0.97652364,281
0.023393936,0.9766061,282
0.024256762,0.97574323,283
0.80354446,0.19645554,284
0.023011986,0.976988,285
0.97706664,0.02293334,286
0.022964401,0.9770356,287
0.02294954,0.9770504,288
0.9708729,0.029127117,289
0.9739163,0.026083741,290
0.95316714,0.046832833,291
0.9744408,0.025559194,292
0.97361654,0.026383437,293
0.25154376,0.74845624,294
0.9756919,0.02430807,295
0.9686397,0.031360384,296
0.024721606,0.9752784,297
0.9752928,0.024707207,298
0.9713918,0.028608194,299
0.9674834,0.032516643,300
0.3480314,0.65196866,301
0.97690314,0.023096858,302
0.9741114,0.025888653,303
0.96416,0.03583996,304
0.974791,0.025208974,305
0.03080668,0.96919334,306
0.97720295,0.02279703,307
0.9732383,0.026761718,308
0.023247005,0.97675294,309
0.9705252,0.029474812,310
0.9771907,0.022809252,311
0.023110794,0.97688925,312
0.023543628,0.9764564,314
0.023393033,0.97660697,315
0.029975085,0.97002494,316
0.9721176,0.027882393,317
0.9771846,0.022815425,319
0.97610694,0.023893077,320
0.97171223,0.028287696,321
0.023387186,0.9766128,322
0.025125975,0.974874,323
0.02460643,0.9753936,324
0.029400969,0.970599,325
0.97682434,0.023175675,326
0.977046,0.022954002,327
0.023614965,0.976385,328
0.024357093,0.97564286,329
0.9771908,0.022809139,330
0.023616845,0.97638315,331
0.02319351,0.97680646,332
0.97696674,0.023033302,333
0.027543826,0.97245616,334
0.9771741,0.02282593,335
0.9771165,0.022883466,336
0.0315657,0.96843433,337
0.94914067,0.050859287,338
0.976019,0.023980957,339
0.9764987,0.023501255,340
0.97019136,0.029808639,341
0.9770855,0.022914484,342
0.97379756,0.026202431,343
0.025798805,0.9742012,344
0.027372772,0.9726272,345
0.027948469,0.9720515,346
0.022914767,0.97708523,347
0.041930463,0.9580695,348
0.02769279,0.9723072,349
0.026492015,0.973508,350
0.024413353,0.97558665,351
0.9764513,0.02354873,352
0.024628446,0.9753716,353
0.04946104,0.950539,354
0.97647583,0.023524143,355
0.025999768,0.9740002,356
0.9672987,0.03270125,357
0.023970313,0.9760297,358
0.973786,0.026213983,359
0.97707534,0.022924697,360
0.9760279,0.023972087,361
0.97633064,0.023669327,362
0.93907934,0.060920663,363
0.97692794,0.023072058,364
0.97704273,0.022957215,365
0.68201554,0.3179845,366
0.026477963,0.97352207,367
0.954756,0.04524394,368
0.97722375,0.022776255,369
0.9770955,0.022904431,370
0.36480397,0.63519603,371
0.97448415,0.025515826,372
0.022913132,0.9770869,373
0.9763052,0.023694767,374
0.97696185,0.023038132,375
0.9770356,0.022964403,376
0.97578996,0.02421003,377
0.024280697,0.97571933,378
0.97714067,0.022859354,379
0.9731217,0.026878305,380
0.9767312,0.023268797,381
0.959391,0.040609006,382
0.9760664,0.02393361,383
0.9770193,0.022980653,384
0.9771562,0.022843752,385
0.9771347,0.022865288,386
0.9770771,0.022922909,387
0.9771684,0.022831589,389
0.9731881,0.02681196,390
0.9746165,0.02538344,391
0.20595966,0.7940403,392
0.97713244,0.022867559,393
0.023519306,0.9764807,394
0.95641893,0.043581054,395
0.02329242,0.97670764,396
0.9771585,0.022841558,397
0.023097387,0.9769026,398
0.97493196,0.025067996,399
0.9770061,0.022993937,400
0.97718894,0.022811072,401
0.97684807,0.023151936,402
0.023414433,0.97658557,403
0.9771477,0.022852354,404
0.022825321,0.97717464,405
0.023136761,0.9768632,406
0.022817025,0.9771829,407
0.023057785,0.9769422,408
0.022853114,0.97714686,409
0.023211773,0.9767882,410
0.977066,0.022934014,411
0.02319384,0.97680616,412
0.97640437,0.023595596,413
0.97419435,0.02580566,414
0.022980647,0.9770193,415
0.022843735,0.9771562,416
0.022951508,0.9770486,417
0.053065117,0.9469349,418
0.023164984,0.9768351,419
0.9768356,0.023164427,420
0.9765731,0.023426896,421
0.02325677,0.9767433,422
0.023097645,0.97690237,423
0.97578555,0.02421444,424
0.023902694,0.97609735,425
0.025053727,0.97494626,426
0.97696996,0.023030099,427
0.9771559,0.022844085,428
0.97131586,0.028684136,429
0.022789776,0.9772103,430
0.1436891,0.8563109,431
0.050349284,0.9496507,432
0.02436895,0.975631,433
0.026112072,0.973888,434
0.022887755,0.97711223,435
0.023361782,0.9766382,436
0.02422728,0.9757727,437
0.022865161,0.9771349,438
0.88996285,0.110037155,439
0.025537834,0.97446215,440
0.031302013,0.968698,441
0.02322746,0.97677255,442
0.022840843,0.9771591,443
0.9771272,0.022872793,444
0.9618585,0.038141537,445
0.9758948,0.024105225,446
0.9695492,0.030450834,447
0.976024,0.023975993,448
0.9763371,0.02366296,449
0.045009803,0.95499015,450
0.973864,0.026136013,451
0.9730033,0.026996626,452
0.97400516,0.025994876,453
0.9764817,0.023518275,454
0.975208,0.024792023,455
0.97560906,0.024390964,456
0.023933526,0.97606647,457
0.9593533,0.04064664,458
0.97418314,0.025816835,459
0.97690856,0.023091424,460
0.97634876,0.023651293,461
0.023259157,0.97674084,462
0.9731411,0.026858913,463
0.96974427,0.030255774,464
0.97568506,0.024314992,465
0.02325139,0.9767486,467
0.02294,0.97705996,468
0.022964353,0.97703564,469
0.04057066,0.9594293,470
0.023564018,0.97643596,471
0.9760876,0.023912383,472
0.97714007,0.022859909,473
0.97695017,0.023049856,474
0.032267123,0.9677329,475
0.04363197,0.956368,476
0.024091037,0.97590894,477
0.025598986,0.974401,478
0.028774682,0.9712253,479
0.044617623,0.95538235,480
0.973663,0.026336968,481
0.024970405,0.9750296,482
0.023771297,0.9762287,483
0.9759867,0.024013275,484
0.022895569,0.9771044,485
0.022828093,0.9771719,486
0.9771584,0.022841591,487
0.032443292,0.9675567,488
0.9761208,0.023879167,489
0.97716814,0.022831859,490
0.9768006,0.023199368,491
0.97708154,0.02291848,492
0.97713685,0.022863148,493
0.97484225,0.025157709,494
0.9764386,0.023561455,495
0.026909193,0.97309077,496
0.97713673,0.02286326,497
0.024230463,0.9757696,498
0.022898505,0.97710145,499
0.02306966,0.9769304,500
0.023487816,0.9765122,501
0.028113527,0.97188646,502
0.97638017,0.02361984,503
0.9767274,0.023272583,504
0.0256224,0.97437763,505
0.026915336,0.9730847,506
0.23490459,0.7650954,507
0.023416687,0.9765833,508
0.9767801,0.023219865,509
0.9771021,0.022897879,510
0.97703755,0.022962453,511
0.9767932,0.023206776,512
0.975463,0.024537036,513
0.9762186,0.02378137,514
0.97709584,0.022904145,515
0.644378,0.35562202,516
0.023755765,0.9762442,517
0.97680134,0.023198685,518
0.97714347,0.02285657,519
0.9760843,0.023915669,520
0.97715104,0.02284898,521
0.97714126,0.022858722,522
0.024755873,0.97524416,523
0.023040004,0.97696,524
0.9747986,0.025201408,525
0.9765182,0.02348182,526
0.97263247,0.027367562,527
0.64642084,0.35357913,528
0.9770835,0.02291648,529
0.9574819,0.042518076,530
0.9764484,0.023551598,531
0.97639346,0.023606608,532
0.97680837,0.023191659,533
0.97707415,0.02292581,535
0.9737989,0.026201148,536
0.94638073,0.05361919,537
0.89997774,0.100022264,538
0.9549589,0.045041077,539
0.026081417,0.97391856,540
0.9767842,0.023215802,541
0.023890378,0.9761097,542
0.97717816,0.02282185,543
0.023897693,0.9761023,544
0.97488534,0.025114635,545
0.97721726,0.022782765,546
0.97719544,0.022804579,547
0.9747595,0.025240434,548
0.0233288,0.9766712,549
0.977105,0.022895027,550
0.022883222,0.97711676,551
0.022877648,0.97712237,552
0.02467604,0.975324,553
0.022893012,0.977107,554
0.02286185,0.97713816,555
0.97712153,0.022878481,556
0.023453344,0.97654665,557
0.023716314,0.9762837,558
0.977221,0.022779,559
0.023172013,0.976828,560
0.022953738,0.97704625,561
0.02281833,0.9771817,562
0.97515446,0.024845522,563
0.03817101,0.961829,564
0.9767532,0.023246812,565
0.9764301,0.023569904,566
0.022871623,0.9771284,567
0.02291487,0.9770851,568
0.023158826,0.97684115,569
0.97714967,0.022850392,570
0.024459476,0.9755405,571
0.022851758,0.97714823,572
0.02303723,0.9769628,573
0.022965875,0.9770341,574
0.96864414,0.03135583,575
0.023629524,0.9763705,576
0.023233315,0.9767667,577
0.027260466,0.9727396,578
0.022860011,0.97713995,579
0.064724416,0.9352756,580
0.02527618,0.9747238,581
0.97700757,0.02299243,582
0.9759687,0.024031313,583
0.023916904,0.9760831,584
0.9571146,0.042885367,585
0.023382727,0.9766173,586
0.026368044,0.973632,587
0.023428107,0.97657186,588
0.97605777,0.023942228,589
0.030517505,0.96948254,590
0.9652335,0.034766514,591
0.97498417,0.02501582,592
0.6931128,0.3068872,593
0.97705984,0.0229401,594
0.9613312,0.038668808,595
0.77898103,0.22101897,596
0.02304286,0.9769572,597
0.9759819,0.024018088,598
0.96072316,0.039276816,599
0.977078,0.022922007,600
0.8368099,0.16319014,601
0.96989745,0.03010254,602
0.9739308,0.026069203,603
0.97535074,0.024649275,604
0.95961076,0.040389277,605
0.96794444,0.03205558,606
0.9767474,0.0232526,607
0.97443336,0.025566678,608
0.97639877,0.023601241,609
0.9683459,0.03165412,610
0.025560101,0.9744399,611
0.976711,0.023289101,612
0.02301473,0.9769853,613
0.023479916,0.97652006,614
0.023445161,0.9765548,615
0.97720504,0.02279498,617
0.9769572,0.023042796,618
0.024277115,0.9757229,619
0.022822646,0.9771774,620
0.023071999,0.976928,621
0.028595798,0.9714042,622
0.9763093,0.023690747,623
0.97367007,0.026329933,624
0.026232066,0.9737679,626
0.97634715,0.023652839,627
0.023343742,0.9766563,628
0.022903575,0.97709644,629
0.97716683,0.022833118,630
0.9621839,0.037816048,631
0.9634212,0.03657875,632
0.976837,0.023163008,633
0.97567147,0.024328511,634
0.9771371,0.022862945,635
0.97704744,0.02295256,636
0.9725798,0.02742018,637
0.9769685,0.023031471,638
0.02660304,0.973397,639
0.026538353,0.9734616,640
0.024585394,0.97541463,641
0.02286713,0.9771329,642
0.025026387,0.97497356,643
0.04454335,0.9554567,644
0.97626436,0.023735628,645
0.97665036,0.023349646,646
0.027065694,0.9729343,647
0.023760915,0.976239,648
0.97516644,0.024833567,649
0.023139166,0.9768608,650
0.9770742,0.022925781,651
0.9764342,0.023565825,652
0.97683054,0.02316947,653
0.97706014,0.022939803,654
0.97717226,0.022827765,655
0.9756294,0.024370609,656
0.97719383,0.02280616,657
0.061456565,0.93854344,658
0.027510175,0.97248983,659
0.06802167,0.9319783,660
0.9769966,0.023003407,661
0.9770252,0.022974754,662
0.9658167,0.03418333,663
0.97661066,0.023389317,664
0.023502909,0.9764971,665
0.82627815,0.1737218,666
0.9772115,0.022788538,667
0.9689688,0.031031152,668
0.9771415,0.022858499,669
0.9767354,0.023264626,670
0.9770784,0.022921588,671
0.9555684,0.04443165,672
0.9767092,0.023290806,673
0.97706765,0.022932326,674
0.97708315,0.022916809,675
0.97647053,0.023529429,676
0.96613026,0.033869807,677
0.71684223,0.2831578,678
0.10406982,0.8959302,679
0.9771035,0.022896547,680
0.026234291,0.9737657,681
0.9771004,0.022899631,682
0.02302959,0.97697043,683
0.9771674,0.022832602,684
0.022978593,0.9770214,685
0.9666764,0.033323657,686
0.97681576,0.023184238,687
0.97711325,0.022886666,688
0.022992976,0.97700703,689
0.97697943,0.023020582,690
0.97720164,0.02279835,691
0.022908079,0.9770919,692
0.023150666,0.9768494,693
0.02298968,0.9770103,694
0.023464309,0.9765357,695
0.02322727,0.9767727,696
0.97654694,0.023453075,697
0.024034625,0.9759654,698
0.023122018,0.976878,699
0.9769256,0.023074409,700
0.02293909,0.9770609,701
0.022970801,0.9770292,702
0.02290374,0.97709626,703
0.58542466,0.41457534,704
0.97684777,0.023152204,705
0.97180855,0.028191457,706
0.97637355,0.023626445,707
0.023885515,0.97611445,708
0.022901645,0.97709835,709
0.02548068,0.9745193,710
0.9760532,0.02394677,711
0.023248611,0.97675145,712
0.023928633,0.97607136,713
0.023056464,0.97694355,714
0.022862911,0.9771371,715
0.9553923,0.04460767,716
0.02295487,0.9770451,717
0.024937684,0.9750623,718
0.059071917,0.9409281,719
0.023162404,0.9768376,720
0.02362894,0.9763711,721
0.97707343,0.022926563,722
0.93628705,0.063712984,723
0.025148695,0.97485125,724
0.02340798,0.976592,725
0.17847231,0.82152766,726
0.022947423,0.97705257,727
0.06649928,0.93350077,729
0.9766387,0.023361288,730
0.8899304,0.110069536,731
0.9659645,0.034035448,732
0.9770105,0.022989528,733
0.9585176,0.04148237,734
0.025508884,0.9744911,735
0.9765001,0.0234999,736
0.9715177,0.028482338,737
0.02314079,0.9768592,738
0.9768057,0.023194343,739
0.60467803,0.39532194,740
0.9744242,0.025575869,741
0.97672445,0.023275549,742
0.976945,0.02305505,743
0.97058064,0.02941931,744
0.97603226,0.023967747,745
0.976397,0.023602996,746
0.9617579,0.03824214,747
0.9768971,0.023102853,748
0.96645826,0.03354174,749
0.9768446,0.023155367,750
0.023609996,0.97638994,751
0.022794886,0.97720516,752
0.97505057,0.02494941,753
0.97717685,0.022823164,754
0.026261909,0.97373813,755
0.97379506,0.026204929,756
0.022818467,0.97718155,757
0.024867924,0.9751321,758
0.024744088,0.9752559,759
0.9747271,0.025272876,760
0.023690084,0.9763099,761
0.023614263,0.9763858,762
0.9731807,0.026819281,763
0.024361836,0.9756382,764
0.9771726,0.022827374,765
0.025264388,0.9747356,766
0.9770247,0.022975367,767
0.97534955,0.024650464,768
0.9771997,0.022800328,769
0.97583133,0.024168689,770
0.9767726,0.023227366,771
0.97665215,0.023347847,772
0.7713101,0.22868991,773
0.97712106,0.022879,774
0.028534126,0.9714659,775
0.024020966,0.97597903,776
0.02304061,0.9769594,777
0.029301958,0.97069806,778
0.023547644,0.97645235,779
0.97626996,0.023730073,780
0.023807788,0.9761922,781
0.028021194,0.9719788,782
0.023376763,0.97662324,783
0.023274077,0.97672594,784
0.9514254,0.048574653,785
0.023655932,0.97634405,786
0.9771189,0.022881072,787
0.9770949,0.022905078,788
0.9764315,0.023568518,789
0.9771146,0.0228853,790
0.9759951,0.02400488,791
0.97476155,0.025238419,792
0.023706615,0.9762934,793
0.9761568,0.023843236,794
0.97436756,0.025632437,795
0.97323054,0.026769493,796
0.97711694,0.022883037,797
0.97706753,0.022932459,798
0.022965161,0.9770348,799
0.9771562,0.022843767,800
0.9765116,0.023488445,801
0.97244984,0.02755022,802
0.9770239,0.022976156,803
0.92210245,0.077897534,804
0.97713923,0.02286076,805
0.95053375,0.049466267,806
0.97484,0.025159996,807
0.97624594,0.023754068,808
0.97574717,0.024252858,809
0.9714238,0.028576192,810
0.97352296,0.026477024,811
0.9746633,0.025336707,812
0.9770514,0.02294859,813
0.029907841,0.9700922,814
0.9768751,0.023124859,815
0.023240611,0.9767594,816
0.9769509,0.023049157,817
0.02313678,0.9768632,818
0.023297513,0.9767025,819
0.9744825,0.025517536,820
0.97721446,0.022785535,821
0.022878313,0.9771217,822
0.9770935,0.022906499,823
0.97714704,0.02285298,824
0.023025097,0.9769749,825
0.022957409,0.97704256,826
0.024362024,0.975638,827
0.023027327,0.9769727,828
0.024121655,0.97587836,829
0.97583604,0.024163952,830
0.022963382,0.97703665,831
0.9579858,0.04201413,832
0.023099849,0.97690016,833
0.02295447,0.97704554,834
0.024133379,0.9758667,835
0.05514802,0.944852,836
0.9771241,0.022875916,837
0.9743675,0.02563246,838
0.9702038,0.029796198,839
0.023442905,0.97655714,840
0.9769596,0.023040373,841
0.023550723,0.97644925,842
0.024451451,0.97554857,843
0.022806125,0.9771939,844
0.96308345,0.036916558,845
0.08641703,0.913583,846
0.024522483,0.9754775,847
0.022821544,0.97717845,848
0.024387572,0.97561246,849
0.022908054,0.97709197,850
0.023729773,0.9762702,851
0.024788642,0.9752114,852
0.022836933,0.977163,853
0.8287775,0.17122254,854
0.9771344,0.022865526,855
0.022862311,0.9771377,856
0.02312575,0.9768743,858
0.97234255,0.027657446,859
0.9745994,0.025400562,860
0.9659647,0.03403533,861
0.9760186,0.023981374,862
0.96893305,0.031066976,863
0.95784336,0.042156603,864
0.023575729,0.9764243,865
0.9742704,0.025729598,866
0.97675294,0.023247004,867
0.9748473,0.02515274,868
0.9703059,0.02969404,869
0.9550574,0.04494263,870
0.9763952,0.023604883,871
0.9730369,0.026963111,872
0.97513574,0.024864212,873
0.97440815,0.025591822,874
0.023291066,0.9767089,875
0.024498941,0.97550106,876
0.02430095,0.97569907,877
0.9762688,0.023731159,878
0.023218581,0.9767815,879
0.97409976,0.02590024,882
0.02300151,0.9769985,883
0.02286574,0.9771343,885
0.023275299,0.9767247,886
0.024558872,0.97544116,887
0.96951425,0.030485721,888
0.02310486,0.97689515,889
0.02356878,0.97643125,890
0.9543675,0.04563242,891
0.023914684,0.9760853,892
0.022938268,0.9770618,893
0.022930263,0.97706974,894
0.97675705,0.023242954,895
0.9758675,0.02413247,896
0.97623706,0.023762964,897
0.97572535,0.024274632,898
0.97706,0.022939937,899
0.97698045,0.023019485,900
0.97558016,0.024419807,901
0.9516468,0.048353173,902
0.97677684,0.023223191,903
0.023271905,0.9767281,905
0.024580095,0.97541994,906
0.031212898,0.96878713,907
0.97716814,0.02283187,908
0.3231177,0.6768823,909
0.025216848,0.9747831,910
0.022961307,0.9770387,911
0.025411163,0.9745888,912
0.16902536,0.83097464,913
0.023063617,0.97693634,914
0.9771542,0.02284583,915
0.9741789,0.025821054,916
0.9762556,0.023744406,917
0.97690326,0.023096757,918
0.9770347,0.022965308,919
0.96257246,0.037427552,920
0.97619975,0.023800235,921
0.974251,0.025748994,922
0.97329587,0.026704144,923
0.97678113,0.023218883,924
0.97664857,0.023351423,925
0.02292396,0.977076,926
0.024269816,0.97573024,927
0.9757193,0.024280712,928
0.97714394,0.02285605,929
0.8031557,0.19684431,930
0.16023743,0.8397625,931
0.97707176,0.022928234,932
0.9767144,0.023285676,933
0.9764798,0.02352019,934
0.97546804,0.024531933,935
0.97045046,0.02954958,936
0.9769748,0.023025218,937
0.026200632,0.97379935,938
0.022987287,0.97701275,939
0.9771911,0.022808898,940
0.022915203,0.9770848,941
0.97701,0.02299004,942
0.97712165,0.02287831,943
0.032508146,0.96749187,944
0.9711588,0.028841205,945
0.9772193,0.02278076,946
0.9769403,0.023059735,947
0.9772031,0.022796966,948
0.022824796,0.97717524,949
0.02283711,0.9771629,950
0.97706956,0.022930434,951
0.023171589,0.9768284,952
0.023024522,0.97697544,953
0.022822222,0.9771778,954
0.022787854,0.9772122,955
0.973745,0.026255,956
0.97661895,0.023381,957
0.023342988,0.97665703,958
0.022841157,0.9771588,959
0.023821566,0.9761784,960
0.022913788,0.9770862,961
0.15868528,0.84131473,962
0.97482026,0.025179751,963
0.023274211,0.9767258,964
0.976824,0.023176001,965
0.9771725,0.022827532,966
0.023706056,0.9762939,967
0.022846073,0.97715396,968
0.9548119,0.0451881,969
0.15793203,0.8420679,970
0.024647616,0.97535235,971
0.026493136,0.9735069,972
0.022883669,0.9771163,973
0.027008818,0.97299117,974
0.9703313,0.029668655,975
0.9761548,0.023845186,976
0.97661203,0.023387995,977
0.022844726,0.97715527,978
0.9767671,0.023232838,979
0.9771479,0.022852164,980
0.9712601,0.028739933,981
0.975162,0.024837982,982
0.9743572,0.025642814,983
0.079571195,0.9204288,984
0.8534975,0.14650248,985
0.9746553,0.025344744,986
0.96538687,0.034613155,987
0.96520185,0.03479814,988
0.9727697,0.0272303,989
0.9769423,0.023057703,990
0.9762526,0.023747373,991
0.028466802,0.9715332,992
0.97594464,0.02405535,993
0.97199064,0.028009374,994
0.97584844,0.024151566,995
0.027396046,0.972604,996
0.023265062,0.97673494,997
0.022869123,0.97713083,999
0.02301753,0.9769825,1000
0.97717726,0.02282266,1002
0.977099,0.022900995,1003
0.023953801,0.9760462,1004
0.02839974,0.9716003,1005
0.022892158,0.9771078,1006
0.05233531,0.9476647,1007
0.03155714,0.9684428,1008
0.023541117,0.9764589,1009
0.025841061,0.974159,1010
0.9550589,0.04494109,1011
0.023360953,0.97663903,1012
0.023176039,0.976824,1013
0.023215199,0.9767848,1014
0.9763346,0.02366539,1015
0.9758266,0.024173388,1016
0.9771787,0.0228213,1017
0.027667198,0.9723328,1018
0.97718585,0.022814155,1019
