cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,GHS_urban_area_id
0.030004475,0.056516703,6.1479586e-05,0.69272226,0.050077807,0.01369994,0.0014045768,0.10704687,0.048465878,1.0
0.060967147,0.26848993,0.00010340278,0.08433675,0.44600284,0.027902491,0.0023842962,0.07273229,0.037080806,2.0
0.013528898,0.054945506,0.00018368076,0.030754745,0.023135202,0.79305625,0.0077904956,0.017849116,0.058756176,3.0
0.04062165,0.10932435,0.0008879075,0.0766923,0.06164822,0.47563466,0.05798122,0.050681267,0.12652834,4.0
0.06159832,0.19513969,9.0832225e-05,0.07912261,0.5332694,0.022891434,0.0020655913,0.07369772,0.03212439,5.0
0.007728549,0.033524923,9.3528164e-05,0.017498247,0.013730029,0.88202506,0.003921916,0.010148037,0.031329583,6.0
0.021479195,0.04836471,5.2571635e-05,0.76018757,0.035759028,0.01251116,0.0012290217,0.068954974,0.051461734,7.0
0.21449725,0.030336045,7.251392e-05,0.060133554,0.08548782,0.009246241,0.0013914375,0.5807849,0.018050147,8.0
0.14465326,0.026082324,6.215263e-05,0.05683929,0.06677238,0.007991426,0.0011967352,0.680119,0.016283441,9.0
0.69708693,0.02215155,6.2395775e-05,0.032577913,0.07841048,0.0071194354,0.0011487389,0.14941822,0.01202431,10.0
0.112031445,0.024904152,5.4862594e-05,0.056809746,0.06287424,0.007399352,0.0010740836,0.71949106,0.015361028,11.0
0.07794983,0.021637555,4.7318215e-05,0.05403587,0.048878368,0.0064789467,0.00093228155,0.7760716,0.013968244,12.0
0.062892355,0.024667261,5.377286e-05,0.0786861,0.04682634,0.0075304047,0.0010708151,0.7602868,0.017986111,13.0
0.56917995,0.035388637,8.003412e-05,0.04249868,0.19249335,0.0102503635,0.001527854,0.13249059,0.016090615,14.0
0.076962546,0.045580953,5.5816326e-05,0.03405819,0.76481175,0.0098475665,0.0011732726,0.053780165,0.01372977,15.0
0.06624221,0.13221614,8.9569614e-05,0.057063617,0.6339681,0.019977828,0.0019705277,0.06289512,0.025576811,16.0
0.07032079,0.05670134,8.587321e-05,0.2676365,0.08674806,0.014835116,0.0018174393,0.4617873,0.0400676,17.0
0.7408662,0.01987431,6.4552034e-05,0.02938895,0.06359131,0.0068099354,0.0011595833,0.12685026,0.011394911,18.0
0.06139415,0.24362141,0.00010330959,0.07812542,0.48209956,0.02740323,0.0023779457,0.06961171,0.035263326,19.0
0.07016687,0.020802358,4.760719e-05,0.054689728,0.04367893,0.0064081014,0.0009342155,0.78913516,0.014137117,20.0
0.050228525,0.060128726,5.1254374e-05,0.035962235,0.78199285,0.010453962,0.001112327,0.045558672,0.014511525,21.0
0.805336,0.01837017,6.659109e-05,0.023382563,0.061412383,0.0065575754,0.0011651447,0.0736369,0.010072646,22.0
0.05846664,0.05269178,5.239887e-05,0.032824423,0.78454506,0.010039771,0.0011183516,0.04671374,0.013547837,23.0
0.8292653,0.015124935,4.831534e-05,0.019570438,0.05586001,0.0051320954,0.00086957234,0.06610387,0.008025553,24.0
0.016305085,0.7785152,6.2665844e-05,0.051513486,0.048946515,0.037319303,0.0016900849,0.023992145,0.04165552,25.0
0.070462756,0.045034844,5.3038617e-05,0.0323894,0.7778708,0.009515425,0.0011188298,0.05042663,0.013128361,26.0
0.071387105,0.021725662,4.602589e-05,0.057037316,0.04825079,0.006416214,0.0009116797,0.78009295,0.014132256,27.0
0.040388495,0.55679023,9.6309974e-05,0.07953161,0.19318509,0.033480912,0.0023448346,0.052928858,0.041253634,28.0
0.0064929193,0.030300943,7.5846125e-05,0.015106717,0.011698154,0.89686525,0.003036755,0.00858125,0.027842205,29.0
0.053470753,0.05667637,4.9914677e-05,0.036548622,0.7790109,0.009923552,0.0010729242,0.049034517,0.014212531,30.0
0.031348515,0.4100354,0.00019029502,0.08138424,0.07531287,0.24955133,0.005780301,0.04219339,0.104203604,31.0
0.14992812,0.052953687,7.255813e-05,0.050997514,0.60860515,0.011932486,0.0014905476,0.10569113,0.018328777,32.0
0.03847416,0.0551022,7.7945224e-05,0.6201208,0.054124296,0.015517279,0.0017423893,0.1596813,0.055159584,33.0
0.0211696,0.75550723,6.287623e-05,0.053087473,0.07918647,0.027483044,0.0016037393,0.02973067,0.032168925,34.0
0.10653585,0.023696767,5.3517128e-05,0.05499822,0.058111537,0.007118008,0.0010420822,0.7335283,0.014915669,35.0
0.061414763,0.19513881,9.250612e-05,0.07437487,0.5415417,0.023394987,0.0021071571,0.070459,0.031476226,36.0
0.09755165,0.11282938,9.171581e-05,0.12735415,0.44057703,0.018768055,0.0019886785,0.16618082,0.03465856,37.0
0.060494464,0.049836375,5.423203e-05,0.032657936,0.78624296,0.010159918,0.0011583449,0.045713015,0.013682757,38.0
0.0507423,0.10313125,0.0020117767,0.08171861,0.06915745,0.24585892,0.26877147,0.060327522,0.11828077,39.0
0.05088638,0.064172775,5.4550124e-05,0.03625165,0.7759986,0.011247093,0.0011892099,0.04507765,0.015122146,40.0
0.051688526,0.062271096,5.2200656e-05,0.04004718,0.76824373,0.010814721,0.0011433089,0.05026121,0.015478041,41.0
0.022688605,0.7368521,6.722116e-05,0.056430507,0.08742393,0.029167302,0.0017157431,0.031404234,0.034250353,42.0
