cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.10205907,0.06549274,0.37963662,0.07323567,0.009394788,0.28834075,0.08184039,1.0
0.15998887,0.044930533,0.008972782,0.055504445,0.0008813988,0.6492776,0.08044434,2.0
0.01646041,0.051387038,0.00034098412,0.8928655,5.1845567e-05,0.002430901,0.036463372,3.0
0.18092506,0.10834128,0.0012605052,0.28408876,0.00017912484,0.011469821,0.4137355,4.0
0.017375259,0.05034315,0.00035292498,0.8912311,5.3436568e-05,0.0025305832,0.038113557,5.0
0.01903723,0.04853296,0.00035330147,0.88698083,5.305103e-05,0.0025971495,0.042445492,6.0
0.038605414,0.01352888,0.004094949,0.016221097,0.00036534003,0.90498555,0.022198843,7.0
0.843198,0.024219545,0.0009910475,0.029846333,0.00012795752,0.014364071,0.08725299,8.0
0.027489921,0.01134102,0.0051136184,0.013504336,0.00040565772,0.92480224,0.017343141,9.0
0.60472846,0.06242102,0.004535549,0.07600971,0.0005448273,0.092641324,0.15911904,10.0
0.015733043,0.011423297,0.91250044,0.012458078,0.003560058,0.030885158,0.013439909,11.0
0.04804142,0.033284217,0.7271687,0.036675643,0.007394989,0.107364826,0.040070243,12.0
0.049620125,0.03930151,0.71769047,0.041989014,0.028625768,0.07848754,0.044285566,13.0
0.035997108,0.7047318,0.0006352642,0.10280801,0.000101804995,0.0046442323,0.15108174,14.0
0.83604455,0.025427608,0.0010608572,0.030861322,0.00013688582,0.015444702,0.091023974,15.0
0.015006308,0.0059301243,0.002358764,0.0070260856,0.0001958562,0.9602383,0.009244564,16.0
0.80130935,0.03151747,0.0014880655,0.039332286,0.00018856449,0.023183098,0.102981195,17.0
0.83924526,0.020060012,0.00052285084,0.025094649,7.05199e-05,0.006324968,0.1086817,18.0
0.7947956,0.025353268,0.00063046266,0.034376707,8.496685e-05,0.00749041,0.1372686,19.0
0.012295571,0.009105803,0.9318432,0.009886282,0.0033410348,0.022918824,0.010609283,20.0
0.86187404,0.021023516,0.0008264512,0.026065141,0.00010708102,0.011732568,0.078371204,21.0
0.017179782,0.0063190223,0.0020700863,0.007540022,0.0001818071,0.95655924,0.010150064,22.0
0.098665394,0.13595705,0.0009912145,0.42551455,0.00014535568,0.008307175,0.33041924,23.0
0.06919914,0.036959536,0.0003550552,0.036985215,5.1784173e-05,0.003312464,0.8531369,24.0
0.026203373,0.06727824,0.00058418757,0.84980196,8.818892e-05,0.004117693,0.051926285,25.0
0.32618368,0.06157932,0.0009414724,0.09375346,0.00013156627,0.0096084615,0.50780195,26.0
0.09217411,0.080051206,0.30070403,0.08351788,0.23773491,0.11973374,0.08608415,27.0
