cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.06664366,0.105102584,0.09710528,0.07225901,0.012035437,0.18824257,0.45861155,1.0
0.05032224,0.553522,0.13916391,0.08921592,0.0045261164,0.12827063,0.03497912,2.0
0.015215708,0.053933434,0.023462221,0.85705274,0.0069992775,0.022172755,0.021163825,3.0
0.038154963,0.10834254,0.053861726,0.6606172,0.02475689,0.0549459,0.059320755,4.0
0.006613482,0.03285665,0.0111930035,0.93038523,0.0019201274,0.009894647,0.0071369163,5.0
0.005565571,0.026155975,0.009372324,0.9428057,0.0017279364,0.008151651,0.0062208693,6.0
0.12729871,0.05072069,0.14477432,0.013453332,0.0017707081,0.6507222,0.0112600885,7.0
0.9037254,0.014006738,0.037728693,0.0047450596,0.0007956938,0.03549644,0.0035019976,8.0
0.20301971,0.052466016,0.13971002,0.015453261,0.002215912,0.5737672,0.013367866,9.0
0.90147454,0.014321692,0.038814865,0.0047551845,0.0007812064,0.03640143,0.003451035,10.0
0.058827125,0.0975096,0.0875899,0.06947108,0.011314044,0.1600556,0.5152326,11.0
0.07900958,0.12958767,0.121679716,0.07930149,0.011724156,0.2508944,0.327803,12.0
0.026576683,0.03988088,0.03497492,0.041685056,0.013824973,0.047061738,0.7959957,13.0
0.58583736,0.048850127,0.21848917,0.013331413,0.0018931709,0.12211273,0.009485992,14.0
0.89294595,0.014949987,0.041745026,0.004954695,0.0008161386,0.040888283,0.0036999348,15.0
0.070478514,0.11028668,0.10148352,0.07531159,0.01248055,0.20334415,0.426615,16.0
0.90206146,0.014277303,0.038140476,0.0047715646,0.0007873759,0.03649005,0.0034717447,17.0
0.8969239,0.01563726,0.04121099,0.005373665,0.00091085886,0.036054935,0.0038884005,18.0
0.09008856,0.19785096,0.15573165,0.055431906,0.0051242523,0.4572797,0.038492996,19.0
0.057460774,0.09555497,0.085953504,0.0682137,0.011104896,0.15497632,0.52673584,20.0
0.07871279,0.23785914,0.26695165,0.03785281,0.0032716342,0.35108447,0.024267513,21.0
0.8968105,0.015776979,0.04133432,0.0053903447,0.00090679416,0.035925236,0.0038559078,22.0
0.01969207,0.85500133,0.06047264,0.024694748,0.0012657094,0.03216184,0.006711646,23.0
0.9030594,0.013799989,0.038886867,0.0045862854,0.0007580234,0.035516087,0.0033932496,24.0
0.04244332,0.11534487,0.06009594,0.61846524,0.03305497,0.059947114,0.07064857,25.0
0.83966047,0.021163687,0.0635566,0.006651437,0.001046631,0.0629765,0.0049447226,26.0
0.020638289,0.031826317,0.027417855,0.033547245,0.010406065,0.037450787,0.8387134,27.0
0.023779187,0.15284619,0.042903967,0.7141468,0.005236717,0.037925627,0.023161499,28.0
0.016876353,0.05874609,0.025570218,0.8470772,0.007679404,0.023519222,0.02053155,29.0
0.05008644,0.028238688,0.055249434,0.008745336,0.0012028731,0.8478453,0.008631909,30.0
0.02445107,0.09518042,0.03791361,0.76234865,0.008504652,0.03897544,0.032626193,31.0
0.6664097,0.038936757,0.11653826,0.011988713,0.0018469004,0.15495014,0.009329466,32.0
0.0927867,0.1323765,0.14032511,0.06455031,0.009075555,0.41692942,0.14395636,33.0
0.081344835,0.15081209,0.11481453,0.114062026,0.015695468,0.2351041,0.28816697,34.0
0.0488433,0.04681926,0.07362762,0.0150752235,0.0019481183,0.7965415,0.017145006,35.0
0.034940105,0.71194476,0.15582895,0.028779171,0.0017925267,0.056627,0.010087473,36.0
0.007944265,0.012220998,0.010849066,0.011439454,0.0028769332,0.01584817,0.9388211,37.0
0.89041173,0.01518768,0.045345884,0.0048933327,0.000788311,0.03976915,0.003603994,38.0
0.08083428,0.13182373,0.09191153,0.23344012,0.17446364,0.11513068,0.17239605,39.0
0.058975354,0.055684227,0.09179082,0.018353153,0.0024280758,0.7502459,0.022522375,40.0
0.86392474,0.018869767,0.06061822,0.0058923853,0.0009261037,0.045533538,0.0042352565,41.0
0.025301622,0.08107317,0.03801813,0.7689169,0.013968895,0.035894882,0.036826342,42.0
0.08943721,0.12130299,0.14870209,0.049390495,0.006529827,0.4980665,0.08657096,43.0
0.05930636,0.24919508,0.56795627,0.025108034,0.0020503886,0.084570915,0.011812928,44.0
0.8314948,0.022167224,0.06744123,0.006921738,0.0010852857,0.0657618,0.0051278593,45.0
0.08621457,0.11594439,0.13717246,0.047281586,0.0062197545,0.52915,0.07801722,46.0
0.06276674,0.08828714,0.07873244,0.098060355,0.049130272,0.097315215,0.5257079,47.0
0.007568836,0.030521307,0.012135599,0.9270425,0.0028463781,0.010859618,0.009025723,48.0
0.77696246,0.0278168,0.08353257,0.008757746,0.0013809778,0.094817095,0.0067323674,49.0
0.08042108,0.10773302,0.09748657,0.121464625,0.08112423,0.1152905,0.39648,50.0
0.06054374,0.030493712,0.068064675,0.00896091,0.0012177547,0.82225406,0.008465107,52.0
0.019751437,0.066155486,0.029742861,0.81933045,0.009802152,0.028193323,0.027024327,53.0
0.008005844,0.04190097,0.013884139,0.91375124,0.0022177964,0.01184971,0.008390316,54.0
0.90442556,0.014206424,0.03733066,0.0048197536,0.00080575875,0.03491215,0.0034996525,55.0
0.0048388937,0.021272853,0.007949043,0.95150065,0.0016318593,0.0071297777,0.0056769466,56.0
0.8937759,0.016175948,0.042206112,0.0055840746,0.00095006113,0.037266776,0.0040411297,57.0
0.063299105,0.05771817,0.804138,0.009943746,0.0010522098,0.058135834,0.005712821,58.0
0.06326057,0.13818374,0.08179268,0.4429408,0.088553816,0.083725795,0.10154262,59.0
0.9079345,0.0136474995,0.037337277,0.0045193895,0.0007392717,0.032587152,0.0032349017,60.0
0.9064362,0.013844093,0.03876255,0.0045378027,0.000736379,0.032453284,0.0032296896,61.0
0.9086729,0.013512358,0.03667488,0.004505127,0.00074203004,0.03264854,0.0032440594,62.0
0.0065879878,0.026854046,0.01058501,0.9357828,0.002451803,0.009632783,0.008105516,63.0
