cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,GHS_urban_area_id
0.04055161,0.0038507632,0.06646578,1.7521661e-05,0.013031135,0.000657892,0.017404396,0.8580209,1.0
0.0440164,0.004401765,0.07277735,2.0007541e-05,0.014650407,0.0007524884,0.01947318,0.84390837,2.0
0.8182223,0.004764566,0.046707258,1.942328e-05,0.06080473,0.0007605226,0.027001578,0.041719608,3.0
0.7008418,0.006347929,0.08798629,2.779861e-05,0.04825467,0.0010541694,0.034943637,0.12054379,4.0
0.043002285,0.6268779,0.0678364,0.00013432809,0.060343143,0.010094183,0.15417714,0.037534602,5.0
0.14383128,0.0099610565,0.04914107,3.2368287e-05,0.7113246,0.0013975893,0.051746655,0.032565404,6.0
0.045670934,0.0056593325,0.79755706,1.691136e-05,0.019426921,0.00072964845,0.0532862,0.07765302,7.0
0.04232512,0.0035613042,0.057751846,1.6698918e-05,0.012724291,0.00061939994,0.015915664,0.86708564,8.0
0.031234318,0.023287173,0.074796,3.2154498e-05,0.036599904,0.0017205875,0.8075368,0.024793046,9.0
0.041377954,0.003431708,0.05765035,1.5966381e-05,0.012320086,0.000593647,0.0155618815,0.86904836,10.0
0.045008004,0.0040154383,0.061146133,1.9221556e-05,0.013934048,0.0007077203,0.01745925,0.85771024,11.0
0.042176846,0.003651188,0.058486667,1.7159438e-05,0.012875778,0.0006361325,0.0162022,0.86595404,12.0
0.039729003,0.0034272114,0.060407005,1.5616939e-05,0.012114277,0.0005855424,0.015745463,0.867976,13.0
0.064019546,0.38610262,0.105958864,0.00015917038,0.09023775,0.0109282555,0.2883269,0.054266937,14.0
0.06137165,0.41566133,0.1035109,0.000152197,0.08642757,0.010538436,0.2691059,0.053231966,15.0
0.04064861,0.0033495906,0.05966887,1.5251452e-05,0.012092955,0.00057177315,0.015513319,0.8681396,16.0
0.043471836,0.00508439,0.81371576,1.5391053e-05,0.017864358,0.0006602178,0.04985873,0.069329366,17.0
0.041085694,0.0035318302,0.058093093,1.6434633e-05,0.012518119,0.0006114869,0.01582472,0.8683186,18.0
0.047691654,0.0037446162,0.05957998,1.7621556e-05,0.013857585,0.0006528562,0.016722586,0.8577331,19.0
0.040805724,0.0033615243,0.058220785,1.5447082e-05,0.012134247,0.00057711295,0.015411913,0.8694732,20.0
0.043125074,0.004138979,0.064541675,1.9459072e-05,0.013935689,0.0007219396,0.018010652,0.85550654,21.0
0.043724842,0.0035971939,0.058100894,1.6977338e-05,0.012952895,0.0006277748,0.016100045,0.8648793,22.0
