cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,GHS_urban_area_id
0.07450783,0.6002664,0.19823395,0.05866365,0.0017686802,0.06655951,1.0
0.3580762,0.01003412,0.3405455,0.12740205,0.00025728752,0.16368483,2.0
0.039434206,0.00036557618,0.0034460519,0.056804404,1.2888371e-05,0.8999369,3.0
0.5761486,0.0032504348,0.05202703,0.12622145,9.7627926e-05,0.24225487,4.0
0.03096488,0.00029698896,0.0023748027,0.9271971,1.1465271e-05,0.039154816,5.0
0.06309371,0.0005816781,0.0058913534,0.0579214,1.9867452e-05,0.872492,6.0
0.08497565,0.049211465,0.73941076,0.057154458,0.00061313005,0.068634465,7.0
0.7606562,0.0022904126,0.035841227,0.09389734,6.9975154e-05,0.10724487,8.0
0.038800932,0.012174123,0.8947976,0.024258738,0.00018814876,0.029780403,9.0
0.74455965,0.0024879994,0.0398047,0.09792154,7.553625e-05,0.11515055,10.0
0.090247594,0.50029844,0.25718823,0.07022925,0.0019013978,0.080135144,11.0
0.10462082,0.3954096,0.325667,0.0802304,0.0019196478,0.09215247,12.0
0.014642078,0.93219286,0.02610684,0.012489883,0.00097424857,0.0135941515,13.0
0.03041702,0.00027959255,0.0022647968,0.9257588,1.0721298e-05,0.0412692,14.0
0.89629114,0.0004299346,0.00491554,0.054543026,1.4483217e-05,0.043805897,15.0
0.090793006,0.0070002754,0.7990777,0.044123605,0.00015313455,0.058852356,16.0
0.02357392,0.005938696,0.93862903,0.014238254,9.8302815e-05,0.01752175,17.0
0.23479679,0.0009337989,0.008588822,0.62600493,3.4081324e-05,0.12964155,18.0
0.8006421,0.0006652859,0.0073147863,0.10918944,2.2703596e-05,0.08216573,19.0
0.024401046,0.8778402,0.054981627,0.01982218,0.00081627205,0.022138609,20.0
0.54626507,0.0010720865,0.01073795,0.3073881,3.7877635e-05,0.13449888,21.0
0.17465957,0.009716879,0.6390519,0.07705653,0.00022573466,0.09928928,22.0
0.0320012,0.0002772821,0.002256984,0.9275026,1.0627798e-05,0.037951335,23.0
0.032476295,0.00027741218,0.002263247,0.9272772,1.0622588e-05,0.037695237,24.0
0.09959607,0.00058826467,0.0051949346,0.77371764,2.1735952e-05,0.12088136,25.0
0.0347205,0.00029169343,0.002384105,0.9238188,1.1164569e-05,0.038773693,26.0
0.09806281,0.5601895,0.141273,0.0880738,0.019180346,0.09322051,27.0
0.09409702,0.0008738823,0.007360394,0.5868617,3.2681466e-05,0.3107743,28.0
0.03550203,0.00033289325,0.002688246,0.9066109,1.2774144e-05,0.054853104,29.0
0.6002411,0.0049585225,0.097818874,0.12962028,0.00014249752,0.16721874,30.0
