cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,GHS_urban_area_id
0.046756078,0.0010494975,0.011694228,3.7762275e-05,0.032631468,0.0061621466,0.9016688,1.0
0.14938796,0.0033357323,0.061056122,0.000117138385,0.3771112,0.017273402,0.39171845,2.0
0.04662809,0.017212171,0.712817,0.0003316722,0.094592325,0.06235745,0.06606121,3.0
0.06919236,0.17961659,0.17288204,0.0014216328,0.09269646,0.3875314,0.09665956,4.0
0.040039834,0.0046595098,0.7327281,0.00013167172,0.15435886,0.017688815,0.05039326,5.0
0.008124171,0.0014005798,0.95180136,3.4829733e-05,0.022687573,0.0051653287,0.010786159,6.0
0.04797074,0.00085367414,0.010168193,3.0949894e-05,0.03266566,0.0047588795,0.90355194,7.0
0.6876776,0.0016130126,0.017216299,6.550787e-05,0.07424857,0.007227575,0.21195138,8.0
0.113925986,0.0012709022,0.0147992,4.759227e-05,0.05407314,0.006589629,0.80929357,9.0
0.91210335,0.0006856426,0.006973094,2.913762e-05,0.030490693,0.002801449,0.046916656,10.0
0.066171855,0.0009314322,0.0105764745,3.4612938e-05,0.03543753,0.0050358097,0.8818122,11.0
0.045752127,0.0008246709,0.009234091,3.0189281e-05,0.02813541,0.004636257,0.91138715,12.0
0.044279836,0.0009096601,0.010279138,3.2956956e-05,0.030199297,0.005238462,0.90906066,13.0
0.73527825,0.0016367824,0.020083085,6.717063e-05,0.12777123,0.006684434,0.10847906,14.0
0.9137592,0.0007115324,0.007128564,3.059691e-05,0.031097902,0.0028694617,0.044402838,15.0
0.065549,0.0017879214,0.022105658,6.180696e-05,0.058336668,0.010926414,0.8412326,16.0
0.08859019,0.0010940387,0.012641152,4.088689e-05,0.04500941,0.005775699,0.84684867,17.0
0.91233575,0.0007008002,0.007017743,3.0016452e-05,0.030397484,0.0028615084,0.04665667,18.0
0.12389874,0.0074078823,0.08695691,0.00023563438,0.1457806,0.059596326,0.57612395,19.0
0.045016628,0.0008183594,0.009216122,2.9915182e-05,0.028131073,0.0046173087,0.91217065,20.0
0.91083384,0.00067771535,0.0070381537,2.8778379e-05,0.03234306,0.0027759855,0.046302423,21.0
