cluster_0_prob,cluster_1_prob,cluster_2_prob,cluster_3_prob,cluster_4_prob,cluster_5_prob,cluster_6_prob,cluster_7_prob,cluster_8_prob,cluster_9_prob,cluster_10_prob,GHS_urban_area_id
0.043837395,0.024125557,0.083093755,0.007810115,0.04096521,0.22020876,0.0025514308,0.00012204028,0.07553455,0.031735767,0.47001538,1.0
0.067458816,0.032600977,0.39820865,0.011026184,0.0392766,0.08677117,0.005798823,0.00021685449,0.055261485,0.22091413,0.082466304,2.0
0.008951583,0.0053862114,0.024251463,0.0036502674,0.006269724,0.011708022,0.0023177112,6.5958266e-05,0.008184277,0.9145018,0.01471292,3.0
0.06563196,0.04867757,0.107001565,0.058435142,0.053205956,0.078807905,0.11647511,0.0013195255,0.0638637,0.31105345,0.09552813,4.0
0.27242506,0.056521077,0.368464,0.004397587,0.06208297,0.091104895,0.00224763,0.000111749345,0.08422213,0.024062175,0.034360737,5.0
0.036946744,0.020380216,0.13104981,0.010308529,0.02430822,0.050141577,0.005787331,0.00018891958,0.03304456,0.6287597,0.059084386,6.0
0.056544974,0.029895378,0.023101661,0.0016577962,0.10474557,0.1645611,0.00067593757,3.8647286e-05,0.59500945,0.0051729474,0.01859652,7.0
0.05121734,0.024718566,0.03219205,0.0020787444,0.066207,0.52666485,0.0008266784,4.530164e-05,0.2600784,0.006974601,0.028996434,8.0
0.033785943,0.016954636,0.039085396,0.0025892335,0.035386775,0.71405536,0.00096592016,4.9802708e-05,0.09036301,0.009453776,0.057310194,9.0
0.028301883,0.013207872,0.027935619,0.0016055211,0.029050777,0.7825516,0.00062659767,3.270351e-05,0.08217842,0.0059559993,0.028552946,10.0
0.055689994,0.043577805,0.07782973,0.23828883,0.05716935,0.09462953,0.017050436,0.0008740489,0.072974786,0.095640935,0.24627453,11.0
0.054273497,0.040174868,0.08098381,0.09134912,0.055402376,0.10544424,0.011755441,0.00057766924,0.074862204,0.09025875,0.39491802,12.0
0.00845365,0.007022967,0.011098077,0.89930254,0.008578595,0.012291885,0.0050130435,0.00026878246,0.010224577,0.015364563,0.022381315,13.0
0.08003878,0.47781473,0.017021336,0.0019036003,0.29279187,0.031266853,0.0008772785,5.840606e-05,0.08214895,0.004922099,0.011155992,14.0
0.059664033,0.028187193,0.033583682,0.0021414668,0.078351475,0.41451097,0.00085410004,4.725267e-05,0.34696174,0.0071046953,0.0285934,15.0
0.008733642,0.005302296,0.023255063,0.004155049,0.006379892,0.012545372,0.0022523918,6.65162e-05,0.008460305,0.9109547,0.017894749,16.0
0.043000616,0.021414915,0.060070224,0.0037712548,0.041675556,0.62691504,0.0014211079,7.091651e-05,0.096071824,0.014926211,0.09066233,17.0
0.04488656,0.027293745,0.016887814,0.0013486289,0.108215265,0.1009719,0.00054958864,3.1943335e-05,0.6815555,0.004012569,0.014246568,18.0
0.019198135,0.011358071,0.054293748,0.007068693,0.013330142,0.025895352,0.0044276114,0.00012734401,0.017757613,0.8143244,0.03221884,19.0
0.0542614,0.042597577,0.07576642,0.26497358,0.055662926,0.09144878,0.017509192,0.00089357875,0.07068598,0.09524784,0.23095272,20.0
0.039526265,0.013947409,0.8297191,0.002276233,0.016462408,0.034626067,0.0011846161,5.179675e-05,0.023750579,0.019459626,0.018995881,21.0
0.04013217,0.023008619,0.06509197,0.0071469387,0.040375873,0.22122471,0.0022649337,0.00011140748,0.077138424,0.025080334,0.49842465,22.0
0.037227675,0.014156524,0.8086225,0.002738723,0.017427893,0.04135315,0.0013828127,5.898368e-05,0.025910955,0.026103923,0.025016923,23.0
0.046804726,0.06520953,0.011485474,0.0011775831,0.6903786,0.031873085,0.0004997957,3.1830514e-05,0.14069049,0.0031007575,0.008748023,24.0
0.113633715,0.02980559,0.63483673,0.0032481959,0.036716036,0.07486134,0.0015797663,7.574858e-05,0.05551417,0.019932834,0.029795857,25.0
0.328063,0.05821799,0.1061499,0.0031120381,0.097411215,0.1660861,0.0014062311,7.493425e-05,0.19517086,0.012847754,0.03146001,26.0
0.052434564,0.047267377,0.061398126,0.4317909,0.053423293,0.06503471,0.05788353,0.00576417,0.059015952,0.07723199,0.08875537,27.0
0.020727891,0.01184374,0.06582627,0.0069307946,0.01416731,0.02864343,0.003879916,0.0001227017,0.019017015,0.79288435,0.035956543,28.0
